,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,קרוגר משתמש בחלומות של ג'ייקוב ,Krueger's using Jacob's dreams ,Kruger uses Jacob's dreams,86
1,אנחנו חייבים לעצור אותו ,We gotta stop him ,We must stop him,67
2,טוב יש  דרך אחת ,Well there is  one way ,Well there is one way,100
3,חשבת על לא לגדל תינוק ,Have you thought about not having the baby ,You thought about not raising a baby,72
4,אני מתככון בלי תינוק-- בלי חלומות של תינוק ,I mean no baby  no baby's dreams ,I'm rummaging without a baby-- without a baby's dreams,63
5,לא אני לא יכולה לעשות את זה ,No I can't do that ,No I can not do it,72
6,אני רואה אותו בתוכי גדל ,I saw him inside of me growing ,I see him inside me growing,88
7,הוא חלק ממני ומדן ,He's part of me and Dan ,He's part of me and Madan,83
8,אני רוצה לגדל אותו ,I want to keep him ,I want to raise him,81
9,בסדר אז נמצא דרך אחרת ,OK then we'll find another way ,Okay so find another way,74
10,אני ראיתי אותה ,I've seen her ,I saw her,64
11,אליס את יכולה להירגע לדקה ,Alice can you come down a minute ,"Alice, you can relax for a minute",75
12,מר ג'ורדן ואני רצינו לראות איך את מרגישה ,Mr Jordan and I wanted to see how you're feeling ,Mr. Jordan and I wanted to see how you felt,91
13,זה באמת לא זמן טוב ,This really isn't a good time ,This is really not a good time,92
14,אולי אתם יכולים לחזור ,Maybe you could come back ,Maybe you can come back,79
15,בכנות תהינו מה את מתכוונת לעשות עם התינוק שלך ,Frankly we wondered what you intend to do with your baby ,Honestly wonder what you intend to do with your baby,87
16,מה אני מה ,What I what ,What I what,100
17,חשבתי על זה ואני מתכננת לגדל אותו ,Well I've thought about it and I plan to keep him ,I thought about it and I plan to grow it,76
18,דאגנו שכל זה  יהיה קצת יותר מדי בשבילך ,We were concerned that all this  might be a little bit too much for you ,We made sure all this would be a little too much for you,71
19,אני מתכוון להיות אם חד הורית והכל ,I mean being single and everything ,I intend to be a single mother and everything,73
20,מה שמר ג'ורדן מתכוון זה שאנחנו מודעים למעמסה  שגידול ילד יעמיס עלייך ,What Mr Jordan means is that we're aware of the burden  that raising a child would place on you ,What Mr. Jordan means is that we are aware of the burden that raising a child will put on you,90
21,אנחנו רוצים עזרה ,We want to help ,We want help,89
22,אנחנו רוצים לאמץ ולגדל את זה כאילו שהוא היה שלנו ,We want to adopt it and raise it as though it were our own ,We want to embrace and grow it as if it were ours,65
23,תראו אני מעריכה את מה שאתם מציעים  אבל לא ,Look I appreciate what you're offering  but no ,Look I appreciate what you offer but no,93
24,הוא באחריותי ,He's my responsibility ,He's my responsibility,100
25,ושלנו ,And ours ,And ours,100
26,הוא הנכד שלנו ,It's our grandchild ,He's our grandson,67
27,עכשיו דוריס אולי זה לא היה רעיון כל כך טוב ,Now Doris maybe this wasn't such a good idea ,Now Doris maybe it was not such a good idea,83
28,אליס אנחנו חוששים שבמצבך הנוכחי  אין לך את היכולת  לטפל בילד ,Alice we're worried that in your present condition  that you don't have the ability  to take care of a child ,Alice we are afraid that in your current situation you do not have the ability to take care of the child,74
29,"מה את מדבר על ""המצב שלי"" ","What are you talking about ""my condition"" ","What are you talking about ""my situation""",82
