,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,איךאנחנויכוליםלנצח ,How can we win ,How can we win,100
1,- טומי מה קרה ,Tommy what's the matter ,"- Tommy, what happened?",67
2,-כלום ,Nothing ,-is nothing,82
3,- מישהו מקשיב כאן ,Anybody listening here Tommy ,- Someone is listening here,64
4,טומי  - מה ,Tommy what's the matter ,Tommy - What,61
5,טומי הולך להיכשל באנגלית ,Tommy's going to fail English ,Tommy is going to fail in English,94
6,הוא לא מאמין במלחמה ,He doesn't believe in the war ,He does not believe in war,87
7,מה ,What ,what,100
8,הוא חושב שאנחנו שוגים שם ,He thinks we're doing the wrong thing over there ,He thinks we're wrong there,72
9,הוא חושב שזו טעות טעות ,He thinks it's all a mistake ,He thinks it's a mistake,92
10,מה זה ,What's this ,What is,78
11,מה ,What ,what,100
12,אני פשוט לא מסכים עם כל מה שאתה אומר ,I just don't agree with everything you're saying ,I just do not agree with everything you say,88
13,-אני לא חושב שאתה מבין ,I don't think you understand ,- I do not think you understand,95
14,- אני לא מבין ,I don't understand ,- I do not understand,92
15,הוא מסתובב עם חבורת ארוכי שיער שלוקחים סמים -הם מעשנים מריחואנה ,He's hanging around with longhairs who take drugs!,He hangs out with a bunch of long-haired people who take drugs - they smoke marijuana,62
16,-זו לא הסיבה ,That's not the reason ,- That's not the reason,100
17,אתהרוצהלשרוףאתהדגל ,You want to burn the flag ,You want to burn the flag,100
18,מהזה ,What is this ,What is,74
19,אתהרוצהלהפילאתהמדינההזו ,You want to bring down this country ,You want to overthrow this country,78
20,תאהב אותה או תעזוב אותה טומי ,Love it or leave it Tommy ,Love her or leave her Tommy,81
21,כל מה שהם מנסים לומר זה שהם לא רוצים שעוד אנשים יחזרו כמוך ,All they're trying to say Ronnie is they don't want more people to come back like you ,All they're trying to say is that they do not want more people to come back like you,91
22,זה תירוץ קל ,That's an easy excuse ,That's an easy excuse,100
23,איפההםהיוכשהמדינההזדקקהלהם ,Where were they when their country needed them ,Where are they when the country needed them,88
24,תראה אותך ,Look at you ,look at you,100
25,ובכן  תראה אותי ,Well look at me ,Well look at me,100
26,תראה אותך בנאדם ,Look at you man ,Look at you man,100
27,- מה לא בסדר איתי טומי ,What's wrong with me Tommy ,"- What's wrong with me, Tommy?",100
28,משהולאבסדראיתי ,What's wrong with me Tommy ,Something's wrong with me,75
29,אניהתנדבתי טומי!,I volunteered Tommy!,I volunteered Tommy!,100
30,אתהלאיודעעלמהאתהמדבר!,You don't know what you're talking about!,You do not know why you are talking!,80
31,הייתשם ,Were you there ,were you there,100
32,תאהב אותה או תעזוב אותה טומי ,You can just love it or leave it Tommy!,Love her or leave her Tommy,65
33,אני לא מאמין למה שטומי אמר לי ,Mom I can't believe what Tommy just said to me I can't  ,I can not believe what Tommy told me,73
34,זמן המצעד רוני ,Parade time Ronnie ,Parade time Ronnie,100
35,איזומכוניתזו ,What kind of car is it ,What a car this is,70
36,-אני חושב שקונטיננטל ,I think it's a Continental ,- I think Continental,84
37,- קונטיננטל ,Continental ,Continental,100
38,מוות!,Yeah ,Death!,67
39,היום הארבעה ביולי ואני מאמין באמריקה ,Today is July the 4th and I believe in America ,Today is July 4th and I believe in America,95
40,ואני מאמין באמריקניות ,And I believe in Americanism ,And I believe in Americanity,93
41,אך יותר מכל אני מאמין בניצחון לאמריקה ,But most of all I believe in victory for America ,But most of all I believe in victory for America,100
42,ברוך שובך הביתה רון קוביק יוצא ויאטנאם שלנו יש אנשים שמתחילים לומר שהמלחמה היא טעות שאנחנו לא צריכים להיות שם ,Some people are starting to say the war is wrong that we shouldn't be there ,Welcome home Ron Kubik leaves our Vietnam Some people are starting to say that the war is a mistake we should not be there,70
