,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,בלילה שעבר מישהו נתן הוראה לכוון מחדש את אש המרגמות שלנו  נגד איזה צומת מטופשת ,General last night someone gave orders to redirect our mortar fire against some damn crossroads ,Last night someone gave an order to redirect our mortar fire against some stupid junction,82
1,תקשיב רואצ' ,Listen Roach ,Listen Roach,100
2,אני לא רוצה שום תירוצים שמעת אותי ,I don't want any excuses out of you you hear me ,I do not want any excuses you heard me,85
3,אני רק רוצה לדעת למה הגנרל הלוזר הזה מונע ממני להגיע לננסי!,All I want is to know why this loser of a general is keeping me the hell out of Nancy ,I just want to know why this loser general is preventing me from getting to Nancy!,67
4,אדוני לא קיבלנו את ההספקה ,Sir we haven't got the supplies ,Sir we did not receive the supply,69
5,זה רק עניין של לוגיסטיקה ,It's just a matter of logistics ,It's just a matter of logistics,100
6,-לוגיסטיקה ,Logistics ,-logistics,100
7,כן אדוני ,Yes sir ,Yes sir,100
8,יוצאת לנו לוגיסטיקה מהאוזניים!,We've got logistics coming out of our ears ,We get logistics out of our ears!,84
9,מה שאנחנו צריכים זה רוח לחימה!,What we need is fighting spirit ,What we need is a fighting spirit!,97
10,הרצון לנצח!,The will to win ,The desire to win!,62
11,איפה התצלומים האוויריים האלו ,Where are those aerial photographs ,Where are these aerial photographs,97
12,אני מצטער אדוני הם לא כאן ,I'm sorry They don't seem to be here ,I'm sorry sir they are not here,69
13,הם לא מה ,They don't what ,They are not what,75
14,אני לא מצליח למצוא אותם אדוני ,I can't locate them sir ,I can not find them sir,74
15,עיבדת את התצלומים האוויריים שלי ,Eh did you lose my aerial photographs ,I lost my aerial photos,73
16,לי נראה שאין גשרים שעדיין עומדים ,It looks to me like there ain't no bridges still up ,It seems to me that there are no bridges still standing,70
17,מה זה כאן ,What's this here ,What's it here?,80
18,זה גשר ,It's a bridge ,It's a bridge,100
19,נראה כמו איזשהו גשר רכבת ,Looks like some kind of railroad bridge huh ,Looks like some kind of railway bridge,89
20,אפילו אם נצליח להגיע לשם  עדיין יש לנו נהר לחצות אחר כך ממש שם ,Even if we make that we've still got a river to cross later on ,Even if we manage to get there we still have a river to cross later right there,78
21,הבעיה שלנו היא לעבור את הקווים הגרמניים כן ,Our problem is getting through German lines - Right ,Our problem is to cross the German lines yes,69
22,איך ,How ,how,100
23,זה גשר רכבת לא ,It's a bridge ,This is not a train bridge,67
24,נחליק על פסי הרכבת וישר אל הגשר ,Think that bridge will be there and it will be there ,We will slide on the train tracks and straight to the bridge,64
25,ואם הגשר לא שם ,Suppose the bridge ain't there ,And if the bridge is not there,77
26,אל תשלח אלי את הגלים השליליים האלו כל כך מוקדם בבוקר ,Don't hit me with them negative waves so early in the morning ,Do not send me these negative waves so early in the morning,80
27,תחשוב שהגשר יהיה שם והוא יהיה שם ,Think that bridge will be there and it will be there ,Think the bridge will be there and it will be there,97
28,זה גשר מקסים והוא יהיה שם ,It's a railroad bridge ain't it ,It's a lovely bridge and it'll be there,69
29,אוקיי ,Okay ,Okay,100
30,אוקיי צ'יף ,Okay chief ,Okay Chief,100
31,אוקיי ,Okay ,Okay,100
32,כמה גרייס ,How many Grace ,Some Grace,67
33,שמונה ,Eight ,eight,100
34,שבע ,Seven ,seven,100
35,כמה קלי ,How many Kelly ,How Kelly,78
36,שלושה זה בסדר ,Uh three's fine ,Three is fine,86
37,קאובוי ,Cowboy ,Cowboy,100
38,מה איתך ווילארד ,How about you Willard ,"What about you, Willard?",88
39,בכמה מחסניות השתמשת בלילה שעבר ,How many clips did you use last night ,How many cartridges did you use last night?,89
40,-בערך שמונה שמונה ,- About eight ,-About eight eight,79
41,יש לך אצבע קלה על ההדק גוטקווסקי ,You' re trigger-happy Gutkowski ,You have a light finger on the Gotkowski trigger,64
42,הנה עוד שניים ,Here's two more ,Here are two more,81
43,לא תודה ילד ,No thanks kid ,No thanks kid,100
44,אני יכול לשתות קצת מים ,Want some K-rations Crapgame ,I can drink some water,60
45,יש לך מים ,- Where are you from ,You have water,62
46,אני הולך להשיג קצת מים בסדר ילד ,I'm gonna get some water okay kid ,I'm going to get some water fine boy,64
47,היי למי אתה כותב ,Hey uh who are you writing to ,Hi to whom are you writing,87
48,לאמא שלך ,Your mother ,To your mother,88
49,אתה כותב לה הרבה כן ,Hey uh who are you writing to ,You write to her a lot yes,62
50,מאיפה אתה ,- Where are you from ,Where are you from,100
51,אינדיאנפוליס ,- Indianapolis ,Indianapolis,100
52,אתה מתגעגע לאמא שלך כן ,- Do you miss your mother ,You miss your mother yes,85
53,טוב לדבר איתך ילד ,Good talking to you kid ,Good to talk to you boy,70
54,ביג ג'ו רוצה לראות אותך ליד ג'יפ הפיקוד ,Big Joe wants to see you over at the command jeep ,Big Joe wants to see you next to the command jeep,88
55,משהו לא בסדר ,Something wrong ,Something's wrong,94
56,כן רק משהו קטן קלי ,Yeah just a few little things Kelly ,Yes just something little Kelly,79
57,לפי המפה הזאת  יש לנו נהר לחצות לפני שאנחנו מגיעים לעיר הזאת שלך ,According to this map we got a river to cross before we get into this town of yours ,According to this map we have a river to cross before we reach this city of yours,82
58,כן יש גשר ממש כאן ,Yeah well there's a bridge right here ,Yes there is a bridge right here,81
59,היה גשר ,There was a bridge ,There was a bridge,100
60,כל מה שאנחנו צריכים לעשות זה להגיע לשם עם הזריחה ויש לנו גשר ,All we have to do is get there tomorrow at dawn and we've got ourselves a bridge ,All we have to do is get there at sunrise and we have a bridge,77
61,ומה עם הצבא הגרמני ,How about the German Army ,And what about the German army,76
62,אתה חושב שיהיה להם אכפת אם נחצה בגשר שלהם ,Do you think they'd mind us crossing their bridge ,You think they would care if we crossed their bridge,75
63,אתה יודע מה קלי ,You know something Kelly ,You know what Kelly is,70
64,אני חושב שאתה משוגע ,I think you're crazy ,I think you're crazy,100
65,יותר מזה אני חושב שאני משוגע!,I think you're crazy ,More than that I think I'm crazy!,62
66,איך נתתי לך לשכנע את האנשים האלו להיכנס לזה ,How did I let you talk these guys into this ,How I let you convince these people to get into it,69
67,ללכת 30 מייל מאחורי קווי האויב לעבור גשר שמוחזק על ידי גרמנים  ואז להיכנס לעיירה שאנחנו לא יודעים כמה חיילים גרמניים שומרים אליה!,Push 30 miles behind enemy lines take a bridge held by Germans then go into a town that we don't know how many German soldiers are guarding ,Walk 30 miles behind enemy lines to cross a bridge held by Germans and then enter a town we do not know how many German soldiers guard!,80
68,אוקיי איך חישבת את זה ,All right How did you figure that ,Okay how did you calculate that,66
