,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,זוכר את זה ,Remember that ,Remember that,100
1,הו נפלא!,Wonderful ,Oh wonderful!,86
2,בנאדם הלחם הזה טעים כמו הלחם שהיה לנו במחנה המעצר וייטקונג!,Man this bread tastes like the bread we had in that Viet Cong prison camp ,Man this bread is as delicious as the bread we had in the Whitcong Detention Camp!,64
3,מטבח השבויים הצפון ווייטנאמי מאוד מוערך ,[In Southern drawl] The North Vietnamese POW cuisine is highly underrated ,The North Vietnamese POW cuisine is highly valued,77
4,"מהעיר השנייה הם פותחים  ""קומדי סטור"" ביום שלישי בלילה ",Comedians from Second City They're opening at the Comedy Store Tuesday night ,"From the second city they open ""Comedy Store"" on Tuesday night",84
5,מהומה מהומה  ,A riot ,Riot riot,67
6,"בחייכם חבר'ה נסו בשבילי לא ""לשרוף"" את המקום אה ",Come on guys try and not burn this place for me huh ,"Come on guys, try for me not to ""burn"" the place ah",87
7,פייס האם אתה באמת חושב שהטבח ממחנה השבויים שאותו ראית לפני 10 שנים הוא שף קונדיטור במסעדה הזאת ,Do you think the cook at the POW camp you were at 10 years ago  is the pastry chef in this restaurant ,Pace Do you really think the cook from the POW camp you saw 10 years ago is a pastry chef at this restaurant?,84
8,"איך יכול היה ""לין דאק קו"" לצאת מטריטוריה קומוניסטית ",It doesn't add up Face How could Lin Duk Coo get out of a communist territory ,"How could ""Lin Duck Line"" get out of communist territory",76
9,לא אנחנו באמת חייבים את הבחור הקטן הזה ,No we really owe it to that little guy ,No we really owe this little guy,86
10,היה איזה גנרל במחנה איימי הוא הרעיב את האסירים החבר'ה היו מתים מתת תזונה ,There was a general in the camp Amy He would starve the prisoners Guys were dying of malnutrition ,There was some general in the Amy camp he starved the prisoners the guys were dying of malnutrition,91
11,ולין דאק קו היה פשוט מגניב להם מזון ,And Lin Duk Coo would just sneak them food ,And Lynn Duck Koo was just cool for them food,74
12,הציל הרבה חיים וסיכן בכך את חייו ,MURDOCK: Saved a lot of grunts' lives and risked his own life ,He saved a lot of lives and thereby endangered his life,63
13,"אם גנרל ""קאוו "" היה תופס אותו הוא היה הורג אותו ",If General Chow had caught him he'd have killed him ,"If General ""Kaw"" had caught him he would have killed him",84
14,זה הלחם של לין ,This is Lin's bread all right ,This is Lynn's bread,73
