,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,כאילו שאף אחד לא יותר טוב ממך!,- Go strong baby - Like nobody's better than you!,As if no one is better than you!,69
1,-אני אמור לפחד ,- I'm supposed to be scared ,- I'm supposed to be scared,100
2,על זה אני מדבר ,Yes That's what I'm talking about ,that's what I'm talking about,94
3,לא משנה מה אני אומר לך אין לי קשר למשחק שלך הדבר הזה הוא בינך ובין הטבעת ,No matter what I say to you I ain't got nothing to do with your game It's between you and the rim ,No matter what I tell you I have nothing to do with your game this thing is between you and the ring,82
4,קום ,- Get up - Foul man!,get up,57
5,-בסדר עשו עליך פאול אין נזק!,- All right you got foul ,- All right Paul did no harm to you!,62
6,חוץ מזה זה לא היה פאול זה היה ניסיון רצח!,Besides that wasn't a foul That was attempted murder!,Besides it was not Paul it was an assassination attempt!,60
7,מה אתה מנסה להוכיח ,- What you trying to prove ,What are you trying to prove,92
8,-פשוט תקום ילד ותפסיק לבכות  אף אחד לא מנסה להוכיח עכשיו תביא את הכדור ,- Just get up boy and stop crying ,-Just get up boy and stop crying no one is trying to prove now bring the ball,58
9,מה אתה עושה ,- What you trying to prove ,What are you doing,76
10,תביא לי את הכדור בן אדם ,Give me the ball ,Bring me the ball man,70
11,אני יכבד את  בסדר ,- Hey respect my call ,I'll respect you okay,60
12,אל תתחיל לצעוק עליי ילד!,- Don't start yelling at me boy ,Do not start yelling at me boy!,88
13,אתה מדמם ,You bleeding ,You're bleeding,89
14,מה אתה חושב ,What you think ,What do you think,90
15,אני רוצה לראות אותך נדחף ככה!,I want to see you get pushed like that ,I want to see you pushed like that!,94
16,אתה הולך לבכות עכשיו או משהו ,Ow! - You gonna cry now or something ,Are you going to cry now or something,80
17,-למה אתה צריך לדחוף ,- Why you got to push-,- Why you need to push,82
18,אני פורש!,- Man I quit!,I quit!,75
19,אתה פורש מה ,What you think ,You retire what,76
20,אתה הולך מכאן אתה פורש כמו כלבה קטנה הא ,Oh you out of here now You're gonna quit like a little bitch huh ,You walk away you retire like a little bitch huh,64
21,- כלבה גדולה!,Big bitch!,- Big bitch!,100
22,כדאי לך ללכת להביא את הכדור שלי!,You better go and get my ball!,You better go get my ball!,93
23,- ישו !,- Jesus!,- Jesus!,100
24,אבא תעזוב אותי ,- Daddy leave me alone!,Dad will leave me,65
25,לעזאזל אני לא מאמין שהוא זרק את החרא הזה מעבר לגדר ,Damn I can't believe he threw that shit over the fence ,Hell I do not believe he threw that shit over the fence,83
26,האוכל בסדר פשוט לא רעב ,You don't like the food The food is fine Just not hungry ,The food is fine just not hungry,73
27,איפה אבא שלך ,- Where's your daddy ,where is your father,74
28,-אני לא יודע ולא אכפת לי ,- I don't know and I don't care ,- I do not know and do not care,86
29,דוד ג'ייק בטח ניצח אותו בכדורסל עוד פעם ,Uncle Jake must have beat him in basketball again ,Uncle Jake must have beaten him in basketball one more time,80
30,- אז תגידי לו להפסיק הוא תמיד עולה לי על העצבים ,- Tell him to stop then He always getting on my nerves ,- So tell him to stop he always gets on my nerves,87
31,לא אני לא הולכת להגיד לו לשתוק ומלחמות הכדורסל האלה בינך לבין אבא שלך חייבות להפסיק!,No I'm not going to tell him to shut up and these basketball wars between you and your father have got to stop ,No I'm not going to tell him to shut up and these basketball wars between you and your dad must stop!,89
32,בדיוק שאלתי את הבן שלך איפה היית ,I just asked your son where you were ,I just asked your son where you were,100
33,לא מאכילים אותך בבית בוגר ,Don't they feed you at home Booger ,You are not fed in an adult home,61
34,מה שלומך מותק ,How you doing baby ,How are you babe,65
35,האוכל שלך התקרר אז שמתי אותו בתנור ,Your food was getting cold so I put it in the oven ,Your food has cooled so I put it in the oven,83
36,אתה יודע כשזרקת את  הכדור מעל הגדר הוא הלך לאיבוד ,You know when you threw that ball over the fence it got lost ,You know when you threw the ball over the fence it got lost,97
37,אתה יודע את זה נכון ,You know that right ,You know that right,100
38,שילמתי בכסף שעבדתי קשה עליו על הכדור הזה אתה יודע את זה נכון ,Paid my hard-earned money for that basketball You know that don't you ,I paid with money I worked hard for on this ball you know that right,69
39,אנחנו תמיד יכולים לקנות כדורסל חדש ,We can always buy a new basketball ,We can always buy a new basketball,100
40,-אנחנו לא צריכים כדור חדש בסדר ,Yeah we don't need a new ball okay ,- We do not need a new ball okay,81
41,כבר היה לנו כדור ,We had a ball already ,We already had a ball,100
42,חוץ מזה אתה צריך ללמוד איך לכבד רכוש של אנשים אחרים ,Besides you need to learn how to respect other people's property ,Besides you need to learn how to respect other people's property,100
43,הכדור שייך לי לא לו ,Ball belonged to me not to him ,The ball belongs to me not to him,89
44,אימא תסלחו לי ,- Mommy can I be excused ,"Mom, excuse me",63
45,- לא אתה לא יכול תושיב את התחת שלך ,- No you cannot Sit your ass down ,- No you can not sit your ass,86
