,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,﻿אם תהרגי את ביצ'ר כמו שהרגת את רוס אני אשלם לך ,You do Beecher like you did Ross I'll pay you ,"If you kill Beecher the way you killed Ross, I'll pay you",77
1,תשלם לי כדי להרוג את ביצ'ר ,- You'll pay me to kill Beecher ,Pay me to kill Beecher,86
2,-אלפיים דולר ,- Two thousand dollars ,-Two thousand dollars,100
3,השימוע שלי הוא מחר ,My parole hearing's tomorrow ,My hearing is tomorrow,76
4,אם אני אצא מה שאני יודע נשאר איתי ,If I get out what I know goes with me ,If I go out what I know stays with me,84
5,אני אצטרך את הכסף מראש ,I would need the money up front ,I'll need the money in advance,59
6,אני יכול לעשות טלפון אני אשלח את זה לחשבון שלך ,I can make a call and wire it to your account ,I can make a phone call I will send it to your account,79
7,אוקיי ברגע שאקבל אימות  ,Okay soon as I get verification Beecher's dead ,Okay as soon as I get verified,71
8,כשהאצטקים ראו לראשונה את הספרדים רכובים על סוס הם חשבו שהאדם והסוס היו ייצור אחד והאצטקים כרעו ברך וסגדו לייצור הזה כאלוהים ,When the Aztecs first saw the Spaniards on horseback they thought the man and the horse were one creature and the Aztecs knelt down and worshipped this creature as God ,When the Aztecs first saw the Spaniards on horseback they thought that man and horse were one creature and the Aztecs knelt and worshiped this creature as God,97
9,לפעמים מה שאתם רואים זה לא מה שקיים ,Sometimes what you see is not what is ,Sometimes what you see is not what exists,95
10,ראיתם את החרא אתמול בלילה בין וויתלסי וביצ'ר ,Hey did you see that shit last night between Wittlesey and Beecher ,You saw the shit last night between Whitelsey and Beecher,85
11,הם בטח מזדיינים ,- They're probably fucking ,They're probably fucking,100
12,-היא לא נראתה לי רומנטית מדי ,- She didn't look too romantic to me ,- She did not seem too romantic to me,75
13,וויתלסי עזרה לביצ'ר לברוח ,Wittlesey was helping Beecher escape ,Whitley helped Beecher escape,80
14,הוא שילם לה כדי שתוציא אותו באוז ,He paid her to get him get out of Oz ,He paid her to get him out of Oz,94
15,הם מזדיינים ,- They're fucking ,They're fucking,100
16,-הרגע שמעתי שהם מזדיינים ,- No I just heard they been fucking ,- I just heard they're fucking,85
17,אבל ביצ'ר בא להגיד למישהו אז וויתלסי ניסתה להרוג אותו ,But Beecher was gonna tell someone so Wittlesey tried to kill his ass ,But Beecher came to tell someone so Whiteley tried to kill him,81
18,להגיד מה למי ,Say what to who ,Say what to whom,97
19,שהם מזדיינים ,- They're fucking ,That they're fucking,86
20,הוא בא להגיד לכולם ,He was gonna tell everyone ,He came to tell everyone,68
21,אז היא דפקה חצי מהסוהרים במקום הזה ,- So So she banging half the COs in this place ,So she knocked half of the guards in this place,70
22,ביצ'ר פתח את הפה זה עיצבן את הסוהרים אז היא תופסת את ביצ'ר פאף פאף ,Beecher opens his mouth that piss off the COs so she grabs Beecher pop pop ,Beecher opened her mouth it annoyed the guards so she grabs Beecher Puff Puff,66
23,לא ראיתי אותו הבוקר זה בטוח ,I ain't seen him this morning That's for sure ,I did not see him this morning for sure,81
24,אני אומר לך הוא מת ,- l'll tell you he's dead ,I'm telling you he's dead,83
25,מי שם זין ,Who gives a fuck ,Who put a dick,60
26,יאללה בואו נלך ,Come on let's go ,Come on let's go,100
27,אז  אתמול בלילה ,So last night ,So last night,100
28,רצית את ביצ'ר מת נכון ,- You wanted Beecher dead right ,You wanted Beecher dead right,100
29,כן רציתי אותו מת ,- Yeah I wanted him dead ,Yes I wanted him dead,93
30,תשלם לי נכון ,You paid me right ,Pay me right,76
31,כן ,Yeah ,Yes,57
32,רוצה לראות את הגופה ,You wanna see the body ,Want to see the body,76
33,זה כאן ,It's in here ,It's here,86
34,מה לעזאזל ,What the fuck ,What the hell,69
35,יש לך משהו לומר ,You got anything to say ,You have something to say,58
36,על מה ,About what ,What,57
37,אין לי מושג על מה אתה מדבר ,I don't know what you're talking about ,I have no idea what you're talking about,79
38,רצית את ביצ'ר מת נכון ,- You wanted Beecher dead right ,You wanted Beecher dead right,100
39,כן רציתי אותו מת ,- Yeah I wanted him dead ,Yes I wanted him dead,93
40,אתה יכול לשכוח מהשימוע שלך ,You can forget about your parole hearing ,You can forget about your hearing,90
41,במקום זה תשיג לעצמך עורך דין טוב ,Instead get yourself a good lawyer ,"Instead, get yourself a good lawyer",100
42,אנחנו מאשימים אותך בקשר לביצוע רצח ,We're charging you with conspiracy to commit murder ,We accuse you of committing murder,59
43,זה בולשיט מפלילים אותי!,This is bullshit I'm being set up ,This bullshit is incriminating me!,64
44,קחו אותו לבור ,Take him to the hole ,Take him to the pit,82
45,עם דינג דונג שמח מאושר עליז וחופשי ,With a merry ding-dong Happy gay and free,With happy happy happy ding dong and free,83
46,ואשיר שיר שמח הבה נתקיים ,And a merry sing-song Happy let us be,And I will sing a happy song Let it be,77
47,מה אתה כזה שמח היל  ,- What are you so cheerful about ,What are you so happy Hill,64
48,אתה חושב שאני מטורף נכון ,- Hill you think I'm insane right ,You think I'm crazy right,71
49,-טוב אולי כן ,- Well maybe I am ,-Well maybe yes,69
50,אבל כל כמה זמן עורך הדין שבי עדיין יוצא החוצה ,But every once in a while the lawyer in me still pops out ,But every so often the lawyer in me still goes out,79
51,כן ,- Yeah ,Yes,57
52,רציתי את שילינגר הרחק ממני רחוק מעיר הברקת אבל לא חופשי ,- l wanted Schillinger away from me Out of Em City but not free ,I wanted Schillinger far away from me far from the Emerald City but not free,77
53,אז הייתי צריך למצוא דרך כדי לבטל את השימוע שלו ,I had to figure out a way to get his parole hearing cancelled ,So I had to find a way to cancel his hearing,78
54,ל  לא יכולתי להתחיל לריב איתו כי אני הייתי מסתבך ,I couldn't start a fight with him or I'd get in trouble ,I could not start a fight with him because I was getting into trouble,79
55,אז עכשיו לא רק שהסיכויים של שילינגר להשתחרר על תנאי מתים אבל הוא ניצב בפני עוד 10 שנים ,So now not only is Schillinger's parole chances dead but he's facing ten more years ,So now not only is Schillinger's chances of being released on parole but he's facing another 10 years,75
56,-זה טוב בנאדם  ורע ,That's good moyel And bad ,-It's good man and bad,70
57,בלי תקווה לעזוב את אוז עכשיו יש לו אפילו יותר סיבות לדפוק אותך ,With no hope of leaving Oz now he's got even more reason to fuck you up ,Without hoping to leave Oz now he has even more reasons to fuck you,80
58,כן טוב  תודה לאל שאני משוגע כי אני לא שם זין!,Yeah well thank God I'm crazy because I don't give a shit ,Yes good thank god I'm crazy because I do not put a dick!,76
59,הפעמונים שמחו וצלצלו בשמחה ושמח הייתי אני ובשמחה אני אשיר עם דינג דונג שמח מאושר עליז וחופשי ואשיר שיר שמח הבה נתקיים  היי ,Merry are the bells And merry would they ring And merry was my cell And merry I would sing With a merry ding-dong I became free,The bells were happy and rang happily and happily I was and happily I will sing with Ding Dong happy happy cheerful and free and sing happy song let's be held hi,58
60,הוא בפנים ,- ls he in ,He's inside,74
61,עם האב מוקדה ,- With Father Mukada ,With Father Moked,86
62,להרבה זמן ,- For long ,for a long time,70
63,-לא נראה לי ,- l don't think so ,-I do not think so,73
64,אוקיי אני אחכה ,Okay I'll wait ,Okay I will wait,73
65,אז מה דעתך על העבודה החדשה שלך ,- So how do you like your new job ,So how about your new job,75
66,המפקח הוא איש נורא נחמד כן הוא כזה ,- The warden's a very nice man ,"The inspector is a very nice man, yes he is",60
67,אני חייבת להודות שהרעיון של לעבוד בכלא הבהיל אותי אבל ממש התרגלתי לזה ,I have to admit the idea of working in a prison terrified me but I've really gotten used to it ,I must admit that the idea of ​​working in prison scared me but I really got used to it,82
68,מפקח אשתך בקו 3 ,Warden your wife's on line three ,Supervises your wife on line 3,71
69,תגידי לה שאני אחזור אליה ,- Tell her I'll call her back ,Tell her I'll get back to her,82
70,היא אומרת שזה דחוף ,- She says it's urgent ,She says it's urgent,100
71,את יודעת אני מכירה את מה שאמרת לגבי הפחד כי בשבועות הראשונים שלי כאן הייתי פקעת עצבים ,You know I know what you were saying about being afraid because the first couple of weeks here I was a nervous wreck ,You know I know what you said about fear because in my first few weeks here I was a nervous wreck,80
72,אני חושבת שאת פשוט נחמדה איתי ,- l think you're just being nice ,I think you're just nice to me,83
73,נורא קשה לדמיין אותך עצבנית לגבי משהו ,- No It's very hard to imagine you nervous about anything ,It's awfully hard to imagine you nervous about something,76
74,תאמיני לי ,Believe me ,Believe me,100
75,אה ליאו יופי ,- Oh Leo good ,Oh Leo beauty,58
76,אני רק רוצה לשאול אותך  אני לא יודע מתי אני אחזור ,- l just wanna ask you one ques-- - l don't know when I'll be back ,I just want to ask you I do not know when I will return,64
77,משהו קרה משהו לא בסדר ,Something's happened Something's wrong ,Something went wrong,62
78,דיאן ,Diane ,Diane,100
79,את נמנעת ממני ,- Are you avoiding me ,You're avoiding me,81
80,-לא ,- No ,-No,100
81,תראי אני רוצה שתחזרי לעבוד בעיר הברקת ,Look I want you to come back and work at Em City ,"Look, I want you to go back to work in the Emerald City",73
82,לא אני שמחה איפה שאני ,- l'm happy where l am ,No I'm happy where I am,84
83,כן אבל אני צריך אותך ,- Yeah but I need you ,Yes but I need you,92
84,-אה בטח ,Oh sure ,- Oh sure,100
85,דיאן ,Diane ,Diane,100
86,הדרך שבה טיפלת בדבר הזה על שילינג'ר ,The way that you handled this thing on Schillinger  ,The way you handled this thing about Schillinger,86
87,שילינג'ר אומר שרצחת את סקוט רוס ,Schillinger says that you murdered Scott Ross ,Schillinger says you murdered Scott Ross,94
88,"קראת את דו""ח הוועדה ",You read the commission's report ,You have read the committee's report,79
89,כן אבל הוא אמר שהוא יגיד לכולם שאת ירית ברוס ,Yeah but he says he's gonna tell everybody that you shot Ross ,Yes but he said he would tell everyone you shot Bruce,67
90,אף אחד לא יקשיב לשילינג'ר טים ,No one's gonna listen to Schillinger Tim ,No one will listen to Schillinger Tim,83
91,במיוחד מאז שהסגרתי אותו על ביצ'ר ,Especially since I turned him in on Beecher ,Especially since I betrayed him on Beecher,78
92,הרגת את רוס ,- Did you kill Ross ,You killed Ross,81
93,לא ,- No ,No,100
