,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אני חושב שאני מתחיל לחבב את השם בוזו ,I'm actually getting to like the name Bozo ,I think I'm starting to like the name Bozo,64
1,-בוזו בארט ,- Bozo Barrett ,- Bozo Barrett,100
2,-זה שם של סופר-ספורטאי בהרווארד ,- It's the name of a Harvard superjock ,- It's the name of a super-athlete at Harvard,81
3,באמת תרצה לקרוא לצאצא שלנו בוזו ,You would actually call our offspring Bozo ,You really want to call our offspring Bozo,69
4,רק אם זה בן ,Only if it's a boy ,Only if it's a son,78
5,-עברנו את קו העוני ,- We have crossed the poverty line ,- We have crossed the poverty line,100
6,-מה ,- What ,-what,100
7,-כבר עשינו את זה!,- We've done that!,- We've already done it!,67
8,-עכשיו אתה עורך דין זה יהיה חוקי ,- Now you're a lawyer lt'll be legal ,-Now you are a lawyer it will be legal,73
9,-זה בקומה העשירית!,- It's on the tenth floor!,- It's on the tenth floor!,100
10,-שא אותי בתוך המעלית ,- Carry me in the elevator ,- Carry me inside the elevator,92
11,תודה לאל על זה ,Thank God for that ,Thank God for that,100
12,-האם אוכל לעזור ,- Can I help ,- Can I help?,100
13,-בארט 10-ה' ,- Barrett 1 0-H ,-Bart 10-Thu,67
14,-האם הגברת בסדר ,- Is the lady all right ,- Is the lady okay?,65
15,-אהיה כאשר ישאו אותי מעבר למפתן הדלת ,- I will be when I'm over the threshold ,- I will be when they carry me beyond the doorstep,61
16,עובד בשביל ג'ונאס ומארש מרוויח כסף  ,Working for Jonas and Marsh pulling in the coin  ,Works for Jonas and Marsh earns money,69
17,-תשחק כבר לעזאזל!,- Play damn it!,- Play damn it already!,75
18,-אני לא יכול להימנע מכך ,- I can't help it ,- I can not avoid it,61
19,"נשוי ל -""פני מלאך עם פה מלוכלך"" ","Married to ""Foul Mouth Angelface"" ","Married to ""Angel Face with Dirty Mouth""",75
20,תשים לב ,Pay attention ,Pay attention,100
21,-למה שלך יהיה כל המזל ,- Why should you have all the luck ,-Why yours will be all the luck,71
22,זה השבוע הראשון שג'ני לא הייתי צריכה לעבוד ,This is the first week that Jenny hasn't had to work ,This is the first week Jenny has not had to work,92
23,-מה היא מתכוונת לעשות ,- What is she going to do ,- What is she going to do?,100
24,-אני רוצה שהיא תלמד היא רוצה תינוק ,- I want her to study she wants a baby ,- I want her to learn. She wants a baby,83
