,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,- אין לו מושג בכלום ,- He has no idea ,- He has no idea about anything,65
1,- מה ,What ,- What,100
2,- באמת ,- Really ,- Really,100
3,הוא חשב שנאום גטיסברג  זה מקום מגוריו של לינקולן ,He thought the Gettysburg Address was where Lincoln lived ,He thought Gettysburg's speech was Lincoln's residence,68
4,כל השקרים הנוראיים שסיפר על הסי איי אי ,All those terrible lies he told about the CIA ,All the horrible lies he told about the CIA,82
5,"וכשהוא שמע שלבתך קוראים פורשה  כן הואשאל  "" למה קראו לה על שם מכונית ""","And when he heard your daughter's name was Portia  he said ""Why did they name her after a car ""","And when he heard that your daughter was called Porsche, he was asked, ""Why was she named after a car?""",73
6,- אני אוהבת את הצחוק שלך ,I love the way you laugh ,- I love your laughter,73
7,- אני אוהב אותך ,I love you ,- I love you,100
8,את מצחיקה ,You're funny ,you are funny,72
9,איך זה שלבחורה חכמה כמוך יש אח כל כך  אל תקרא לי טיפש ,How come a girl as bright as you could have a brother who's so-- Don't call me stupid ,How is it that a smart girl like you has a brother so do not call me stupid,67
10,- קדימה!,- Come on!,- Come on!,100
11,אני אטפל בך אחר כך ,I'll deal with you later ,I'll take care of you later,71
12,- עכשיו תתנצל ,Now apologize ,- Now apologize,100
13,- אוטו - מה ,- What ,- Auto - what,62
14,תתנצל ,- Apologize ,Apologize,100
15,כמהמעניין ,How very interesting ,How interesting,86
16,אתהממש המוני מה ,- You're really sorry ,You're really mass what,67
17,עכשיותתנצל!,Now apologize ,Now apologize!,100
18,מה שאתנצללפניך ,Now apologize ,What to apologize to you,65
19,תתנצל ,- Apologize ,Apologize,100
20,בסדר בסדר אני מתנצל ,All right I apologize ,All right All right I'm sorry,60
21,- אתה ממש מצטער ,- You're really sorry ,- You're really sorry,100
22,- אני ממש-ממש מצטער ,- I'm really really sorry ,"- I'm really, really sorry",100
23,- אתה חוזר בך כן ,- You take it back ,- You come back to you yes,60
24,ההאשמה היתה חסרת כל בסיס ולמעשה היא היתה ממש לא במקומה ומקורה היה בזדוניות לשמה ואני מצטער מעומק לבי על כל צער שההערות שלי עלולים היו לגרום לך או לבני משפחתך ,The imputation was totally without basis in fact  and was in no way fair comment and was motivated  purely by malice and I deeply regret  any distress that my comments may have caused you or your family ,The accusation was baseless and in fact it was really out of place and originated maliciously in her name and I am deeply sorry for any grief my comments might have caused you or your family members,62
25,ואני מתחייב בזאת לא לחזור על דברי השמצה כאלה אי פעם בעתיד ,And I hereby undertake not to repeat  any such slander at any time in the future ,And I hereby undertake not to repeat such defamation ever in the future,80
26,בסדר ,Okay ,OK,67
27,- אמרת שאת אוהבת אותו!,You said you loved him!,- You said you loved him!,100
28,- נכון אוטו!,That's right!,- That's right Otto!,83
29,א' ונדהשיקרה ,A: Wanda was lying ,A. Wanda lied,69
30,ב' ונדהאמרה אתהאמת!,B: Wanda was telling the truth!,B. Wanda said the truth!,75
31,מההיתההראשונה ,What was the first one ,What was the first,90
32,אמרתשאתלא מתכוונתלהיפגשאתו!,You told me you were not planning to see him ,You said you were not going to meet him!,70
33,כי ידעתי שתגיע ותדפוק את הכול ,Because I knew you'd come along and fuck it up!,Because I knew you would come and knock it all out,73
34,אני עובדת על בחור שהוא חשוב לנו מאוד כדי שיגלה לי איפה השלל והאם עומדים לאסור אותך ,I'm setting up a guy who's incredibly important to us-- who's going to tell me where the loot is  and if they're gonna come and arrest you-- and you come loping in  ,I'm working on a guy who's very important to us to find out where the loot is and whether you're going to be banned,63
35,ואתה פורץ פנימה כמו רמבו בלי מגן ביצים ותולה אותו מחלון הקומה החמישית ,like Rambo without a jockstrap and dangle him out a fifth-floor window ,And you break in like a rambo without an egg shield and hang it from the fifth floor window,67
36,זוהיתהטקטיקהטובהאושזההיהטיפשי ,Was it good tactics or was it stupid ,Was it a good tactic or was it stupid,96
37,אל תקראי לי טיפש ,Don't call me stupid ,Do not call me stupid,83
38,נכון!,Oh right!,Right!,77
39,זה יהיה עלבון לטיפשים לקרואלךטיפש!,What would an intellectual do ,That would be an insult to fools!,62
40,לבשתי שמלות עם מנת משכל גבוהה משלך ,I've worn dresses with higher IQs ,I wore dresses with a high IQ of your own,73
41,אבל אתה חושב שאתה אינטלקטואל נכון קוף ,But you think you're an intellectual don't you ape ,But you think you're a true intellectual monkey,76
42,קופים לא קוראים פילוסופיה ,Apes don't read philosophy ,Monkeys do not read philosophy,71
43,הם רק לא מבינים ,They just don't understand it ,They just do not understand,89
44,אריסטו לא היה בלגי ,Aristotle was not Belgian ,Aristotle was not Belgian,100
45,המסר המרכזי בבודהיזם הוא לא 'כל אדם לעצמו' ,"The central message of Buddhism is not ""Every man for himself """,The central message of Buddhism is not 'every man for himself',100
46,תקראי  והתחתית של לונדון היא לא תנועה פוליטית ,And the London Underground is not a political movement ,Read and the bottom of London is not a political movement,76
47,כל אלה טעויות אוטו ,Those are all mistakes ,These are all auto mistakes,86
48,עכשיו אתה תקפת את האיש האחד שימנע ממך להיכנס לכלא ויעזור לך להתעשר ,Now you have just assaulted  the one man who can keep you out of jail and make you rich ,Now you have attacked the one man who will prevent you from going to jail and help you get rich,65
49,מההיהעושהאינטלקטואל ,What would an intellectual do ,What would an intellectual do,100
50,מההיהעושהאפלטון ,What would Plato do ,What was Plato doing?,67
51,- מתנצל ,- Apologize ,- Apologies,89
52,- סליחה ,I'm sorry ,- Sorry,71
53,- מתנצל - מה - מתנצל!,- Apologize! - Right!,- Apologies - What - Apologies!,62
54,- נכון!,Oh right!,- Right!,77
55,אני מצטער לא ,I'm sorry ,I'm sorry no,86
56,לא בפניי בפני ארצ'י ,No Not to me to Archie ,Not in my face to Archie,74
57,ותעשה את זה כמו שצריך או שאנחנו מתים ,And make it good or we're dead ,And do it right or we'll die,69
58,שלום אדוןפורץ ,Hello Mr Burglar ,Hello Mr. Burglar,100
59,הולךלאנשהו ,Going somewhere ,Going somewhere,100
60,אני אלמד אותך לקח ,Well I'm gonna teach you a lesson ,I'll teach you a lesson,75
61,ומוכן לקראת המשטרה  ואל תקרא לי אוטו ,And don't call me Otto ,And ready for the police and do not call me Otto,60
62,אני מצטער אני מצטער ,I'm sorry ,I'm sorry I'm sorry,64
63,אני מצטער בבקשה ,I'm sorry ,I'm sorry please,72
64,אני מצטער ,I'm sorry ,I'm sorry,100
65,אני מצטער לא ידעתי שזה אתה ,I didn't know it was you ,I'm sorry I did not know it was you,78
66,איךיכולתילדעתשזה אתה ,How could I know it was you ,How could I know it's you,96
67,כלומר איךציפיתממנילנחש ,I mean how could you expect me to guess ,"That is, how did you expect me to guess",83
68,כלומר מה פתאום אתהשודדאת הביתשלך ,What the fuck are you doing  robbing your own house ,"I mean, why are you suddenly robbing your house?",69
69,אני מצטער ,I'm sorry ,I'm sorry,100
70,יקירי!,Darling!,Darling!,100
