,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,זוזו!,Move!,Move!,100
1,תהרגו את סטארקוס!,Kill Starkoss!,Kill Starkus!,88
2,הם מחוץ לטווח ,They're out of range ,They are out of range,83
3,קדימה בואו נלך ,- Come on - Let's go ,Come on let's go,100
4,תודה לך מקגיוור ,Thank you MacGyver ,Thank you McGuire,80
5,תודה לשניכם ,Thank you both ,thanks to both of you,80
6,טוב סטארקוס אתה נמצא מעל ומעבר לגבול ,Well Starkoss you're over and beyond the border ,Well Starkus you are above and beyond the border,78
7,יצאת מכלל סכנה ,- We're out of gas ,You're out of danger,67
8,אופס  ,- Whoops ,Oops,80
9,-אזל לנו הדלק ,- We're out of gas ,- We ran out of fuel,71
10,אנחנו חייבים להשיג גובה ,- We must gain altitude ,We must achieve height,60
11,-ניקי  אתה לא רציני!,You can't be serious!,"- Nicki, you're not serious!",64
12,אתה שוקל יותר ממני ,Look you weigh more than I do I'd do it ,You weigh more than me,66
13,ניקי הייתי עושה את זה אבל המצנח כבר עלייך ואין לנו זמן להתחלף ,But you've got the chute and there's no time to switch ,Nicky I would do it but the parachute is already on you and we do not have time to change,60
14,-אני מצטער אין זמן!,- Sorry there is no time!,- I'm sorry in time!,72
15,אמרת שעשית את זה בעבר ,You said you did it before ,You said you've done it before,86
16,פשוט תתרחקי מהכדור הפורח ותמשכי בחבל ,Get clear of the balloon and pull the cord ,Just stay away from the balloon and continue on the rope,61
17,שככה יהיה לי טוב אם אצטרך ללכת ברגל עד למינכן  תקפצי!,So help me if I've got to walk all the way to Munich! Go!,That's how I would be fine if I had to walk to Munich.,63
18,פשוט תקפצי!,Just go!,Just jump!,62
19,אדאג שפיט ידע בדיוק מה עשית לי!,I'll see that Pete knows exactly what you've done to me!,I'll make sure Pete knew exactly what you did to me!,77
20,עכשיו אנחנו צריכים להתמודד עם ההר ,Now we gotta deal with the mountain ,Now we have to face the mountain,69
21,קדימה קדימה ,- Come on Come on ,come on come on,100
22,-אל תדאג ,- Do not worry ,-Do not worry,100
23,תחזיק חזק!,Hold on!,Hold on!,100
24,מזל שניקי שלך לא נסחפה חזרה אל המזרח ,Lucky your Nikki didn't drift back to the East ,Luckily your Nikki did not drift back east,86
25,לא מאושרת מדי אבל בסדר ,Not too happy but all right ,Not too happy but okay,73
26,האישה הזו  ,That woman  ,This woman,80
27,אתה עוד תתאהב בה ,You will come to love her ,You will still fall in love with her,66
28,מה !,- What ,What!,100
29,-כן ,! - Yes ,-Yes,100
30,-לא לא לא ,No no no no no ,-no no no,73
31,אני שמח שהיא בסדר אבל  תסמוך עליי לא מקגיוור ,I'm glad she's all right but trust me ,I'm glad she's fine but do not trust me McGuire,69
32,תסמוך עליי ,Trust me ,trust me,100
33,איזו טיסה!,What a flight!,What a flight!,100
34,איזה כדור פורח!,What a balloon!,What a balloon!,100
35,סטארקוס עשינו את זה!,Starkoss we did it!,Starkus we did it!,91
36,אצור קשר עם השגרירות האמריקנית ברגע שנגיע למינכן ,We'll contact the American embassy as soon as we get to Munich ,I will contact the US Embassy as soon as we arrive in Munich,80
37,כשנגיע למדינה שלך מקגיוור גם אנשיך ירצו לשוחח איתי לא כדי לגלות למה אני מסוגל ,When we get to your country your people'll want to talk to me too won't they ,When we get to your country from McGuire your people will also want to talk to me not to find out why I'm capable,68
