,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,"אל תגידו ""הוא"" או ""היא"" כמו שעשית בשבוע שעבר כאשר שיחקת את קיטי ","Don't say ""he"" or ""she"" like you did last week when you were doing Kitty ",Don’t say “he” or “she” like you did last week when you played Kitty,86
1,אם אתם לא יכולים לשחק את התפקיד בעצמכם אז אל תשחקו אותו ,If you can't make the part yourself you can't play it ,If you can not play the role yourself then do not play it,71
2,תביא לכאן כומר!,Get a priest!,Bring a priest here!,71
3,לא הסמל לא כומר ,No sergeant no priest ,"Not the sergeant, not the priest",81
4,-אבל אתה גוסס הרוזן לב טולסטוי ,-But you're dying Count Tolstoy ,-But you are dying Count Lev Tolstoy,89
5,-אני יודע ,-I know ,-I know,100
6,בשם האב הבן ורוח הקודש  אני מתחייב שהנשמה שלך תחזור לאלוהים  ,In the name of the Father the Son and the Holy Ghost I commit your soul to God -My friends--,In the name of the Father the Son and the Holy Spirit I pledge that your soul will return to God,70
7,אבל אני תוהה אם תוכל לעבור למרכז הבמה עם הנאום הזה ואז למות ,But I wonder if you could move centre stage on that speech and then die ,But I wonder if you can move to the center of the stage with this speech and then die,79
8,למה ,Why ,Why,100
9,הצד השמאלי של האולם לא יכול לראות אותך ,The left side of the house can't see you ,The left side of the hall cannot see you,85
10,אתה רוצה לקום וללכת אל מרכז הבמה  בעוד שאני גוסס   ,You want me to stand up and walk to the centre of the stage while I'm dying ,You want to get up and go to the center of the stage while I'm dying,84
11,אני יודע שזה מוזר אבל נצטרך לעשות את זה ,I know it's awkward but we'll just have to do it ,I know it's weird but we'll have to do it,79
12,-למה ,Why ,-Why,100
13,-אמרתי לך ,-I just told you ,-I told you,80
14,עכשיו תעשה את זה!,Now do it!,Now do it!,100
15,כי אתה ביקשת ,Because you say so ,Because you asked,63
16,לא כל עוד אני טולסטוי ,Not with me as Tolstoy ,Not as long as I'm Tolstoy,67
17,אתם חייבים לעבוד ,You gotta work ,You must work,74
18,אין שום תירוץ לא לעבוד ,There's no excuse for not working ,There is no excuse not to work,79
19,אין שום תירוץ ,There's no excuse ,There is no excuse,86
20,יש אבטלה ,There's unemployment ,There is unemployment,98
21,היתה אבטלה כאשר החברים שלי ואני התחלנו לשחק ,There was unemployment when my friends and I started acting ,There was unemployment when my friends and I started playing,87
22,וזה לא השתנה ,And it's not changed ,And that has not changed,77
23,ישנם 90-95% מובטלים ,There's unemployment ,There are 90-95% unemployed,70
24,זהלאעומדלהשתנות ,And it's not changed ,This is about to change,60
25,אתה שחקן ,You're an actor ,You're an actor,100
26,אתהנמצאבניויורק ,You're in New York ,You're in New York,100
27,אבלאתהחייבלמצואדרךלעבוד ,But you gotta find ways to work ,But you must find a way to work,84
28,שני טורטלינים גספצ 'ו עם שני סלטים ,Two tortellinis a gazpacho with two salads ,Two gazpacho tortillas with two salads,90
29,הזמנה:,Ordering:,Order:,77
30,צלע עגל עשוי בינוני שני דגים והזמנה של עוף!,Veal chop medium two scrods an order of chicken!,Veal rib made medium two fish and order chicken!,77
31,-מה השאר ,-What's the rest ,- What's the rest?,100
32,-מאפה תפוחי אדמה ,-Baked potato ,- Potato pastry,64
33,-איך היה ,How is it ,-How was,62
34,-נורא ,-Terrible ,-Terrible,100
35,-האם שכתבת את הסצנה האחרונה ,-Did you rewrite the last scene ,- Did you write the last scene,76
36,-שיחקתי את סצנת העניבה ,-Did you rewrite the last scene ,- I played the tie scene,62
37,איך היה ,How is it ,How was,62
38,זה מאוד מרגש זה שינה את התיאטרון כפי שאנו מכירים אותו ,It'll change theatre as we know it ,It is very exciting that it has changed the theater as we know it,65
39,אנחנו נעבוד על זה כשנגיע הביתה הערב ,We'll work on it when we get home tonight ,We'll work on that when we get home tonight,90
40,-שודד!,-Robber!,-robber!,100
41,-הזמנה:,Ordering:,-Order:,77
42,-זה עבור הלקוח!,-That's for the customer!,- It's for the customer!,82
