,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,לא חשבתי שתזכור אותי אדוני ,Oh I wouldn't figure you'd remember me sir ,I did not think you would remember me sir,82
1,וחוץ מזה אתה בכלל לא נראה לי כמו גשש ,Furthermore you don't look like a scout to me Not a bit ,"And besides, you do not look like a tracker to me at all",62
2,לגשש יש הופעה מסוימת ,A scout has a certain appearance ,Gashsh has a certain appearance,79
3,קיט קרסון למשל ,Kit Carson for example ,Kit Carson for example,100
4,אבל לך אין הופעה כזו ,A scout has a certain appearance ,But you have no such appearance,63
5,אתה נראה כמו  -פושט עורות של פרדות ,You look like  a mule skinner ,You look like a stripper,77
6,-אני לא יודע כלום על פרדות ,Well I don't know anything about mules sir ,- I do not know anything about mules,84
7,-כן המפקד ,Yes sir ,-Yes sir,100
8,בוא לכאן!,Come on ,come here!,62
9,לא הייתי רוצה להחזיר את אשתי מהאינדיאנים לו היתה איתם ,I wouldn't want no wife of mine back after she'd been with the Injuns ,I would not want to bring my wife back from the Indians if she were with them,70
10,אני לא מסכים ואני רוצה את אשתי בחזרה ,Well I don't agree And I want my wife back ,I do not agree and I want my wife back,90
11,טוב אחד הפוני איתר חבורה של השרצים הללו שחונה במורד הנהר ,Well  one of the Pawnee located a band of the vermin camped down the river ,Well one pony spotted a bunch of these creeps parked down the river,66
12,נרכב לשם בבוקר!,We ride in the morning!,Rided there in the morning!,88
13,עצתי לך היא לנקום באדומים האלה ,Now my advice to you is to get yourself a little revenge on them bucks ,My advice to you is to take revenge on these reds,62
14,תחוסו על הנשים והילדים אם זה אפשרי ,Spare the females and children if possible ,Take pity on the women and children if possible,72
15,היי!,Hey!,Hey!,100
16,לא!,No!,No!,100
17,היי!,Hey!,Hey!,100
18,הוא אמר לחוס על הנשים והילדים!,He said spare the women and children! Give me that!,He said to spare the women and children!,84
19,עזוב את הרובה שלי ,Let go of my rifle!,Leave my rifle,69
20,האינדיאנים ניסו להרוג אותי כי אני לבן והלבנים ניסו להרוג אותי כי אני אינדיאני ,If it wasn't the Indians trying to kill me for a white it was the whites trying to kill me for an Indian ,The Indians tried to kill me because I am white and the whites tried to kill me because I am Indian,73
21,זה גרם לי בחילה ,It made me sick ,It made me nauseous,71
22,החיילים והגששים הרגו את כל מי שהם ראו ,The Pawnee scouts and soldiers both was killing everything in sight ,The soldiers and scouts killed everyone they saw,68
23,"""צל""!",Shadow!,"""shadow""!",100
24,אחי בוא נדבר ,Brother let's talk ,"Dude, let's talk",73
25,אי אפשר לתאר את התחושה שחשתי ,There's no describing how I felt ,It is impossible to describe the feeling I felt,63
26,אויב הציל את חיי על ידי רציחת אחד מחבריי הטובים ביותר ,An enemy had saved my life by the violent murder of one of my best friends ,An enemy saved my life by murdering one of my best friends,83
27,העולם היה יותר מדי חסר היגיון מכדי לטרוח לחיות בו ,The world was too ridiculous even to bother to live in ,The world was too illogical to bother living in,71
28,"זו היתה הסיבה ש""צל"" היה שם ונלחם כל כך חזק ",That was why Shadow was there and that was why he'd fought so hard ,"That was why ""Shadow"" was there and fought so hard",84
29,ישבתי שם וצפיתי בתינוק יוצא לאוויר העולם ,I sat there and watched that baby come into this world ,I sat there and watched the baby come out into the world air,84
30,חוץ מקולות נשימה היא לא השמיעה אף הגה ,Except for her breathing that woman never made a sound ,"Except for breathing noises, she did not utter a word",64
31,אם היא בכלל היתה אישה ,If woman she was ,If she was a woman at all,78
32,היא נראתה יותר כמו נערה ,She didn't look more than a girl ,She looked more like a girl,68
33,לא יכולתי להסיר את עיניי מהנערה והתינוק שלה ,I couldn't take my eyes off of that girl and her baby ,I could not take my eyes off the girl and her baby,91
34,בואו נסתלק תנו לפוני לנקות ,Let's get the hell out ,Let's go let the pony clean,61
