,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,ובכן  ,Well I  ,Well,80
1,את לא נפגשת עם מר שלדרייק ,- Aren't you meeting Mr Sheldrake ,You're not meeting Mr. Sheldrake,77
2,-לא אתה יודע איך אנשים מדברים ,- No You know how people talk ,- You do not know how people talk,93
3,החלטתי שלא כדאי שנתראה עד שהכול יסודר מבחינת גירושים ,I decided it was best not to see each other until everything was settled divorcewise ,I decided we should not see each other until everything was settled in terms of divorce,83
4,לילה טוב מר בקסטר ,- Good night Mr Baxter ,Good night Mr. Baxter,100
5,-לילה טוב ,- Good night ,-Good night,100
6,בקסטר תוכל להיכנס לדקה ,- Baxter could you step in here a minute ,Baxter can enter in a minute,70
7,-כן מר שלדרייק ,- Yes Mr Sheldrake ,"- Yes, Mr Scheldrake",97
8,בבקשה ,- There you are ,you are welcome,71
9,הנה הנתונים שביקשת 37 אחוזים מהעובדות יעזבו כדי להתחתן ו  בקסטר אתה עובד יותר מדי ,Here are the figures on staff turnover 37% of females leave to get married and 22%  ,Here's the data you asked for 37 percent of the facts will leave to get married and Baxter you work too much,62
10,כן אדוני ,- Yes sir ,Yes sir,100
11,-אני מניח שתצא לחגוג בעיר הערב ,- I suppose you'll be celebrating tonight ,- I guess you'll go out celebrating tonight,75
12,העניין הוא שאני מתגורר במועדון הספורט והם נורא נוקשים אז  אם לא אכפת לך  מה ,The only thing is I'm staying at the Athletic Club and it's strictly stag so-- If you don't mind - Don't mind what ,The thing is I live in the sports club and they are terribly rigid so if you do not mind what,70
13,-אתה זוכר את המפתח שלי לדירה ,- You know my key to your apartment ,- Do you remember my apartment key?,65
14,אז עכשיו אני נאלץ לבקש את המפתח שלך ,So now I'll have to borrow your key ,So now I have to ask for your key,82
15,אני מצטער מר שלדרייק ,- Sorry Mr Sheldrake ,I'm sorry Mr. Sheldrake,90
16,-מה זאת אומרת מצטער ,- What do you mean sorry ,- What do you mean sorry?,100
17,אתה לא תביא אף אחת לדירה ,You're not bringing anybody to my apartment ,You will not bring anyone to the apartment,78
18,אני מביא את מיס קובליק ,It's Miss Kubelik ,I bring Miss Koblick,65
19,-במיוחד לא אותה ,- Especially not Miss Kubelik ,-Especially not her,71
20,מה אמרת ,- What do you mean sorry ,what did you say,68
21,-אין מפתח ,- No key ,- No key,100
