,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,מה את מבקשת ממני לעשות  ,What are you asking me to do ,What are you asking me to do?,100
1,כל האנשים שאוהבים אותי ובוטחים בי ,And you're asking me to put in the dark all the people  that love me  and trust me ,All the people who love me and trust me,62
2,מצטער שהערתי אותך ,Sean Sorry I woke you ,Sorry I woke you up,80
3,אבל אני יכולה כבר להשתחרר   מהפחד הזה,But that's a fear I can finally let go of huh ,But I can already get rid of that fear,65
4,ואתה לא ,And you wouldn't be ,And you do not,61
5,שון הכל יהיה בסדר עכשיו כשאתה,Everything will be better now that he is forever out of our lives ,Sean everything will be fine now that you are,62
6,בבית הצלקת לא תזוז ממקומה אבל היא תגליד אם תיתן לה ,Sean things are gonna get better now that you're home The scar won't move but it will heal if you let it ,At home the scar will not move but it will freeze if you give it to her,65
7,הכל יהיה בסדר עכשיו כשהוא כבר יצא מהחיים שלנו ,Everything will be better now that he is forever out of our lives ,Everything will be fine now that he's out of our lives,84
8,משהו חיוני ,Eve something vital ,Something essential,63
9,"אני לא הולך לשום"" מקום"" זה מה שאמרת לי","""I'm going anywhere"" that's what you told me ","I'm not going anywhere ""this is what you told me",88
10,אתה לא צריך שאגיד לך מה לעשות ,You don't need me to tell you what to do Sean ,You do not need me to tell you what to do,93
11,שון אני משנה את דעתי זוהי משימת התאבדות ,This is a suicide mission ,Sean I change my mind This is a suicide mission,69
12,דוקטור יש לי משהו  יש לי צלקת ואם  תוכל להחזיר לי אותה  ,Doctor I have uh something  I have this scar  that  that  that if you can put this back after after all this is over  ,Doctor I have something I have a scar and if you can give it back to me,67
13,טיטו שמור לי אותה בבקשה ,Tito please hold this for me ,"Tito, save it for me, please",78
14,לך תזדיין!,Fuck you!,Go fuck yourself!,67
15,שון!,Sean!,Shawn!,67
16,ארצ'ר!,Archer!,Archer!,100
17,אתה שון ארצ'ר!,You're Sean Archer ,You're Sean Archer!,100
18,אתה שון ארצ'ר ,You're Sean Archer ,You're Sean Archer,100
19,כשכל זה יסתיים  אני רוצה שתיקח את הפנים האלה ותשרוף,When this is over I want you to take this face  and burn it ,When it's all over I want you to take that face and burn it,87
20,אפרסק אני יכול לאכול אפרסק שעות ,Peach I can eat a peach for hours ,Peach I can eat peach for hours,97
21,יש לי דגדוג מגרד  אפרסק אני,There's a scratchy tickle ,I have a peach itchy itchy tickle,62
22,יכול לאכול אפרסק שעות ,Peach I can eat a peach for hours ,Can eat peach for hours,82
23,יכול לאכול אפרסק שעות ,Peach I can eat a peach for hours ,Can eat peach for hours,82
24,עוד פעם אפרסק אני,- Once again ,I peach again,61
25,יכול לאכול אפרסק שעות ,Peach I can eat a peach for hours ,Can eat peach for hours,82
26,נותרו עוד 6 ימים עד ה-18 ,- Perfect - Now Sean six days until the 18th ,There are 6 days left until the 18th,66
27,הפצצה מתקתקת,The clock's ticking and so is the bomb ,The bomb is ticking,67
28,נשארו לך יומיים לשכנע את פולוקס לדבר בכל מקרה  ,You got two days to get Pollux to talk ,You have two days left to convince Polox to speak anyway,64
29,אתה בסדר בוא ,Hey you okay Come on ,You're fine Come on,67
30,ארצ'ר יהיה מבואס כשיחזור מהתרגיל ויגלה את זה  הוא שקוע עמוק בבוץ!,Archer's gonna be pissed when he comes back from his training op and finds out ,Archer will be upset when he returns from the exercise and finds out he is deep in the mud!,61
31,מרגע זה אתה רכוש כלא ארוון משולל זכויות אזרח ,You are now the property of Erewhon Prison a citizen of nowhere ,From this moment on you are a prisoner of a prison deprived of civil rights,65
32,"אמנת ג'נבה לא תופסת פה אירגון ""אמנסטי לא",Amnesty International doesn't know we exist ,The Geneva Convention does not cover the Amnesty International,67
33,כשאני אומר שהתחת שלך שייך   לי אני מתכוון לזה ,When I say your ass belongs to me ,When I say your ass belongs to me I mean it,87
34,הכלא כולו הוא שדה מגנטי גדול הנעליים שלך מדווחות,This entire prison's one big magnetic field ,The entire prison is a large magnetic field and your shoes are reported,60
35,מה העניין אתה לא זוכר ,Don't you remember the little people ,What's the matter you do not remember,71
36,את האנשים הקטנים,Don't you remember the little people ,The little people,64
37,"אני עצר  שון ארצ'ר עצר אותך על שארבת למזכיר האו""ם ",- Oh yeah I bust  believe Sean Archer busted you for stalking' the UN Secretary General ,I arrested Sean Archer for arresting you for ambushing the UN Secretary-General,65
38,ארצ'ר הלביש עלי תיק לא,You're Sean Archer ,Archer put on a bag no,60
39,תשמור על הפה המזויין שלך ,You watch your fuckin' mouth ,Keep your fucking mouth shut,73
40,כי אני קסטור טרוי! כן!,'Cause I'm Castor Troy!,Because I'm a Castor Troy! Yes!,64
41,אני קסטור טרוי!,'Cause I'm Castor Troy!,I'm a Castor Troy!,79
42,אני קסטור טרוי!,'Cause I'm Castor Troy!,I'm a Castor Troy!,79
43,"טרוי קסטור"" ""דובוב איוון ",'Cause I'm Castor Troy!,"Troy Castor """" Dubov Ivan",70
44,אני מפסיק את המריבות לא אתה ,I stop the fights not you ,"I'll stop the quarrels, not you",69
45,עוד פעם אחת ואתה יודע לאן תלך,One more you know where you're goin' ,One more time and you know where you're going,88
46,-כשאצא מפה אם,- When I get out of here  - If you get out of here  ,-When I get out of here if,71
47,תצא מפה  אדאג שיפטרו אותך ,- When I get out of here  - If you get out of here  ,Get out of here I'm going to fire you,66
48,כן אנחנו נסתדר עם זה ,Oh yes we're gonna deal with it ,Yes we'll get along with it,69
49,אני מקווה שלא איכפת לך ,Oh I hope you don't mind ,I hope you do not mind,91
50,ערוץ הטבע הדפוק!,I found them intensely erotic Fuckin' nature channel ,The fucking nature channel!,65
51,עוד מפל מים אחד וייצא לי קצף מהפה נראה כאילו הם מתחננים שאנחנו,One more waterfall I'm gonna foam at the mouth ,One more waterfall and foam coming out of my mouth looks like they're begging us to,60
52,תשמע אחי אתה חייב לעזור לי ,Look bro you gotta help me ,Listen bro you must help me,64
53,אני גמור אם הפסיכים פה יגלו שאני,If the psychos in here find out I'm misfiring we're both gonna be dead meat ,I'm done if the psychics here find out I'm,63
54,ניתחו אותך ,- You killed them ,They analyzed you,69
55,הייתי בתרדמת !,- In a coma ,I was in a coma!,75
56,את התרופות שלך פה מה התרופות שלי ,Aren't they giving you your medication in here ,Your medicines here what are my medicines,62
57,מי דובוב ,Dubov ,Who Dubov,71
58,עשית אורגיה עם אשתו ואחותו בלילה שהוא נשלח לכאן זה מסביר למה הוא התרגז ,You had a sex sandwich with his wife and his sister the night he was sent here ,You had an orgy with his wife and sister the night he was sent here it explains why he got upset,74
59,הפצצה שתכננת ראויה לקהל זו יצירת אומנות ,That bomb you built does deserve an audience ,The bomb you designed deserves this audience a work of art,69
60,-תודה ,- Thank you ,-Thanks,67
61,על מה ,- What ,What,100
62,יש לך ביקור ,You got a visitor ,You have a visit,73
63,אתה נראה מדליק!,Look bro you gotta help me ,You look cool!,62
64,זה כמו להסתכל בראי אבל   לא ,It's like looking in a mirror only not ,It's like looking in a mirror but not,88
65,זה בינינו בסדר ,- Troy - Now that is between us okay ,It's okay between us,69
