,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,לא הספקתי לקבל שם ,I never got a name ,I did not get a name,68
1,נהדר ג'ילט ,That's great Jillette ,Great Gillette,63
2,מה עשיתם טיילתםלאורהירח ,What were you two doing Driving around in the moonlight ,What did you do when you walked to the moonlight?,64
3,דיברתעםהמשטרהשם ,You talk to the cops down there ,You talked to the police there,79
4,סיפרתלהםעל ג' ואי ,You tell them about Joey ,You told them about Joey,79
5,הם אומרים שזו הבעיה שלנו ,They say that's our problem ,They say that's our problem,100
6,הבעיה שלי ,My problem ,My problem,100
7,זה אחרת אצלם ,It's different down there ,It's different with them,73
8,אינך מכיר את ניו אורלינס הם אפילו לא מדברים כמונו ,You don't know New Orleans They don't even talk like us ,"You do not know New Orleans, they do not even speak like us",83
9,אני אדאג שיבינו אותי ,I'll make myself understood ,I'll make sure they understand me,73
10,מר דבנו יקבל אותך עכשיו ,Mr Deveneux will see you now ,Mr. DeBano will receive you now,76
11,תודה ,Thanks ,Thanks,100
12,בלש ג'ילט ,Detective Jillette ,Detective Gillette,94
13,אלן דבנו בן דודו של פול ,Allan Deveneux I'm Paul's cousin ,Alan Debben is Paul's cousin,83
14,דיברתי עם מפקדיך איני יודע מה אוכל להוסיף ,I talked to your superiors I don't know what I can add ,I talked to your commanders I do not know what I can add,80
15,ברניס  מר ג'ילט ,Bernice Mr Jillette ,Bernice Mr. Gillette,95
16,וסוזן אישתו של פול ,And Susan is Paul's wife ,Susan Paul's wife,83
17,אני יודע שאלה ימים קשים אך הייתי רוצה לשאול כמה שאלות ,I know this is difficult but I'd like to ask a few questions ,I know these are tough days but I would like to ask a few questions,72
18,לא תודה ,-No thanks ,No thanks,100
19,במהעסקבעלך ,What business was your husband in ,In your business,65
20,היולובעיותכספיות ,-Was he having any financial problems ,He had financial problems,79
21,מעולם לא דיברנו עליהן ,-We never discussed them ,We never talked about them,61
22,לא שידוע לי ידעתי מעט מאוד על חייו הפרטיים של פול ,Not that I know of I knew very little about Paul's personal life ,Not that I know I knew very little about Paul's private life,90
23,אתיודעתמה הואעשה בשיקגו ,Know what he was doing in Chicago ,You know what he did in Chicago,81
24,הוא שכר אותי לרצוח מישהו ,He hired me to kill somebody ,He hired me to murder someone,74
25,סוזן מצויה במתח וסוג כזה של חקירה אינו עוזר ,Susan has been under terrible strain and that kind of inquiry won't help ,Susan is under stress and this kind of investigation does not help,61
26,לא ,-No ,No,100
27,היא הייתה איתו יש לה קעקוע על כתף ימין ,She was with him Tattoo on her right shoulder ,She was with him and she has a tattoo on her right shoulder,87
28,קעקוע ,A tattoo ,tattooing,71
29,פול יחסר לי מאוד הוא היה טיפוס משעשע ,I'm gonna miss Paul He was a very amusing man ,I will miss Paul very much he was an amusing type,70
30,אני מעריך את בואך ,I appreciate your coming down here ,I appreciate your arrival,64
31,הלוואי ויכולתי לעזור יותר ,I wish I could help more ,I wish I could help more,100
32,זהמשעשעבעיניך ,-You find that amusing ,It's amusing to you,75
33,אני צריך לראות את מסמכיו האישיים ,I need to see his personal papers:,I need to see his personal documents,75
34,חשבונות טלפון כרטיסי אשראי פנקסי כתובות ,Phone bills credit cards address books ,Phone bills Credit cards Address books,100
35,איני רוצה למשוך את הטרגדיה אני מקווה שאתה מבין ,I don't intend to prolong this tragedy I hope you understand ,I do not want to pull off the tragedy I hope you understand,77
36,אני מבין ,-I understand ,I understand,100
37,שלום מר ג'ילט ,-Goodbye Mr Jillette ,Hello Mr. Gillette,61
38,עכשיו אתה צריך להבין אותי ,Now you should understand me ,Now you have to understand me,81
39,אני לא משחק טניס  אני לא שותה מנטה ואני לא שם זין עליך  על משפחתך או על בן דודך החרמן והמת ,I don't drink mint juleps and I don't care about you or your batshit dead cousin ,I do not play tennis I do not drink mint and I do not put a dick on you about your family or your horny and dead cousin,61
40,אני מחפש את הנבלה שרצח את השותף שלי ,I'm looking for the bastard that gutted my partner ,I'm looking for the scoundrel who murdered my partner,60
41,ועם או בלי עזרתך אמצא אותו ,And with or without your help I'll get him ,And with or without your help I will find him,83
42,ברגע זה עשית טעות מרה ,You've just made a very big mistake ,At that moment you made a bitter mistake,67
43,לגביך ,Not about you ,About you,82
44,לגביך ,Not about you ,About you,82
45,לא לא לגביך ,Not about you ,No not about you,90
46,המקום שאימך הזהירה אותך מפניו ,The place your mother warned you about!,The place your mother warned you against,90
47,נשים וגברים על הבמה מבחיל אתם תהנו מכל רגע ,And you get in free right now Men and women ,Women and men on the nauseating stage you enjoy every moment,60
48,כולם אמיתיים תוצרת מקומית ,They're all real homegrown no soy ,They are all real locally sourced,61
49,ראו את המרתף שבו אנג'לין קברה את מאהביה ,See the basement where Angeline buried her lovers ,See the basement where Angeline buried her lovers,100
50,באתי לסוף שבוע ופגשתי בחורה מקומית מישל ,I came here for the weekend and I met this local girl Name's Michel ,I came for the weekend and met a local girl Michelle,82
51,"בלונדינית עיניים כחולות 168ס""מ בערך ","Blond blue-eyed about 5'6 """,Blonde blue eyes about 168 cm,81
52,יש לה קעקוע נהדר על כתף ימין ,She's got this terrific tattoo right behind her right shoulder ,She has a great tattoo on her right shoulder,64
53,תוכי כחול הייתי רוצה אחד כזה ,It's a blue parrot and I wanna get one just like it ,A blue parrot I would like one like that,64
54,נדמה לי שאמרה שהיא עשתה אותו אצלכם ,I think she said she got it at your place ,I think she said she did it to you,75
55,אתהלאעושהתוכים ,You don't do parrots ,You do not make parrots,74
56,אתהמכירמקוםשעושה ,Know any place that does ,You know a place that does,88
57,תודה בכל מקרה ,Thanks anyway ,Thanks anyway,100
58,סגן הול ,-Lieutenant Hall--,Lieutenant Hall,100
59,משטרה ,We're police ,police,67
60,איךהואנראה ,What'd he look like ,How does he look like,70
61,לא ראיתי אותו ,I didn't see him ,I did not see him,79
62,בדחן אתה ,-You're a comedian ,You're a joker,71
63,לא אתה הבדחן ,No you're the comedian ,You're not the joker,76
64,דבנו הגיש תלונה ,Deveneux filed a complaint ,Debnu filed a complaint,90
65,יש לו עד ,-He's got a witness ,He has a witness,76
66,מישהו חתך את שותפי ואתהחושבעלירעות לבי נשבר!,Somebody guts my partner and you're thinking nasty things about me ,Someone cut my partner and you think my heartbreak broke!,64
67,אני מצטער על שותפך אבל אני רוצה שתסתלק מפה מחר בבוקר ,I'm sorry about your partner But I want you out of here tomorrow ,I'm sorry for your partner but I want you to get out of here tomorrow morning,85
68,סלק אותו מפה ,Get him out of here ,Get him out of here,100
69,איפהזה ,Where's that ,where is it,78
70,אתה עולה על מטוס מחר ג'ילט ,You're on a plane tomorrow morning Jillette ,You'll get on a Gillette plane tomorrow,78
71,זה מחר ,That's tomorrow ,It's tomorrow,71
72,מעברו השני של הגשר ,Across the bridge ,Across the bridge,100
73,תראה אם תתחיל לשאול שאלות באלג'ירס  הם יחתכו את לשונך וישליכו אותה לנהר ,Look you go asking questions in Algiers they'll cut your tongue out and throw it in the river ,See if you start asking questions in Algiers they will cut your tongue and throw it into the river,84
74,תודה ,Thanks ,Thanks,100
75,לא ממש ,Not really ,Not really,100
76,מישהוכאןמדבראנגלית ,Anybody speak English here ,Someone here speaks English,68
