,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,התוצאה כבר הוחלטה ,The outcome is already decided ,The result has already been decided,74
1,מר פילדינג כולנו חלק מתבנית שאיננו יכולים להבין ,- Just so Mr Fielding we are all part of a pattern we cannot perceive ,Mr. Fielding is all part of a pattern we cannot understand,79
2,מדוע גברת מור הביאה את העלמה קוויסטד לצ'אנדרפור ,Why did Mrs Moore bring Miss Quested to Chandrapore ,Why Mrs. Moore brought Miss Quested to Chanderpur,85
3,להנשא לשופט העיר ,To marry the city magistrate ,To marry the city judge,78
4,"כן  או ללכת למארבר עם ד""ר עזיז ",Yes  Or to go to the Marabar with Dr Aziz ,Yes or go to Marber with Dr. Aziz,86
5,מרתק מאד ,- Very beguiling ,Very fascinating,60
6,אך כרגע כל מעייני זה לעשות משהו בשביל עזיז ,But at this moment my only interest is to do something for Aziz ,But right now all my eyes are on doing something for Aziz,60
7,סלח לי אך שום דבר שתעשה לא ישנה את התוצאה אז לא לעשות כלום ,Excuse me but nothing you do will change the outcome ,Forgive me but nothing you do will change the result so do nothing,75
8,הפילוסופיה שלי שתוכל לעשות מה שברצונך אך התוצאה תהייה שווה ,Is that your philosophy My philosophy is you can do what you like but the outcome will be the same ,My philosophy is that you can do whatever you want but the result will be worth it,72
9,הם חוששים שנכוחותך תגרום לבעיות נוספות ,They're afraid your presence might incite further trouble ,They fear that your presence will cause further problems,62
10,אפילו מהומות ,Even riots ,Even riots,100
11,קיבלנו מברק מכלכותה מכלכותה ,(whispers) We've received a telegram from Calcutta ,We received a telegram from Calcutta,86
12,אמריטרו ,Even riots ,Emeritus,67
13,קרא קרא ,Read read ,Read Read,100
14,ערב טוב ערב טוב ,- Good evening ,Good evening Good evening,65
15,איןלפחותסיבהלדאגה ,(crowd shouting) There's not the least cause for alarm ,There is at least no cause for concern,64
16,אני רוצה שהכל ימשיך בדיוק כרגיל ,I want everything to go on precisely as usual ,I want everything to go on as usual,88
