,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אתם אמורים להיות נחתים ,You guys are supposed to be marines ,You're supposed to be Marines,81
1,מצטער ,Sorry ,Sorry,100
2,טוב שימו את החפצים שלכם מאחורה ותיכנסו ,Well throw your stuff in the back and jump in ,Well put your belongings in the back and get in,67
3,איזה דיכאון ,What a drag ,What a depression,64
4,אני צ'ארלי וזה טומי טיילור ,Anyway I'm Charlie and this is Tommy Taylor ,I'm Charlie and it's Tommy Taylor,79
5,קורטיס ג'קסון וזה ג'ו אמסטרונג ,Curtis Jackson This is Joe Armstrong ,Curtis Jackson and it's Joe Armstrong,88
6,ברוכים הבאים לגן עדן ,Welcome to paradise ,welcome to the Garden of Eden,62
7,אז מאיפה הבאתם את האוטו הזה ,So where'd you guys get this ride ,So where did you get this car from?,69
8,-הפרוע מי ,- Wild who ,- The wild who,80
9,-המפקד שלנו ,- Our CO ,- Our commander,63
10,-המפקד שלכם ,- Your CO ,-Your commander,67
11,למפקד שלהם קוראים ביל הפרוע ,Their commanding officer is Wild Bill ,Their commander is called the Wild Bill,74
12,זה גורם לך להרגיש בטוח נכון ,That makes you feel safe doesn't it ,It makes you feel confident right,71
13,אני יודע שאני לא הולך לאהוב את המקום הזה ,I know I'm not going to like it here ,I know I'm not going to love this place,69
14,האם לביל הפרוע הזה לא מפריע שאתם לוקחים לו את האוטו ,Doesn't Wild Bill mind that you're using his wheels ,Doesn't this wild Bill bother you to take his car,62
15,הוא לא בדיוק יודע על זה ,He doesn't exactly know about it ,He does not exactly know about it,95
16,"""לא בדיוק יודע על זה"" ",Doesn't exactly know about it ,"""Do not exactly know about it""",91
17,תראו אני לא אחד שדובק במסורת אבל האם זה לא קצת חריג ,Listen fellas I'm not one to stick to tradition but isn't this a bit unorthodox ,Look I'm not one who sticks to tradition but is not that a bit unusual,72
18,הו כן אני רואה ,Oh yes I have ,Oh yes I see,64
19,תראו את זה ,Look at that ,look at this,83
20,האם אתם עובדים לפעמים ,Don't you guys ever work ,Do you work sometimes,67
21,-עבודה ,- Work ,-Working,73
22,-כן עבודה ,- Yeah work ,-Yes work,82
23,אין לנו זמן בשביל לעבוד ,We don't have time for work ,We do not have time to work,81
24,זה לא הרבה אבל זה בית ,- It ain't much but it's home ,It's not much but it's a house,81
25,אני שמח שהוא מרגיש בנוח לידנו ,Glad he feels comfortable around us ,I'm glad he's comfortable with us,65
26,טומי בסדר רק שיש לו קצת בעיות לאחרונה ,Tommy's just had problems lately ,Tommy is fine just having had some issues lately,60
27,ביל הפרוע רוצה לראות אתכם ,Wild Bill wants to see you ,Wild Bill wants to see you,100
28,-היי צ'ארלי ,- Hi Charlie ,- Hi Charlie,100
29,-היי טוטו בחורים ,Guys this is Toto ,- Hey Toto guys,73
30,כול מה שתרצו טוטו יכול לתת לכם זה בעבור תשלום כמובן ,Anything you want Toto'll get it for you For a price that is ,Anything you want in the car can give you that for a fee of course,68
31,אני עושה שליחויות מנקה את הרכב שלך ,- I'll do errands clean your car ,I do errands and cleans your vehicle,82
32,כול מה שתרצו במחיר זול ,Anything you want Very cheap ,Everything you want at a cheap price,69
33,סיירים בני סיירים ,Rangers ,Rangers,100
34,סיירים ,Rangers ,Rangers,100
35,מה לעזאזל עושים כאן הבטלנים האלה ,What the hell those bums doing round here ,What the hell are these idlers doing here,78
36,המפקד  סמל קורטיס ג'קסון וסמל ג'ו אמסטרונג ,Sir  Sergeant Curtis Jackson Sergeant Joe Armstrong sir ,Commander Sergeant Curtis Jackson and Sergeant Joe Armstrong,81
37,אז  שניכם סיירים אה ,So  You two are rangers ,So you two are scouts ah,70
38,בוושינגטון לא יודעים שנחתים שומרים בשגרירות ולא סיירים ,Don't Washington know marines guard embassies not rangers ,In Washington they do not know that Marines are guards at the embassy and not scouts,68
39,כאילו שהחיים שלי לא מספיק מסובכים כבר ,As if my life wasn't complicated enough already ,As if my life is not complicated enough already,89
40,-אתם יודעים למה אתם פה ,- Do you know why you're here ,- You know why you're here,94
41,20 נחתים שמוצבים באי הזה כשומרים בשגרירות ,There are 20 marines stationed on the island as embassy guards ,20 Marines stationed on this island as guards at the embassy,92
42,אנחנו שמים את המדים שלנו כמה שפחות ,We dress as little like marines as possible ,We put on our uniforms as little as possible,60
43,משום שיש אלמנטים שמאלניים המנסים לעורר בעיות ,Left-wing elements stir up trouble against us ,Because there are leftist elements trying to provoke problems,60
44,לאחרונה 4 מאנשיי נעלמו שתיים במסע דיג ושתיים בתוך העיר ,Four of my men have disappeared two on a fishing trip two in town ,Recently 4 of my men disappeared two on a fishing trip and two within the city,69
45,עכשיו נחת שהיה איתם אמר שרגע אחד הוא דיבר איתם ורגע לאחר מכן הם נעלמו ,A marine said one minute he was talking to them the next they were gone ,Now landed he was with them said that one moment he talked to them and a moment later they disappeared,64
46,עכשיו אני יודע שזה יישמע לכם מטורף אבל יש ילד שמיסתובב בברים בעיר שאומר שהוא ראה 2 ענקים מלובשים בחליפות שחורות מוזרות לוקחים מכאן מישהו בסירת מנוע ,Sounds crazy but there's a kid that hangs round the barracks who said he saw two giants dressed in strange black suits taking the men away in a motor launch ,Now I know it may sound crazy to you but there's a kid walking around bars in the city who says he saw 2 giants dressed in weird black suits taking someone from here in a motorboat,67
47,בהתחלה חשבנו שחטפו אותם טרוריסטים אבל מאחר שאין שום דרישה לכופר ואין גופות ,We thought they'd been kidnapped but there's been no ransom demands and no bodies ,At first we thought they were kidnapped by terrorists but since there is no demand for ransom and no bodies,76
48,אז שלחתי את הדוח שלי לוושינגטון בבקשה לעזור לי והם שלחו לי אותכם ,So I made my report to Washington asking for help and they sent you ,So I sent my report to Washington please help me and they sent me to you,78
49,הדבר היחיד שיש לי זה מה שהילד אמר לי ,All I have to go on is what the kid told me ,The only thing I have is what the child told me,73
50,מי האחרון שראה את הנחתים ,Who was it that last saw the marines sir ,Who was the last to see the Marines,77
51,קוראים לו טיילור ,Name's Taylor ,His name is Taylor,71
52,התחתן עם בחורה מקומית לפני כמה שנים ,Married a local girl a year ago ,Married a local girl a few years ago,93
53,ומאז הוא רק יורד ,- He's been going downhill since ,And since then it's just going down,65
54,אני לא יודע מי אתם ולמה אתם פה אבל אמרו לי לעזור לכם בכול דרך שאוכל ,I don't know who you are or why you're here but I've been told to help you ,I do not know who you are and why you are here but I was told to help you in any way I can,77
55,אז התפקיד שלכם הוא פקידים בשגרירות ותשמרו על פרופיל נמוך ואל תיתעסקו עם הנחתים שלי ,So you work in the embassy keep a low profile and don't mess with my marines ,So your job is to be an embassy official and keep a low profile and do not mess with my Marines,76
56,עכשיו צאו מפה ,Now get outta here ,Now get out of here,86
57,אנשים בחליפות שחורות נשמע מוכר לא ,Men in black suits Sounds familiar doesn't it ,People in black suits sound familiar no,76
58,-בואו אקח אותכם לחדרים שלכם ,- I'll show you your rooms ,- Let's take you to your rooms,73
59,אתם מוזמנים להצטרף אלינו ,You're welcome to come along if you want ,You are welcome to join us,61
60,סקי מים ,- Water-skiing ,Water Skiing,100
61,כן למה לא ,- Yeah Why not ,"Yes, why not",87
62,תודה טוטו ,Thank you Toto ,Thanks Toto,80
63,מה שלומכם ,Hey How you doing ,How are you,64
64,אתם מכירים את טוטו נכון ,You know Toto right ,You know Toto right,100
65,הוא לא נראה מי יודע מה אבל אחותו כול כך יפה ,He may not look like much but his sister is so fine ,He does not look who knows what but his sister is so beautiful,64
66,מועדון המעריצים שלנו מתחיל לגדול ,Our fan club's beginning to grow ,Our fan club is starting to grow,69
67,בוא נצא כבר ,Let's go already ,Let's go already,100
68,להתראות ,See ya ,See you,77
69,הו הו הו  ,Oh oh oh  ,Oh oh oh,100
70,בואו נלך לאי מנגרוב ,Let's go to Mangrove Island ,Let's go to Mangrove Island,100
71,-עד כמה שאני יודע אתה נשוי -אז ,- Last I heard you were married ,-As far as I know you're married,67
72,-בואו נדחוף אותה לחוף ,- Put her up there on the beach ,- Let's push her to the beach,68
73,-כן בסדר ,- Yeah OK ,-Yes OK,77
74,אתה בסדר טיילור ,You OK Taylor ,You're fine Taylor,71
75,חרא אני לא רוצה לשחות כול הדרך עד הבסיס ,I don't wanna swim all the way back to the base ,Shit I do not want to swim all the way to the base,78
76,זה בטח הקרבורטור ,It's probably the carburettor ,It's probably the carburetor,98
77,זהו זה ,That's it ,that's it,100
78,ובכן בוא נבדוק את המנוע ,Well let's check the engine ,Well let's check the engine,100
79,הנחתים האמריקאים מכים שוב ,The US Marines strike again ,The American Marines are hitting again,62
80,אני לא רואה שיש בעיה ,Looks like we got a problem ,I do not see any problem,67
81,בואו נלך לשחות ,Let's go for a swim ,Let's go swimming,72
82,נו קדימה ,Come on ,Come on,100
83,היי צ'ארלי ברט!,Hey Charlie Bert!,Hi Charlie Brett!,81
84,החיילים נשארים בחוף ,The army's gonna stay on the beach ,The soldiers stay on the beach,75
85,-מה אתה חושב ,- What do you think ,-What do you think,100
86,-שים עין על טיילור ,- Keep an eye on Taylor ,- Keep an eye on Taylor,100
87,איפה החבר שלך ,Where the hell's your friend ,where is your boyfriend,75
88,אני לא יודע ,I don't know ,I do not know,88
89,אני הולך לחפש אותו ,I'm gonna go look for him ,I'm going to look for him,80
90,אתם תחזירו את הסירה למים ,You guys get this back in the water ,You will return the boat to the water,67
91,ג'ו ,Joe!,Joe,100
92,נינג'ה ,Ninja ,Ninja,100
93,מה זה לעזאזל נינג'ה ,What the hell are ninja ,What the hell is a ninja,89
94,יחידה יפנית סודית המתמחה בהתנקשות ,A secret Japanese society expert in the art of assassination ,A secret Japanese unit specializing in assassination,71
95,אני מאמין שהם רצו לחטוף אותנו ,I believe they were trying to kidnap us sir ,I believe they wanted to kidnap us,78
96,תלווה את שלושת האנשים האלו החוצה ,Escort these three men outside ,Follow these three people out,61
97,ואם מילה ממשהו שנאמר כאן תצא החוצה אני יורה בו הבנתם ,And if a word of this gets out I'll have you shot you understand ,And if a word from something said here comes out I shoot him you understand,72
98,זה הסיפור הכי מגוחך ששמעתי בחיים שלי ,This is the most ridiculous story I've heard in my life ,This is the most ridiculous story I've ever heard in my life,96
99,אתה רוצה להגיד לי שהחיילים שלי נחטפו על ידי אותם נינג'ות ,My other four men were abducted by these same ninja ,You want to tell me that my soldiers were abducted by those ninjas,67
100,-כן המפקד ,- Yes sir ,-Yes sir,100
101,-אבל למה ,- But why ,-but why,100
102,-הם עובדים עבור הרוסים ,- Are they working for the Russians ,- They work for the Russians,88
103,-אנחנו לא יודעים ,- We don't know ,-we do not know,89
104,חרא ,Shit ,Shit,100
105,כנראה שאצטרך לומר את זה לשגריר ,I guess I'll have to alert the ambassador ,I'll probably have to tell the ambassador,68
106,המפקד אם תיתן לנו כמה ימים אני בטוח שנמצא משהו ,If you give us a few more days we can come up with something ,"Sir, if you give us a few days, I'm sure we'll find something",72
107,ותוכלו ,- Can you ,And you can,78
108,יש לנו כיון המפקד ,The end of the corridor ,We have the direction of the commander,62
109,-בסדר ,OK ,-OK,100
110,יש לכם שבוע -אבל זה לא מוצא חן בעיניי ,You got one week but I don't like it ,You have a week - but I do not like it,81
111,הם היו על החוף סמל ,They were there on the beach I'm telling you Sarge ,They were on the beach a sergeant,70
112,נינג'ות בתחת שלי!,Ninjas my ass!,Ninjas in my ass!,90
113,אתם הייתם באי מונגרוב - והתעסקתם עם המקומיות -נכון ,You guys were over at Mangrove Island taking care of the local talent right ,You were on the island of Mongrove - and you messed with the locals - right,67
114,-הוא אוהב אתכם ,- Loves you guys ,- He loves you,77
115,-כן ,- Yes sir ,-Yes,60
116,צ'ארלי איפה טיילור ,Charlie where's Taylor ,Charlie Where's Taylor?,100
117,מי הם ,- Who are they ,who are they,100
118,אני לא יודע מי הם ,- I don't know who they are ,I do not know who they are,94
119,- הם סיירים לא נחתים ,- I don't know who they are ,- They are not landing patrols,60
120,הם פקידים הם הצטרפו אלינו היום ,They're cipher clerks joined us today ,They are clerks they joined us today,85
121,הם נלחמים כמו מקצוענים ,They fight like professionals ,They fight like professionals,100
122,הבלונדיני יכול להיות נינג'ה ,The blond one could almost be a ninja ,The blonde can be a ninja,71
123,-נינג'ה ,Ninja ,-Ninja,100
124,-כן אני רוצה אותו מת ,- Yes I want him dead ,"- Yes, I want him dead",100
125,תביא אותו מחר לקבצן העיוור לבד ,Bring him to the Blind Beggar tomorrow alone ,Bring him to the blind beggar alone tomorrow,100
126,בסדר ,OK ,OK,100
127,תרגע ,Relax ,Relax,100
128,זה טיילור אני,It's Taylor ,This is Taylor I,74
129,זקוק לעזרתך ,I need your help ,Need your help,93
130,תראה אני לא יכול לדבר כאן ,- Look I can't talk now ,Look I can 't talk here,79
131,אתה מכיר המקום הקבצן העיוור ,But you know the Blind Beggar on Buccaneer Street ,You know the place the blind beggar,69
132,תפגוש אותי שם מחר בשעה 15:,Meet me there tomorrow at 1500 ,Meet me there tomorrow at 3pm:,88
133,00 ותבוא לבד ,And come alone ,00 and come alone,90
134,אתה לא מפה נכון ,Stranger here ain't you ,You're not here right,64
135,תסלח לי ,- Excuse me ,Excuse me,100
136,היי  יאנקי מלוכלך ,- Hey Yankee asshole ,Hey Dirty Yankee,65
137,שאני מדבר איתך אתה תענה לי יפה ובנימוס ,When I talk to you answer me Nice and polite ,That I speak with you you will answer me nicely and politely,75
138,תסלחי לי ,- Excuse me ,Excuse me,100
139,אני מחפש את טומי טיילור ,I'm looking for a Tommy Taylor ,I'm looking for Tommy Taylor,97
140,בסוף המיסדרון ,The end of the corridor ,At the end of the hall,67
141,האם מישהו יודע שאתה פה ,Does anyone know you're here ,Does anyone know you're here,100
142,-רק ג'קסון ,- Only Jackson ,- Only Jackson,100
143,-אתה יודע עליי נכון ,- You know about me don't you ,- You know about me right,76
144,אני יודע שהובלת אותנו לתוך מלכודת אבל אני לא יודע למה ,I know you led us into a trap but I don't know why ,I know you led us into a trap but I do not know why,97
145,אמסטרונג לא רציתי לעשות את זה ,Armstrong I didn't wanna do it ,Amsterdam I did not want to do that,68
146,חרא!,Shit ,Shit!,100
147,סידרת אותי ,Stranger here ain't you ,You arranged me,63
148,מי לקח את אישתך ,Who's got your wife ,Who took your wife,81
149,שאלתי מי ,- Who are they ,I asked who,61
150,-האריה ,- The Lion ,-the lion,100
151,מי זה האריה ,- Who's the Lion ,Who is the lion,83
152,"האדם שבבעלותו אי ""זקן השחור""",- The man who owns Blackbeard Island ,"The person who owns the ""black beard"" island",66
153,-ספרי לי עוד עליו ,- Tell me more about him ,- Tell me more about him,100
154,-אני לא יכול ,- I can't ,-I can not,88
155,-תגיד לי!,- Tell me!,-Tell me!,100
156,-אני לא יכול!,- I can't ,-I can not!,88
157,תראה אני היחיד שיכול לעזור לך היחיד ,Look I'm the only one that can help you the only one ,Look I'm the only one who can help you the only one,93
158,הוא מיליונר ,He's a millionaire ,He's a millionaire,100
159,הוא עשה את הכסף שלו מסמים ,He made his money big time in drugs ,He made his money from drugs,73
160,הוא עושה מחקר ,He's doing research ,He is doing research,87
161,-איזה מין מחקר ,- What kind of research ,-What kind of research,100
162,-אני לא יודע ,- I don't know ,-I do not know,88
163,הם לא אמרו לי ,They don't tell me ,They did not tell me,84
164,זה משהו ביולוגי ,It's biological stuff ,It's something biological,78
165,שמעת את זה ,Did you hear that ,did you hear that,100
166,מישהו שם ,Someone's there man ,Someone there,81
167,שמעתי מישהו ,I hear somebody ,I heard someone,80
168,אני מצטער להודיע לכם את זה אבל יש לי חדשות רעות ,I'm sorry to inform you of this but I have some bad news ,I'm sorry to let you know but I have bad news,77
169,אני חושב שהכרתם אותו ,I think you knew him ,I think you knew him,100
170,כן המפקד ,- Yes sir ,Yes sir,100
171,ידוע לכם מי עשה את זה ,I think you knew him ,You know who did it,67
172,עדיין לא אבל אנחנו נמצא אותו ,- Not yet but we shall find them ,Not yet but we'll find him,75
173,המפקח חושב שהוא היה מעורב בסחר בסמים והוא נהרג מפני שדפק מישהו על איזה עיסקה ,The inspector thinks he was involved in the local drug trade ,The inspector thinks he was involved in the drug trade and he was killed because someone knocked on a deal,70
174,אנחנו חושבים שסחטו את טיילור ,- We think Taylor was being blackmailed ,We think they blackmailed Taylor,78
175,איך אתם יודעים את זה ,- How do you know ,How do you know that?,86
176,בגלל שהוא אמר לי ,- He told me ,Because he told me,71
177,"אישתו נחטפה ונלקחה לאי""זקן השחור""",- His wife was taken to Blackbeard Island ,"His wife who was abducted and taken to the ""black beard"" island",72
178,הוא פחד שיהרגו גם אותה ,He was probably afraid she'd be killed ,He was afraid she would be killed as well,68
179,"האי ""זקן השחור"" בבעלותו של פרופסר סנבורנד ",Blackbeard Island is owned by Professor Sanborn ,"The ""Black Beard"" island is owned by Professor Sanbrand",82
180,למה שהוא יסחוט מישהו כמו טילור ,Why should he blackmail a nobody like Taylor ,Why would he blackmail someone like Taylor,72
181,זאת שאלה טובה ,It's a good question ,That's a good question,81
182,זה בלתי אפשרי ,Impossible ,it's impossible,80
183,פרופסר סאנבורד הוא אדם עם עבר ללא רבב ,Professor Sanborn is a man of impeccable character ,Professor Sunboard is a man with a flawless past,63
184,אני אצטרך לצו מיוחד מהמושל כדי לחפש במקום והוא יתעצבן על הצעה שכזאת ,I would require a warrant from the governor to search the place and he would be outraged at such a suggestion ,I will need a special order from the governor to search the place and he will be upset about such an offer,67
185,באמת ,Really ,really,100
186,הוא בהחלט לא יאהב את זה קפטן ,- He certainly would Captain ,He certainly will not like it Captain,73
187,ולמען שמך הטוב קפטן ,For the sake of your good name Captain ,And for your good name Captain,76
188,אני מקווה שאין עוד מישהו מאנשיך שמעורב בעסקים המלוכלכים האלו ,I hope that no more of your young men are involved in this sordid business ,I hope there is no one else among your people involved in this dirty business,66
189,אני לא אוהב את העכברוש הזה ,I don't like that tiny maggot at all ,I do not like this rat,62
190,ועוד משהו יש מחר קבלת-פנים באחוזת המושל ,There's a reception tomorrow at the governor's mansion ,And something else has a reception tomorrow at the governor's mansion,81
191,אני צריך שתהיו שם ,I would like you men there ,I need you to be there,67
192,ובשביל למנוע כול מיני סיבוכים נוספים אני רוצה שתבואו בתור נחתים ,To avoid any other complications I want you dressed as marines ,And to avoid all sorts of other complications I want you to come as a Marine,75
193,נחתים ,Marines ,marines,100
194,אתם דומים יותר לשושבניות מאשר לנחתים ,You look as much like a marine as a bridesmaid ,You are more like bridesmaids than marines,70
195,בואו נלך ,Let's go ,lets go,93
196,הם היחידות שנשארו לי ,Look I'm the only one that can help you the only one ,They are the only ones I have left,63
197,נחתים ,Marines ,marines,100
198,אני אחכה לכם פה ,I'll just wait here ,I'll be waiting for you here,60
199,אני אחנה את האוטו ,I'll park the car Yeah ,I will park the car,73
200,-קפטן וודורד ,- Captain Woodward ,Captain Woodward,100
201,-שלום אדוני המושל ,- Hello Governor ,- Hello Mr. Governor,90
202,אני כול כך שמח שהגעת ,So glad that you could come ,I'm so glad you came,64
203,האנשים שלך מביאים לך כבוד אדוני השגריר ,These men are a credit to you Ambassador ,"Your people bring you honor, Ambassador",62
204,אני מאמין שאתה מכיר את אישתי ,- You do know my wife I believe ,I believe you know my wife,95
205,כן אדוני ,- Yes sir ,Yes sir,100
206,-מה שלומך ,- How are you ,-How are you,100
207,-אני לא חושב שאני מכיר את האנשים האלה ,- I don't think I've met these men ,- I do not think I know these people,70
208,-הם פה במשימה מיוחדת ,- They're on a special assignment ,-They are here on a special mission,71
209,באמת ,Really ,really,100
