,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אוכל לתת לך קלט ,I could give you input ,I can give you input,86
1,כן ,-Yes ,Yes,100
2,אתה חברי ,You're my friend ,You are my friend,79
3,זה נפלא!,-That's wonderful!,it's wonderful!,73
4,אפילו אם תעזור לי לדבר עם סנדי אנתר משמחה ,If you even help me to speak to Sandy I'm jumping with joy ,Even if you help me talk to Sandy Anther from Joy,65
5,הו כן ותן לי שלוש ,Oh yes and give me three ,Oh yes and give me three,100
6,ברוס אין לך רקע בתחום הזה כלל ,You have no background in this field at all ,Bruce You have no background in this field at all,93
7,אין דרך לגרום לרובוט לעשות כרצוננו ,We can't get the robot to do it ,There is no way to get the robot to do as we please,68
8,לי זה נשמע רעיון טוב ,It's a good idea ,To me that sounds like a good idea,60
9,איננו יכולים להפטר מזה ,We can't get rid of it ,We can not get rid of it,87
10,איננו יכולים להכנס פנימה ,We can't get in ,We can not go inside,74
11,מדוע שהרובוט לא יעזור לנו ,Why not get the robot to help us ,Why the robot would not help us,79
12,זה מחשב כנראה עם מערכות --מותאמות אישית הנח לי להסביר ,It's a computer probably with custom systems--,This is probably a computer with custom systems - let me explain,79
13,התכשיטים יוצאו מהמוזיאון תוך יומיים ,The jewels go to the museum in two days ,The jewelry will be removed from the museum within two days,65
14,אזל לנו הזמן חבר ,We're out of time ,We ran out of time friend,76
15,אז מהי תכניתך הארורה ,What's your plan ,So what's your damn plan,80
16,בדיוק אין תכנית אחרת ,There is no other plan ,There is exactly no other plan,85
17,זוהי ההזדמנות היחידה שלנו ,This is our opportunity ,This is our only chance,65
18,שנייכם דאגו שהאנדיאני והשותף שלו שיהיו מחוץ לבניין ,You keep the two partners out of the building ,You two made sure the Indian and his partner were out of the building,74
19,הניחו לי להסתדר עם הרובוט ,I'll deal with the robot ,Let me get on with the robot,73
20,בחרת מקום מתאים לפגישה שלי ,You chose a place for my date ,You have chosen a suitable place for my meeting,63
21,כן בדרך לבית של סנדי ,On Sandy's way home ,Yes on the way to Sandy's house,72
22,אתה יכול לשמוע אותי ,Can you hear me ,You can hear me,100
23,אתה מסוגל לשמוע אותי ,Can you hear me ,You can hear me,100
24,עם האנטנה הקסומה  פרסטו! (לנגן מהר),With my magic antenna presto!,With the magical antenna Presto! (Play fast),78
25,עתה!,-Go! Now!,now!,67
26,עשה זאת!,Do it!,Do it!,100
27,מערכת ההצתה נתקעה איכשהו ,Ignition system's fouled up ,The ignition system got stuck somehow,62
28,מצטער חברים ,Sorry folks ,Sorry friends,67
29,סנדי ,Sandy ,Sandy,100
30,איזה צירוף מקרים שאת כאן ,What a coincidence you're here ,What a coincidence you're here,100
31,מדוע לא ,Why not ,why not,100
32,חנות מאלט ,A malt shop ,Malt shop,90
33,מאלט הונגרי טוב מאד ,Hungarian malts ,Hungarian malt is very good,67
34,מוזר להפגש כאן ,-Strange to meet here ,Strange to meet here,100
35,הגידי בובה לספל הזה יותר מהלכים  מאשר לך עקמומיות ,Say doll this mug's got more moves than you got curves ,Tell a doll to this cup more moves than you curvature,67
36,כלומר סיימת ,You're done ,I mean you're done,76
37,בזמן בדיוק כפי שרציתי ,On time like I wanted ,In time just as I wanted,71
38,כן ,Yes ,Yes,100
39,בהחלט ,Definitely ,Definitely,100
40,אדאג שיאספו אותם מחר ,I'll have them picked up tomorrow ,I will make sure they are picked up tomorrow,73
41,אני יודעת שהכל ימכר יש לי הרגשה טובה בנוגע לזה ,I have a good feeling about this ,I know everything will sell I have a good feeling about it,67
42,ויודע זה מעולה גם בשבילי  במיוחד בשלב הזה של הקרירה שלי  ,This is great for me too  -  at this stage in my career ,And know this is great for me too especially at this stage of my cool,75
43,אני חושב שכל העולם הוא שלבים ,All the world is a stage ,I think the whole world is stages,67
44,כן ,Yes ,Yes,100
45,ובכן כן!,Well yeah!,well yeah!,100
46,רד ממני! רד!,Get off!,Get off me! Red!,67
47,אתה יודע שקספיר ,You know Shakespeare ,You know Shakespeare,100
48,רד ממני פילקס!,Get off!,Get off me Philx!,61
49,גריפלד!,Garfield!,Griffeld!,75
50,האם אני נראה כמו עכבר ,Do I look like a mouse ,Do I look like a mouse,100
51,צריך גבר קשוח להכין עוף עדין ,It takes a tough man to make a tender chicken ,A tough man needs to make a delicate chicken,81
52,בן אינך לוקח סמים נכון ,You're not on drugs are you ,Son you are not taking drugs properly,69
53,הכרתי בחור שהחל לדבר כמוך ,I knew a guy like you ,I knew a guy who started talking like you,68
54,לפני שהחליט שהוא אלוהים ,Then he decided he was God ,Before he decided he was God,78
55,אלוהים!,God!,God!,100
56,אני חושבת שהוא זקוק למעט קפה ,-l think he needs some coffee ,I think he needs some coffee,96
57,צרפתית עכשיו הא ,French now huh ,French now ha,89
58,בכל פעם שאני פוגשת אותך אני חושבת לעצמי הוא נורמלי כך  התמהוני או שזאת רק הצגה ,"Each time I see you I think "" ls he naturally this eccentric or is this just an act """,Every time I meet you I think to myself is normal so eccentric or is it just a show,65
59,הזז את הבלונים!,Move the balloons!,Move the balloons!,100
60,איך אתה באמת ,What are you really like ,How are you really,71
61,אין תשובה לזה ,No answer to that one ,There is no answer to that,72
62,מדוע הבחורים כך ,Why are guys like that ,Why the guys are like that,92
63,כל הבחורים בדיוק אותו הדבר ,Every guy is the same ,All the guys are exactly the same,63
64,אוקי ,Okay ,Ok,67
65,--בחורים פשוט מחייכים,--guys just smile ,- Guys just smile,100
66,אימי  שוכבת  עם כלבך  ,""" My mother sleeps  with your dog """,My mother sleeps with your dog,100
67,זהו פתגם בארצי  שם לעיתים אנחנו מדברים ספרדית ,It's a saying in my country where sometimes we speak Spanish ,This is a proverb in my country where we sometimes speak Spanish,82
68,אין זה אומר שאימך שוכבת עם כלבי הו לא לא לא ,Your mother doesn't sleep with my dog ,That does not mean your mother sleeps with dogs Oh no no no,71
69,היא שוכבת עם אנשים שהם ככלבים ,No no She sleeps with people who are like dogs ,She sleeps with people who are like dogs,93
70,לא לא אני  ,No no I am  ,No not me,74
71,אנא אני מצטער הא ,Please I am sorry huh ,Please I'm sorry huh,88
72,אתוודה בפנייך עכשיו סנדי ,I confess to you now Sandy ,I will confess to you now Sandy,91
73,כל מה שאמרתי לך לא בא ממני  אלא מחברי  השולט בשלט הניאון ,Everything I've been saying has been coming not from me but from my friend who's controlling the sign ,Everything I told you did not come from me but from my friend who controls the neon sign,75
74,אנא אני חייב להמלט מהמבוכה הזאת ,Please I must escape this embarrassment ,Please I must escape this embarrassment,100
75,לא חכה ,No wait ,Do not wait,78
76,אנא שב ,Please sit down ,Please sit down,100
77,כן ,Yes ,Yes,100
78,התאמצת כל כך ,You've tried so hard ,You worked so hard,79
79,בן ההוצאות בלבד  אני רוצה כל כך לדבר איתך כשלשוני מותרת ,The expense alone   l am wanting to speak to you with my tongue untied ,Expenditure only I so want to talk to you when my tongue is allowed,65
80,זה באמת מתוק ,It's really sweet ,It's really sweet,100
81,יכולת פשוט לומר לי ,You could've told me ,You could just tell me,71
82,אז  על מה נדבר עתה ,So   What do we talk about now ,So what are we going to talk about now,82
83,אתה אוהב מוסיקה ,Do you like music ,You love music,77
84,בוב דידלי של מר דידלי!,"-"" Bo Diddley "" by Mr Diddley!",Bob Diddley by Mr. Diddley!,98
85,באיזו שנה ,-What year ,In what year,86
86,חמישים וחמש ,Fifty-five -Fifty-five!,fifty five,65
87,מר דידלי עשה יותר עבור המדינה הזאת מאשר וורדן גי הארד און ,Mr Diddley did more for this country than Warden G Hard-on ,Mr. Diddley has done more for this country than Warden Guy Hard On,88
88,הארדינג הארדינג ,Harding ,Harding Harding,64
89,זה בסדר בן ,It's okay Ben ,It's okay son,69
90,זמן זה כיף כשיש לך זבובים ,Time is fun when you have flies ,This time is fun when you have flies,93
91,אני מכירה מועדון מעולה ,I know a great club ,I know an excellent club,74
92,בא לך על זה ,You up for it ,You feel like it,62
93,אני מעונין בכל דרך בהחלט ,I'm in all ways for it most definitely ,I am definitely interested in any way,69
94,אנחנו זקוקים למונית ,-We need a cab ,We need a taxi,67
95,האם זיעזעתי אותך ,Do you like music ,Did I shock you,62
96,מה זה מה ,-What is what ,what is what,100
97,ישנם 2312 מוניות בעיר הזאת ,There's 231 2 cabs in this city ,There are 2312 taxis in this city,81
98,הנה אחת עכשיו!,There's one now!,Here's one now!,62
99,היי מונית!,Hey taxi!,Hey Taxi!,100
100,בן מה זה ,-What is what ,Ben what is it,69
101,נראה כאחד מהצעצועים שלך ,Looks like one of your toys ,Looks like one of your toys,100
102,אנא אמור לי מה קורה כאן!,Please tell me what that is!,Please tell me what's going on here!,68
103,תודה לך שעצרת ,Thank you for stopping ,Thank you for stopping by,94
104,מספר ג'וני 5 ,Number Johnny Five ,Johnny Number 5,85
105,תודה לך חבר ,Thank you friend ,thank you friend,100
106,עכשיו חזור הבייתה אוקי ,-You go back home ,Now back home okay,65
107,אלף צעצועי רובוט ,One thousand toy robots ,A thousand robot toys,86
108,האם זהו זה רובי ,is that it Robby ,Is this Ruby?,64
109,אתה נהנה מכדור הארץ ,-Are you enjoying planet Earth -What ,You enjoy the earth,68
110,קח אותי למנהיג שלך ,-Take me to your leader ,Take me to your leader,100
111,מה זה הא ,-What is what ,What is it?,82
112,רותסוףXL-7זהו ,This is XL-7 over and out ,Rothsoff XL-7 This is it,65
113,הו אוסקר!,Oh Oscar! Hola dude!,Oh Oscar!,62
114,מספר ג'וני 5 הפגישה הייתה  כזאת מוצלחת ,Number Johnny Five the date was such a success ,Number 5 The meeting was so successful,67
115,דיברנו ,We talked ,We talked,100
116,רקדנו ,We danced ,We danced,100
117,שתינו שמפנייה ,We drank champagne ,We both drank champagne,88
118,בודאי הצלחת עם הכסף ,Sure came through with the money ,You must have succeeded with the money,60
119,בני הרווח הגדול הראשון שלנו ,Our first big score ,Benny our first big profit,67
120,הבט חצי מהאפסים האלה שלך ,Half those zeros are yours ,Look at half of those zeros of yours,77
121,בחייך אתה מתכוון לשמור טינה כל חייך ,You gonna hold a grudge all your life ,In your life you intend to hold a grudge all your life,68
122,לא יכול להיות! מי אתם בכלל ,Who are you guys anyway ,can not be! Who are you anyway,73
123,חמש! מספר ג'וני 5 ,Number Johnny Five ,five! Johnny Number 5,95
124,אתה בחור חברותי ,You'll be here a while ,You're a sociable guy,60
125,אני תמיד נהנה מהשיחות שלנו ,I always enjoy our talks ,I always enjoy our conversations,64
