,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,כן איך תעשה את זה ,How you gonna do that ,Yes how do you do that,79
1,לימדת אותי כל מה שאתה יודע ,You taught me everything you know ,You taught me everything you know,100
2,כמעט הכל ,Almost everything ,almost everything,100
3,זכור אתה נלחם נהדר אבל אני לוחם נהדר ,You gotta remember you fight great but I'm a great fighter ,Remember you are a great fighter but I am a great fighter,80
4,אתה יודע סטליון חבל שחייבים להזדקן ,You know Stallion it's too bad we gotta get old ,You know Stallion is a pity you have to grow old,72
5,אתה רוצה לצלצל בפעמון ,You wanna ring the bell ,You want to ring the bell,88
6,דינג-דינג ,Ding-ding ,Ding-ding,100
7,קדימה סטליון ,Come on Stallion ,Kadima Stallion,65
8,קדימה קדימה ,(laughing) Come on come on ,come on come on,77
9,אלוהים אתה באמת זז יפה לגילך ,Boy you really move good for an older guy ,God you are really moving nicely for your age,63
10,אתה נראה טוב ,You're lookin' good ,you look good,84
11,לימדתי אותך היטב ,I taught you well ,I taught you well,100
12,אני חושב שלימדת אותי יותר מדי טוב ,I think you taught me too good ,I think you taught me too well,83
13,תראו אותו עף ,Look at him fly ,Look at him flying,91
14,לא לא אתה לא רוצה את זה ,No no you don't want any of this ,No no you do not want it,71
15,בחייך ,Come on ,Come on,100
16,-אולי אני נמצא כאן עם הבחור הלא נכון ,- Maybe I'm in here with the wrong guy ,-Maybe I'm here with the wrong guy,96
17,-שמור על עצמך ,- Watch yourself Ready ,-Take care of yourself,63
18,ג'ונתן בריסבי  נהרג היום בעת עזרה עם התוכנית ,Jonathan Brisby was killed today while helping with the Plan,Jonathan Brisby was killed today while helping with the program,94
19,כבר עברו 4 שנים  מאז הניסויים אצל נים ועולמנו  ,It is four years since our departure from NIMH and our world is changing,It has been 4 years since the experiments with Nim and our world,63
20,לא נוכל להישאר פה הרבה זמן  הוא היה ידיד ותיק  כיצד נעזור לאשתו ,We cannot stay here much longer Jonathan was a dear friend I am lost in knowing how to help his widow ,We can not stay here long. He was an old friend how to help his wife,68
21,היא לא ידעה עלינו  או על התוכנית ,She knows nothing of us or the Plan,She did not know about us or the plan,75
22,ג'ונתן  היכן שלא תיהיה  המחשבות עליך יגיעו אליה הלילה ,Johnason wherever you are your thoughts must comfort her tonight,Jonathan wherever the thoughts of you are will come to her tonight,77
23,היא תחכה  אבל אתה לא תחזור ,She'll be waiting and you will not return ,She will wait but you will not return,79
24,מר אייג'ס!,Mr Ages ,Mr. Ages!,100
25,מר אייג'ס מישהו בבית ,Mr Ages is anybody home ,Mr. Ages someone at home,61
26,לכי מפה!,Go away!,go away!,100
27,מר אייג'ס ,Mr Ages ,Mr. Ages,100
28,מה העניין ,What is it ,what is the deal,69
29,מר אייג'ס אוכל בבקשה לדבר איתך ,Mr Ages may I please speak to you ,"Mr. Ages, can I talk to you?",66
30,אני שמחה שאתה בבית ,Mr Ages is anybody home ,I'm glad you're home,60
31,אני לא חושבת שאתה זוכר אותי  ,I don't suppose you would remember me ,I do not think you remember me,66
32,וודאי שאני זוכר את גברת בריסבי ,Yes you're Mrs Brisby ,I'm sure I remember Mrs. Brisby,63
33,צר לי על מות בעלך ,And I am sorry about your husband's death ,I'm sorry for your husband's death,75
34,אבל אם תסלחי לי  מר אייג'ס!,Now if you'll excuse me  ,"But if you'll excuse me, Mr. Ages!",74
35,אישה! מה את רוצה ,Great Jupiter woman what do you want ,wife! What do you want,63
36,אני יודעת שאתה לא אוהב מבקרים אבל זה מצב חרום!,Mr Ages I know you don't like visitors but this is an emergency!,I know you do not like visitors but it's an emergency!,86
37,או מר אייג'ס  הבן שלי טימי מאוד חולה ,Oh Mr Ages my son Timothy is so sick!,Or Mr. Ages my son Timmy is very ill,68
38,האחד עם הצלקות ,The one with the spider bite ,The one with the scars,76
39,לא!,No!,No!,100
40,הוא חולה בקדחת!,No he's sick with a fever!,He's sick with a fever!,94
41,בואי אחריי אבל אל תגעי בכלום!,Oh thank you! Follow me but don't touch anything!,Follow me but do not touch anything!,83
42,אני באמת מעריכה את  ,I do appreciate it  ,I really appreciate the,68
43,עד כמה חמורה הקדחת ,No he's sick with a fever!,How severe the fever is,62
44,יש לו חום מאוד גבוהה!,No he's sick with a fever!,It has a very high fever!,61
45,טוב בואי איתי  ושמרי את הידיים שלך לעצמך!,Now step inside but keep your hands to yourself!,Well come with me and keep your hands to yourself!,65
46,אני באמצע משהו  מאוד חשוב אני מבינה ,I'm right in the middle of  something very important ,I'm in the middle of something very important I understand,83
47,תראו את הבלגן הזה  קישטה!,Look at this mess  Oh shoo shoo go on!,Look at this mess decorated!,60
48,נימוניה ,Pneumonia ,Nimonia,75
49,זה לא נפוץ  אבל אפשר למות מזה!,It's not uncommon but you can die from it ,It's not common but you can die from it!,80
50,בנך צריך להישאר במיטה בסביבה מחוממת ,Your son must stay in bed Bundle him up ,Your son should stay in bed in a heated environment,62
51,לכמה זמן ,But how long must  ,How long,64
52,3 שבועות ,Three weeks ,3 weeks,67
53,באת בשביל העצה שלי ונתתי לך אותה!,You asked my advice and I gave it to you!,You came for my advice and I gave it to you!,89
54,תבורך אדוני!,Oh bless you sir!,Bless you sir!,90
55,תברכי את עצמך תזדקקי לזה ,And bless yourself you'll need it ,Bless yourself you will need it,81
56,או כמובן!,Oh of course ,Or of course!,92
57,קדימה  תודה רבה  ,Thank you so    much ,Come on thank you very much,73
58,הכל בסדר כאן ואוו!,Is everything all right here ,Everything's fine here Wow!,67
59,לא התכוונתי להפחיד אותך ,I didn't mean to frighten you  ,I did not mean to scare you,68
60,לא הפחדת אותי פשוט  ,Admit it! You were scared!,You did not just scare me,61
61,התאמנתי  פשוט שברת לי את הריכוז ,You just broke my concentration that's  ,I practiced just broke my concentration,78
62,נראה שכולך קשור  כן נראה לי שזה מספיק ליום אחד  בכלל חיפשתי משהו ,You look more like you're all tangled up Er yeah I guess that's enough exercise for one day ,"It seems like you're all connected. Yes, it seems to me that it's enough for one day at all. I was looking for something",61
63,הבנת אותי ,I understand Oh do you ,did you understand me,84
64,נראה לי יש לך בחורה ,Oh I see  you have a girl ,I think you have a girl,81
65,עולם שלם  ! ישמע אותנו שרים ,But when I do the whole world will hear us singing   ,whole world  ! He will hear us sing,73
66,אם תמשיך עם כל הרעש הזה דראקי ישמע אותך ,Well you keep making all that noise and Dragon will hear you ,If you keep up with all this noise Draki will hear you,72
67,אם הוא כבר לא שמע ,If he hasn't already ,If he had not heard,62
68,את חושבת ש  ,Thank you so    much ,Do you think that?,65
69,תבדוק אם אתה רואה אותו!,See if you can see him ,Check if you see it!,68
70,הוא בטוח יראה אותך משם!,He'll see you for sure up there!,He's sure to see you from there!,84
71,הוא לא רואה אותך ,Quiet! Does he see you ,He does not see you,85
72,היית צריכה לראות את הפנים שלך!,You should have seen yourself! Will you keep quiet ,You should have seen your face!,63
73,פחדת כמו אני לא יודע מה!,Admit it! You were scared!,You were scared like I do not know what!,67
74,מהר תיפסי את החוט!,The string quick! Grab the string!,Quickly grab the wire!,60
75,היי גברת עכבר אל תדאגי  אני בסדר!,Hey Miss Mouse don't worry I'm ok ,Hi Mrs. Mouse Do not worry I'm fine!,72
76,את לא רואה שאני בסדר ,Did you see that cat out there ,You do not see that I'm okay,62
77,זו לא הסיבה שאני בוכה  איבדתי את התרופה של טימי ,That's not the reason I'm crying I lost Timmy's medicine ,That's not why I'm crying. I lost Timmy's medicine,86
78,ראית איך תפסתי אותו  ,See if you can see him ,You saw how I caught him,61
79,הרטבתי אותו  ראית נכון ,Admit it! You were scared!,I wet it you saw right,65
80,דרך אגב  הפלת את זה היום  ,Oh here you dropped this back there ,By the way you dropped it today,61
81,זה זה!,It is ,It is this!,67
82,התרופה של טימי!,Timmy's medicine!,Timmy's medicine!,100
83,ואוו תודה!,Oh thank you!,Wow thanks!,64
84,תודה רבה לך!,Thank you so much!,Thank you very much!,78
85,כן!,No Yes!,Yes!,67
86,השם שלי הוא ג'רמי ,My name is Jeremy ,My name is Jeremy,100
87,אני גברת בריסבי ,I'm Mrs Brisby ,I'm Mrs. Brisby,100
88,שוב תודה!,Thanks again!,Thanks again!,100
89,אני צריכה ללכת הבייתה עכשיו ,I have to go home now ,I have to go home now,100
90,איפה הבית שלך ,Uh where's home ,Where is your house,65
91,את מחבבת אותי ,do you like me ,you like me,88
92,ברור שאני מחבבת אותך ,Of course I like you!,Obviously I like you,60
93,לא התכוונתי  ,I'm not that bad!,I did not mean to,67
94,את לא חושבת שאני מגושם  ,I mean you don't think I'm clumsy or anything ,You do not think I'm awkward,60
95,מצטער  ,Oh  sorry ,Sorry,77
96,סלחי לי  זו הייתה טעות ,Excuse me pardon me ,"Excuse me, this was a mistake",60
97,נכון כשאת צודקת את צודקת ,When you're right you're right ,True when you are right you are right,90
98,ואת צודקת ,And you're right ,And you'm right,90
99,שום בת שהכרתי לא רצינית איתי ,None of the girls I meet want to get serious!,No girl I know is serious with me,62
100,אולי בגלל שהן רוצות לשרוד ,She went to see Mr Ages ,Maybe because they want to survive,60
101,את היית ילדה פעם!,Say! You were a girl once!,You were a girl once!,91
102,לא עד כדי כך ,Thank you so much!,Not so much,64
103,ג'רמי אני צריכה ללכת הבייתה!,Jeremy I have got to go home!,Jeremy I need to go home!,73
104,נוכל לדבר בדרך  ,We can talk on the way! Oh no thank you ,We can talk on the way,73
105,לא תודה אני פוחדת מגבהים ,I'm afraid of heights ,No thanks I'm afraid of heights,81
106,לא נראה לי שכדאי  גברת בריסבי!,I don't think so Martin Brisby!,I do not think it is worthwhile for Mrs. Brisby!,61
107,אוי לא  היא תעיר את טימי  גברת בריסבי ,Oh no   She'll wake up Timothy! She's not here,Oh no she's waking up Timmy Mrs. Brisby,64
