,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,יש לי ראיה לכך שסר תומאס בהיותו שופט קיבל שוחד ,I have evidence that Sir Thomas while he was a judge accepted bribes ,I have evidence that Sir Thomas as a judge received a bribe,74
1,מה !,What ,What!,100
2,לעזאזל!,Goddammit!,damn it!,62
3,הוא היה השופט היחידי מאז קאטו שלא קיבל שוחד!,He was the only judge since Cato who didn't accept bribes!,He was the only judge since Kato who did not accept a bribe!,83
4,מתי היה הצ'נסלור האחרון שרכושו לאחר 3 שנות כהונה  הסתכם ב 100 פאונד ושרשרת זהב ,When was there a chancellor whose possessions after three years totalled £100 and a gold chain ,When was the last chancellor whose property after 3 years in office amounted to £ 100 and a gold chain,77
5,זה אכן מנהג נפוץ כפי שאתה רומז אך מנהג עשוי להיות נפוץ ועדיין להוות עבירה ,It is as you imply common practice but a practice may be common and remain an offence ,It is indeed a common practice as you imply but a custom may be common and still constitute an offense,76
6,עבירה שעלולה לשלוח אדם למצודה ,This offence could send a man to the Tower ,An offense that could send a person to a fort,62
7,בואי הנה ,Come here ,come here,100
8,שם אישה זאת הוא אווריל מייצ'ין ,This woman's name is Averil Machin ,The name of this woman is Avril Meichin,85
9,היא באה מלסטר ,She comes from Leicester ,She came from Leicester,94
10,-משפט רכוש זה היה ,-A property case it was ,-This property law was,65
11,-בלמי פיך!,Shut your mouth ,- Stop your mouth!,87
12,"משפט רכוש בביה""ד של המועצה באפריל 1528 ",A property case in the Court of Requests in April 1528 ,Law of property in the court of the council in April 1528,76
13,וקיבלה פסיקה נכונה ללא רבב מידידנו סר תומאס ,And got an impeccably correct judgement from Sir Thomas ,And received a flawlessly correct ruling from our friend Sir Thomas,61
14,לא אדוני היא לא  ,-No sir it was not!,No sir she is not,71
15,-ספרי לאדון על המתנה שנתת לשופט ,-Tell the gentleman about the gift you gave the judge ,- Tell the lord about the gift you gave to the judge,82
16,נתתי לו ספל אדוני ,I gave him a cup sir ,"I gave him a cup, sir",100
17,ספל כסף איטלקי שקניתי בלסטר תמורת 100 שילינג ,A silver ltalian cup I bought in Leicester for 100 shillings ,An Italian mug I bought in Blaster for 100 shillings,70
18,האם סר תומאס קיבל את הספל ,Did Sir Thomas accept this cup ,Did Sir Thomas get the cup,75
19,-כן אדוני הוא קיבל ,Yes sir he did ,-Yes sir he got,79
20,הוא אכן קיבל אותו ,He did accept it ,He did accept it,100
21,את יכולה ללכת ,You can go ,You can go,100
22,-לא ,-No ,-No,100
23,בצירוף מקרים מוזר הגיע ספל זה 'מאוחר יותר לידיו של מאסטר ריץ ,By an odd coincidence that cup later came into the hands of Master Rich here ,By a strange coincidence this cup 'later came into the hands of Master Ritz,83
24,איך ,How ,how,100
25,-נתן לך אותו למה ,-Gave it to you ,- I gave it to you why,82
26,"הו כן כן היית ""חבר"" לא כן ",Yes you were a friend weren't you ,"Oh yes yes you were a ""friend"" no yes",76
27,מתי נתן לך תומאס את הדבר הזה ,When did Thomas give you this thing ,When did Thomas give you this thing?,100
28,אני לא זוכר במדוייק ,I can't exactly remember ,I do not remember exactly,78
29,"אתה ""זוכר"" מה עשית עם זה ","Do you ""remember"" what you did with it ","You ""remember"" what you did with it",96
30,מכרתי את זה ,-I sold it ,I sold it,100
31,-איפה ,-Where ,-where,100
32,לא הם איבדו את כל עקבותיו ,No They've lost all track of it ,No they lost all trace of him,90
33,כמה נוח ,How convenient ,how convenient,100
34,'אתה מפקפק בדבריו של מאסטר ריץ הוד מעלתו ,You doubt Master Rich's word Your Grace ,'You doubt the words of His Excellency Master Ritz,64
35,זהו שטר המכר ,This is the bill of sale ,This is the bill of sale,100
36,עניינה של הפרה הזאת נדון בבית משפט באפריל אמרת ,That cow put her case into court in April you said ,The case of this violation was heard in court in April you said,73
37,במילים אחרות ברגע שתומאס ידע שהספל מהווה שוחד  הוא השליך אותו לביב השופכין הקרוב ביותר ,In other words the moment Thomas knew the cup was a bribe he dropped it into the nearest gutter ,In other words as soon as Thomas knew the cup was a bribe he threw it into the nearest sewer,76
38,העובדות תתמוכנה בפרשנות זו אני מניח ,The facts will bear that interpretation I suppose ,The facts will be supported by this interpretation I suppose,81
39,זה סוס שלא ירוץ אדוני המזכיר ,This is a horse that won't run Master Secretary ,"This is a horse that will not run, sir",74
40,נמצא משהו טוב יותר ,We'll find something better ,Find something better,88
41,לא אינני רוצה כל חלק בזה ,-I want no part of it ,I do not want any part of it,83
42,-אין לך כל ברירה ,-You have no choice ,- You have no choice,100
43,מה זה שאמרת ,What's that you say ,What is it you said,68
44,-המלך  המלך חפץ במיוחד שאתה תהיה פעיל בעניין הזה של סר תומאס ,The King particularly wishes you to be active in this matter of Sir Thomas ,-The King King especially wanted you to be active in this matter of Sir Thomas,75
45,הוא לא אמר לי זאת ,He's not told me that ,He did not tell me that,68
46,הוא אמר לי ,He told me ,He told me,100
47,הבט קרומוול  מה מטרת כל זה ,Look here Cromwell what's the purpose of all this ,Look at Cromwell what the purpose of all this is,89
48,זה עניין מצפוני אני חושב ,It's a matter of conscience I think ,It's a matter of conscience I think,100
49,המלך רוצה את ברכתו של סר תומאס לרגל נישואיו ,The King wants Sir Thomas to bless his marriage ,The King wishes Sir Thomas' blessing on the occasion of his marriage,72
50,אם סר תומאס יופיע בטקס הנישואים זה עשוי לחסוך לנו הרבה צרות ,If Sir Thomas appeared at the wedding now it might save us all a lot of trouble ,If Sir Thomas appears at the wedding ceremony it may save us a lot of trouble,83
51,אני במקומך הייתי מנסה לשכנעו ,If I were you I'd try and persuade him ,I'm in your place I would try to convince him,60
52,באמת הייתי מנסה אם הייתי במקומך ,I really would try if I were you ,I would really try if I were you,100
53,קרומוול האם אתה מאיים עלי ,Cromwell are you threatening me ,Cromwell Are you threatening me,100
54,נורפולק יקירי זו לא ספרד ,My dear Norfolk this isn't Spain ,Dear Norfolk this is not Spain,84
55,זו אנגליה!,This is England!,This is England!,100
56,תומאס ,Thomas ,Thomas,100
57,תומאס!,Thomas ,Thomas!,100
58,ליידי מרגרט ,Lady Margaret ,Lady Margaret,100
59,-כן ,Yes ,-Yes,100
60,אנו משתמשים בהם לבערה ,We use them for fuel ,We use them for burning,70
61,יש לי מכתב לאביך ליידי מרגרט ,I have a letter for your father Lady Margaret ,"I have a letter for your father, Lady Margaret",100
62,מהמפטון-קורט ,From Hampton Court ,From Hampton-Kurt,69
63,עליו להשיב על האשמות מסויימות בפני המזכיר קרומוול ,He's to answer certain charges before Secretary Cromwell ,He must answer for certain allegations before Secretary Cromwell,75
64,נאה מצדך שבאת סר תומאס ,Good of you to come Sir Thomas ,Nice of you to come Sir Thomas,87
65,מאסטר ריץ' יתעד את שיחתנו ,Master Rich will make a record of our conversation ,Master Rich will record our conversation,89
66,-נאה מצדך לומר לי אדוני המזכיר ,Good of you to tell me Master Secretary ,"- Nice of you to tell me, Mr. Secretary",81
67,סבורני שאתם מכירים זה את זה ,I think you know one another ,I think you know each other,80
68,אכן כן אנו ידידים ותיקים ,Indeed yes we're old friends ,Indeed yes we are old friends,88
