,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,﻿הוא אח שלך 'הוא שותפך לחדר מהקולג ,He's your brother your college roommate ,He's your brother 'He's your roommate from college,89
1,קיפ אפילו לא צריך להיות קיפ ,Kip didn't even have to be Kip ,Kip doesn't even have to be Kip,92
2,אנחמו טיפלנו בזה לא נכון ,We handled that all wrong ,Anhamu we handled it wrong,78
3,זה היה מזמן ,It was a long time ago ,it was a long time ago,100
4,הם לא ידעו מה הם עושים ,They didn't know what they were doing ,They did not know what they were doing,96
5,לצ'נדלר היה שפם ישמור אלוהים ,Chandler had a mustache for crying out loud ,Chandler had a mustache God forbid,73
6,זה היה רק ענין של זמן עד שמישהו יעזוב את הקבוצה ,It was just a matter of time ,It was only a matter of time before someone left the group,58
7,תמיד חשבתי שפיבי תלך ראשונה ,I just assumed Phoebe would be the one to go ,I always thought Phoebe would go first,61
8,את גרה רחוק את לא במשפחה ,You live far away you're not related ,"You live far away, you are not in the family",71
9,היית עפה מיד ,You live far away you're not related ,You would fly right away,57
10,היי מר בינג ,Hey Mr Bing ,Hi Mr. Bing,86
11,התקשרו מהמלון שהתאכסנת בו,That hotel you stayed at called ,Call from the hotel where you are staying,67
12,כן זה היה שלי ,Yes that was mine ,Yes it was mine,75
13,כי חשבתי שהיית עם בחורה והיא שכחה את זה שם ,I figured you met a girl and she left it ,Because I thought you were with a girl and she forgot it there,57
14,כן זה יהיה יותר הגיוני ,That would have made more sense ,Yes it would make more sense,71
15,אני לא מרגיש שאני מכיר אותך יותר בנאדם ,I don't even feel like I know you anymore ,I don 't feel like I know you anymore man,89
16,אני אשאל אותך את זה פעם אחת ,That hotel you stayed at called ,I'll ask you that once,60
17,ומה שלא תגיד אני אאמין לך ,Whatever you say I'll believe you ,And whatever you say I will believe you,83
18,האם היית או לא  על הפלגה של הומואים ,Were you or were you not on a gay cruise ,Whether or not you were on a gay cruise,89
19,אני מצטערת על כל ענין העזיבה הזה  ,"I'm sorry about the whole ""lifting out"" thing ",I'm sorry about this whole departure thing,68
20,את חייבת לבוא איתי ,You gotta come with me ,You must come with me,74
21,-לבוא לאן ,-Where ,- Come where,67
22,-לאן שאלך ,-Wherever I go ,- Wherever I go,100
23,קדימה אני ואת נפתח קבוצה חדשה ,You and me we'll start a new group ,Come on me and you open a new group,72
24,אנחנו היותר טובות ,We're the best ones ,We are the better ones,73
25,אוקי אבל תנסי להביא גם את ג'ואי ,Okay but try to get Joey too ,Okay but try to bring Joey too,83
26,פיבס אכפת לך אם אני אדבר לשניה לבד עם רייצ'ל ,Pheebs do you mind if I speak to Rachel alone ,Phibbs do you mind if I talk for a second alone with Rachel,79
27,הו בטח ,Sure ,Oh sure,73
28,ביי רוס ,Bye Ross ,By Ross,93
29,לתמיד ,Forever ,forever,100
30,היי מה אתה עושה כאן ,Why are you here ,Hey what are you doing here,70
31,זה לא נגד החוקים ,Isn't this against the rules ,It's not against the rules,78
32,דיברתי עם מוניקה ,I talked to Monica ,I talked to Monica,100
33,תראו אני זה שהחליט את ההחלטה ,Look I'm the one who made the choice ,"Look, I'm the one who made the decision",86
34,אני זה שהחליט לשנות דברים ,I'm the one who's making things change ,I're the one who decided to change things,76
35,לא זה בסדר באמת ,No no it's okay Really ,That's not really okay,73
36,יש המון אנשים שרואים את אחיותיהם בחגים  או את השותפים שלהם בפגישות מחזור ורואים את ג'ואי רק בבורגר-קינג ,Plenty of people just see their sisters at Thanksgiving their college roommates at reunions and Joey at Burger King ,There are lots of people who see their sisters on holidays or their partners in cycle meetings and see Joey only in Burger King,58
37,האם זה טוב יותר ,is that better ,Is it better,85
38,אני עדיין לא אוכל לראות אותך ,I still don't get to see you ,I still can not see you,67
39,מה את היית עושה רייץ ,What would you do ,"What would you do, Reitz?",85
40,אם היית אני מה היית עושה ,If you were me what would you do ,If you were me what would you do,100
41,טוב בתור התחלה הייתי אומרת את השם הנכון בחתונה שלי ,First I'd have said the right name at my wedding ,Well for starters I would say the right name at my wedding,68
42,אני לא מאמין שזה קורה ,I can't believe this ,I do not believe this is happening,70
43,אני יודעת ,I know ,I know,100
44,אני מצטער ,I am so sorry ,I'm sorry,73
45,גם את זה אני יודעת ,I know that too ,I know that too,100
46,מצטער על ההפרעה אבל פיבי אמרה שאת רוצה לדבר איתי על טיול ,Sorry to interrupt but Phoebe said you want to talk to me about a trip ,Sorry for the inconvenience but Phoebe said you want to talk to me about a trip,85
47,רק באתי להחזיר לכם  כלום  ,I just came over to drop off nothing ,I just came to give you something back,62
48,אז אני מניח שזה נגמר ,So I guess this is over ,So I guess it's over,84
49,טת יודעת את ואני ,You know you and me ,You know me and I.,83
50,זה היה צריך להסתיים מתישהו ,I mean it had to end sometime ,It had to end sometime,86
51,למה בדיוק ,Why exactly ,Why exactly,100
52,בגלל סוף השבוע ,Because of the weekend ,Because of the weekend,100
53,צ'נדלר זה טירוף ,Chandler that's crazy ,Chandler is madness,60
54,אם היית מוותר כל פעם שהיה לך ריב עם מישהי  לא היית עם מישהו יותר מ  ,If you always gave up after a fight you'd never be with anyone longer than--,If you gave up every time you had a quarrel with someone you would not be with anyone more than,57
55,אז זה לא נגמר ,This isn't over ,So it's not over,65
56,אתה חמוד!,You are so cute!,You're cute!,69
57,לא זו הייתה מריבה ,We're in a relationship ,This was not a quarrel,58
58,מתמודדים עם זה וממשיכים הלאה ,You deal with it and you move on ,Deal with it and move on,86
59,באמת ,Really ,really,100
60,ברוך הבא למערכת יחסים בוגרת ,Welcome to an adult relationship ,Welcome to a mature relationship,84
61,אנחנו במערכת יחסים ,We're in a relationship ,We're in a relationship,100
62,אני חוששת שכן ,I'm afraid so ,I'm afraid so,100
63,שמעתי שראית את דונאלד טראמפ בכנס השפים שלך ,I heard you saw Donald Trump at your convention ,I heard you saw Donald Trump at your chefs' conference,84
64,כן ראיתי אותו מחכה למעלית ,Saw him waiting for an elevator ,Yes I saw him waiting for the elevator,81
65,אני חושבת שאיבדתי את שלי ,I lost mine ,I think I lost mine,73
66,כן בסדר ,Yes ,Yes OK,67
67,ג'ואי אפשר לדבר איתך לרגע ,Can I talk to you for a second ,Joey can talk to you for a moment,79
68,כן ,Yes ,Yes,100
69,כן ,Yes ,Yes,100
70,אתה ,And you ,are you,71
71,ואת ,And you ,and you,100
72,כן אבל אסור לך לספר לאף אחד ,But you cannot tell anyone ,Yes but you must not tell anyone,79
73,איש אינו יודע ,No one knows ,No one knows,100
74,איך ,But how ,how,60
75,מתי ,When ,When,100
76,-זה קרה בלונדון ,-lt happened in London ,- It happened in London,86
77,-בלונדון!,-ln London!,- In London!,89
78,הסיבה שלא סיפרנו לאף אחד היא כי לא רצינו לעשות מזה ענין גדול ,We didn't want to make a big deal out of it ,The reason we did not tell anyone is because we did not want to make it a big deal,64
79,אבל זה כן ענין גדול!,But it is a big deal!,But it's a big deal!,87
80,אני חייב לספר למישהו!,I have to tell someone!,I have to tell someone!,100
81,אתה לא יכול ,You can't ,You can not,90
82,אני יודעת שזה קשה ,Now I know this is hard ,I know it's hard,77
83,-כן זה מכאיב ,-lt is lt hurts ,-Yes it hurts,69
84,בבקשה בבקשה אנחנו פשוט לא רוצים להתמודד עם לספר לכולם ,We just don't want to deal with telling everyone ,Please please we just do not want to deal with telling everyone,85
85,רק תבטיח שלא תספר ,Please just promise you won't tell ,Just make sure you do not tell,62
86,זה לא יאומן!,Man this is unbelievable!,it's unbelievable!,78
87,Man this is unbelievable!,Man this is unbelievable!,Man this is unbelievable!,100
88,אבל ,But  ,but,100
89,אני יודעת זה נהדר!,I mean it's great!,I know it's great!,82
90,אני לא צריך לראות את זה!,Do you know what's going on in there ,I do not need to see it!,58
91,אנחנו כל כך טיפשות ,We're so stupid ,We are so stupid,97
92,את יודעת מה קורה שם ,Do you know what's going on in there ,You know what's going on there,91
93,הם מנסים לקחת את ג'ואי!,They're trying to take Joey!,They're trying to take Joey!,100
