,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,קצת מוזר אבל נהדר!,A little weird but a terrific guy!,A little weird but great!,70
1,אולי נלך לאיזשהו מקום ונשתה משהו ,Why don't we go someplace and have a drink ,Maybe we'll go somewhere and have a drink,67
2,איזה מקום מקסים יש לך!,What a super place you have!,What a lovely place you have!,76
3,תן לי שנייה אחת מאהב ,Just give me one second lover ,Give me one second from a lover,80
4,ערב טוב ,Good evening ,good evening,100
5,אני חושש שתפסתם אותי כשלא רק ידיי למעלה ,I'm afraid you've caught me with more than my hands up ,I'm afraid you caught me with not just my hands up,85
6,מה זה ,Stop that!,What is,62
7,ועידת סוטים או משהו ,! A perverts' convention or something ,Pervert conference or something,80
8,אתם לא יכולים לעשות לי את זה!,! You can't do this to me!,You can not do this to me!,96
9,תפסיקו ,Stop that!,Stop,62
10,יש לי חברים בעיר הזאת!,I've got friends in this town!,I have friends in this city!,64
11,לא ידעתי שיש שם בריכה ,I didn't know there was a pool down there ,I did not know there was a pool there,85
12,ערב טוב מיס קייס ,Good evening Miss Case ,Good evening Miss Case,100
13,אני בטוחה שהחמצת משהו ,I'll bet you really missed something ,I'm sure you missed something,71
14,ייתכן שהערב לא יהיה החמצה גמורה ,The evening may not be a total loss after all ,The evening may not be a complete miss,63
15,על מה את רוצה לדבר ,What would you like to talk about ,What do you want to talk about,76
16,יהלומים ,- Diamonds ,Diamonds,100
17,-ילד טוב ,- Good boy!,-good boy,100
18,ואת רוצה לדעת איפה הם ואם אני עובד לבד ,And you want to know where they are and whether I'm working alone or not ,And you want to know where they are and if I work alone,82
19,ואם לא עם מי ,And if not then with whom ,And if not with whom,89
20,כדי שתוכלי להודיע לממונים עלייך ולקחת את היהלומים ,So you can inform your superiors and  acquire the diamonds ,So you can let your superiors know and pick up the diamonds,78
21,פיטר!,Peter!,Peter!,100
22,יש בך הרבה יותר משציפיתי ,There's a lot more to you than I had expected ,You have a lot more than I expected,82
23,נכון ,Right ,Right,100
24,אתה לא מתכוון לספר לי איפה היהלומים נכון ,You're not going to tell me where the diamonds are are you ,You're not going to tell me where the diamonds are right,88
25,איזה יהלומים ,What diamonds ,What diamonds,100
26,-במוקדם או במאוחר תיאלץ לדבר ,Sooner or later you'll have to talk ,- Sooner or later you will have to talk,89
27,לכל הפחות לא תצא מהעיר בחיים ,At the very least you'll never get out of town alive ,At least you will not leave the city alive,72
28,אני יכולה לפתור את הבעיה הקטנה הזאת ,I can solve that little problem ,I can solve this little problem,94
29,אתה תביא את היהלומים אני אחלץ אותנו ,You get the diamonds I get us out ,"You'll bring the diamonds, I'll get us out",78
30,אותנו ,Us ,us,100
31,אני לא יכולה לעזור לך ולהישאר כאן ,I can't very well help you and then stick around ,I can not help you and stay here,60
32,נוכל להמריא מכאן מחר בלילה ,We could be on a plane and out of the country by tomorrow night ,We can take off from here tomorrow night,60
33,ריו הונג קונג  אני מכיר חייט טוב בהונג קונג ,Rio  Hong Kong  I know a good tailor in Hong Kong ,Rio Hong Kong I know a good tailor in Hong Kong,100
34,הונג קונג ,Hong Kong ,Hong Kong,100
35,אני אביא את היהלומים את תביאי את כרטיסי הטיסה ,I'll get the diamonds you get the plane tickets ,"I'll bring the diamonds, you'll bring the plane tickets",77
36,לא שדה התעופה זה ברור מדי ,No The airport's too obvious ,Not the airport it's too obvious,93
37,מכונית שכורה תספיק לנו בהתחלה ,A rented car should do us fine for openers ,A rented car will suffice for us at first,60
38,חשיבה טובה ,That's good thinking ,Good thinking,79
39,ומכיוון שעוקבים אחריך אני אביא את היהלומים אתה תביא את הרכב ,And since you're the one being watched I'll get the diamonds you get the car ,And since they are following you I will bring the diamonds you will bring the vehicle,67
40,חשיבה מצוינת ,That's good thinking ,Great thinking,71
41,-הו פיטר  !,Oh Peter!,- Oh Peter!,100
42,אני מרגישה שזוהי תחילתה של מערכת יחסים נפלאה ,I have a feeling this is the beginning of a wonderful relationship ,I feel like this is the beginning of a wonderful relationship,88
43,יקירי מהיכן אקח את היהלומים ,Darling  Where do I pick up the diamonds ,"Darling, where will I get the diamonds from?",77
44,מתי היית לאחרונה בקרקס ,When was the last time you visited a circus ,When was the last time you were in the circus?,77
45,הקרקס מציג בגאווה את משפחת פלאציו המעופפת!,Circus Circus proudly presents the Flying Palacios!,The circus proudly presents the Flying Palazzo family!,82
46,היא בבניין -בסדר ,- She's in the building ,She's in the building - okay,89
47,תתכוננו ,Ready Aim!,Get ready,67
48,תעשה לי טובה בפעם הבאה תבחר נקודת מפגש כשאתה עומד ,James next time pick a contact point when you're standing up ,Do me a favor next time choose a meeting point when you stand,64
49,פליקס אם היא תחמוק מאנשיך  ,- Felix if she gives your men the slip  ,Felix if she eludes your people,60
50,-תירגע יש שם יותר מ-30 סוכנים ,- Relax I have 30 agents down there ,- Relax There are more than 30 agents there,68
51,כאן הקוורטרבק ,This is Quarterback ,Here's the quarterback,73
52,מבצאפסחמתחיל ,Operation Passover commence ,Passover operation begins,81
53,קוורטרבקלטייטאנד ,This is Quarterback ,Quarterbacks,77
54,מבצעפסחמתחיל ,Operation Passover commence ,Passover operation begins,81
55,היא בדרך ,She's on her way ,She's on her way,100
56,עד עכשיו הכל בסדר ,So far so good ,So far so good,100
57,בהצלחה פליקס ,- Good luck Felix ,Good luck Felix,100
58,נתראה אחר כך ,I'll see you later ,see you later,84
59,-לאן אתה הולך ,- Where are you going ,-Where are you going,100
60,אש!,Fire!,fire!,100
61,מה אמרתי לכם ,What did I tell you ,What did I tell you?,100
62,הבטחתי שיהיה זוכה בכל סיבוב ,Didn't I promise you a winner every time ,I promised he would win every round,61
63,הנה ילד ,Here we are ,Here's a boy,61
