,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,תמשיך דון ספר לנו מה היא אמרה!,Well go ahead Don Tell us what she said ,Keep Don Tell us what she said!,75
1,מה אשתי אמרה ,What's my wife said ,What my wife said,94
2,בוא נוציא את הכל ,Let's get it all out ,Let's take it all out,78
3,בוא נגלה את כל הפרטים על כל איש אישה וילד בכל הרחוב הזה ,Let's pick out every idiosyncrasy of every man woman and child on this whole street ,Let's find out all the details about every man woman and child all over this street,64
4,ואז גם נוכל להקים בית דין שדה וגם מה בנוגע לכיתת יורים בבוקר צ'רלי כדי להפטר מכל החשודים ,And then we might as well set up some kind of a kangaroo court How about a firing squad at dawn Charlie to get rid of all the suspects ,Then we can also set up a field court and also what about a firing squad in the morning Charlie to get rid of all the suspects,77
5,נצמצם לך את האפשרויות ונקל עליך מעט ,Narrow them down for you Make it easier ,We will narrow down the options for you and make it a little easier for you,67
6,זה רק  מיירה דיברה על זה שכמה לילות בילית שעות במרתף שלך ועבדת על איזה סוג של רדיו (מכשיר קשר) או משהו כזה ,Myra's talked about how there's been plenty of nights you spent hours down in your basement working on some kind of radio or something ,It's just Myra talking about how many nights you spent hours in your basement working on some kind of radio (walkie-talkie) or something.,81
7,ובכן אף אחד מאתנו לא ראה את הרדיו הזה ,Well none of us have ever seen that radio ,Well none of us have seen this radio,88
8,קדימה סטיב ,Go ahead Steve ,Come on Steve,67
9,על איזה סוג של רדיו אתה עובד ,What kind of radio set you working on ,What kind of radio are you working on,89
10,אף פעם לא ראיתי אותו ,I never seen it ,I've never seen him,82
11,מי מדבר איתך ברדיו הזה ועם מי אתה מדבר ,Who talks to you on that radio set and who do you talk to ,Who is talking to you on this radio and who are you talking to,81
12,אתה מפתיע אותי צ'רלי ,Well I'm surprised at you Charlie ,You surprise me Charlie,79
13,איך נהיית כזה סתום ,How come you're so dense all of a sudden ,How do you become so obscure,62
14,עם מי אני מדבר ,Who do I talk to ,Who am I speaking to,67
15,אני מדבר עם מפלצות מהחלל החיצון ,I talk to monsters from outer space ,I'm talking to monsters from outer space,93
16,אני מדבר עם אנשים ירוקים עם שלושה ראשים שעפים לכאן -במשהו שנראה כמו מטאור !,I talk to three-headed green men who fly over here in what look like meteors ,I'm talking to green people with three heads flying here - in something that looks like a meteor!,75
17,-בבקשה סטיב בבקשה ,Please Steve please ,-Please Steve please,100
18,זה רק מערכת של חובבי רדיו זה הכול ,It's just a ham radio set that's all ,It's just a system of radio enthusiasts it's all,69
19,קניתי לו את הספר בעצמי ,I bought the book for him myself ,I bought him the book myself,93
20,זה רק מערכת של חובבי רדיו ,It's just a ham radio set ,It's just a system of radio amateurs,75
21,אני אראה לכם ,I'll show it to you ,I'll show you,81
22,זה למטה במרתף ,It's down in the basement ,It's down in the basement,100
23,לא אנחנו לא נראה להם כלום ,No we won't show them anything ,No we will not show them anything,83
24,אם הם רוצים לבדוק בבית שלנו הם צריכים צו חיפוש ,If they wanna look inside our house let them get a search warrant ,If they want to check in our house they need a search warrant,78
25,תקשיב חבר אתה לא יכול להרשות לעצמך  צ'רלי אל תקבע לי מה אני יכול להרשות לעצמי ,Look buddy you can't afford to  Charlie don't you tell me what I can afford ,Listen buddy you can not afford Charlie Do not tell me what I can afford,86
26,ותפסיק לומר לי מי מסוכן ומי לא ועל מי לסמוך ומי מהווה איום ,And stop telling me who's dangerous and who isn't and who's safe and who's a menace ,And stop telling me who is dangerous and who is not and who to trust and who is a threat,76
27,וכך גם אתם כולכם!,And you with him too all of you ,And so do you all!,62
28,אתם עומדים כאן בחוץ ומוכנים לצלוב מישהו כל מה שאתם רוצים זה למצוא שעיר לעזאזל ,You're all standing out here all set to crucify somebody You're all set to find a scapegoat ,You stand out here and are ready to crucify someone all you want is to find a damn goat,69
29,כולכם נואשים להפנות אצבע מאשימה לעבר שכן ,You're all desperate to point some kind of a finger at a neighbor ,You are all desperate to point the finger of blame at a neighbor,81
30,אז תאמינו לי חברים ישנה רק תוצאה אחת לזה: אנחנו הולכים לאכול אחד את השני בחיים!,Well believe me friends the only thing that's gonna happen is that we're gonna eat each other up alive ,So believe me friends there is only one result to this: we are going to eat each other alive!,74
31,זו המפלצת!,It's the monster ,This is the monster!,74
32,זו המפלצת!,It's the monster ,This is the monster!,74
33,-הנה אולי נצטרך את זה ,Here we may need this ,- Here we may need it,80
34,-מה רובה ציד ,What a shotgun ,-What a shotgun,100
35,-מספיק עם הדיבורים סטיב !,No more talk Steve ,- Enough with the talk Steve!,64
36,זה פיט ואן הורן!,It's Pete Van Horn ,It's Pete Van Horn!,100
37,צ'ארלי אתה הרגת אותו ,Charlie you killed him He's dead ,Charlie you killed him,81
38,אני לא ידעתי מי זה ,I didn't know who he was ,I did not know who it was,86
39,אני בטח לא ידעתי מי זה!,I didn't know who he was ,I probably did not know who it is!,67
40,הוא יצא מתוך החשכה!,Well he came out of the darkness ,He came out of the darkness!,92
41,איך הייתי אמור לדעת מי זה ,How was I supposed to know who he was ,How was I supposed to know who it is,82
42,סטיב ,Steve ,Steve,100
43,אתה יודע למה יריתי בו!,You know why I shot him ,You know why I shot him!,100
44,רק רציתי להגן על הבית שלי ,I was only trying to protect my home ,I just wanted to protect my house,64
45,לא ידעתי שזה מישהו שאנחנו מכירים ,I didn't know it was somebody we knew ,I did not know it was someone we know,81
46,-אני לא ידעתי !,I didn't know Look!,-I did not know !,81
47,צ'רלי המנורות נדלקו בבית שלך ,Charlie the lights just went on in your house ,Charlie The lamps are on in your house,75
48,למה המנורות בבית שלך נדלקו ,Why did the lights go on in your house ,Why the lamps in your house came on,77
49,איך אתה מסביר את זה צ'רלי ,Charlie the lights just went on in your house ,How do you explain that Charlie?,61
50,למה רק אצלך יש אור ,Why did the lights go on in your house ,Why only you have light,62
51,זה מה שאני הייתי רוצה לדעת ,That's what I'd like to know ,This is what I would like to know,75
52,אתה היית כל כך להוט להרוג צ'רלי ,You were so quick to kill Charlie ,You were so eager to kill Charlie,82
53,וגם כל כך להוט לומר לנו ממי להזהר ,And so quick to tell us who we had to look out for ,And also so eager to tell us who to watch out for,69
54,אולי היית חייב להרוג אותו ,Maybe you had to kill ,Maybe you should have killed him,72
55,אולי פיט ניסה לומר לנו משהו ,Maybe Pete was trying to tell us something ,Maybe Pete was trying to tell us something,100
56,אולי פיט גילה משהו וחזר כדי לגלות לנו ממי מביננו אנחנו צריכים להיזהר ,Maybe Pete learned something and came back to tell us who it was amongst us we had to look out for ,Maybe Pete discovered something and came back to tell us which of us we should be careful of,68
57,אני לא ידעתי שהאורות נדלקו!,I didn't know the lights were on ,I did not know the lights were on!,89
58,צ'רלי יש איש מת ברחוב!,Charlie there's a man lying dead in the street and you killed him ,Charlie has a dead man on the street!,63
59,אני נשבע לכם שזה לא אני!,I swear it isn't!,I swear to you it's not me!,62
60,אני נשבע שזה לא אני!,I swear it isn't!,I swear it's not me!,63
61,אני יודע מי זה!,I know who it is!,I know who it is!,100
62,אני יודע מי המפלצת!,I know who the monster is!,I know who the monster is!,100
63,אני יודע מי הוא הזר שביננו!,I know who the monster is!,I know who the stranger is among us!,73
64,אני נשבע לכם שאני יודע!,I swear I know who it is!,I swear to you I know!,71
65,-בסדר צ'רלי בוא נשמע !,All right Charlie let's hear it ,"- All right, Charlie, let's hear!",95
66,זה   למה אתה מחכה ,what are you waiting for ,That's what you're waiting for,74
67,נו כבר צ'רלי קדימה!,Come on Charlie come on ,"Come on, Charlie!",79
68,מי זה צ'רלי ספר לנו!,Who is it Charlie ,Who is Charlie Tell us!,82
69,זה טומי!,It's Tommy!,This is Tommy!,78
70,זה הוא!,It's the kid!,This is him!,61
71,זה לא נכון!,Well that's not true ,This is not true!,61
72,זה הוא שידע מה הולך לקרות ,It was this kid who knew what was going to happen ,It was he who knew what was going to happen,87
73,הוא היה זה שידע הכל!,He was the one who knew ,He was the one who knew everything!,81
74,איך הוא ידע ,How did he know ,How he knew,77
75,איך הוא היה יכול לדעת ,How could he have known ,How he could have known,100
76,אולי טומי הוא חייזר  מה קורה איתכם אנשים ,Maybe tommy's an alien What's the matter with you people ,Maybe Tommy is an alien to what's going on with you guys,73
77,תפסיקו!,Stop!,Stop it!,73
78,איך הוא ידע ,How did he know ,How he knew,77
79,אל תתנו לו להכנס לבית!,Don't let him get to the house ,Do not let him enter the house!,83
80,זה לא הילד!,It isn't the kid ,This is not the kid!,69
81,זה הבית של בוב וויבר!,It's Bob Weaver's house ,This is Bob Weaver's house!,90
82,זה לא הבית של בוב וויבר!,It's Bob Weaver's house ,This is not Bob Weaver's house!,87
83,זה הבית של דון!,It's Don's house ,This is Don's house!,86
84,זה הבית של וויליאמס!,It's the Williams' house ,This is Williams' house!,89
85,זה הילד אני אומר לכם ,It's the kid I tell you ,This is the boy I'm telling you,67
86,זה צ'רלי חייב להיות ,Who is it Charlie ,This is Charlie must be,70
87,עכשיו אתה מבין את התהליך ,Understand the procedure now ,Now you understand the process,83
88,פשוט תפסיק חלק מהמכשירים שלהם רדיו טלפונים ומכסחות דשא ,Just stop a few of their machines and radios and telephones and lawn mowers ,Just stop some of their devices radio phones and lawn mowers,65
89,שים אותם בחושך במשך כמה שעות ואז  צפה ותראה איך זה קורה שוב ,Throw them into darkness for a few hours and then sit back and watch the pattern ,Put them in the dark for a few hours then watch and see how it happens again,72
90,ותמיד זה אותו הדבר ,And this pattern is always the same ,And it's always the same,75
91,הם בוחרים את האויב המסוכן ביותר שהם יכולים למצוא את עצמם ,They pick the most dangerous enemy they can find and it's themselves ,They choose the most dangerous enemy they can find themselves,85
92,כל מה שאנו צריכים לעשות זה לשבת ולהסתכל ,All we need do is sit back and watch ,All we have to do is sit and watch,74
93,אז אני מבין שהמקום הזה רחוב מייפל הוא לא מיוחד ,Then I take it this place this Maple Street is not unique ,So I understand that this Maple Street place is not special,69
94,כל העולם שלהם מלא ברחובות כאלה אנחנו צריכים לעבור מאחד לשני ולתת להם להשמיד את עצמם ,Their world is full of Maple Streets and we'll go from one to the other and let them destroy themselves ,Their whole world is full of such streets we have to move from one to the other and let them destroy themselves,85
95,אחד אחרי השני ,One to the other ,one after the other,74
96,אחד אחרי השני ,One to the other ,one after the other,74
97,אחד אחרי השני ,One to the other ,one after the other,74
98,נשק הכיבוש לא תמיד מגיע בצורת פצצות פיצוצים ונפילות טילים ,The tools of conquest do not necessarily come with bombs and explosions and fallout ,Occupation weapons do not always come in the form of explosive bombs and missile drops,62
99,יש כלי הנשק שהם פשוט מחשבות גישות שונות ודעות קדומות שאפשר למצוא רק במוחם של אנשים ,There are weapons that are simply thoughts attitudes prejudices to be found only in the minds of men ,There are weapons that are simply thoughts of different attitudes and prejudices that can only be found in the minds of people,82
100,למען האמת דעות קדומות יכולות להרוג וחשד שוא יכול להשמיד ,For the record prejudices can kill and suspicion can destroy ,In truth prejudices can kill and false suspicion can destroy,83
101,ופשוט חבל שדברים כאלה לא מוגבלים רק לאזור הדמדומים ,And the pity of it is that these things cannot be confined to The Twilight Zone ,And it's just a shame that such things are not limited to the twilight zone,66
102,"""אזור הדמדומים""",Your next stop the twilight zone ,"""The twilight zone""",69
103,אתה נוסע אל ממד אחר ממד לא רק של תמונה וקול אלא גם של מחשבה ,You're traveling through another dimension- a dimension not only of sight and sound but of mind ,You travel to another dimension not only of image and sound but also of thought,81
104,מסע אל הארץ המופלאה שגבולותיה הם גבולות הדימיון כך כתוב על השלט שלפניך:,A journey into a wondrous land whose boundaries are that of imagination ,A journey to the wonderful land whose borders are the borders of the imagination so it is written on the sign in front of you:,63
105,- אזור הדמדומים ,Your next stop the twilight zone ,- The twilight zone,69
106,אמרתי לכם שסנטה קלאוס אמור לחזור בשעה 6: 00 ,I told you that santa claus should be back by 6:00 ,I told you Santa Claus is supposed to be back by 6:00,85
107,היי אמרת לי להודיע לך כשהשעה 6: 30 ,Hey you told me to tell you when it was 6:30 ,Hi you told me to let you know when it's 6:30,76
108,עכשיו 6: 30 ,It's 6:30 ,It's now 6:30,82
109,עכשיו בדיוק 6: 30 ,It's exactly 6:30 ,Now exactly 6:30,79
110,אז  מה קורה עכשיו ,So  so what happens now ,So what's going on now?,68
111,אתה הופך לאייל הצפון ,You turn into a reindeer ,You become the reindeer,68
112,אני אקח עוד אחד ,I'll have another one ,I'll take another one,76
113,אתה חייב לי על 6 משקאות וכריך ,You owe me for six drinks and a sandwich ,You owe me about 6 drinks and a sandwich,80
114,למה אתה חושב שאין באמת סנטה קלאוס מה זה ,Why do you suppose there isn't really a santa claus ,Why do you think there really is no Santa Claus what this is,72
115,למה אין סנטה קלאוס אמיתי  לילדים כאלה מה אתה חושב שאני ,Why do you suppose there isn't really a santa claus ,Why is there no real Santa Claus for such children what do you think I am,68
116,אתה יודע מה הבעייה שלך קורווין ,You know what your trouble is ,You know what your problem is Corwin,83
117,אתה נותן לחליפה האדומה המטופשת הזאת לעלות לך לראש ,You let that dopey red suit go to your head ,You let this silly red suit get on your head,71
118,אני מתערב איתך כפול או שום דבר ,I'll flip you- double or nothing ,I bet you double or nothing,79
119,מה אתה חושב שזה מונטה קרלו ,What do you think this is monte carlo ,What do you think it's Monte Carlo?,87
120,סיים את הכריך וצא החוצה ,Finish and get out ,Finish the sandwich and go outside,62
121,הספיק לי  ,I've had enough  ,I had enough,89
