,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,לא אחזיק מעמד שבועיים ,Two weeks is nothing ,I will not last two weeks,71
1,שבועיים זה כלום ,Two weeks is nothing ,Two weeks is nothing,100
2,זה פי 14 מאתמול ואתמול נמשך  נצח נצחים ,It's 14 times as long as yesterday and yesterday lasted an eternity ,It's 14 times yesterday and yesterday lasted forever and ever,81
3,למה שלא תתקשרי אליו אתה משוגע ,Why don't you call him ,Why don 't you call him you're crazy,77
4,הוא לא ירגיש אם תקצרי ,He wouldn't even notice if you kept it short ,He will not feel if you shorten,67
5,אוקיי אני אתקשר אומר שלום וביי ממש קצר ,Okay I'll just say hello and good-bye ,Okay I'll call saying hello and bye really short,66
6,מעניין אם יש משהו בטלוויזיה ,I wonder if anything good's on TV ,I wonder if there is anything on TV,79
7,לראות גבינה או שלג הלו ,Should I watch cheese or snow ,See cheese or snow hello,64
8,הלו ג'ק ,- Hello ,Hello Jack,67
9,אלוהים ג'ק אני מתגעגעת אליך מאוד ,- Hello Jack Oh God Jack I miss you so much ,God Jack I miss you very much,71
10,אתה מתגעגע אליי כן באמת ,- Really - Yes I miss you so much it hurts ,You miss me really yes,67
11,כן ,- Yes ,Yes,100
12,"אני מתגעגעת כ""כ שזה כבר כואב לי ",- Really - Yes I miss you so much it hurts ,I miss it so much it already hurts me,61
13,אני חייב ללכת מה אני חייב לאכול ,- What - I have to eat ,I must go what I must eat,60
14,אמא שלך קוראת לך לארוחה ,- Your mom's calling you to dinner ,Your mom calls you for dinner,79
15,אני רעב ,I'm hungry ,I'm hungry,100
16,כן אבא ,- Yeah Dad ,"Yes, Dad",80
17,ראסטי רעב ,Rusty's hungry ,Rusty Hungry,92
18,הנה אמרון בקינגהאם איפה שהמלכה גרה ועובדת עובדת מה היא עושה ,There's Buckingham Palace where the Queen lives and works ,Here's Amron Buckingham where the Queen lives and works and works what she does,69
19,חישבתי את זמן הנסיעה ,I've calculated the driving time ,I calculated the travel time,80
20,אם נדלג על ארוחת הצהריים נגיע בזמן לטיסה לפריס ,If we skip lunch we'll make the plane to Paris ,If we skip lunch it is time for a flight to Paris,61
21,נמאס לי מהאוכל האנגלי ,I'm sick of English food ,I'm tired of English food,86
