,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,- גברת ריצ'רדס  גברת ריצ'רדס תקשיבי לזה בבקשה ,Mrs Richards  Mrs Richards  Please listen to this Mrs Richards ,- Mrs Richards Mrs Richards Please listen to this,88
1,"""החיים לרוב קוצפים ומבעבעים שני דברים עומדים כמו אבן ","""Life is mostly froth and bubble two things stand like stone ","""Life is often frothy and bubbling. Two things stand like a stone",89
2,"אדיבות זאת צרה אחרת אומץ בכוחך שלך ""","Kindness in another's trouble courage in your own ""","Courtesy is another trouble and courage in your own strength """,75
3,מי אמר את זה ,Who said that ,who said that,100
4,-אדם לינדזי גורדון ,Adam Lindsay Gordon ,- Adam Lindsay Gordon,100
5,הוא היה משורר ,He was a poet ,He was a poet,100
6,חכי גברת ריצ'רדס ,Wait Mrs Richards Listen to this ,"Wait, Mrs. Richards",69
7,חכי  תקשיבי לזה ,Wait Mrs Richards Listen to this ,Wait listen to that,71
8,-תאמר להארי להשאיר פתק לחלבן ,Tell Harry to leave a note for the milkman ,- Tell Harry to leave a note for milk,91
9,שני פיינטים ,Two pints ,Two pints,100
10,- פני ,- Penny ,- Penny,100
11,"""יש השגחה עליונה בנפילתו של זמיר "" המלט ","""There's a special providence in the fall of a sparrow "" Hamlet ","""There is supreme supervision in the fall of the nightingale,"" Hamlet cried",61
12,-קדימה שבי שם ,Go on go and sit over there ,"- Come on, sit there",64
13,ילדה טובה ,Be a good girl ,good girl,78
14,-בבקשה תקשיבי ,Please listen to this ,-Please listen,76
15,זה באמת יעזור ,Now this will really help Mrs Richards ,It will really help,60
16,"""אחד לשעולם לא יפנה את גבו אלא יצעיד עם חזה מורם קדימה  לעולם לא ידאג שהשמיים יפלו "" אל תעשי משהו פזיז גברת ריצ'רדס ","""One that never turned his back but marched breast forward never doubted clouds would break "" Don't do anything rash Mrs Richards ","""One will never turn his back but will march with his chest raised forward and will never worry that the sky will fall"" Do not do anything reckless Mrs. Richards",65
17,לכל ענן יש בטן מברזל גברת ריצ'רדס גברת ריצ'רדס!,Every cloud has a silver lining Mrs Richards ,Every cloud has an iron belly Mrs. Richards Mrs. Richards!,73
18,גברת ריצ'רדס!,Mrs Richards!,Mrs. Richards!,100
19,בצד הרחוב איפה שנולדתי נהגנו להיפגש ולשיר שירים ישנים שנקראו שירי צדקה וקולנו היה צלול בזמן שהתשכרנו וזה גרם לדמעות שלנו לזלוג בגלל הזמן שעבר ,Down on the corner of the street Where I was born we used to meet And sing the old songs We called them dole songs And we'd harmonize so clear Even though it was the beer,On the side of the street where I was born we used to meet and sing old songs called charity songs and our voice was clear while we got drunk and it made our tears flow because of the past time,72
20,והלכנו לבתינו ונישקנו את נשותינו מקווים שנשיקה יכולה לשנות את חייכן  בגלל זה רומנטיקה היא לא הזדמנויות חוזרות בעיר הולדתי  ,That made the tears run About the years gone by And we'd go home and kiss the wife Hoping a kiss could change your life,And we went to our houses and kissed our wives hoping a kiss can change your life because that's romance is not a return opportunity in my hometown,60
21,הדברים לא ממש השתנו חבר'ה עניים צריכים להתסדר איכשהו  אתה חי לנצח ולנצח בעיר הולדתי  ,Things aren't so very different now Poor folk must get along somehow You live forever on the never never,Things have not really changed Poor guys need to get along somehow you live forever and ever in my hometown,64
22,תזכרו רק לחמניה אחת לכל אחד ,Remember only one bun each ,Remember only one bun per person,72
23,יש לך מעיל נחמד ,- Have you got any jam ,You have a nice coat,70
24,אתה מרגיש טוב יותר ארתור ,Are you feeling better now Arthur ,You feel better Arthur,80
25,-יש לי שוב מנעולים שחורים במיטה  -תתעודד ,- Got black locks in my bed again ,- I have black locks in bed again. - Cheer up,73
26,זה עדיף יותר מעכברושים ,- Oh chin up Better than rats ,It's better than rats,75
27,קח קצת לחם וחמאה ,Have some bread and butter ,Take some bread and butter,81
28,-כן ,- Yes ,-Yes,100
29,שלום לך חדש כאן ,Hello a new face ,Hello new here,60
30,אל תתבייש ,Oh don't by shy ,Do not be shy,71
31,תכניס את זה אצלך פנימה ,Here you get this inside you ,Put it inside you,62
32,- תודה,- Thank you ,- Thanks,67
33,-ארתור אתה עושה בלאגן ,Arthur you are making a mess ,- Arthur you're making a mess,87
34,-אני אעשה את זה בשבילך ,I'll do that for you ,- I'll do it for you,79
35,-הוא אוהב את זה דק ,He likes it thick ,- He likes it thin,91
36,תודה נורא ,- Thank you so much ,Thank you very much,78
37,ילדה טובה וורה ,Oh good girl Vera ,Good girl Vera,90
38,-תודה רבה ,- Thank you ,-Thank you,100
39,הנה ,There ,here,89
40,דלקת מפרקים ,Arthritis ,arthritis,100
41,יהיה מת תוך 6 חודשים המסכן ,Be dead in six months poor old thing ,Will be dead within 6 months poor,75
42,-את עושה את זה כל לילה ,- Do you do this every night ,- You do it every night,77
43,- איפה שאני יכולה ,- Whenever I can ,- Where I can,80
44,יש לנו הרבה זמן בערבים ,Well I have so much time in the evenings ,We have a lot of time in the evenings,81
45,-שילמו לך לזה ,Do you get paid for it ,- They paid you for it,71
46,זה רק שאחד צריך לעשות מה שהאחד יכול לעזור ,It's just that one has to do what one can to help ,It's just that one should do what one can help,82
47,הנה תאחוז את זה ,Here you grab hold of this ,Here's you hold it,73
48,עוד כוסות בבקשה ,Any more cups please ,More glasses please,72
49,תודה רבה ,- Thank you ,Thank you,100
50,תודה רבה ,- Thank you ,Thank you,100
51,-תודה רבה ,- Thank you ,-Thank you,100
52,לילה טוב ,Good night ,Good night,100
53,נתראה מחר ,- See you tomorrow ,See you tomorrow,100
54,-לילה טובה ,Good night ,-good night,100
55,הם מעריכים את זה ,They do so appreciate it ,They appreciate it,86
56,אפילו אני צריכה לישון ,Even I need sleep of course ,Even I need to sleep,72
57,אפילו החזק ביותר נכשל ,Even the strongest stumble ,Even the strongest fail,73
58,אבל עושים מה שאפשר ,But one does what one can ,But do what you can,68
59,אתה רואה את המדורה שם ,Now do you see that bonfire over there ,You see the fire there,70
60,תסתובב ביניהם ותתן להם מרק ,Now you just toddle across and give them their soup ,Go around among them and give them soup,60
61,-כן אבל מה צריך לומר ,Yes but what shall I say ,-Yes but what to say,79
62,מה לעשות ,What shall I do ,What to do,64
63,-זה פשוט רק תהיה עצמך ,Well it's simple just be yourself ,-It's just be yourself,78
64,אל תחשוב שאתה בסיבוב הופעות ,Now do you see that bonfire over there ,Do not think you're on a tour,60
65,הם שונאים את זה ,They do so appreciate it ,They hate it,61
66,-לאן את הולכת ,- Well where are you going ,-Where are you going,88
67,-תעזוב את הציוד בצד הרחוב ,Oh leave the impedimenta at the side of the road ,- Leave the equipment on the street side,70
68,- להתראות ,You're men ,- See you,71
69,להתראות!,You're men ,See you!,71
70,מרק חם ,Hot soup ,hot soup,100
71,מרק חם ,Hot soup ,hot soup,100
72,יש לך פלפל ,Do you have any pepper ,You have pepper,81
73,-מרק חם אדוני ,Hot soup sir ,- Hot soup sir,100
74,-סליחה בן אני לא יכול לקחת ,Sorry son I can't take solids ,-Sorry son I can not take,83
75,מרק חם ,Hot soup ,hot soup,100
76,אלוהים פטרישה ,My God Patricia ,God Patricia,89
77,-מייקל ,Michael ,-Michael,100
