,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,בהצלחה לכם ,Good luck to you all ,good luck to you,89
1,-רות מוכן להפעלת קוד ,Ready to set code prefix ,-Ruth is ready to run code,69
2,"נ""צ: ינקי גולף טנגו 360 ",Yankee golf tango  3-6-0 ,Ref: Yankee Golf Tango 360,83
3,אמצעי: פצצת 30 מגאטון לפיצוץ באוויר בגובה 10 000 רגל ,Thirty megaton nuclear device  fused for air burst at 10 000 feet ,"Means: 30 megaton bomb to explode in the air at 10,000 feet",62
4,תשמע ,Listen ,Listen,100
5,שב בבקשה ,Please sit down ,"Sit, please",80
6,מה לגבי המטוסים ,What about the planes ,What about the planes,100
7,אילו הרוסים היו תוקפים כעת לא היינו שומעים רדיו אזרחי ,If a Russian attack was in progress  we would certainly not be hearing civilian broadcasting ,If the Russians had attacked now we would not have heard civilian radio,63
8,עליי לבקש ממך את המפתח של ספר הצפנים ,Sir I must ask you for the key and the recall code ,I need to ask you for the key to the Cipher Book,61
9,הוא אצלך במקרה ,Have you got them handy ,He's with you by chance,61
10,-אני דורש ממך לתת לי אותו ,I must insist that you give them to me!,- I demand of you to give it to me,63
11,עליי להבין שאתה מאיים בנשק שלוף על קצין אחר ,Do I take it sir you are threatening a brother officer with a gun ,I need to understand that you're threatening another officer with a drawn weapon,66
12,כשיתחוור להם שאין ביכולתם להשיב את המטוסים תישאר בפניהם רק ברירה אחת:,When they realize there is no possibility of recalling the Wing  there will be only one course of action open ,"When they realize that they are unable to return the planes, they will be left with only one choice:",63
13,זוכר מה אמר פעם קלמנסו על המלחמה ,Mandrake do you recall what Clemenceau once said about war ,Remember what Clemenso once said about the war,67
14,הוא אמר: המלחמה חשובה מדי מכדי לתת לגנרלים לנהלה ,He said war was too important to be left to the generals ,He said: The war is too important to give generals management,76
15,אבל היום המלחמה חשובה מדי מכדי לתת לפוליטיקאים לנהלה ,But today  war is too important to be left to politicians ,But today the war is too important to give politicians control,80
16,אין להם זמן או הכשרה מתאימה או רצון לחשוב במישור האסטרטגי ,They have neither the time the training  nor the inclination for strategic thought ,They do not have the appropriate time or training or desire to think strategically,63
17,או להניח למזימה הקומוניסטית הבינלאומית לזהם ולטנף את נוזלי הגוף הטהורים שלנו ,Communist subversion  and the international Communist conspiracy  to sap and impurify  all of our precious bodily fluids ,Or let the international communist conspiracy pollute and defile our pure body fluids,67
18,אדוני הנשיא מזכיר המדינה נמצא בווייטנאם שר ההגנה נמצא בלאוס ,Staines is everybody here Mr President the secretary of state is in Vietnam The secretary of defense is in Laos and the vice president is in Mexico City ,Mr. President The Secretary of State is in Vietnam The Minister of Defense is in Laos,66
19,גנרל טורגידסון מה קורה פה בעצם ,Right General Turgidson what's going on ,General Turgidson What's really going on here?,83
20,אדוני הנשיא  לפני כ-35 דקות הגנרל ג'ק ריפר ,Mr President  about 35 minutes ago  ,"Mr. President, about 35 minutes ago, General Jack Ripper",77
21,"מפקד בסיס חיל האוויר בורפלסון הוציא פקודה ל-34 מפציצי בי-52 שלו שהיו באותה העת באוויר כחלק מתרגיל מיוחד שלנו המכונה ""מבצע מכה משמיים"" ",General Jack Ripper the commanding general  of Burpelson Air Force Base  issued an order to the 34 B-52s of his Wing  which were airborne at the time  as part of a special exercise we were holding called Operation Dropkick ,"Air Force Base Commander Burflson issued an order to his 34 B-52 bombers that were in the air at the time as part of our special exercise known as ""Operation Mecca from Heaven""",71
22,המטוסים נושאים פצצות גרעיניות בעוצמה של 40 מגאטון בממוצע ,The planes are fully armed with nuclear weapons  with an average load of 40 megatons each ,The planes carry an average of 40 megatons of nuclear bombs,64
23,ניתן לראות על מפת רוסיה את מיקומם של המטוסים ,The central display of Russia will indicate the position of the planes ,The location of the planes can be seen on the map of Russia,62
24,המשולשים מייצגים את המטרות העיקריות והריבועים מסמלים את המטרות המשניות ,The triangles are their primary targets The squares are their secondary targets ,The triangles represent the main goals and the squares symbolize the secondary goals,66
25,"המטוסים יגיעו לטווח המכ""ם הרוסי בעוד כ-25 דקות ",The aircraft will begin penetrating Russian radar cover within 25 minutes ,The planes will reach the Russian radar range in about 25 minutes,64
26,גנרל חוששני שאיני מבין ,General Turgidson I find this very difficult to understand ,"General, I'm afraid I do not understand",62
27,זה נכון אדוני ,That's right sir ,That's right sir,100
28,רק אתה מוסמך לעשות זאת ,You are the only person authorized to do so ,Only you are authorized to do so,85
