,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,-לא! את לא הולכת לשם ,- No you're not  It's very nice Mrs Trullinger ,-No! You're not going there,62
1,אני הולכת לחוג הליברלי פול ,- I'm going to the Liberal Club ,I'm going to the liberal circle Paul,83
2,את לא  נחמד מאוד גב' טרלינג'ר הכול ,- No you're not  It's very nice Mrs Trullinger ,"You're not very nice, Ms. Trellinger",86
3,ידוע לך מי יהיה בחוג הליברלי  אמריקנים פטריוטים דוגלים בחירות ,Of course you know who is going to be at the Liberal Club Patriotic Americans believe in freedom ,You know who will be in the Liberal circle of patriotic Americans who support elections,71
4,וכל עוד לא נגלה נכונות לאחוז בנשק כדי להגן על מורשתנו לא נוכל לקרוא לעצמנו פטריוטים אמריקנים ,And unless we are willing to take arms to defend our heritage we cannot call ourselves patriotic Americans!,"And as long as we do not show a willingness to take up arms to protect our heritage, we will not be able to call ourselves American patriots.",69
5,אני גאה להיות אדם חופשי! אני גאה להיות אמריקני ,I'm proud to be an American ,I am proud to be a free person! I'm proud to be American,61
6,איש איש יענה לפי דרכו ,What is this war about Each man will have his own answer ,Each man will answer in his own way,73
7,נמצא עמנו הערב בנם של מרגרט וסי ג'יי ריד המנוח מפורטלנד אשר תיעד את המלחמה ממקור ראשון ,Now tonight we have with us the son of Margaret and the late C J Reed of Portland who has witnessed this war first-hand ,We have with us tonight the son of the late Margaret and C.J. Reid from Portland who documented the war firsthand,82
8,ואיני רואה כל סיבה מדוע אנו חברי החוג הליברלי לא נשמע את שיש לג'ק ריד לומר ,And I for one see no reason why we here at the Liberal Club shouldn't listen to what Jack Reed has to say ,And I see no reason why we members of the Liberal Circle should not hear what Jack Reed has to say,82
9,על מה לדעתך נסובה המלחמה הזו ג'ק ריד ,What would you say this war is about Jack Reed ,What do you think this war Jack Reed is about?,81
10,מה הוא אמר ,What did he say ,what did he say,100
11,סליחה מר ריד שמי לואיז בריינט ואני עיתונאית ,Hello my name is Louise Bryant and I am a journalist ,"Sorry Mr. Reid, my name is Louise Bryant and I'm a journalist",77
12,ותהיתי אם תואיל לפנות מזמנך ולהעניק לי ראיון קצר ,And I was wondering if you might have time to give me an interview ,And I was wondering if you would take the time to give me a short interview,81
13,"""בלאסט"" של ברקמן ",- Berkman's Blast Really ,"""Blast"" by Berkman",79
14,אני לא גרה כאן ,I don't live here ,I do not live here,91
15,אני גרה בבית פרטי ליד הנהר ,- I live in a house by the river ,I live in a private house by the river,88
16,שני בתים ,Two places ,Two houses,60
17,המקום הזה משמש לי כסטודיו ,Yeah I use this place as a studio ,This place serves as my studio,67
18,הפרח האהוב עליי נשוי ,They're my favorite flowers ,My favorite flower is married,79
19,-איני מאמין בנישואים ,- No I don't think I believe in marriage ,- I do not believe in marriage,85
20,היא שמחה כשאינני בכלא זו את כן ,Just glad when I'm not in jail ,She's happy when I'm not in jail,71
21,מוצא חן בעיניך ,Is this you Yes Do you like it ,do you like it,64
22,ובכן  בהנחה שהגורם הרווחי בכלכלת העולם הוא המניע למלחמה ,Granted the profit motive in the world economy is a basic root cause for the war ,Well assuming the lucrative factor in the world economy is the motive for the war,68
23,האם לדעתך אלה שמצדדים במלחמה מטעמים כביכול פטריוטיים הם צינים או תמימים ,Do you feel that those Americans who are pro-war and who ascribe their motives to patriotism are cynical or naive ,Do you think those who advocate war for supposedly patriotic reasons are cynical or innocent,61
24,האם את תמימה עד כדי לחשוב שיש למיליטריזם הגרמני נגיעה כלשהי למלחמה הזאת ,Write this down Are you naive enough to think containing German militarism has anything to do with this war ,Are you naive enough to think that German militarism has anything to do with this war?,84
