,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,לא תהיה שום העלאה בפנסיות אתה יודע למה ,There won't be any increase in pensions ,There will be no increase in pensions you know why,72
1,שהסכימו  שאים משהו יאמר בקשר לפנסיות   הם למעשה יפחיתו לך את הפנסיה!,Because they got a solid majority of Republicans and Democrats who've agreed that if anything is said about pensions they'll actually reduce your pension!,Who have agreed that if something is said about pensions they will actually reduce your pension!,67
2,מפני שהם יודעים שאתה באופן אישי  היית אחראי לכך יותר מכל אחד אחר ,Why Because they know that you personally were more responsible than anybody else for closing down the houses ,Because they know you were personally responsible for it more than anyone else,79
3,האם הוא יקשיב לי ,Would he listen to me ,Will he listen to me,88
4,"זה לא יעזור אם אומר ""אני מצטער"" ",It's no good saying I'm sorry ,"It will not help if I say ""I'm sorry""",62
5,אני יתר מידי כועס ויש לי פרפרים בבטן מכדי להצטער ,I'm too angry and sick at my stomach to be sorry ,I'm too angry and have butterflies in my stomach to regret,72
6,אתם לא מקשיבים למה שאני אומרת ,You're not listening to what I'm saying ,You do not listen to what I say,80
7,זאת הצרה עם המשפחה הזאת ,That's the trouble with this family ,This is the trouble with this family,90
8,מלוויל אני מריחה משהו שרוף ,Melville I smell something burning ,Melville I smell something burnt,94
9,אנחנו בתוך שריפה!,We're on fire!,We're in a fire!,86
10,בואי לכאן בואי ,Come over here ,Come here come,64
11,מכאן רדי למטה ,Come over here ,"From here, get ready",61
12,היזדרזי!,Now Go Hurry up!,Hurry up!,70
13,המטפים ,-The extinguishers ,The fire extinguishers,87
14,מה עושים הישתמשי בו!,-What'll I do ,What do you use it!,67
15,לא עלי!,Not on me!,Not me!,80
16,זה יותר מידי עמוק!,It's too deep!,It's too deep!,100
17,זאת מכונית לא סירה! קדימה!,This is a car not a canoe!,This is not a boat car! forward!,76
18,אם אני לא יוצא מכאן  ,It's easy! If I don't get out of here  ,If I do not get out of here,79
19,למה ,Why ,Why,100
20,זה יותר מידי עמוק!,It's too deep!,It's too deep!,100
21,זה יותר מידי עמוק ממזר קטן!,It's too deep you little rat fink!,It's too deep a little bastard!,63
22,למה לא אמרת לי שזה עמוק  ,Why didn't you tell me it was  ,Why did not you tell me it was deep,88
23,מה אני  אל תעמוד שם סתם!,Don't stand there!,What I do not just stand there!,64
24,אני אתפוס אותך ,I'll get you ,I'll catch you,77
25,אני מדממת אמליין! תסתכלי!,I'm bleeding Emmeline!,I'm bleeding Emeline! Look!,87
26,אני מדממת!,I'm bleeding!,I'm bleeding!,100
27,מה הם עשו לאימא שלי ,Mama! What did they do to my Mama ,What did they do to my mother?,79
28,זאת אשמתו של אביך ,It's your father's fault ,It's your father's fault,100
29,הכל זה באשמתו של אביך -אימא ,-Mommy It's your father's fault ,It's all your father's fault - mom,90
30,זו אשמתו של אביך ,It's your father's fault ,It's your father's fault,100
31,מה קורה המפקד משהו לא בסדר ,Something wrong -You know as well as I do--,"What's up, sir? Something's wrong",65
32,את יודעת טוב כמוני  ,Something wrong -You know as well as I do--,You know as well as I do,75
33,-תקשיבי אלי ותפסיקי ליילל!,-Listen to me and stop yellingl,- Listen to me and stop whining!,85
34,תפסיקי בילי ,Stop it Billie ,Stop Billy,75
35,בילי את לא מקשיבה ,Billie you're not listening ,"Billy, you're not listening",94
36,אני רק רוצה רק לפתוח חור קטן בקיר אחרי כן נהיה מחוץ לכאן ,I just want to blow a small hole in the wall then we'll be out of here ,I just want to just open a little hole in the wall then we'll be out of here,81
37,למה את לא יכולה לבטוח בי קצת ,Why didn't you tell me it was  ,Why can 't you trust me a little,67
38,כאן מיגדל ראנצ'ו קונג'ו אתם שומעים אותי ,This is Rancho Conejo Tower ,This is where Rancho Conjo grows. You can hear me,64
39,אנחנו לא יודעים מי הם ,-We don't know who they are -This is Rancho Conejo Tower ,We do not know who they are,67
40,כאן מיגדל ראנצ'ו קונג'ו ,This is Rancho Conejo Tower ,This is where Rancho Konjo grows,68
41,מטוס קורא למיגדל ראנצ'ו קונג'ו כאן מיגדל ראנצ'ו קונג'ו ,Aircraft calling Rancho Conejo Tower this is Rancho Conejo Tower ,An airplane calls the Rancho Konjo Tower here Rancho Konjo Tower,75
42,תלחץ על המתג כשאתה רוצה לשדר ,You press your switch in to transmit ,Press the switch when you want to transmit,74
43,כשהמתג משוחרר אתה במצב קליטה ,When it's released you're on receive ,When the switch is released you are in reception mode,67
44,אתה יכול להבין אותי ,Can you understand me ,You can understand me,100
45,כאן מיגדל ראנצ'ו קונג'ו ,This is Rancho Conejo Tower ,This is where Rancho Konjo grows,68
46,הלו אתם שם למטה על הקרקע ,Hello down there on the ground ,"Hello, you're down there on the ground",90
47,כאן אנחנו באוויר ,We're in this fella's plane ,Here we are in the air,61
48,אנחנו במטוס של הברנש הזה ,We're in this fella's plane ,We're on this guy's plane,81
49,הוא הישכיב את עצמו  מפני שהוא שתה ארגז שלם  ,He knocked himself out because he drank a whole case of bourbon and hit his head ,He laid himself down because he drank a whole crate,64
50,המתג שחרר את המתג!,The switch let go of the switch!,The switch released the switch!,79
51,אם אתם יכולים דווחו לנו על מצבכם ,If you can give us your position ,If you can report your situation to us,77
52,מי מטיס את המטוס ,Who's flying the plane ,Who's flying the plane,100
53,"מה 'זתומרת ""מי מטיס את המטוס"" ","Whaddya mean ""Who's flying the plane ""","What's Zotomeret ""Who flies the plane""",68
54,אף אחד לא מטיס את המטוס!,Nobody's flying the plane! Sir ,No one flies the plane!,67
55,כאן המגדל יש לנו מצב חירום ,Tower here Emergency Tell him it's a full emergency ,Here the tower we have an emergency,63
56,תגיד לו שזה מצב חירום מלא ,Tower here Emergency Tell him it's a full emergency ,Tell him it's a complete emergency,68
57,זה דגם טווין ביץ' ראיתי אחד כזה פה הבוקר ,I saw one here this morning Who's got a Twin Beech ,This is a Twin Beach model I saw one like this here this morning,68
58,הוא היה בטיפולים ,He was at maintenance ,He was in treatments,63
59,אם הוא עדיין שם שיגיע לכאן מייד ,If he's still there get him over here Now listen ,If he's still there he'll get here right away,69
60,כעת תקשיבו אל תדברו רק תקשיבו כל העיניין תחת שליטה לכן אתם יכולים להירגע ,We're getting things under control so you can take it easy ,Now listen do not talk just listen the whole thing under control so you can relax,71
61,אנחנו יודעים באיזה דגם של מטוס אתם טסים ,"Whaddya mean ""Who's flying the plane """,We know what model of plane you are flying,60
62,אנחנו עושים את כל ההכנות הדרושות על מנת להדריך אותכם לנחיתה ,We know what kind of a plane you're in We're making necessary preparations to talk you down ,We make all the necessary preparations to guide you to the landing,64
63,ראנצ'ו קונג'ו עבור ,Rancho Conejo over ,Rancho Conjo for,88
64,מיגדל ראנצ'ו קונג'ו תקשיבו ,This is Rancho Conejo Tower ,Rancho Conjo Tower Listen,81
65,אנחנו לא יכולים להנחית את הדבר הזה!,Rancho Conejo tower listen we can't land this thingl,We can not land this thing!,67
66,אנחנו בבעיה אמיתית עבור!,We're in real trouble ,We're in real trouble for!,91
67,שים את זה עליך ,Put 'em on!,Put it on you,64
68,-לא אני לא רוצה!,I don't want to!,-No I do not want to!,82
69,שים את זה כבר!,Put 'em on!,Put it on already!,62
70,מה אני צריך לעשות הכל ,Am I supposed to do everything ,What I need to do everything,72
71,מה הבעיה שלו הוא רק יושב שם כאילו קפוא ,No he's got to take charge What's the matter with him He's just sitting there rigid-like ,What's his problem is he's just sitting there like frozen,62
72,אם הוא יתפוס אותך מציץ דרך חור המנעול אתה תהיה כמוא קפוא ,If he catches you at that keyhole you'll be rigid-like ,If he catches you peeking through the keyhole you'll be frozen,72
73,הוא יהיה חייב שיפריעו לו אם משהו מאלה יתפתח יותר ,-He didn't want to be disturbed -He keeps looking at the wall He'll have to be disturbed if any of this develops further ,He will have to be disturbed if any of these develop further,65
74,השניים האלה במרתף הציתו אש  ואז הפעילו זיקוקי דינור  ,Those two in the basement started a fire then set off fireworks ,These two in the basement lit a fire and then set off fireworks,86
75,לשני הברנשים האלה במטוס היתה תאונה  שגרמה לטייס להיות מחוסר הכרה  ,They still didn't get out Those two guys in the airplane had an accident knocked the pilot unconscious ,These two guys on the plane had an accident that left the pilot unconscious,72
76,מגדל הפיקוח מנסה להדריך אותם לנחיתה ,The control tower is trying to talk them down ,The control tower tries to guide them to the landing,72
77,מר פינץ' והאלג'רנון הזה או מה שלא יהיה שמו האנגלי הזה  הם בערך 5-6 מייל מאחור  ,Mr Finch and this Algernon whatever his name is The limey They're about five or six miles behind in an Avis Chevrolet they rented in Canyon City ,Mr. Finch and this Algernon or whatever that English name is about 5-6 miles behind,65
78,גלידת שוקולד עם קרם מוקצף ודובדבן למעלה ,A chocolate fudge sundae with whipped cream and a cherry on top ,Chocolate ice cream with whipped cream and cherry on top,81
79,האדונים הנכבדים כאן ביקשו אותי לתפוס פיקוד על המצב  אז מייד אמרתי שאשמח לכך  לפני שאומר משהו נוסף  ,These gentlemen here have asked me to take charge of this situation so I immediately said that I'd be glad to take charge of it ,The esteemed gentlemen here asked me to take command of the situation so I immediately said I would be happy for that before saying anything more,72
80,אני לא חושב שהוא עומד לעזור לנו דינגי הוא כן בנג'י הוא יעזור לנו ,-Before I say anything else   -I don't think he's going to help us Dingy Yes he is Benjy ,I do not think he's going to help us Dinghi is yes Benji he will help us,69
81,דבר ראשון אנשים אני אסביר מה אנחנו מתכוונים לעשות ,Now first of all men I'll explain what we intend to do ,First thing people I will explain what we intend to do,76
82,-מה כן ,-Who ,- Why?,67
83,מוניקה  בואי נשכח מהדלת  ,Monica now let's forget about the door ,Monica Let's be forgotten at the door,80
84,זה הליקופטר משטרתי ,-That's a police helicopter ,It's a police helicopter,84
85,אולי תסתום 'תפה ותקשיב ,-Will you shut up and listen ,Maybe shut up and shut up and listen,63
86,"אני הולך לישבור כלל שאומר: ""לעולם אלתחשוףאת הזהותהאמיתיתשלך"" ",I'm going to break a rule that says we must never reveal our true identity ,"I'm going to break a rule that says, ""Never reveal your true identity.""",89
87,זה עיניין של חיים או מוות מצב מייאש איזה מצב אולי תסתום כבר ותקשיב ,This is a matter of life or death a desperate situation ,It's a matter of life or death. A depressing situation,83
88,אתה חייב להגיע לטלפון ולעשות שיחה ,You gotta get to a phone and make a call ,You must get on the phone and make a call,77
89,-אתה חייב לטלפן לשירותי הביון ,-You got to call Intelligence ,-You must call the intelligence services,69
90,מה לעזאזל  ,What helicopter ,What the hell,71
91,עכשיו תקשיב!,-Now listen!,Now listen!,100
92,איקס 27 אמר לך להגיד להם שהם עשו שלושה ניסיונות על חיי היום ,X-27 told you to tell them they've made three attempts on my life today ,X 27 told you to tell them they had made three attempts at day-to-day life,81
93,"תגיד למרכזנית ""עדיפות חירום"" ואז תבקש את הסי איי ","Tell the operator ""emergency priority "" then ask for the CIA ","Tell the call center ""emergency priority"" and then ask the CIA",75
94,אתה לא בסכנה הם לא מכירים אותך ,Now you want to catch him you get out and run ,"You're not in danger, they do not know you",60
95,אתה בסדר גמור ,Look out!,You okay,62
96,הם יראו אותך ,They've seen us ,They will see you,62
97,למה את רוצה שהוא יעצור הוא נוסע בכיוון הלא נכון ,He's going the wrong way It's my son ,Why do you want him to stop? He's going in the wrong direction,64
98,עשה מה שאומרים לך טיפש!,Do as you're told stupid ,Do what you are told is stupid!,78
99,תני לי להגיד לך משהו ,Let me tell you something You're a stupid idiot ,Let me tell you something,69
100,את אידיוטית טיפשה!,You call me a stupid idiot ,You're a stupid idiot!,85
101,הסיבה היחידה שאנחנו ביחד היא מפני שלהם היתה רק מכונית אחת ,The reason we're together is because they only had one car ,The only reason we are together is because theirs was just one car,81
102,אז בוא ניסע לשם אפילו שאנחנו אחרונים ,Let's get there even if we are last ,So let's go there even though we're last,69
103,מה שלא תהיה התוצאה היום לעולם לא אשכח שהיכית אותי  כשלא היסתכלתי ביכלל  ,Whatever the outcome of the day I shall never forget that you hit me when I wasn't even looking ,Whatever the outcome today I will never forget that you hit me when I did not look at all,77
104,איך אתה יכול להיות כזה איטי ,-How can you be so slow ,How can you be so slow,100
105,למה את לא סותמת את הפה שלך ראסל! שם!,-Why don't you shut up ,"Why don 't you shut up, Russell! There!",75
106,זה כנראה איזשהו חזיר שחושב שהוא  מה -מה ,It's probably some road hog who thinks he owns   -What -What ,It's probably some pig who thinks he's what-what,85
107,אני חייב לשאול אותך משהו בקשר לאימא! ראסל חכה רגע!,I got to ask you something about Mama! Russell wait a minute!,I have to ask you something about mom! Russell Wait a minute!,86
108,זה גיסי ,-It's my brother-in-law ,This is my brother-in-law,89
109,מה הוא עושה ,-What's he doing ,What is he doing,97
110,אתה גורם לי  ,You're going to  ,You're causing me,62
111,אני מה זה מעוצבן עכשיו!,-What's he doing ,I what it's annoying now!,62
112,ראסל אם אתה לא עוצר בצד אני אהרוגאותך!,When I get my hands on you Russell I will kill you!,Russell If you do not stop on the side I will kill you!,73
113,אנימזהיראותך עצור בצד ,What do you want to stop him for ,Anime warns you to stop on the side,60
114,אמרתי עצור! אתה ביקשת את זה ,I said stop! You asked for it ,I said stop! You asked for it,100
115,ראסל כשאשים את ידי עליך  מה אתה עושה ,When I get my hands on you Russell I will kill you!,Russell when I put my hand on you what are you doing,69
116,אתה לא מבין למה אני מתכוון ,You know what I mean ,You do not understand what I mean,64
117,אמרתי תעצור את הרכב הזה!,I said stop! You asked for it ,I said stop this car!,62
118,כשאשים את ידי עליך ראסל אני אהרוג אותך!,When I get my hands on you Russell I will kill you!,When I put my hand on you Russell I'll kill you!,82
119,מה שהיא סיפרה לי היה כזה נורא חשבתי שהיא הישתגעה! זו האמת לא ,What she told me was so horrible I thought she'd gone nuts!,What she told me was so awful I thought she was crazy! That's not the truth,67
120,אתה אנגלי רק תענה לי! כן ,There was an Englishman ,You're an Englishman just answer me! Yes,65
121,לאמיתו של דבר אני אנגלי אתה לא אוהב אנגלים ,She said that you and this Englishman  ,In fact I'm an Englishman. You do not like Englishmen,63
122,היה איש אנגלי ,There was an Englishman ,Was an Englishman,85
123,היא אמרה שאתה והאנגלי ההוא  ,She said that you and this Englishman  ,She said you and that Englishman,93
124,אני אהרוג אותך!,I'll kill you!,I'll kill you!,100
125,מה עשית לאימא שלי ,Move! -What did you do to my mother ,What did you do to my mother?,92
126,למה לא יכולת לסתום את הפה  כשניסיתי להגיד לך להקשיב  ,Why couldn't you listen Why couldn't you shut up when I was trying to tell you to listen That chap's run absolutely amok!,Why could not you shut up when I tried to tell you to listen,62
127,כעת אף אחד מהם לא ראה אותי אי,Now none of them have ever seen me ,Now none of them have seen me an island,82
128,אף אחד מהם לא מכיר אותי  לכן אני אכנס לשם לבדי  ,None of them know me so I'll be moving in alone ,None of them know me so I will go in there alone,74
129,וכשתעבירו את זה הלאה  אני לא רוצה ליראות שוטר אחר במרחק מיילים ממני ,And when you pass the word I don't want to have another policeman within miles of me ,And pass it on I do not want to see another policeman miles away from me,68
130,כל מה שיש לך להגיד על חמותך  אתה לא חייב להסביר לי  ,Anything you have to say about your mother-in-law you don't have to explain to me ,Everything you have to say about your mother-in-law you do not have to explain to me,88
131,אתה יודע למה אני מתכוון אם היא היתה כוכבת בסרט אימה מגעיל  הייתי מאמין לזה  ,If she were a star of a real crummy horror movie I'd believe it ,You know what I mean if she was a star in a disgusting horror movie I would believe it,60
132,כן!,Yes sir ,Yes!,60
133,מישהו שאתה מכיר ,You know what I mean ,Someone you know,67
134,אני אנהג ,I'll drive All set ,I'll drive,71
135,כן אדוני ,Yes sir ,Yes sir,100
136,שדה התעופה הרגע דיווח והם מתכוננים לנחיתה עכשיו בסדר ,Airport just reported and they're starting an approach now ,The airport just reported and they are getting ready for landing right now,68
137,אתם חייבים לדעת בקשר לבלמים ,Now men about the brakes  ,You must know about the brakes,74
138,אני אגיד לכם בעוד רגע ,I'll kill you!,I'll tell you in a moment,63
139,מה לעזאזל קורה עם החוט הזה ,What's this that's coming ,What the hell is going on with this thread,60
140,תירגעו אנשים ,You people ,Relax people,64
141,כעת אל תדאגי רק הישארי רגועה ,Now don't worry ,Now do not worry just stay calm,65
142,מה אתה עושה בנג'י ,What are you doing Benjy ,What are you doing bungee,86
143,לא!,No ,No!,100
144,אני הקולונל אתם יודעים! הצילו!,Help! I'm the Colonel you know!,I'm the colonel you know! H E L P!,85
145,למה אתה מתכוון שלעולם לא נצליח ,What do you mean we'll never make it ,What do you mean we'll never succeed,78
146,אתה הירבצת לי ,Here's your bag ,You beat me,62
147,תקשיב חכה רגע ,Wait a minute!,Listen wait a minute,79
