,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,יש משהו שאני מאוד מעוניין לדעת ,There is something that I am very interested to know ,There's something I'm very interested in knowing,78
1,הכלב שלך נושך ,Does your dog bite ,Your dog bites,88
2,לא ,No ,No,100
3,כלב נחמד ,Nice doggy ,Nice dog,89
4,חשבתי שאמרת שהכלב שלך לא נושך ,I thought you said your dog did not bite ,I thought you said your dog did not bite,100
5,זה לא הכלב שלי ,That is not my dog ,This is not my dog,89
6,אתה מכיר את הדרך למלון פאלאס ,Do you know the way to the Palace Hotel ,You know the way to the Palace Hotel,96
7,כן ,Yes ,Yes,100
8,משלוח מיוחד ,Special delivery ,special delivery,100
9,ציפית לאחת ,Were you expecting one ,You were expecting one,100
10,יה אידיוט מזרחי מטורף!,You raving Oriental idiot!,Ye crazy oriental idiot!,67
11,יש זמן ומקום לכל דבר קטו ,There is a time and a place for everything Cato ,There is a time and place for everything keto,87
12,וזהו זה ,And this is it ,and that's it,67
13,ועוד משהו ,And another thing ,And one more thing,69
14,הייתי ידועה כפבלובה של המקבילית ,I was known as the Pavlova of the parallels ,I was known as the Pavlova of the parallelogram,93
15,או כן ,Oh yes ,or yes,83
16,כן הכל חוזר אליי עכשיו ,Yes it's all coming back now ,Yes everything is coming back to me now,66
17,אה כן אני זוכר את זה  אהה!,Ah yes I remember it  Aagh!,Oh yeah I remember that aha!,69
18,זה הרגיש טוב ,Well that felt good ,It felt good,71
19,איך נקרא המשחק הזה -אופנועי אור ,- What's this game called ,What is this game called - light motorcycles,71
20,לעזאזל!,Damn!,damn it!,73
21,אתה נהיה אכזרי סארק אכזרי וסדיסטי ללא צורך ,You're getting brutal and needlessly sadistic Sark ,You become cruel and cruel and sadistic unnecessarily,60
22,תודה לך בקרת על ,Thank you Master Control ,Thank you for controlling,78
23,חטפנו כמה תוכנות צבאיות ,We've kidnapped military programs ,We hijacked some military software,63
24,מעוניין ,- Interested ,interested,100
25,אשמח להתחרות באחד מהם ,I'd love to go up against one of those guys ,I would love to compete in one of them,62
26,-פיקוד אוויר אסטרטגי ,- Strategic Air Command ,Strategic Air Command,100
27,נחמד!,Nice!,Nice!,100
28,אני עובד בחברת הלוואה וחיסכון ,I work at a savings and loan ,I work for a loan and savings company,83
29,אני לא יכול לשחק במשחקי הוידאו הללו בטח שאתה יכול ,- I can't play these video games!,I can 't play these video games for sure you can,78
30,אתה נראה כמו אתלט טבעי ,- Sure you can - You look like a natural athlete ,You look like a natural athlete,83
31,לא אני מתעייף מלבדוק שטרי אוצר ,I get out of breath checking on T-bill rates ,"No, I'm tired of checking treasury bills",60
32,תקשיבו אתם תכעיסו את המשתמש שלי מר הנדרסון ,You're gonna make my User Mr Henderson very angry ,Listen you will anger my user Mr. Henderson,70
33,עוד משוגע דתי!,- Another religious nut!,Another religious lunatic!,87
34,"הייתי אומר ""ברוך הבא חבר"" אבל לא כאן לא ככה ","I'd say ""Welcome friend"" but not here ","I would say ""Welcome friend"" but not here not like that",75
35,אני לא יודע למה אני כאן בכלל ,I don't know what I'm doing here ,I do not know why I'm here at all,74
36,אתה מאמין במשתמשים ,Do you believe in the Users Sure ,You believe in users,77
37,בוודאי ,- Sure ,for sure,67
38,אם אין לי משתמש אז מי כתב אותי בגלל זה אתה כאן ,If I don't have a User who wrote me ,If I do not have a user then who wrote me that's why you're here,69
39,אם הוא חושב שאתה שימושי הוא משתלט על כל הפונקציות שלך וגדל ,If you're useful he takes over all your functions ,If he thinks you are useful he takes over all your functions and grows,77
40,ואם הוא לא יכול להשתמש בך הוא שולח אותך לכאן לרשת המשחקים כדי שיפוצצו את הסיביות שלך ,If he can't use you he sends you here to get your bits blasted ,And if he can not use you he sends you here to the gaming network to have your bits blown up,73
41,איך קוראים לך ,- What's your name ,what is your name,85
42,-כרום ,- Crom ,-chromium,67
43,אני ראם ,I'm Ram ,I'm Ram,100
44,הם יאמנו אותך לקראת המשחקים אבל  אני מקווה שתשרוד ,They'll train you for the games but  I hope you make it ,They will train you for the games but I hope you survive,84
45,אני תקוע כאן כבר מאתיים מחזורי מיקרו ,I've been stuck here for 200 microcycles ,I've been stuck here for two hundred micro cycles,67
46,המצב רצחני שם בחוץ ,It's murder out there ,The murderous situation is out there,70
47,אתה לא יכול אפילו לנוע במיקרו מעגלים שלך בלי אישור מתוכנת בקרת על ,You can't travel in your own microcircuits  without permission from Master Control Program ,You can not even move in your microcircuits without the approval of a control program,71
48,אני מתכוון לשלוח אותי לכאן כדי לשחק משחקים ,Sending me to play games ,I'm going to send myself here to play games,63
49,בינתיים בעולם האמיתי  אוקיי קלו הערב אנחנו בודקים את כל מה שבעמודה הימנית ,Okay Clu tonight we check everything in the right hand column ,Meanwhile in the real world Okay Klow tonight we're checking out everything in the right column,69
50,איפה אתה הנה אתה ,Where are you ,Where are you here you are,67
51,קלו -כן אדוני ,- Yes sir ,Klo - yes sir,78
52,זאת עדיפות עליונה -כן אדוני ,- This is top priority ,This is a top priority - yes sir,80
53,עכשיו אני כתבתי אותך -נכון אדוני לימדתי אותך את כל מה שאני יודע על המערכת ,I wrote you and taught you everything about the system ,Now I've written you - right sir I taught you everything I know about the system,74
54,תודה לך אבל אני לא בטוח  ,- Thank you but  ,Thank you but I'm not sure,67
55,זה למשתמשים ,That's for users ,It's for users,73
