,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,-צודק !,Right!,-Right!,100
1,-אין מצב !,No way,-No way !,100
2,לאבא יש רק 3 פרות ,But Dad has only got three and half cows,Dad only has 3 cows,61
3,אם היא תדבר איתו בשבילנו זה יכול לעזור ,If she says something good to her dad it helps,If she talks to him for us it can help,60
4,-הכל באשמתך !,Is all your fault  ,- It's all your fault!,94
5,כולכם ! גם אתה היית שם!,You are there last time,All ! You were there too!,67
6,נכון ,Right!,Right,100
7,צריך להתלבש יפה ,You need to dress up,Need to dress nicely,65
8,אבא יהרוג אותך אם זה יהרס ,Be careful dad will kill you if you break it,Daddy will kill you if it's destroyed,62
9,-אפשר להכניס לשם דלי גדול !,If fills even for a big bucket!,- You can put a big bucket in there!,60
10,זה הבגד הכי יפה בכל המשפחה שלנו!,That's the most beautiful dress in the house!,This is the most beautiful garment in our whole family!,61
11,אל תדאג אני אהיה כמו ג'נטלמן אמיתי ,Don't worry I shall look like a gentleman!,Do not worry I will be like a real gentleman,78
12,העלמה פאו מה שלומך היום ,Miss how are you Fine thank you!,"Miss Pau, how are you today?",70
13,"-לא ! אז  ""אחי דרקון"" ",Call her Brother Dragon!,"-No ! So ""Brother Dragon""",70
14,לא היא לא נראית דרקון!,She doesn't look like a dragon!,No she does not look like a dragon!,84
15,"טוב אקרא לה ""אחי עוף-חול"" ",Call her Brother Dragon!,"Well, I'll call her ""Chicken Brother""",63
16,ציפורים מעופפות בצמדים דגים שוחים בזוגות,Birds are flying in pairs Fishes are swimming in couples,Birds flying in pairs of fish swimming in pairs,74
17,השקיעה היא לאוהבים הצעירים,Sunset is for young lovers,The sunset is for the young lovers,87
18,-תראו !,Hey look!,- Look!,67
19,אתה לא מפחד מהדוד ,Aren't you afraid of Uncle ,You're not afraid of the uncle,82
20,בשבילך  אה  ,I  For you  ,For you ah,74
21,המכשפה באה!,My god! Here comes the witch!,The witch is coming!,65
22,היום תצטרך לשמור על הפה שלך!,Hey today you must watch your mouth!,Today you will have to keep your mouth shut!,72
23,אל תתקרב! חזור אחורה!,Don't come over go back!,Do not come near! Go back!,85
24,טינופת! אתה לא יודע לקרוא ,You think it can scare me ,Dirt! You can not read,61
25,דוד אבא מחפש אותך!,Uncle dad has asked for you,Uncle Dad is looking for you!,69
26,-סאן לאנג עכשיו תורך !,Brother San Lung it's your term!,- Sun Lang is your turn now!,61
27,לכו הביתה!,Go home!,Go home!,100
28,אבא שלי אמר שכל שאולין הם עושי צרות ,My dad said all the Shaolin members are bad guys!,My father said that all Shaolin are troublemakers,64
29,אתם רק רוצים לגנוב את סגנון וו-טאנג!,You  Just tell me what you want ,You just want to steal the Wu-Tang style!,66
30,-אחי עוף-חול את טועה !,Brother Phoenix! How are you What ,- Chicken brother - you are wrong!,69
31,-באמת  עזוב עכשיו או שאכריח אותך!,Leave now or I'll take action,- Really leave now or I'll force you!,67
32,-קדימה !,Come on,- Come on!,100
33,התעוררי!,Wake up! Sister!,Wake up!,67
34,-תנשים אותה !,Wake up! Sister!,-Watch it up!,64
35,-איך ,How!,-how,100
36,אחות אל תמותי!,Sister you must not die!,Sister Do not die!,75
37,-תחזיר לי את אחותי תנשוף !,Give me back my sister!,- Give me back my sister Owl!,92
38,-החרב שלך ,Your sword,- Your sword,100
39,-נשים באמת עשויות ממים ,Now I believe the women are made of water,- Women are really made of water,70
40,אז היא לא כזו רעה  ,She's out of breath! What shall we do ,So she's not that bad,60
41,אם נלמד את סגנון וו-טאנג ולשלב את זה עם קונג-פו שאולין שלנו אז  זה יהיה פגז!,If we can learn the swordship of Wudong And combine it with Shaolin kungfu then  That's invincible!,If we learn the Wu-Tang style and combine it with our Shaolin kung fu then it will be a shell!,71
42,הדוד חוזר!,Uncle is back!,The uncle is back!,87
43,אמרו לכם לא להלחם בנשים!,Not to fight with women!,You were told not to fight women!,73
44,ולמרות זאת בעטת אותה אל תוך המים ,Why you've kicked her into the water ,And yet you kicked her into the water,85
45,אוהבים להלחם קדימה! הילחמו האחד בשני ,If you love to fight come try me!,Love to fight forward! Fight each other,60
46,אבל אנחנו אחים טובים אנחנו  אנחנו  ,We are good brothers we respect each other,But we are good brothers we are we,68
47,-אנחנו מכבדים האחד את השני ! -הילחמו !,We are good brothers we respect each other,- We respect each other! -Fight!,67
48,קוף אחד! איפה הנימוסים שלך !,Monkey boy where's your chivalry ,One monkey! Where are your manners!,68
49,אם מישהו יפסיד אלך לספר לאבא ,Whoever loses I'll also tell dad about it,If anyone loses I'm going to tell Dad,62
50,דוד תגיד להם להפסיק!,Uncle tell them to stop!,David tell them to stop!,74
51,-הילחם !,Fight,-Fight!,100
52,-להילחם במי ,Fight,-Fight who,71
53,הילחם בי!,Fight,Fight me!,77
54,דוד אתה לא רציני!,Well kid you are serious! Oh!,Uncle you're not serious!,63
55,עכשיו אני רציני!,Sister you must not die!,Now I'm serious!,63
56,דוד!,Uncle don't  ,Uncle!,62
57,-מה שתגיד ,Whatever you say!,-Whatever you say,100
58,כן אתה לא בן-אדם!,You are not human nature,Yes you are not a human being!,64
59,-אבל איך ,How ,-but how,60
60,-אתה פשוט נושף בפה שלו ,Mouth to mouth and blow!,- You just blow his mouth,65
61,קדימה !,Come on!,Come on!,100
62,ממזר!,Master!,bastard!,62
63,דוד עשינו את זה בשביל אבא ובשבילך!,Uncle we did it for the good of you and dad!,David we did it for Dad and for you!,69
