,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,"מה משמעות ראשי התיבות ס""ט ",What does the T S stand for ,What does the acronym ST,63
1,"פעם הייתי ""סקסי טהור"" אבל השתניתי ",It used to be Terribly Sexy but I changed ,"I used to be ""pure sexy"" but I changed",81
2,-לא נראה לי -באמת ,- I don't think so ,- I do not think so,79
3,-בת כמה את -שמונה עשרה ,- How old are you ,How old are you? Eighteen,77
4,בן כמה אתה ,- How old are you ,How old are you,100
5,השלושים המלוכלכים ,Why dirty ,The Dirty Thirty,64
6,מבטיחה ,I promise ,Promising,67
7,חבל שלא הכרתי אותך כשהיית בת 15 ,I wish I had known you when you were 15 ,Too bad I didn 't know you when you were 15,79
8,ממש חבל שלא הכרתי אותך כשהיית בת חמש ,I wish I'd known you when you were five!,Too bad I didn 't know you when you were five,75
9,ככה הייתי רואה אותך שטוחת חזה ורואה איך השדיים שלך גדלים ,That way I could see you flat-chested and watch you as your breasts grew ,That's how I would see you flat-chested and see how your breasts grow,74
10,תזכה לראות את השדיים שלי מידלדלים את השיניים שלי נופלות ואת השיער שלי מאפיר ,You'll get to see my breasts sag my teeth fall out and my hair turn gray ,You will get to see my breasts thinning my teeth falling out and my hair graying,80
11,זה לא מלהיב באותה מידה אבל  הנעורים שלנו נעלמו נכון ,It's not as exciting but  Our youth is gone isn't it ,It's not that exciting but our youth is gone,86
12,מה דעתך על זה ,- Don't you think I want to ,What do you think about this,68
13,השלושים המלוכלכים ,Why dirty ,The Dirty Thirty,64
14,למה מלוכלכים ,Why dirty ,Why dirty,100
15,אני לא יודע ,I don't know ,I do not know,88
16,-את יודעת אולי כדאי שנעבור דירה ,- Maybe we should move - Why ,"- You know, maybe we should move",83
17,יש בקרבת מקום תחנות כוח גרעיניות ,I mean there's nuclear power plants nearby ,There are nuclear power plants nearby,89
18,ויש נהגים מטורפים בכל מקום ,Crazy drivers everywhere ,And there are crazy drivers everywhere,77
19,זרים ,Strangers ,Strangers,100
20,איזה זרים ,What strangers ,What strangers,100
21,אנחנו לא נתקלנו בזרים אבל  זרים יכולים לחצוץ בינינו ,We haven't had any strangers but I mean strangers can come between us ,We have not encountered strangers but strangers can divide us,69
22,פיתית את הבייביסיטר ,Did you seduce that babysitter ,You seduced the babysitter,86
23,זה ממש  זה ממש מרתיח אותי ,I really do - I don't ,It's really it really boils me down,63
24,-אני מצטערת ,- Sorry ,-I'm sorry,71
25,-אני מקווה מאוד ,I really don't ,-I really hope so,73
26,-בואי נתעלס ,- Let's make love ,- Let's make love,100
27,-לא נראה לי ,- I don't think so ,-I do not think so,79
28,-לא נראה לך שאני רוצה ,- Don't you think I want to ,- It does not seem to you that I want to,67
29,-לא נראה לי שאני רוצה ,- No I don't think I want to ,- I do not think I want to,96
30,אני ממש ממש רוצה ,That really gets me!,"I really, really want to",62
31,אני לא ,I don't know ,I do not,80
32,אני רוצה לגמור לקרוא את הסיפור הזה ,I want to finish reading this story ,I want to finish reading this story,100
33,את קוראת סופר אחר במיטה שלי ,You're reading another writer in my bed ,You're reading another writer in my bed,100
34,זה ניאוף ,That's adultery!,It's adultery,71
35,את רואה זר חצץ בינינו ,You see a stranger has come between us ,You see a gravel bouquet between us,68
36,שלג שחור ,Mike Snow ,Black snow,63
37,שם קליט ,That's catchy ,A catchy name,62
38,-מייקל מילטון ,- Michael Milton ,-Michael Milton,100
39,זה שמו ,Is that his name ,That's his name,84
40,-כן ,- Yes ,-Yes,100
41,נשמע כמו סוג של טעם בגלידרייה להומואים ,It sounds like a flavor in a gay ice cream parlor ,Sounds like a kind of taste in a gay ice cream parlor,80
42,פיתול תות ערימת שוקולד -טירוף מוקה מייקל מילטון ,Strawberry Swirl Chock-full of Chocolate Mocha Madness Michael Milton ,Strawberry Twist Chocolate Pile - Mocha Madness Michael Milton,82
43,-הוא לא הומו ,He's not gay ,- He's not gay,100
44,-גם הוא כותב סיפורים עצובים ,- Does he write sad stuff too ,- He also writes sad stories,68
45,הוא אחד הסטודנטים שלי ,He's one of my gradual students ,He's one of my students,85
46,הוא די מבריק אלא ש  מה ,He's bright enough he's just  What ,He's pretty brilliant but what,60
47,אני לא יודעת ,I don't know ,I do not know,88
48,צעיר אולי ,How young ,Young perhaps,64
49,הוא פשוט  צעיר ,He's just young ,He's just young,100
50,מבריק מאוד אבל צעיר ,Very bright but young ,Very brilliant but young,84
51,-אני לא יודעת ,I don't know ,-I do not know,88
52,בואי נלך להסתכל על הילדים ,Let's go look at the kids ,Let's go look at the kids,100
53,-הסתכלנו עליהם אתמול בלילה ,We looked at them last night ,- We looked at them last night,100
54,-אני יודע ,I know ,-I know,100
55,אבל אני מרגיש צורך חזק להסתכל עליהם ,But I really feel a need to look at them ,But I feel a strong need to look at them,88
56,ששנינו נסתכל עליהם ,We looked at them last night ,That we both look at them,75
57,בוא נלך להסתכל על הילדים ,Let's go look at the kids ,Let's go look at the kids,100
