,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,מוזר לדבר עליה אחרי כל השנים האלה ,Seems so strange to be talking about her after all these years ,Strange to talk about her after all these years,86
1,לא היה לך הרבה קשר איתה ,You hadn't had much contact with her then ,You did not have much contact with her,81
2,לא מאז שהיא עזבה ,None since she left ,Not since she left,92
3,מה עם משפחתה ,What about her family ,What about her family,100
4,אין לי מושג מניין באה ,I have no idea where she came from ,I have no idea where it came from,90
5,היא שיקרה לאוניברסיטה ,She lied her way into the university ,She lied to the university,74
6,היא המציאה רקע כלשהו ,Made up some kind of background ,She invented some background,71
7,היא היתה טובה במשחקי תפקידים ,She was very good at playing roles ,She was good at role-playing games,82
8,כשהיא עזבה אותי איבדתי את כל גאוותי ,When she left me I lost all pride ,When she left me I lost all my pride,96
9,התחננתי בפניה שלא תלך ,I begged her not to leave ,I begged her not to go,81
10,בפעם האחרונה שהיא הביטה בי זה היה בגועל ,The last time she looked at me it was with disgust ,The last time she looked at me it was disgusting,92
11,גועל על כך שמישהו שהיא העריצה יכול להיות כל כך חלש ,Disgust that somebody she'd looked up to could be so weak ,Disgusted that someone she adored could be so weak,77
12,באותו רגע היה לי רצון נואש שתמות ,At that moment I had the most desperate wish that she were dead ,At that moment I had a desperate desire for you to die,62
13,אולי היא גרמה לגבר להרגיש כך ולפעול בנדון ,Maybe she made a man feel like that who actually acted on his fantasy ,Maybe she made a man feel that way and act on it,75
14,היית רוצה לראות איך היא נראתה אז ,Would you like to see what she looked like at that time ,You would like to see what she looked like then,90
15,כן הייתי רוצה ,Yes I would ,Yes I would like to,73
16,הן צולמו כשהיינו נשואים ,They were taken at about the time we were married ,They were photographed when we were married,65
17,זו לא רק עבודה ,This isn't just work ,This is not just a job,67
18,לא ,No ,No,100
19,אני לא מבין את זה ,You know I don't understand that shit ,I do not understand that,79
20,נבדוק את השאר אם נצטרך אותם ,We'll do the rest if we need them ,We'll check the rest if we need them,90
21,עשה את כולם ,Do them all ,Do them all,100
22,עשה את כולם ,Do them all ,Do them all,100
23,מה לוקח שבוע ,What the fuck takes a week ,What takes a week,79
24,הוא מטפל בתיק הגדול ביותר בעיר והוא צריך לנשק לך את הטבעת ,The man has the biggest murder case in the city and he has to kiss your ring ,He handles the biggest bag in town and he needs to kiss you the ring,74
25,אני יודע ,I know ,I know,100
26,אני יודע ,I know ,I know,100
27,אין לנו גישה למחשב ,We don't have jurisdiction over the computer ,We do not have access to a computer,63
28,-שבוע אולי עשרה ימים ,- A week Probably ten days ,-Week maybe ten days,74
29,-אני צריך אותן כבר מאתמול ,- I need them yesterday ,- I need them from yesterday,89
30,שהשוטר שלך יחזיר את הכוס למעבדה  למקרה שיצטרכו אותה למשהו ,Have your copper get the glass back from Evidence and down to the lab in case they need it for anything ,Have your cop return the glass to the lab in case they need it for something,66
31,מידע חשוב ,Real important stuff ,important information,63
32,הסגן הראשי בא אלינו ,We got the chief deputy with us ,The deputy chief came to us,66
33,"ליפרנצר ואני תהינו  אתה חושב שהוא הרביץ לה אחרי שהיא נחנקה ע""י החבלים ",Lipranzer and I were wondering on your report are you indicating the guy bashed her after she was strangled by the ropes ,Liefrancer and I wondered do you think he hit her after she was strangled by the ropes,69
34,"קרא את הדו""ח ",Read the fucking report ,Read the report,79
35,"הדו""ח הזה ",This report ,This report,100
36,לא את זה את שלי ,Now I'm thinking no ,Not this is mine,63
37,"דו""ח הנתיחה ",My report The autopsy ,The autopsy report,92
38,אתה מתכוון שהיא נאנסה ואז נכבלה ,Are you saying she was raped and then tied up ,You mean she was raped and then handcuffed,67
39,אני חושב  שלא ,Now I'm thinking no ,I think not,67
40,למה ,Why ,Why,100
41,"קרא את הדו""ח ",Read the fucking report ,Read the report,79
42,"-הדו""ח הזה ",This report ,-This report,100
43,של הכימאי ,The chemist's report ,Of the chemist,76
44,היו לה 2 אחוז נונוקסינול בנרתיק ,She had a two percent solution of nonoxynol-9 in her vagina ,She had 2 percent nonoxynol in her vagina,80
45,זה קוטל זרע שמשתמשים בו עם דיאפרגמה ,A spermicide used with a diaphragm ,It is a spermicide used with a diaphragm,92
46,לכן הזרעים מתו ,That's why his sperms were dead ,That is why the seeds died,74
47,לא הבחנת בדיאפרגמה בנתיחה ,Diaphragm You missed a diaphragm in the autopsy ,You did not notice the diaphragm in the autopsy,72
48,לא היית בנתיחות ,You've been to autopsies ,You were not autopsied,74
49,בגברת הזו לא היתה דיאפרגמה ,No diaphragm in that lady ,There was no diaphragm in this lady,80
50,מישהו לקח אותה ,Somebody took it ,Someone took her,69
51,הגבר הזה  הוא המאהב שלה הוא בא הם שתו ,This man is her lover ,This man is her lover he came they drank,69
52,היא קיימה איתו יחסים ,This lady has intercourse with him ,She had a relationship with him,62
53,אבל הוא בחור זועם ,But he's an angry guy ,But he's an angry guy,100
54,הוא הרג אותה עם משהו ,Picks up something kills her ,He killed her with something,68
55,ניסה לסדר את זה כמו אונס ,Tries to make it look like rape ,Tried to arrange it like rape,67
56,קשר אותה ,Ties her up ,Tie her,78
57,והוציא את הדיאפרגמה ,Pulls out the diaphragm ,And took out the diaphragm,69
58,זה מה שאני חושב ,That's what I think ,That's what I think,100
59,מה חושב טומי מולטו ,What does Tommy Molto think ,What does Tommy Molto think?,100
60,תרשום אותו למקרה שתצטרך ,Want to jot it down in case you need it ,Write it down in case you need to,83
61,תגיד לו שיתקשר אלי ויגיד לי מה קורה בחקירה שלי ,Next time you talk to him tell him to call me so I can find out what's going on in my own fucking investigation ,Tell him to call me and tell me what's going on in my interrogation,63
62,תגיד למולטו ותגיד גם לניקו שזו פוליטיקה זולה ,Painless you tell Molto and you tell Nico too that this is cheap cheap politics ,Tell Molto and also tell Nico that this is cheap politics,76
63,שאלוהים יעזור להם ולך ,God better help them and help you too ,May God help them and you,71
64,הסקרים מראים שדלה גרדיה מוביל על הורגן ב-4 אחוזים ,Our poll shows Della Guardia's leading Horgan by four percent ,Polls show Della Guardia leads Horgan by 4 percent,85
65,לפחות מישהו מאושר ,At least it's made somebody happy ,At least someone is happy,76
66,אני לא רוצה לראות אותך יוצא מכאן ,I don't want to see you out of here ,I do not want to see you come out of here,84
67,אתגעגע אליך ,I'd miss you ,I will miss you,74
68,המצביעים מריחים הורגן מותש שאיבד ענין בנושאים חשובים ,Voters smell an exhausted man who's lost sight of all the important issues ,Voters smell an exhausted killer who has lost interest in important issues,70
69,שטויות הנושא היחיד הוא שלהורגן יש כבוד לחוק ודלה גרדיה ידפוק את החוק בשביל פוליטיקה זה הנושא ,The only issue is Raymond Horgan has respect for the law and Nico Della Guardia will fuck the law for politics ,Nonsense The only issue is that Horgan has respect for the law and Della Guardia will screw the law for politics this is the issue,79
70,יודע מה יגלה דלה גרדיה ,Know what Della Guardia is going to find out ,Know what Della Guardia will find out,79
71,שאתה מתמודד כי  אתה חושב שתוכל לשנות דברים לטובה ,You run for office because you think you can make people do things make things better ,That you are coping because you think you can change things for the better,69
72,אבל אינך יכול ,But you can't ,But you can not,93
73,אף אחד אינו יכול ,Nobody can ,No one can,70
74,אבל בסוף אתה יכול רק להאחז במשרה הדפוקה ,But in the end all you can do is try to hang on to the fucking job ,But in the end you can only hold on to the fucking job,77
75,לא שתיתי כשהתחלתי כאן ,I never used to drink when I started here ,I did not drink when I started here,76
76,אז עדיין האמנת שתוכל לשנות ,Then you still believed you could make a difference ,So you still believed you could change,65
77,מוזר חלק בי עדיין מאמין ,Funny part of me still does ,Strange part of me still believes,63
