,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,חשבת פעם לעזוב אותו ,Do you ever think of leaving him ,You once thought of leaving him,67
1,ראיתי אדם שנרצח הבוקר ,I saw a man killed this morning ,I saw a man murdered this morning,75
2,איפה ,where ,where,100
3,באיזה פארק ,In some sort of park ,In some park,75
4,אתה בטוח ,Are you sure ,Are you sure,100
5,הוא עדיין שם ,He's still there ,He's still there,100
6,מי זה ,who was he ,Who is,62
7,מישהו ,Someone ,someone,100
8,איך זה קרה ,How did it happen ,How did it happen,100
9,לא ראית ,You didn't see ,you did not see,83
10,לא ,No ,No,100
11,לא כדאי שתזעיק את המשטרה ,Shouldn't you call the police ,You should not call the police,88
12,זאת הגופה ,That's the body ,This is the body,77
13,זה נראה כמו אחד מהציורים של ביל ,Looks like one of Bill's paintings ,It looks like one of Bill's paintings,96
14,אתה מוכן לעזור לי ,will you help me ,You're willing to help me,78
15,אני לא יודעת מה לעשות ,I don't know what to do ,I do not know what to do,94
16,מה הבעיה ,what is it ,What is the problem,62
17,מעניין למה ירו בו ,I wonder why they shot him ,I wonder why he was shot,80
18,לא שאלתי ,I didn't ask ,I did not ask,88
19,הלו רון ,Hello Ron ,Hello Ron,100
20,הו היי מותק רון שם ,Oh hello love ls Ron there ,Oh hey baby Ron there,64
21,איפה הוא ,where is he ,where is he,100
22,אוקיי אאסוף אותו שם ,Okay I'll fetch him there ,Okay I'll pick it up there,67
23,ביי מותק ,Bye-bye love ,Bye Baby,60
24,נגן את השיר שוב ,Give them the song again ,Play the song again,70
25,רון ,Ron ,Ron,100
26,רון ,Ron ,Ron,100
27,מישהו נהרג ,Someone's been killed ,Someone was killed,72
28,עכשיו אתה  ,Now would you-- ,now you,70
29,אוקיי ,Okay ,Okay,100
30,אני בפריז ,I am in Paris ,I'm in Paris,80
31,הנה ,Here ,here,100
32,אני רוצה שתראה את הגופה ,I want you to see the corpse ,I want you to see the body,85
33,אנחנו חייבים לצלם אותה ,I'm not a photographer ,We have to photograph her,60
34,אני לא צלם ,I'm not a photographer ,I'm not a photographer,100
35,אני כן ,I am ,I am,100
36,מה ראית בפארק ,what did you see in that park ,What did you see in the park?,95
37,שום דבר ,Nothing ,Nothing,100
38,רון ,Ron ,Ron,100
39,לזוז מהדרך!,Out of the way!,Get out of the way!,88
40,לזוז!,Move!,move!,100
41,לזוז!,Move!,move!,100
42,היה זה בקבוק מלא אדוני הקצין ,That was a full bottle Herr Leutnant ,"It was a full bottle, Mr. Officer",63
43,כן ,Yes ,Yes,100
44,זה עתה פגשת את ווילי פון קלוגרמן ,- You've just met Willi von Klugermann ,You've just met Willie von Klugerman,97
45,-כן ,Yes ,-Yes,100
46,אני רואה ששמעת עליו ,- I see you've heard of him ,I see you've heard of him,100
47,-הו כן שמעתי ,- Oh yes I have ,-Oh yes I heard,81
48,-תן לו לחגוג זיגל!,Let him celebrate Ziegel ,- Let him celebrate Siegel!,96
49,הוא מפיל אותם למטה ,He shoots them down ,He drops them down,65
50,תפקידך לדאוג להשאירו שם למעלה ,Your job is to keep him up there ,It's your job to make sure he's up there,78
51,אתה צריך להיות המחליף החדש ,You must be the new replacement Stachel ,You need to be the new replacement,79
52,"שטכל  ברונו שטכל [אדוני ה""לויטננט"" [סרן ",Bruno Stachel Herr Oberleutnant ,"Bruno Steckel [Chief of the ""Lieutenant"" [Capt",63
