,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,גלוריה אנחנו צריכים לחזור,Gloria we have to get back ,Gloria we have to go back,86
1,מה הטעם ,What the hell's the point ,What's the point,78
2,איפה לעזאזל השני ,Where the hell's the other one ,Where the hell the other is,88
3,תפסיק סתם לעמוד שם למה אתה לא עזור לי ,Well don't just stand there Why don't you help me ,Just stop standing there why you did not help me,76
4,איך הוא בדיוק נראה ,What does it look like exactly ,What exactly does he look like,93
5,כמו זה איך אתה חושב שהוא נראה כמו עניבה ,Like this What do you think it's gonna look like a necktie ,Like this is how you think it looks like a tie,77
6,אני אגיד לך דבר אחד אני לא עוזבת את החור הזה בלעדיו,I'll tell you one thing I'm not leaving this goddamn stink hole without it ,I'll tell you one thing I'm not leaving this hole without,87
7,זה הזוג האחרון שנשאר לי ואני עבדתי במשך חודש כדי לקנות אותו,That's the last pair I got And I cut out streetcars for a month to get 'em ,This is the last pair I have left and I worked for a month to buy it,62
8,מצאתי אותו זה הוא ,I found it Here is this it ,I found him it is,70
9,הו לא אני מצטער,Jesus I'm sorry ,Oh no I'm sorry,60
10,גלוריה אל  אולי נוכל לתקן אותו לתפור או משהו,Gloria don't  Look maybe you can fix it up or something sort of sew it up or  ,Gloria Al maybe we can fix it and sew or something,67
11,תני לי לראות את זה אולי נוכל לתפור אותו בחזרה,Gloria let me see it Maybe you can sew it up ,Let me see it maybe we can sew it back,76
12,גלוריה  עדיין יש לי 71 סנט אולי תוכלי  שתוק!,I've still got 71 cents Maybe I can buy-- Shut up!,Gloria I still have 71 cents maybe you can shut up!,80
13,אני לא בוכה בגלל הגרב הארור,It's not the goddamn stocking anyway ,I'm not crying because of the damn sock,61
14,שכח מזה,Forget it ,forget about it,75
15,פעם אהבתי להסתכל על הים לטייל על שפת הים סתם לשבת ולהקשיב לו,I used to love to look at the ocean walk by it just sit and listen to it ,I used to love watching the sea walk on the beach just to sit and listen to it,77
16,עכשיו לא אכפת לי יותר אם לעולם לא אראה אותו שוב,Now I don't care if I ever see it again ,Now I do not care anymore if I never see him again,70
17,את הים או כל דבר אחר,That  or anything else ,The sea or anything else,84
18,מה תעשי עכשיו ,What are you gonna do now ,What will you do now?,67
19,תנסי להיכנס שוב לקולנוע ,Try the movies again ,Try going to the movies again,82
20,לא,No ,No,100
21,אולי כל העולם הארור הזה הוא כמו הליהוק המרכזי,Maybe it's just the whole damn world is like Central Casting ,Maybe this whole damn world is like the main casting,75
22,אני יודע למה את מתכוונת,I know what you mean ,I know what you mean,100
23,אני יודע בדיוק למה את מתכוונת,I know what you mean ,I know exactly what you mean,83
24,אתה יודע ,Do you ,You know,71
25,אז מה את כן הולכת לעשות ,What are you gonna do now ,So what are you going to do?,81
26,החיים,Life ,Life,100
27,לא היה מבט רק ניסיתי לראות את הפנים שלך,I wasn't I was just trying to see your face,There was no look I was just trying to see your face,84
28,אז תמשיך להסתכל,Well keep looking ,So keep looking,81
29,כדאי לך להישאר בשביל הסוף,Stick around for the end ,You better stay for the end,63
30,עזור לי,Help me ,help my,86
31,בבקשה בבקשה,Please Please ,please please,100
32,-תגידי מתי,Tell me when ,- Tell me when,100
33,-אני מוכנה,I'm ready ,-I'm ready,100
34,עכשיו ,Now ,now,100
35,עכשיו,Now ,now,100
36,בוא נלך,Let's go ,let's go,100
37,למה עשית את זה בחור ,Why'd you do it kid ,Why did you do that guy?,67
38,היא ביקשה ממני,She asked me to ,She asked me,89
39,זו הסיבה היחידה שיש לך ,That the only reason you got kid ,That's the only reason you have,79
40,הם יורים גם בסוסים,They shoot horses don't they ,They also shoot horses,76
41,הנה הם שוב!,Here they are again!,Here they are again!,100
42,הילדים הנפלאים הללו עדיין נאבקים עדיין מקווים,These wonderful wonderful kids still struggling still hoping,These wonderful children are still struggling and still hoping,74
43,שעון הגורל ממשיך לתקתק לו הריקוד לא עוצר המרתון ממשיך,As the clock of fate ticks away the dance of destiny continues! The marathon goes on and on and on ,The clock of fate continues to tick if the dance does not stop the marathon continues,70
44,וממשיך וממשיך כמה זמן הם יחזיקו מעמד ,How long can they last ,And goes on and on how long they will last,66
45,פרנק הקטן  תשמור על אמא שלך ,Little Frank you take care of your mom I will ,Little Frank will take care of your mother,87
46,אתה צריך לנסוע ברכבת פרנק ,You should be taking the train Frank ,You have to take the Frank train,74
47,הרכיבה לפורט סמית היא ארוכה מדי ,Fort Smith is too long a ride ,The ride to Fort Smith is too long,86
48,"כשרוכבים על ג'ודי ‏0 1 1 ק""מ הם רק טיול נעים ",On Judy 70 miles will be just a pleasant outing ,When riding Judy 0 1 1 km are just a pleasant trip,60
49,יארנל אני יודע שאתה תשמור היטב על הבית עבורי ,Yarnell I know you'll take good care of the place for me ,Journal I know you will take good care of the house for me,74
50,אתה ומאטי שלי ,You and my Mattie ,You and my Matty,91
51,איפה מאטי ,- Where is Mattie ,Where's Matty,71
52,-כמה כסף את מקצה לי ,- How much are you allowing ,- How much money do you allocate to me?,62
53,אם תקנה סוסי פוני טקסנים תצטרך הרבה מזל ,Little Frank you take care of your mom I will ,If you buy Texan ponies you will need a lot of luck,60
54,אני מתכנן לקנות כמה שיותר סוסי פוני ,I intend to buy as many ponies as I can swing ,I plan to buy as many ponies as possible,68
55,נרביע אותם לציד צבאים ,We'll breed them for deer hunting ,We will breed them for deer hunting,88
