,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,-מה ,-What ,-what,100
1,יש לי סיסמוגרפים בכל העמק ,I've got seismographs all over the valley ,I have seismographs all over the valley,88
2,הנה אחד ב-2: 00 אתמול ,Here's one at 2:00 yesterday ,Here's one at 2:00 yesterday,100
3,---אבל פה,-But here--,--- But here,100
4,-נסמוך על המילה שלך ,-We'll take your word ,- Trust your word,63
5,-כן איפה הרכב שלך ,-Yeah where's your truck ,"- Yes, where's your vehicle?",72
6,-מעבר לגבעה הזו ,-Just beyond that hill ,- Beyond this hill,76
7,מה ,What ,what,100
8,על הסלע!,Up on that rock!,On the rock!,77
9,-איפה לעזאזל הרכב שלך ,-Where the hell's your truck ,- Where the hell is your car?,79
10,-ממש שם ,-Right over there ,-Right there,81
11,אני לא חושב שנוכל להגיע ,I don't think we can make that ,I do not think we can get there,72
12,לפחות הוא לא יכול לטפס ,At least he can't climb ,At least he can not climb,96
13,החיים מסריחים יותר מהמתים ,Live ones smell worse than the dead ones ,The living stinks more than the dead,66
14,הם מוטציות שנוצרו מקרינה ,They're mutations caused by radiation ,They are mutations created from radiation,77
15,או שלא ,Or no ,or not,91
16,הממשלה בנתה אותם ,The government built 'em ,The government built them,83
17,הפתעה גדולה לרוסים ,Big surprise for the Russians ,A big surprise for the Russians,97
18,אין שום דבר כמותם ברשימת המאובנים אני בטוחה ,There's nothing like them in the fossil record I'm sure ,There's nothing like them on the fossil list I'm sure,87
19,אז הם מלפני תקופת המאובנים ,Okay so they predate the fossil record ,So they are from before the fossil record,68
20,ופשוט לא ראינו אחד עד עכשיו ,And we've just never seen one 'til now ,And we just have not seen one until now,79
21,נכון ,Right ,Right,100
22,אני אומר שהם מהחלל ,I vote for outer space ,I say they are from space,60
23,אין סיכוי שהם מקומיים ,No way these are local boys ,There is no chance they are local,70
24,ובכן לא ראינו סימן כבר שעות ,Well haven't seen a sign for hours ,Well we haven't seen a sign in hours,86
25,הוא בטח הלך מזמן ,Must be long gone ,He must have gone a long time ago,60
26,אנחנו חייבים לעשות משהו ,We've got to do something ,We must do something,76
27,"""אנחנו חייבים לעשות משהו """,We've got to do something ,"""We must do something""",76
28,"אני לא יודע למה ""אנחנו"" זה זה תמיד ""אני"" כל פעם ","I don't know why ""we"" always has to be ""me"" every damn time ","I do not know why ""we"" it is always ""I"" every time",75
29,אנחנו אנחנו אנחנו ,We we we ,We we we we,84
30,כמו מה אני נראה ,What do I look like ,Like what I look like,85
31,תודה ארל ,Thank you Earl ,Thanks Earl,80
32,בן זונה!,Son of a bitch!,Son of a bitch!,100
33,בן זונה מזדיין!,Son of a bitch!,Fucking son of a bitch!,78
34,הוא חיכה פה כל הזמן הזה ,It's been waiting here all this time ,He's been waiting here all this time,92
35,איך הוא ידע שאנחנו עדיין פה ,How's it know we're still here ,How did he know we're still here,81
36,אין לו עיניים נכון ,It's got no eyes right ,He has no right eyes,71
37,הוא בטוח לא יכול להריח אותנו מתחת לאדמה אני אומר שהוא הקשיב ,Sure as hell can't smell us underground It's been listening ,He sure can not smell us underground I say he listened,78
38,כמובן!,Of course!,of course!,100
39,הוא שומע כל צעד שאנחנו עושים על הסלע זה מוליך מושלם!,It can hear every move we make on this rock lt's a perfect conductor!,He hears every step we make on the rock that is a perfect conductor!,79
40,זה אומר שאנחנו תקועים ,That means we're stuck ,That means we'm stuck,88
41,-גם אני ,-Me too ,-me too,100
42,תודה ,Thanks ,Thanks,100
43,אין בעיה ,No problem Anytime ,No problem,71
44,ובכן מה התוכנית ,Well what's the plan ,Well what's the plan,100
45,הדבר הראשון שעלינו לעשות הוא לבדוק האם הזוחל הזקן עדיין שם ,The first thing we've got to do is see if old Stumpy's still out there ,The first thing we need to do is check if the old reptile is still there,72
46,-אני יכול להשאיל את האת ,-Can I borrow that shovel ,- I can lend the shovel,67
47,אין לו בית ללכת אליו ,Doesn't he have a home to go to ,He has no home to go to,74
48,בגלל זה אגדר לא ירד מהמגדל המזדיין ,That's why Edgar never got down off that damn tower ,That's why Agdar did not come down from the fucking tower,65
49,אני חושבת שיש לי רעיון ,I have an idea ,I think I have an idea,78
50,אתם יודעים אנחנו חייבים לגבש תוכניות או שהוא יחכה פה עד שנמות ,You know we have to come up with a plan or he's going to wait us to death ,You know we have to make plans or he's waiting here until we die,64
51,-למה שלא נרוץ ,-Why not run ,- Why not run,100
52,השגנו אותו אתמול ,We outran him yesterday ,We got it yesterday,71
53,לרוץ זה לא תוכנית ,Running's not a plan ,Running is not a program,73
54,ריצה זה מה שעושים כשהתוכנית לא עובדת ,Running's what you do when a plan fails ,Running is what you do when the program does not work,70
55,אתה לא מנסה לחשוב על תוכנית ,You're not trying to think of a plan ,You're not trying to think of a plan,100
56,זה לא כאילו שיש לנו הרבה אפשרויות ,It ain't like we got a hell of a lot of options ,It's not like we have many options,62
57,תמיד יש אפשרויות ,There's always options ,There are always options,87
58,אנחנו פשוט צריכים לחשוב עליהן ,We've just got to think of them ,We just have to think about them,76
59,למה שלא תתחיל לחשוב ,Why don't you start thinking ,Why not start thinking,80
60,למה אני תמיד עושה את כל החשיבה ,Why do I always have to do all the thinking ,Why I always do all the thinking,85
61,-מי מת והכתיר אותך לאינשטיין ,-Who died and made you Einstein ,-Who died and crowned you Einstein,79
62,-אתם יודעים איך לקפוץ במוט ,-You know how to pole vault ,- You know how to jump on a pole,71
63,להישאר על הסלעים האל!,Stay on those residual boulders!,Stay on the Rocks God!,65
64,תמי לין בקסטר הזו היא ידעה לקפוץ במוט ,That Tammy Lynn Baxter she do much pole vaulting ,This Tammy Lynn Baxter she knew how to jump on a pole,67
65,החרא הזה לא ישאיר לנו הרבה זמן ברגע שנגיע לרכב ,That slimebag won't give us much time once we hit that truck ,This shit will not leave us much time once we get to the car,63
66,-אני אומר שנקפוץ כולם יחד ,-l say we all jump together ,- I'm saying we'll all jump together,87
67,חכו ,Wait ,Wait,100
68,בסדר מוכנה ,Okay ready ,Okay ready,100
69,אחת שתיים שלוש!,One two three!,One two three!,100
70,זוז!,Move!,Move!,100
71,מישהו יכול אולי לעזור לי ,Can somebody perhaps help me ,Maybe someone can help me,72
72,לא!,No!,No!,100
73,הנחשים האלה הם רק הלשונות שלהם ,The snake things are just their tongues ,These snakes are just their tongues,86
74,החיות האלה ענקיות ,These animals are huge!,These animals are huge,100
75,אני מצטערת ממש קשה לי עם זה ,I'm sorry I'm having a real difficult time with this ,I'm sorry it's really hard for me with this,69
76,-איפה ברט והת'ר ,-Where's Burt and Heather ,-Where is Brett and Heather,92
77,-אני לא מצליח להשיג אותם ,-l can't reach them ,- I can not get them,67
78,איך אתה קורא לדברים האלה ,What's the name you call those things ,What do you call these things,76
79,מאיפה הם באו ,Where do they come from ,Where did they come from,94
80,-אני לא יודעת ,-l don't know ,-I do not know,72
81,-את מדענית לא ,-You're a scientist aren't you ,- You're not a scientist,78
