,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,תירגע וינסנט ,Take it easy Vincent ,Relax Vincent,61
1,זאת לא אשמתה ,This is not her fault ,It's not her fault,87
2,תראו מי החליט להצטרף!,Look who decided to chime in !,Look who decided to join!,85
3,היצור מהלגונה השחורה ,The creature from the Black Lagoon ,The creature from the Black Lagoon,100
4,אני צריך לבדוק את הראש בגלל שהקשבתי לך ,I should've had my head examined listening to you ,I need to check my head because I listened to you,65
5,הזדמנות לעסקה של פעם בחיים ואני מחפש אמא מתה ,A deal-of-a-lifetime opportunity  and I'm out looking for a dead mother ,A once in a lifetime opportunity and I'm looking for a dead mom,84
6,-כל מה שרציתי שנהייה משפחה ,- All I wanted was to make us into a family ,-Everything I wanted us to be a family,62
7,-משפחה בתחת שלי !,- Family my butt !,-Family in my ass!,67
8,אין כאן משפחה ,There's no family here ,There is no family here,89
9,אין כאן דבר חוץ ממני ושלושה מפסידנים ,There's nothin' here except me and three losers ,There's nothing here but me and three losers,91
10,אני לא יודע למה אני מקשיב לאנשים ,I don't know why I listen to people ,I do not know why I listen to people,90
11,-אני לא יודע למה אני עושה זאת ,- I don't know why I do it ,- I do not know why I do this,78
12,וינס!,Vince !,Vince!,100
13,-אני עוזב  -לא עצור !,- I'm leaving ,-I'm leaving -Don't stop!,67
14,מה אתה עושה ,What are you doing ,What are you doing,100
15,אתה מתנהג כמו ילד ,You're acting like a fourth-grader ,You act like a child,63
16,לאן אתה חושב שאתה הולך ,Where do you think you're going ,Where do you think you're going,100
17,הוא זרק אותנו באמצע ניו מכסיקו ,He dumped us in the middle of New Mexico ,He dumped us in the middle of New Mexico,100
18,--אני לא יכולה,I can't--,--I can not,88
19,יוליוס!,Julius !,Julius!,100
20,אתם לא יודעים את זה והבטחתי לוינס שלא אספר לכם אבל יש לו משהו בתא המטען ששווה מיליונים ,You don't know this  and I promised Vince that I wouldn't tell you  but he's got something in the trunk that's worth millions ,You do not know it and I promised Vince I would not tell you but he has something in the trunk worth millions,82
21,בסדר כן ,[ Vince ] Okay yeah ,Okay yes,61
22,כן מר ביטרוט ,Yes Mr Beetroot ,"Yes, Mr. Bitter",71
23,כן אני אמצא את זה כן ,Yeah I'll find it ,Yes i will find it yes,77
24,כן יש לי מפה ,Yeah Yes I have a map ,Yes I have a map,86
