,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,לא רע לחובבנית ,Not bad for an amateur ,Not bad for an amateur,100
1,זה יוצא 279 דולר ו-15 סנט ,That makes it 279 D's and 15 cents ,It comes out to $ 279 and 15 cents,73
2,נעגל את זה ל-279 עבור גברת סימונסון ,Call it 279 D's even for Mr Simonson ,We rounded it up to 279 for Mrs. Simmonson,60
3,חושבת ששכחתי לא שכחתי ,Mr Brady Think I forgot ,Think I forgot I did not forget,63
4,ביקשת משהו מיוחד והבאתי אותו בואי הנה ,You asked for something special and I got it ,You asked for something special and I brought it here,85
5,פעם בכמה זמן אוכל להביא ללקוח משהו ממש מיוחד ,How often can I offer a customer something really fantastic ,Once in a while I can bring the customer something really special,61
6,הביטי ,Look ,Look,100
7,בשר כפי שמעולם לא ראית ,Beef like you've never seen before ,Meat like you've never seen before,85
8,מה אתה רוצה ,What do you want ,What you want,90
9,אותך מר סימונסון ,You Mr Simonson ,"You, Mr. Simmonson",97
10,הם אמרו לי לומר שהם מצטערים  אך לא ניתן לסמוך עליך יותר ,They told me to say that they were sorry but that you had become unreliable ,They told me to say they are sorry but can no longer be trusted,61
11,זה נכון ,That's true ,This is true,78
12,הם לא יכולים להסתכן באסון כך הם אמרו ,They can't risk a catastrophe they say ,They can not risk a disaster so they said,76
13,הם צודקים ,They're right ,They are right,96
14,הכרחי ,Necessary ,necessary,100
15,למי ,To who ,whom,60
16,ביצעתי את הביקורת השגרתית ,I made the routine check ,I performed the routine review,63
17,הוא היה חי ב-10: 35 ,He was alive at 10:35 ,He was alive at 10:35 p.m.,91
18,מה שמך ,- What was your name again ,What is your name,78
19,-צ'רלס ,- Charles ,-Charles,100
20,צ'רלס מה ,- Charles what ,Charles what,100
21,-רק צ'רלס ,- Charles ,- Only Charles,74
22,שנים שלא היו לנו כאן בעיות ,God we haven't had any trouble here in years not years ,Years we had no problems here,63
23,הסורקים והאזעקות התקלקלו ביום חמישי שעבר ,The scanners and alarms went out of order last Thursday ,The scanners and alarms broke down last Thursday,74
24,-כן זה היה יום חמישי ,- Yes it was Thursday ,"- Yes, it was Thursday",100
25,הבעיה שאין חלפים ,The problem is parts ,The problem is that there are no spare parts,62
26,זה לוקח להם נצח פשוט נצח ,Takes them forever just forever ,It takes them an eternity just an eternity,63
27,שום דבר לא עובד לא באמת ,Nothing works not really ,Nothing works not really,100
28,לא תאמין איזה בעיות יש לי ,You can't believe the problems I have ,You will not believe what problems I have,77
29,אצטרך לספר איכשהו לשאר הדיירים ,I'll have to tell the other tenants ,I'll have to tell the other tenants somehow,90
30,מה אעשה ,What do I do ,what will I do,69
31,אתקשר אליהם ואומר שמר סימונסון מ-22 איי נרצח ,Call each of them and say Mr Simonson in 22A was slaughtered ,I'll call them and say Mr. Simmonson from 22 Islands was murdered,66
32,סורקים ואזעקות הטובים ביותר שיש ,Unit scanner and alarm the best there is ,The best scanners and alarms there are,82
33,בכל זאת אני חושב שצריכים להיות יותר שומרים ,We should have more guards ,Still I think there should be more guards,63
34,אמרתי להנהלה  ,- I told management  - Wait ,I told the management,79
35,שצריכים להיות יותר שומרים ,We should have more guards ,That there should be more guards,69
36,הבלש ת'ורן רובע 14 ,Detective Thorn 14th Precinct ,Detective Thorne Quarter 14,75
37,טאב פילדינג ,Tab Fielding ,Tab Filing,91
38,הייתי שומר הראש של מר סימונסון ,I was Mr Simonson's bodyguard ,I was Mr. Simmonson's bodyguard,98
39,ריהוט ,Furniture ,Furniture,100
40,כן ,- Yes ,Yes,100
41,-של סימונסון ,- Simonson's ,- by Simonson,86
42,אישיים או שייכים למבנה ,- Personal or building ,Personal or belong to a structure,60
43,היכן סימונסון ,- Simonson's ,Where's Simmonson,74
44,נלך ,Let's go ,We'll go,62
45,מה היה שמו המלא -וויליאם ר ,- What was his full name ,What was his full name - William R,81
