,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,ויויאן ,Viviane!,Vivian,92
1,יש לי בחור שיודע הרבה והוא לא מהסוג שמכסח צורה ,I got a guy who knows what's what He ain't the kind to bust a gut,I have a guy who knows a lot and is not the type to mow a shape,61
2,"יש לו הרבה פילוסופיה הוא רק מתוק מידי ב""ריפיפי"" ","He's got lotsa philosophy Only he's too sweet on ""rififi""","He has a lot of philosophy, he's just too sweet in ""Ripipi""",72
3,אם בחור אחר מהנהנן בראשו מייד הוא שולף את אקדחו מניד את מגבעתו ו  ,If another guy just gives me a nod Right away he goes for his rod He tips his hat and yessiree!,If another guy nods his head immediately he pulls out his gun and shakes his hat and,63
4,"כן אדוני הגיע הזמן לקצת ""ריפיפי"" ","It's time for some ""rififi""","Yes sir it's time for some ""rippy""",74
5,אני פוסעת קדימה אך הוא לא שם עלי הוא מצביע עלי וצועק:,I step in but he don't give a damn He points me out and says:,I step forward but he does not name me he points at me and shouts:,66
6,"וכשהוא חוזר כעבור כמה זמן ועל פניו חיוך שובב קטן ובבטחון הרב ביותר שביכולתי אני הבאה בתור ל""ריפיפי"" ","And when he's back after a while He's got this nasty little smile And sure as sure can be I'm next in line for ""rififi""","And when he returns after a while and with a small mischievous smile on his face and with the greatest confidence I can I am next in line for ""Ripifi""",63
7,אתה ניראה כמי שאין לו מושג כמו שאף פעם לא דיברו איתך ,You look like you don't have a clue Like no one ever spoke to you,You look like he has no idea like they've never talked to you before,65
8,"על ""ריפיפי"" ","'Bout ""rififi""","About ""Ripifi""",87
9,זאת לא מילה בה אנשים משתמשים בקרב השווים המי-ומי,It's not a word that people use Among the swells the Who's Who's,This is not a word people use among the who-and-who equals,72
10,"""ריפיפי"" ","""Rififi""","""Riffy""",73
11,זאת השפה של חוכמת אנשי הרחוב קריאת הקרב של הקשוחים באמת ,It's the lingo of the streetwise The battle cry of real tough guys,This is the language of the wisdom of the street people and the battle cry of the really tough,68
12,"""ריפיפי"" ","""Rififi""","""Riffy""",73
13,"אז אל תרסק את מוחך ואל תרטן כל פירושו הוא ""קשוח ובלגאן"" ","So don't fry your brain and grumble All it means is ""rough n' tumble""","So do not crash your mind and do not grumble all it means is ""tough and messy""",69
14,"""ריפיפי"" ","""Rififi""","""Riffy""",73
15,וכשאני מסיימת לעבוד הוא לוקח אותי לסרט כלאחר כבוד ,When I'm done workin' the beat He takes me to the movies as a treat,And when I finish work he takes me to the movie disrespectfully,68
16,וכשהוא באמת מתנהג בחופשיות אני חוטפת סטירה איזו שטות ,And when he really lets himself go I get a cuff just for the show,"And when he's really free, I'll get slapped for some nonsense",61
17,"בגן העדן להיות זה רצוני אשלם את המחיר עם ""ריפיפי"" ","In paradise I wanna be I'll pay the price in ""rififi""","In heaven to be it I will pay the price with ""Ripipi""",61
18,"אתה ניראה כמי שאין לו מושג כמו שאף פעם לא דיברו איתך על ""ריפיפי"" ","You look like you don't have a clue Like no one ever spoke to you 'Bout ""rififi""","You look like he has no idea like they've never talked to you about ""rippy""",67
19,זו לא מילה בה אנשים משתמשים בקרב השווים המי-ומי ,It's not a word that people use Among the swells the Who's Who's,This is not a word people use among peers who-and-who,72
20,"""ריפיפי"" ","""Rififi""","""Riffy""",73
21,זאת השפה של חוכמת אנשי הרחוב קריאת הקרב של הקשוחים באמת ,It's the lingo of the streetwise The battle cry of real tough guys,This is the language of the wisdom of the street people and the battle cry of the really tough,68
22,"""ריפיפי"" ","""Rififi""","""Riffy""",73
23,"אז אל תרסק את מוחך ואל תרטן כל פירושו הוא ""קשוח ובלגאן"" ","So don't fry your brain and grumble All it means is ""rough n' tumble""","So do not crash your mind and do not grumble all it means is ""tough and messy""",69
