,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,-אני מבין ,- I understand ,-I understand,100
1,טוב ,Good ,are good,67
2,-הי מר סטיוארט ,- Hi Mr Stuart ,"- Hi, Mr. Stuart",100
3,-הי מר סטיוארט ,- Hi Mr Stuart ,"- Hi, Mr. Stuart",100
4,-אני יכולה לדבר איתך מיס מקגי ,- May I speak to you Miss McGee ,"- I can talk to you, Miss McGee",77
5,את יכולה להשלים אותם אחרי הלימודים ,You can make them up after school ,You can complete them after school,84
6,לאן נעלם האבקן ,Where does the pollen go ,Where did the pollen go?,89
7,אחד טוב דייבי ,Nice one Davey ,Good one Davey,71
8,בזה זה מסתכם ,That's all right ,That's it,72
9,כן ,Yep ,Yes,67
10,המבחר כאן גדול ,Quite a selection here ,The selection here is great,73
11,-אני חושב שהשגת לעצמך אופנוע ,- You got yourself a bike - Great ,- I think you got yourself a motorcycle,67
12,-נהדר -ואתה תזדקק לאלו ,- And you're gonna need these ,- Great - and you'll need those,74
13,-תודה ,- Thanks ,-Thanks,100
14,אם זה ייקח הרבה זמן אז אחכה לעולם,Ifit takes forever Then I'll wait forever,If it takes a long time then I will wait for the world,61
15,אוי מייקל!,Oh Michael!,Oh Michael!,100
16,מייקל!,Michael!,Michael!,100
17,-'טוב לראות אותך פרנצ ,- Good to see you French ,"'' Good to see you, Franz",88
18,-מה ניסית לעשות ,- What were you trying to do ,- What were you trying to do?,100
19,אני מנסה לרכוב באופנוע הזה מבלי לעזאזל להרוג את עצמי ,I'm trying to ride that motorcycle without bloody well killing myself ,I'm trying to ride this motorcycle without damn killing myself,87
20,מייקל! מייקל האם זה למען  סטפני ,Michael this isn't for Stephanie ,Michael! Michael is it for Stephanie,72
21,אני אהיה שלך בחורף כשהשלג על האדמה אני אחמם אותך במהלך דצמבר,I'll be yours in winter When the snow is on the ground I'll warm you through December,I'll be yours in the winter when the snow is on the ground I'll keep you warm during December,90
22,ותמיד אהיה לצידך,And I'll always be around,And I will always be by your side,62
23,-זה יספיק להיום ,- That will be all for today ,- That will be enough for today,80
24,-בלאנש!,- Blanche!,-Blunch!,77
25,חכו יש לנו עוד עונות ,Wait we still have some more seasons ,Wait we have more seasons,82
26,היינו צריכות להתחיל עם החורף כי פולט מאחרת ו  היא אחרה גם היום אבל עכשיו  היא כאן והיינו רוצות להציג את הקיץ ,We have to start with winter because Paulette's late and she was late again today but she's here now and we'd like to do summer ,We had to start with the winter because it emits late and it is also late today but now it is here and we would like to introduce the summer,69
27,התקבלתן הבא ,The Preptones ,Their next reception,61
28,'ה'פרפטונס ,The Preptones ,The Perthons,80
29,מר סנדמן הבא לי חלום אלו הבחורים שלי ,Mr Sandman bring me a dream These are my boys Look ,Mr. Sandman bring me a dream these are my guys,86
30,אני יודעת ,I know ,I know,100
31,אז אמור לה שלילותיה הבודדים נגמרו סנדמן אני כה בודד,Then tell her that her lonesome nights are over Sandman I'm so alone,So tell her her lonely nights are over Sandman I'm so lonely,78
32,אין לי אף אחת שאומר שהיא שלי אנא הפעל את קרן האור הקסומה שלך,Don't have nobody to call my own Please turn on your magic beam,I have no one who says it's mine please turn on your magical ray of light,62
33,מר סנדמן הבא לי חלום,Mr Sandman bring me a dream,Mr. Sandman brought me a dream,89
34,-זה היה נפלא!,- That was wonderful!,- It was wonderful!,88
35,-כן ,- Yes ,-Yes,100
36,'ה - 'טי-בונס ,The T-Bones ,'E -' T-Bones,80
37,'בירדס' ,Birds ,'Birds',100
38,'טי-בירדס' ,T-Birds ,T-Birds,100
39,-'הולכים מדברים כמו 'טי-בירד אלו הבחורים שלי ,Walk talk like a T-Bird tonight,'' Going to talk like 'T-Bird are my guys,62
40,הולכים מדברים כמו 'טי-בירד' הלילה,Walk talk like a T-Bird tonight,Going to talk like 'T-Bird' tonight,75
41,-תודה לכם ,- Thank you ,-Thank you,100
42,-זה היה פשוט נפלא ,- That was wonderful!,- It was just wonderful,82
43,-זה היה מאד נחמד ,- It was very nice ,- It was very nice,100
44,אנחנו יכולים לעבוד עוד קצת על ה - הממ-הממ ,We could work a little bit on the harn-omies ,We can work a little more on the - hmm-hmm,71
45,נתראה מאוחר יותר ,Catch you later ,see you later,64
46,תודה לכן ,- Thank you ,Thank you for that,67
47,אמא שלי מזמינה אותך לספגטי מתי שנוח לך ,My mom wants you to come over for a psaghetti at your convience ,My mom invites you to spaghetti whenever it suits you,60
48,תודה לך נאגרלי ,- Thank you ,Thank you Negrali,69
