,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,מה אתה עושה עם החרא הקטן הזה ,What are you doing with that piece of sheep dip ,What are you doing with this little shit,74
1,הייתי מפוצץ לו ת'ראש לגנב רק על זה שהוא פה ,I'd like to blow his thieving head off just for riding through my town ,I would have blown him to the thrash of stealing just for being here,61
2,הרג את אולינג'ר ואת בל ,Killed Ollinger and Bell ,Killed Olinger and Bell,98
3,חשבתי שאולי גייט או מישהו מהבחורים ראה אותו ,I thought maybe Gate and some of the boys might have a sign on him ,I thought maybe Gate or one of the guys saw him,67
4,אני עדיין רוצה אותו על שוד הרכבת בספרינגר ,Well I still want him for that train robbery up at Springer ,I still want him on the train robbery in Springer,78
5,גייטס מצא לו איזה מקום עם בלק הריס וסט קול ,Gate's been holed up outside of town here with Black Harris and Sut Cole ,Gates found him some place with Black Harris and a voice set,61
6,אני לא יודע שום דבר על החבר'ה לא יועד שום דבר על הנער ,I don't know nothing about the boys I don't know nothing about the Kid ,I do not know anything about the guys nothing is intended for the boy,71
7,אני מבין שאתה עובד בשביל צ'יזם ,Understand you've been riding for Chisum ,I understand you're working for chism,70
8,אני הייתי מעדיף להיות מחוץ לחוק מאשר להיות שריף של לינקולן ושל אלה שמנהלים אותה ,I'd rather be on the outside of the law than packing a badge for that town of Lincoln and them that's a-running it ,I would rather be outlawed than be a sheriff of Lincoln and those who run it,61
9,זאת עבודה ,It's a job ,It's a job,100
10,אני בשלב שבו אני לא עושה שום דבר בשביל אף אחד אלא אם כן משלמים לי על זה ,I got to the point where I don't do nothing for nobody unless there's a piece of gold attached to it ,I'm at a point where I do nothing for anyone unless I get paid for it,65
11,איפה שמת את התג שלי ,Where'd you put my badge ,Where did you put my badge?,96
12,זה לא מוצא חן בעיניי קלן ,I don't like it Cullen ,I do not like Cologne,70
13,המקום הזה לא שווה את זה ,This town is not worth it ,This place is not worth it,78
14,להגיד לך את האמת ממה גם אני לא מתלהב ,Tell you the truth Mama I don't take a shine to it myself ,"To tell you the truth, I'm not thrilled either",61
15,שריף בייקר ,Sheriff Baker ,Sheriff Baker,100
16,היי בלק הריס!,Hey Black Harris!,Hi Black Harris!,90
17,אני רוצה לדבד איתך!,I wanna talk to you!,I want to talk to you!,85
18,בלק ,Black ,Black,100
19,לא ראיתי את הנער אם זה מה שבאת לשאול ,I ain't seen the Kid if that's what you're sniffing after ,I did not see the boy if that is what you came to ask,62
20,אבל אם אתה רוצה אחד על אחד אני האיש ,But if it's straight-up one-to-one you want then I'm your man ,But if you want one on one I'm the man,71
21,אני מחפש עקבות בלק ,I'm looking for sign Black ,I'm looking for black footprints,72
22,אסור לנו לעשות את זה זה לזה ,This town's got no hat size nohow ,We must not do this to each other,61
23,לא נשארו רבים מאיתנו ,Ain't that many of us left ,Not many of us were left,64
24,זוכר ,Remember ,Remember,100
25,אתה ואני הגענו למחוז הזה יחד ,You and me rode into this county together ,You and I came to this district together,67
26,לפני חמש עשרה שנה בערך ,Oh hell about 15 years ago ,About fifteen years ago,69
27,פט אני יודע איפה הנער ,Pat I know where the Kid's at ,Pat I know where the boy is,82
28,אני אגלה לך  כשתשכב על האדמה ,I'll tell you when you're lying proper on the ground ,I'll tell you when you lie on the ground,80
29,אלה יהיו המילים האחרונות שתשמע ,It'll be the last words you ever hear ,These will be the last words you will hear,68
30,תראה את היצורים האלה סילווה ,Hey hold them critters Silva ,Look at these creatures Silva,60
31,קידמה ילד בוא נתפוס אותם ,Go on kid let's get them ,Progress Child let's catch them,62
32,קדימה בילי ,Come on Billy ,Come on Billy,100
33,זוז בילי!,Move Billy ,Move Billy!,100
34,-מה יש לך שם ,- What you got there ,- What do you have there?,80
35,וזה השטח של צ'יזם ,And this is Chisum's land ,And this is the territory of chism,64
36,-לאן אתה הולך סילווה ,- Where you going with it Silva ,"- Where are you going, Silva?",78
37,תנו לו איזה בדיחה טובה ,Give him a good laugh ,Give him some good joke,64
38,רוצה קפה ,You want some coffee ,Do you want some coffee,93
39,השם הוא פו ,Name is Poe ,The name is Pooh,81
40,ג'ון פו מפורט גריפין שבטקסס ,John W Poe out of Fort Griffin Texas ,"John Poe of Fort Griffin, Texas",91
41,אולי ראית אותי לפני חושד בסנטה פה אצל המושל ואלאס ,Maybe you saw me last month in Santa Fe at Governor Wallace's ,You may have seen me before suspecting Santa Fe at Governor Wallace's,69
42,המושל מינה אותי לסגן שריף הוא בטח אמר לך ,The governor made me a deputy I figure he probably told you ,The governor appointed me deputy sheriff he must have told you,68
43,כבר יש לי סגן ,Already got me a deputy ,I already have a deputy,78
44,שניים עדיפים על אחד ,Two's better than one ,Two is better than one,88
45,אני נותן דין וחשבון רק למושל למר נוריס ולמר האולנד ,I answer only to the governor Mr Norris and Mr Howland ,I only hold the governor accountable to Mr. Norris and Mr. Howland,83
46,שמעתי בדרך שמועות שהנער במקסיקו ,I heard talk on the trail the Kid's in Mexico ,I heard on the way rumors that the boy was in Mexico,72
47,-אני יוצא לדרום מערב ,- I'm going southwest ,- I'm going southwest,100
48,צ'יזם בן אדם טוב ,Chisum is a fine man ,Chism is a good person,62
49,אני אגיד לך משהו פעם אחת ואני לא רוצה להגיד את זה שוב:,I'm gonna tell you this once I don't wanna have to say it again ,I'll tell you something once and I do not want to say it again:,70
50,המדינה מזדקנת ואני מתכוון להזדקן איתה ,This country's getting old I aim to get old with it ,The country is aging and I intend to age with it,61
51,יכול להיות שהוא טוב ממני ,Two's better than one ,Maybe he's better than me,65
52,אני לא שופט אותו ,I ain't judging ,I'm not judging him,76
53,אבל אני לא רוצה שתסביר לי שום דבר ואני לא רוצה שתגיד לי משהו על הנער או על מישהו אחר במחוז ,But I don't want you explaining nothing to me I don't want you saying nothing about the Kid and nobody else in my damn county ,But I do not want you to explain anything to me and I do not want you to tell me anything about the boy or anyone else in the district,66
54,גארט מבקש לראות אותך מר צ'יזם ,Garrett to see you Mr Chisum ,Garrett asks to see you Mr. Chism,90
55,אינידאנים גנבו ממני ארבעים סוסים בשבוע שעבר ,Mescaleros stole 40 head of horses last week ,Indians stole forty horses from me last week,61
56,כן שמעתי שהם יצאו מהשמורה ,Yeah I heard they was off the reservation ,Yes I heard they came out of the reserve,72
