,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אני יודע איך לתקן דברים ,I know how to fix things ,I know how to fix things,100
1,אתה יודע שתיקנתי את מייבש השיער של אשתי ,- I fixed my wife's hairdryer ,You know I fixed my wife's hair dryer,69
2,בלאנש לקחה אותו ,Blanche took it ,Blanche took it,100
3,אז תן לי לעשות משהו ,Let me do something ,So let me do something,93
4,אני חייב לעשות משהו ,I got to do something ,I have to do something,84
5,טוב אתה יכול להסיר את ראשי התיבות של אשתי מהמגבות ,You can take my wife's initials off the towels ,Well you can remove my wife's initials from the towels,78
6,בוא אתה יכול לישון בחדר של ברוסי ,You can sleep in Brucey's room ,Let's you sleep in Rossi's room,62
7,אני יכול לבשל  ,I can cook you know ,I can cook,69
8,אתה יודע אני טבח מצויין ,I can cook you know ,You know I'm an excellent cook,73
9,אתה לא חייב ,You don't have to ,You do not have to,91
10,יש לי מספיק צ'יפס שיחזיק שנה ,I got enough potato chips to last a year ,I have enough chips to last a year,81
11,שתי ארוחות ביום ,Two meals a day ,Two meals a day,100
12,בבית ,At home ,At home,100
13,-אנחנו חייבים לשלם מזונות אתה יודע ,- We got to pay alimony ,- We must pay alimony you know,69
14,-אוקיי פליקס אתה יכול לבשל ,- OK you can cook ,-Okay Felix you can cook,79
15,אכין את זה לסוף שבוע הזה ,I'll make it this weekend ,I'll make it this weekend,100
16,אני חייב להתקשר לפרנסס ,I got to call Frances ,I have to call Frances,84
17,הסיר הגדול שלי אצלה ,She's got my big pot ,My big pot with her,67
18,אולי תשכח מפרנסס ,Will you forget Frances ,Maybe you'll forget about Frances,75
19,אנחנו נשיג סירים משלנו ,We'll get our own pots ,We will get our own pots,83
20,אל תשגע אותי לפני שאתה עובר טוב ,Don't drive me crazy before you move in ,Do not drive me crazy before you go well,81
21,אם אעשה משהו שירגיז או יעצבן אותך אל תחשוש מלומר לי ,If I do anything that irritates you don't be afraid to tell me ,If I do something that will upset or annoy you do not be afraid to tell me,69
22,זאת הדירה שלך ,It's your apartment ,This is your apartment,88
23,אני לא רוצה לעלות לך על העצבים ,I don't want to get on your nerves ,I do not want to get on your nerves,90
24,-הלו שלום פרנסס ,- Hello Frances ,Hello Hello Frances,81
25,-אני לא פה אני לא פה ,- I'm not here ,- I'm not here I'm not here,65
26,אתה לא שמעת ממני או יודע איפה אני לא ראית אותי לא התקשרתי ואני לא פה ,You haven't heard from me You didn't see me And I'm not here ,You have not heard from me or know where I have not seen me I have not called and I am not here,65
27,כן הוא פה ,Yes he's here ,Yes he is here,96
28,היא מודאגת ,Is she worried ,She's worried,96
29,מה היא אומרת ,What's she saying ,What is she saying,97
30,היא בוכה ,Is she crying ,She is crying,100
31,היא רוצה לדבר  אני לא רוצה לדבר איתה ,I don't want to talk to her ,She wants to talk I do not want to talk to her,71
32,לא הוא הולך להישאר פה אתי ,He's gonna stay here with me ,No he's going to stay here with me,84
33,ואתה יכול לומר לה שאני גם לא חוזר כי נשבר לי ,And you can tell her I'm not coming back ,And you can tell her I'm not coming back either because I'm broken,75
34,אני גם אנושי אתה יודע ,I'm human too you know ,I'm also human you know,80
35,היא לא היחידה שסבלה בנישואים האלה אז תגיד לה!,She's not the only one that's suffered in this marriage ,She's not the only one who suffered in this marriage so tell her!,84
36,-כן הוא בסדר ,- He's fine ,"- Yes, he's fine",82
37,-אל תגיד לה שאני בסדר !,- Don't tell her I'm fine ,- Do not tell her I'm fine!,94
38,-אני מבין ,- I understand ,-I understand,100
39,-היא רוצה לדבר אתי   שאל אותה ,- Ask if she wants to speak to me ,-She wants to talk to me asked her,81
40,פרנסס את רוצה לדבר אתו ,Do you want to speak to him ,"Frances, you want to talk to him",76
41,הו את לא רוצה ,Oh you don't ,Oh you do not want,80
42,-היא לא רוצה ,- She doesn't ,-She does not want to,71
43,-אני מבין ,- I understand ,-I understand,100
44,לילה טוב פרנסס ,Good night Frances ,Good night Frances,100
45,-היא לא רוצה לדבר אתי  -לא ,She doesn't want to speak to me ,- She does not want to talk to me,81
46,אז למה היא התקשרה ,Why did she call ,So why did she call,91
47,היא רוצה לדעת מתי אתה אוסף את הבגדים ,She wants to know when you're collecting your clothes ,She wants to know when you collect the clothes,87
48,היא רוצה לצבוע את החדר מחדש ,She wants to have the room repainted ,She wants to repaint the room,89
49,בוא נלך לישון ,Let's go to bed ,Let's go to sleep,69
50,-היא לא רצתה לדבר אתי ,- She didn't want to speak to me ,- She did not want to talk to me,80
51,-אני אשיג לך פיג'מה ,- I'll get you a pair of pyjamas ,- I'll get you pajamas,80
52,אתה אוהב פסים נקודות או חיות ,You like stripes dots or animals ,You like striped dots or animals,97
53,אני רציתי להתאבד והיא בוחרת צבעים ,I wanted to kill myself and she's picking colours ,I wanted to commit suicide and she chooses colors,65
54,מה דעתך על נעלי בית יש לי נעלי בית חמות בשבילך ,How about some house slippers for you ,How about slippers I have warm slippers for you,76
55,כי היא גרמה לי להבין סוף-סוף שזה נגמר ,She finally made me realise it's over ,Because she made me finally realize it was over,81
56,זה לא נקלט אצלי עד לדקה הזאת ,It didn't sink in till this minute ,It has not been absorbed by me until this minute,61
57,פליקס אני רוצה שתלך לישון ,Felix I want you to go to bed ,Felix I want you to go to sleep,83
58,הנישואים שלי באמת נגמרו ,My marriage is really over ,My marriage is really over,100
59,"זה לא נראה כ""כ רע עכשיו ",It doesn't seem so bad now ,It does not look so bad now,68
