,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,את היית בת 17 אז ,- You were 17 then ,You were 17 then,100
1,כולכם גררתם אותי ומשכתם אותי כל הדרך הזו ועכשיו יש לי את ההזדמנות לעשות את זה בדרך שאני מכירה ,You've all been dragging and pulling me all this way Now I have a chance to do something I know how to do ,You all dragged me and pulled me all this way and now I have the opportunity to do it the way I know,70
2,תודה ,Thank you ,Thanks,67
3,היי היי מטיף ,Hey hey preacher ,Hey hey preacher,100
4,תיקח נשימה עמוקה ,Take a deep breath ,Take a deep breath,100
5,אני ,- I am ,I am,100
6,הוא שוחה דרך מסדרונות ובמעלה ומורד המדרגות ,He's swimming through corridors and up and down stairwells ,He swims through corridors and up and down stairs,90
7,אני היחידה המאומנת לעשות דברים כאלה ,I'm the only one here trained to do that ,I'm the only one trained to do such things,78
8,למה את חושבת שאת יכולה לעשות זאת ,What makes you think you can do it ,Why do you think you can do that?,79
9,אתה יכול לשאול כל אחד מאיחוד שחייניות הנשים ,You can ask anybody in the Women's Swimming Association ,You can ask any of the women's swimmers union,68
10,רק בגלל שהעליתי במשקל לאחרונה זה לא אומר שלא יכולתי להיות פעם אתליטית ,Just because I put on a little weight doesn't mean I wasn't once an athlete ,Just because I've gained weight recently does not mean I could not have once been athletic,63
11,מה הזמן עכשיו ,- What time now ,What time is it now,81
12,39 שניות ,- 39 seconds ,39 seconds,100
13,אולי הוא שם ,- Maybe he's there ,Maybe he's there,100
14,תן לו עוד זמן ,- Give him more time ,Give him more time,100
15,הוא אמר שייתן משיכה לחבל ,He said he'd tug on the rope ,He said he would give a pull to the rope,71
16,מה נעשה לעזאזל מה נעשה ,What'll we do goddamn it What'll we do ,What the hell was done What was done,65
17,תמשוך אותו חזרה ,Pull him back ,Pull it back,88
18,תמשוך אותו חזרה!,Pull him back ,Pull it back!,88
19,תן יבן זונה תן!,Give you son of a bitch! Give!,Let son of a bitch Give!,82
20,בלה תזהרי ,Belle be careful ,"Bella, be careful",94
21,מני אתה חושב שאני מתכננת להיות רשלנית ,Manny you think I'm planning to be careless ,Manny do you think I'm planning to be negligent,78
22,מה היא חושבת שהיא עושה ,What does she think she's doing ,What does she think she's doing?,100
23,תן לה ללכת ,Let her go ,Let her go,100
24,היא יודעת מה היא עושה ,She knows what she's doing ,She knows what she's doing,100
25,היא בטח מצאה אותו ,- She must have found him ,She must have found him,100
26,או תודה לאל ,- Oh thank God ,Or thank god,92
27,אתה רואה מר סקוט בתוך המים אני נורא רזה ,You see Mr Scott in the water I'm a very skinny lady ,You see Mr. Scott in the water I'm terribly thin,75
28,חכה חכה תן לו זמן ,Wait wait give them time ,Wait wait give him time,94
29,כנראה אני כבר לא אלופה  של ארגון הנשים יותר  ,I guess I'm not the champion of the Women's Swimming Association anymore ,I'm probably no longer a champion of the women's organization anymore,60
30,תחזיקי מעמד גברת רוזן ,Hold on Mrs Rosen ,"Hold on, Mrs. Rosen",100
31,תחזיקי מעמד ,Just hold on ,hold on,74
32,מר סקוט  מספיק זה מספיק  ,Mr Scott enough is enough Let me go ,Mr. Scott enough is enough,83
33,בבקשה תן לי ללכת ,Please let me go ,Please let me go,100
34,תן את זה למני ,Give this to Manny ,Give it to Manny,76
