,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,-הו !,- Oh !,-Oh!,100
1,-מממ ,- Mmm ,-Mmmm,86
2,היי ,Hey ,Hey,100
3,אני חושב שזה מספיק ,I think that's enough ,I think that's enough,100
4,מה שהם עושים בדרך כלל כשהם באים לרדת מההר ,What do they usually do when they come come down from the mountain ,What they usually do when they come down the mountain,89
5,אה בכל יום שני הם באים לתוך העיר כדי לקנות אוכל וכאשר הם עוזבים הם לוקחים חלק מהבנות איתם ,Oh every Monday they come into town to buy food and when they leave they take some of the girls with them ,Oh every Monday they come into town to buy food and when they leave they take some of the girls with them,100
6,-כמה בנות ,- Some girls ,-Some girls,100
7,זה מספיק ,That's enough ,It is enough,80
8,נו באמת ,Come on ,come on,100
9,בואו נלך ,Let's go ,lets go,93
10,-אה שום דבר אחר ,- Oh nothing else ,"- Oh, nothing else",100
11,-היי המתן !,- Hey wait !,-Hey wait!,100
12,-ג'קי מה הוא מדבר ,- Jackie what is he talking about ,-Jackie what is he talking about,100
13,להחזיק מעמד ,Hold on ,Hold out,80
14,עוד שאלה אחת בשבילי ,One more question for me ,One more question for me,100
15,-כן ,- Yes ,-Yes,100
16,-הממ !,- Hmm !,-Hmmm!,86
17,אם מישהו קורה לשאול מעולם לא היינו כאן ,Ifanyone happens to ask we were never here ,If anyone happens to ask we have never been here,69
18,-הממ ,- Hmm !,-Hmm,100
19,-הממ ,- Hmm !,-Hmm,100
20,-מי אתה ,- Who are you ,-Who are you,100
21,-בדיוק ,- Exactly ,-exactly,100
22,הנה בבקשה ,Here you are ,here you go,78
23,להתראות בחודש הבא ,See you next month ,See you next month,100
24,-יברך אותך אחי ,- Bless you brother ,- Bless you brother,100
25,-נכון ,- Right ,-Right,100
26,ביי ביי ,Bye-bye ,Bye Bye,100
27,בואו נחזור ,Let's get back ,Let's come back,83
28,תפסיק עם זה!,Stop that !,stop that!,100
29,-איך הגעת לכאן ,- How did you get here ,- How did you get here?,100
30,-מה אתה עושה כאן ,- What are you doing here ,-what are you doing here,100
31,אתה מבין שאתה יכול להרוס את התכנית שלנו ,Do you realize you might ruin our plan ,You realize you can ruin our plan,85
32,אתה מעמיד את עצמך בסכנה גדולה ,You're putting yourseIfin great danger ,You put yourself in great danger,80
33,אל תדאג ,Don't worry ,Do not worry,87
34,אנחנו הולכים להיתפס ,We're going to be caught ,We're going to get caught,86
35,זה אומר לי כלום ,This means nothing to me ,It means nothing to me,83
36,המנזר ,The monastery ,The monastery,100
37,-הו היי !,- Oh hi !,- Oh hey!,73
38,כאן ,Here ,Here,100
39,בואו נלך ,Let's go ,lets go,93
40,זכות זו דרך ,Right this way ,This right is a way,85
41,לא דוחף ,No pushing ,Not pushing,95
42,-אחת בכל פעם ,- One at a time ,-One at a time,100
43,ברכות בשם של עושר וכוח ,Blessings in the name of wealth and power ,Congratulations in the name of wealth and power,82
44,שימוש בעושר וכושר העמידה שלנו אנחנו חייבים להקים ממלכה מכוחו של השטן ,Using our wealth and fortitude we must establish a kingdom from the power of Satan ,Using our wealth and resilience we must establish a kingdom by the power of Satan,82
45,התכנסנו כאן כבני תמותה ללכתבדרכושל לוציפר  בחיפוש אחר הכוח כי ידוע כשריון החמקמק של אלוהים ,We are gathered here as mortal beings to follow Lucifer's path  in search of the power that is known as the elusive Armour of God ,We have gathered here as mortals to write about the failure of Lucifer in search of the power that is known as the elusive armor of God,82
46,אני עכשיו אדקלם מהפרק הרביעי הפסוק חמישי של הספר Megon ,I will now recite from the fourth chapter fifth verse of the book of Megon ,I will now recite from the fourth chapter the fifth verse of the book Megon,95
47,ישנם פולשים בטענה ,There are intruders on the grounds ,There are intruders in the claim,76
48,מה ,What ,what,100
49,האם אתה בטוח ,Are you sure ,Are you sure,100
50,כן ,Yes ,Yes,100
51,"""להתכופף לא למטה ולכן לתהום נמצאת מתחת לעולם הגיע באמצעות סולם יורד כי יש שבעה שלבים הגיע על ידי מסלול יורד כי יש שבעה שערים ","""Stoop not down therefore for an abyss lies beneath the world reached by a descending ladder that has seven steps reached by a descending pathway that has seven gates ","""Bend not down so the abyss is below the world reached by a descending ladder that has seven steps reached by a descending path that has seven gates",87
52,יש מוקם עולם של כוח רע וקטלני ,There is established a world of an evil and fatal force ,A world of evil and deadly power has been established,72
53,מהחופות של העולם מזנקשובהשדהרע   האל הרע הגאון המרושע השטן הרע ,For from the canopies of the world leaps forth the evil demon-- the evil god the evil genius the evil devil ,From the canopies of the world leaps the evil god the evil genius the evil devil,86
54,אדוני יש זרים שבתוכנו ,- [ Recitation Continues ] - Sir there's strangers among us ,Sir there are strangers within us,62
55,"והמתים קמו ולהריחאתהקטורת""","And the dead will rise and smell the incense ""","And the dead rose and smelled the incense """,89
56,ללכת הלאה ולשמוח!,Go forth and rejoice !,Go ahead and rejoice!,70
57,שלך ,You ,your,86
58,בואו איתי ,Come with me ,Come with me,100
59,היי הוא לוקח משם במאי ,Hey he's taking May away ,Hey he's taking off in May,76
60,-אז אולי אנחנו צריכים פשוט ללכת ולהסתתר ,- So maybe we should just go and hide ,-So maybe we should just go and hide,100
61,-מה אתה עושה ,- What are you doing ,-What are you doing,100
62,-תפסיק להתמזמז ,- Stop fooling around ,- Stop flirting,62
63,-אוקיי ,- Okay ,-Okay,100
64,זכור כדי להיות מאושר ,Remember to be happy ,Remember to be happy,100
65,נו באמת ,Come on ,come on,100
66,להיות מאושר ,Be happy ,Be happy,100
67,-תפסיק עם זה כבר !,- Stop it already !,- Stop it already!,100
68,-היי !,- Hey !,-Hey !,100
69,-מה הבעיה שלך ,- What's your problem ,-What is your problem,87
70,-חזור !,- Back !,-Back!,100
