,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אתה באמת אמרת את זה את יודעת זה ביזנס,- Did you really say that,You really said that you know it's business,61
1,פרסום אולי כמה שלטים אבל אני אופטימי,Advertising signs ; but I'm optimistic,Advertising maybe some signs but i'm optimistic,87
2,-טד בוא הנה,- Ted get down here,—Te come on here,62
3,-איפה הנעליים שלי,- Where's my shoes,—The my shoes,79
4,-אמא בבקשה,- Mom please,-Mam please,90
5,תחפש מאחורי הדלת של השירותים,Look behind the bathroom door,Look behind the door of the toilet,63
6,-מה  הוא רוצה שתגרד לו בראש,He wants you to scratch his head,-What does he want you to scratch him in the head,75
7,אני לא רוצה לגרד לו בראש,Uh you know  I don't wanna scratch his head,I don't want to scratch him in mind,65
8,אם אני לא סוגר את העיסקה הזאת אני הורג את עצמי,If I don't get this deal I'll kill myself!,If I do not close this transaction I kill myself,67
9,מותק בחייך אל תדבר ככה ליד הילדים,Honey don't talk like that in front of the kids,Honey in your life don't talk like this next to the kids,70
10,אני יכול לקחת שיעורי קארטה,Can I have karate lessons,I can take karta lessons,73
11,אני לא קיבלתי בייקון,I didn't get any bacon,I did not get bacon,83
12,בשביל מה אתה צריך שיעורי קארטה,What do you want karate lessons for,What do you need karate lessons,85
13,ברנדה יותר קטנה ממני ויש לה חגורה ירוקה,Brenda's littler than me and she's got a green belt,Brenda is smaller than me and has a green belt,74
14,למה שלא נחסוך את השיעורים ונקנה לך חגורה ירוקה,Why don't we skip the lessons and get you the belt,Why don't we save the lessons and buy you a green belt,81
15,לא!,No!,No!,100
16,תראו את זה!,Look at this!,look at this!,100
17,יש לי ריר של כלב על המכנסיים שלי!,I've got dog drool on my pants!,I have a dog's mucus on my pants!,61
18,אני לא יכול להיפגש עם ונגארד קפיטל עם ריר של כלב על המכנסיים!,I can't meet with Vanguard Capital with dog drool on my pants!,I can't meet with Vefard Capital with a dog's mucus on the pants!,80
19,-מותק אולי פשוט תחליף מכנסיים,- Just change your pants,-As may just replace pants,60
20,בוא הנה אתה כל כך חכם,You're so smart!,Come here are you so smart,73
21,למה שתקשיב לי,Listen to me!,Why do you listen to me,69
22,היי כלבלב,Hi puppy,Hey puppy,82
23,צמא הא,Thirsty huh,Thirsty,78
24,הי מארק,Hi Mark,Hi Mark,100
25,-איך אתה מזיע  -כן,- You're sweaty,-What are you sweating -yes,68
26,את אוהבת את זה,- You like it,you like it,100
27,תריחו את זה איזה ריח טוב,Smell this That smell nice,Save this some good smell,63
28,-זה חמוד,- Oh that's cute,-it's cute,61
29,אבל לא הייתי רוצה לתלות את זה על על המראה האחורית שלי,I wouldn't want to hang it from my rearview mirror,But I wouldn't want to hang it on my back appearance,63
30,גאוני!,Ingenious!,of genius!,67
31,תודה,Thank you,Thanks,67
32,בוא נלך טד,- Let's get Ted,Let's go Ted,88
33,היי טדי איזה ארוחה נחמדה יש לך כאן,Hey Teddy boy That's a nice lunch you got there,Hi Teddy what a nice meal do you have here,63
34,-אה כן,- Oh yeah,-Oh yes,77
35,רק אל תשכח לקנח את זה עם כוס חלב גדולה,Don't forget to wash it down with a big glass of milk,Just don't forget to bury it with a large glass of milk,76
