,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אני גם האסטרונאוט לשעבר ,I'm also an ex-astronaut ,I'm also a former astronaut,78
1,החלק הכי קשה על עף הוא ממריאים ונוחתים ,The hardest part about flying is taking off and landing ,The hardest part about flying is taking off and landing,100
2,B-50 עושה את החלק הראשון בשבילך ,The B-50 does the first part for you ,The B-50 does the first part for you,100
3,אחרי זה אתה פשוט לירות כמה רקטות להחזיק מקל ו Ka-ZA-Zoom מאך 3 ,After that you just fire a couple of rockets hang on to the stick and ka-za-zoom Mach 3 ,After that you just shoot some rockets to hold a stick and Ka-ZA-Zoom Mach 3,77
4,והחלק השני ,And the second part ,And the second part,100
5,נחיתה ,Landing ,landing,100
6,אתה לא יכול להנחית את X-2 לא אפילו עזרתי ,You could never land the X-2 not even with my help ,You can not land the X-2 did not even help,76
7,אז אתה לא ,So you don't ,So you are not,62
8,מממ ,Mmm ,Hmmm,86
9,X-2 עושה להתרסקות ,X-2 does a crash and burn ,X-2 crashes,61
10,אתה לצוף חזרה לכדור הארץ על כרית משי ,You float back to earth on a pillow of silk ,You float back to Earth on a silk pillow,96
11,ברגע שאתה לנחות אתה מזנק קדימה טום קופץ בחזרה רחבה א  נעלמו ללאס וגאס ,The moment you touch down you leap forward Tom leaps back and the broad and I  are gone to Las Vegas ,Once you land you jump forward and Tom jumps back wide and disappeared into Las Vegas,62
12,זה יכול לעבוד ,It might work ,It can work,67
13,כמובן שזה יעבוד ,Of course it'll work ,Of course it will work,81
14,דקות לפני אמרת שזה שטויות ,A minute ago you said it was crap ,Minutes before you said it was nonsense,69
15,זה היה לפני חשבתי את זה ,That was before I thought it out ,That was before I thought it,93
16,טום ,Tom ,Tom,100
17,אתה צריך להיות ישן ,You should be asleep ,You need to be asleep,73
18,ואתה לא צריך להיות ,And you shouldn't be ,And you do not have to be,67
19,אתה דואג לשבור מחר שיא לא ,You're worried about breaking the record tomorrow aren't you ,You're worried about breaking a record tomorrow,84
20,לא ,No ,No,100
21,אתה הולך להיות האיש המהיר ביותר בחיים ,You're gonna be the fastest man alive ,You're going to be the fastest man in life,76
22,מה ,What ,what,100
23,טוב זה טיפשי ,Well that's silly ,Well that's stupid,80
24,אני מבטיח ,I promise ,I promise,100
25,עכשיו מה אני מבטיח ,Now what did I promise ,Now what I promise,90
26,אני אגיד לך מחר בערב ,I'll tell you tomorrow night ,I'll tell you tomorrow night,100
27,תודה חבר 'ה ,Thanks guys ,Thanks guys,100
28,ובכן מוכן להיות האיש המהיר ביותר על פני כדור הארץ ,Well ready to become the fastest man on earth ,Well ready to be the fastest man on earth,95
29,מה עשה לך לחשוב על זה טום ,What did you think of this Tom ,What made you think of this Tom,92
30,ובכן אני לא בטוח כמה שימושי זה יהיה כדי לאמוד את אובדן הזיכרון אבל אה ממלאים את זה אתמול בלילה הביא בטוח בחזרה הרבה ישנים בשבילי ,Well I'm not sure how useful it'll be to gauge a memory loss but uh filling it out last night sure brought back a lot of old ones for me ,Well I'm not sure how useful it will be to estimate memory loss but oh filling it in last night brought sure back a lot of sleep for me,83
31,טוב הציצים שלי גדולות כמו של מרילין ,Well my boobs are as big as Marilyn's ,Well my tits are as big as Marilyn's,85
32,לוסי אתה בחודש החמישי להריונה ,Lucy you're five months pregnant ,Lucy is in the fifth month of her pregnancy,64
33,טוב אולי היא יותר מדי ,Well maybe she is too ,Well maybe she's too,88
34,איזו סיבה אחרת בחור כמו מילר היה להתחתן איתה ,Why else would a guy like Miller marry her ,What other reason a guy like Miller would marry her,77
35,סאלי הוא סופר ,Sally he's a writer ,Sally is a writer,89
36,הם רגילים רק את הדברים הטובים בחיים ,They're only used to the finer things in life ,They are used to only the good things in life,84
37,מותק יש עדין דבר בחיים ,Honey there is nothing finer in life ,Baby there is still a thing in life,62
38,אתה כל כך נורא!,You are so bad!,You're so awful!,69
39,ישהצהובעלהבטקסס זהאניהולךלראות,There's a yellow rose in Texas That I am gonna see,There will be a yellow in the Texas that is your management to see,64
40,אף אחד אחר לא יכול היה מתגעגע אליה לאחציממהלי,Nobody else could miss her Not half as much as me,No one else could have missed her for half an hour,65
41,היאבכתהכל כך כשעזבתיאותה היי חכה רגע ,She cried so when I left her Hey wait a minute ,"She was so embarrassed when she left, hey wait a minute",76
42,תשמע את זה ,Listen to this ,Listen to this,100
43,אם אין לנקות את הרדיו הזה קפטן Birdell הצהוב רק עלה שתראה יהיה 1 אני לדחוף את afterburners שלך ,If you don't clear this radio Captain Birdell the only yellow rose you'll be seeing will be the one I'll shove up your afterburners ,If you do not clear this radio Captain Birdell Yellow just rose you will see will be 1 I push your afterburners,79
44,- האם זה ברור ,- Is that clear ,- Is it clear,83
45,- אה זה רוג'ר אדוארדס ,- Uh that's a roger Edwards ,- Oh it's Roger Edwards,65
46,"""תאריך לידה אוגוסט 8 19   53 ""","""Date of birth August 8th 19  53 ""","""Date of birth August 8 19 53""",97
47,- ובכן זו טעות דפוס ,- Well that's a typo ,- Well this is a typo,86
48,הוא מתכוון 1923 ,He means 1923 ,He means 1923,100
49,- שמור על הקריאה ,- Keep reading ,- Keep reading,100
50,"""מה היתה השפעה חיובית ביותר על לי בתיכון ","""What had the most positive impact on me in high school ",“What was the most positive impact on me in high school,93
51,תשובה: חצאיות מיני ,Answer: miniskirts ,Answer: Mini skirts,97
