,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אז מי יודע אם הוא אי פעם יחזור לאוסטרליה ,So who knows if he'll ever be back to Australia ,So who knows if he will ever return to Australia,78
1,הותיקן ,The Vatican ,Vatican,78
2,זה נחמד ,- Nice ,It's nice,62
3,נחמד ,- Nice ,Nice,100
4,חשבתי שתיהיי מרוצה בשבילו ,- I thought you'd be pleased for him ,I thought you would be happy for him,69
5,כמובן שאני מרוצה ,- Of course I'm pleased ,Of course I'm happy,65
6,זה מה שהוא תמיד רצה לא ,It's what he always wanted isn't it ,This is what he always wanted no,87
7,אני הולכת להנשא ללוק אוניל ,I'm going to marry Luke O'Neill ,I'm going to marry Luke O'Neill,100
8,מה לא הייתי נותנת כדי שהיא תיהיה שלך ולא של לוק ,What I wouldn't give if she were yours instead of Luke's ,What would I not give for her to be yours and not Luke's,64
9,אלוהים יודע כמה פגעתי בך אבל אני כן אוהב אותך ,God knows how much I've hurt you But I do love you ,God knows how much I hurt you but I do love you,97
10,מייגן היא האשה שלי לא שלך!,- Meghann's my wife not yours!,Megan is my wife not yours!,87
11,אז תיהיה בעל בשבילה גבר!,- Then be a husband to her man!,Then you will have a husband for her!,69
12,אני ניסתי לשכוח אותך עם מישהו אחר!,I tried to forget you with someone else!,I was trying to forget you with someone else!,89
13,שני מעגלי חיים במסלול התנגשות עם הגורל ,Two lives on a collision course with destiny ,Two life cycles in a collision course with fate,81
14,ניסיתי כל כך חזק להוציא אותה מליבי ,I've tried so hard to get her out of my heart ,I tried so hard to get it out of my heart,91
15,צפורים מתות בסתר ממשיכה ,The Thorn Birds continues ,Secretly dead birds continue,68
16,הפחד בעיניה והסכין בחזה ,The fear in her eyes and the knife in the chest ,The fear in her eyes and the knife in her chest,91
17,זהו הזכרון האחרון שלי מאמא שלי ,That's my last memory of my mother ,This is my last memory from my mom,68
18,זו הסיבה שבגללה הייתי צריך ללכת לכלא לארבע שנים אפילו שהיא שרדה את זה ,That's why I had to go to prison for four years Even though she survived it ,This is why I had to go to jail for four years even though she survived it,89
19,אחר כך העניינים היו בסדר לזמן מה עד שפגשתי את בת ה70 הזו ,After that it went good for a while Until I met that 70 year old ,Then things were fine for a while until I met this 70 year old,76
20,"אלוהיי"" - אלו היו מילותיה האחרונות"" ","""Oh my god"" were her last words ","My God ""- these were her last words""",92
21,אחר כך היא מתה ,Then she was dead ,Then she died,80
22,לא הכרתי אותה ולא גנבתי שום דבר ,I didn't know her and I didn't steal anything ,I did not know her and did not steal anything,82
23,הרעיון הארור הזה פשוט היה שם ,That damned idea was suddenly there ,That damn idea was just there,81
24,הייתי חייב לעשות את זה ,I just had to ,I had to do it,74
25,לא יכולתי להסביר למה ,I couldn't explain it ,I could not explain why,82
26,אז הוכנסתי לכלא לעשר שנים ,So I went to prison for 10 years ,So I was put in jail for ten years,64
27,הפסיכולוגים התעניינו בחיי הפרטיים ,Then the psychologists got interested in my inner life ,Psychologists were interested in private life,73
28,שהם שאלו אותי על החלומות שלי סיפרתי להם על פרחים ,When they asked me about my dreams I told them about flowers ,That they asked me about my dreams I told them about flowers,92
29,פרחים ,Flowers ,flowers,100
30,תמיד רק פרחים ,Always just flowers ,Always just flowers,100
31,חוץ מזה יכלתי לפנטז במחשבות שלי על כל מה שרק רציתי ,Apart from that I could fantasize in my mind whatever I wanted ,"Besides, I could fantasize in my mind about everything I just wanted",62
32,זה עזר לי לשלוט בדחף ל  להוציא הכל החוצה ,It helped me control this urge to  Just let it all out ,It helped me control the urge to get everything out,69
33,כלא קיים כדי להפוך אותך לאדם טוב יותר אבל הדחף הזה של לענות בן אדם זה דחף שאני לא אוכל לעזוב אותו ,Prison exists so one can better oneself But that urge to torture a human that's one thing I never could get rid of ,Non-existent to make you a better person but this urge to torture a person is an urge that I will not be able to leave him,62
34,אם סוכמים את הכל אז הייתי מאחורי סריגים יותר ממחצית חיי ,If you sum everything up Then I've been behind bars more than half of my life ,If everything is summed up then I have been behind knitwear for more than half my life,76
35,אפילו שלעולם לא ביצעתי פשע מתוך הרצון להנאה צרופה תמיד היה משהו קטן בנוסף לזה ,Only I never commited a crime out of pure joy There was always a little something that was added to it ,Even though I never committed a crime out of a desire for sheer pleasure there was always something small in addition to that,73
36,ואני ידעתי: זה יקרה שוב ,I knew It will happen again ,And I knew: it would happen again,85
37,זה חייב לקרות ,It has to ,It must happen,61
38,אבל הפעם הם לא יתפסו אותי ,But this time they won't get me ,But this time they will not catch me,81
39,הייתי מרוגש מידי בכל מקרה  לא יכלתי לישון בלילה ,I would've been too excited anyway I couldn't sleep the whole last night ,I was too excited anyway I could not sleep at night,70
40,סוף סוף חופשי ,Finally free ,Finally free,100
41,כבר הייתה לי תוכנית ממשית ,I already had a concrete plan ,I already had a real plan,74
42,כל הפרטים תוכננו מראש ,The details were all fixed ,All details are pre-planned,64
43,אבל אני לא ידעתי איפה אני נמצא ,But I didn't know where I was ,But I did not know where I was,95
44,חייתי בעיר הזו 10 שנים רק שמאחורי סורגים אתה לא יכול ללמוד את העיר ,I've lived in this town for 10 years Only behind bars you can't get to know a city ,I lived in this city for 10 years only behind bars you can not study the city,75
45,"השאלה הראשונה שלי הייתה: ""לאן """,My first question was: Where to ,"My first question was: ""Where""",95
46,חשבתי לעצמי ,I thought:,I thought to my self,62
