,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,הוא עונד עגיל כמו זה,Wearing an earring like this,Is wearing an earring like this,95
1,שם וכתובת,Name and address,Name and address,100
2,מה אתה עושה,You carrying,What are you doing,60
3,יש לך אקדח,You got a gun,You have a gun,67
4,בשביל מה,What for,for what,100
5,אז הוא יחזיק עדיין בנאדם,So he'll hold still man,So he will still hold a person,68
6,יש לך תנועות נהדרות,- You've got some great moves,You have great movements,63
7,אתה צריך להיות אחד הרקדנים הטובים,You should be one of those Solid Gold dancers,You should be one of the best dancers,78
8,אתה יודע מה אל תתעסק איתי בסדר,You know what Don't fuck with me okay,You know what don't mess with me okay,86
9,לא באמת קח קשת,No seriously take a bow,Don't really take a bow,70
10,סלחו לי,Excuse me,Excuse me,100
11,היי אני יודע מה הזכויות שלי,I know my rights!,Hey i know what my rights,78
12,אל תצעק מה אתם רוצים,What do you want,Don't shout what you want,78
13,מה אתה עושה,What are you doing,What are you doing,100
14,תשחרר אותי,Let me go,Let me go,100
15,משטרה,Police,police,100
16,מה לעזאזל,What the,What the hell,76
17,תשחרר אותי,Let me go,Let me go,100
18,יש לי קעקוע של ציצים,I've tattooed tits,I have a tattoo of tits,63
19,אני זוכר שסבי היה לוקח תרנגולת כורת לה את הראש ומניח את זה על הארץ וצופה בה מתרוצץ,My grandfather used to take a chicken cut its head off put it on the ground and watch it run around,I remember my grandfather would take a chicken to her head and put it on the land and watched her running around,71
20,אם אני יראה אותך שוב אני יכיר לך את סבי,I see you again I'll introduce you to him,If I see you again I will know you my grandfather,60
21,אל תחזור,Don't come back,Don't come back,100
22,מה שבא מסביב מגיע מסביב חתיכת חרא אמריקאי,What comes around goes around you fucking pinche gringo!,What comes around comes around a piece of American shit,64
23,תראו מה הביא החתול,Look what the cat dragged in,Look at what brought the cat,71
24,הנה האוזן שלך,Here's your ear,Here's your ear,100
25,איך הלך בנאדם,How did it go man,How did a person go,67
26,זה בשבילך אהובתי,These are for you my lovely,This is for you my love,76
27,תריחי את זה,Smell that,Look that,63
28,זה לא בדיוק למות עבור זה,They're not exactly to die for,It's not exactly to die for that,84
29,זה שלו עכשיו,- It's his now,This is his now,81
30,אתה מוכן,- Are you ready,Are you ready,100
31,יש לי ברירה,- Do I have a choice,I have a choice,91
32,אין כאן עגלים של זהב בנאדם,There are no golden calves here man,There are no calves of gold in man,84
33,משטרת בילוקסי,- Biloxi Police,Bilokix Police,89
34,היי מותק,- Hi baby,Hey baby,80
35,מה אני יכולה לעשות עבורך היום,What can I do for you today,What can I do for you today,100
36,תשמעי אני שולח לך תמונה בחור בשם ג'ון סטון,I'm sending you a picture of a guy named John Stone,Listen I send you a guy named John Stone,75
37,אני צריך את זה אתמול שרון,- I need it yesterday all right,I need it yesterday Sharon,76
38,בסדר אני יחזור אליך,I'll get back to you,Ok i will come back to you,70
39,בולשיט,Bullshit,Bullshit,100
40,למה אתה לוקח הרבה מאוד,- Why you take so much,Why do you take a lot,73
41,אל תתעסקי איתי,- Don't fuck with me,do not mess with me,65
42,נתראה אחר כך,See you later,see you later,100
43,ביי,Bye,Bye,100
44,מה זה היה מאחורי הגב שלי,What was that behind my back,What was behind my back,90
45,אחי המסכן בווייטנאם,My poor brother in Vietnam,My poor brother in Vietnam,100
46,מה זה היה,- What was that,what was that,100
47,כלום,- Nothing,is nothing,82
48,יש לך משפחה כאן או משהו,- You got family here or something,You have a family here or something,87
49,אתה לא תבין,- You wouldn't understand,You won't understand,93
50,למה להסביר לך מה,- Why should I explain it to you,Why explain to you what,68
51,מה,- What,what,100
52,הו את רוצה קצת כסף אתה יודע מה,- You want me to give you some money,Oh you want some money you know what,69
53,הם עובדים קשה מאוד,They work real hard,They work very hard,74
54,קחי,- Take it,Take,73
55,ותסלתקי מכאן תודה,Get out of here,Get out of here thank you,75
56,תסתלקי מכאן,Get out of here,Get out of here,100
57,לעזאזל האופנוענים גובים בשטח שלי,Goddamn bikers collecting in my territory,Damn bikers charge my territory,75
58,הו חרא,Oh shit!,Oh shit,100
59,איזה גברת טיפשה ניסתה להחביא כמה מאות דולרים האחים היו אוכלים אותה  היי!,Stupid lady tried to hold back a couple of hundred Brother's would eat her  Hey!,What a stupid lady tried to hide a few hundred dollars the brothers would eat it!,73
60,לך תזדיין,Fuck you!,Go fuck,80
61,אתה מאמין על הבחור הזה,Can you believe this fucking guy,You believe in this guy,73
62,קדימה דמיצי למה אתה מחכה,Come on what are you waiting for,Come on Damsi why are you waiting,83
63,תגיד לצ'יינס לשמור את הטירות שלו מארגז החול שלי,Tell Chains to keep his castles out of my sandbox,Tell Chains to keep his castles from my sandbox,88
64,תכנס לרכב,Get in the car,Get in a vehicle,67
65,את מוכנה להגיד לי מי זה היה,- You like to tell me who the hell that was,You are ready to tell me who it was,68
66,יש לו את הכסף וצ'יינס יהרוג אותי,He got the money and Chains is gonna kill me,He has the money and Chines will kill me,76
67,כמה כסף היה,- How much was there,How much money was,67
68,הנה,Here,here,100
69,קחי,Take it,Take,73
70,אני לא יכולה לקחת ממך כסף,- I can't take this from you,I can't take money from you,79
71,רק תשכחי מאיפה זה בא,- Just don't forget where it came from,Just forget where it comes from,87
72,סלחו לי,Excuse me,Excuse me,100
73,אני יכולה לעזור לכם רבותיי סלחו לי,May I help you gentlemen,I can help you gently forgive me,64
74,אין מבקרים במחלקה הזאת,There are to be no visitors in this hall,There are no visitors to this department,82
75,אני יכולה לעזור לך,Can I help you,I can help you,100
76,על מה אתה מסתכל,What are you looking at,what are you looking at,100
77,יש לי משהו בשבילך,I got something for you,I have something for you,85
78,קניתי לך פיצה אננס בנאדם,I got you pineapple pizza,I bought you a pineapple pizza,87
79,אתה בסדר בנאדם תודה חברי'ה,What are you looking at,You are okay man thank you,61
80,מה שלומך נראה מה זה טיטולים,What are you looking at,How are you seeing what is Titles,61
81,הו ראית מה נשאר ממנו,Can you see what's left,Oh you saw what's left of him,69
82,בוא נראה מה נשאר ממנו,Let's see what's left,Let's see what's left of him,86
83,תהרוג אותי בנאדם,Kill me man,Kill me in man,88
84,בבקשה צ'יינס,Please Chains,Please Chin,92
85,בנאדם אנחנו צריכים אותך,- Man we need you,Man we need you,100
86,אל תדבר כך בנאדם,- Don't talk like that,Do not speak like this,71
87,תקשיב עכשיו,Listen now,Listen now,100
88,אתה יודע מה יש לך עבורך,Know what I got for you,You know what you have for you,68
89,נכון מריה,Right Marie,Right Maria,91
90,את תתחתני איתו נכון,You're going to marry him right,You will marry him right,73
91,את תטפלי בו טוב,You're gonna take good care of him,You're a good thing about him,67
92,אני הולך להתחתן בעצמי בסדר,I'm gonna marry you myself all right,I am going to marry myself ok,68
93,הוצאה של להורג של חבר באחוות-האחים זה רק טיפה בדלי,Executing one member of the Brotherhood is just a drop in the bucket,Execution of a friend's execution in brothers is just a bit in the bucket,65
94,האופנוענים האלה עובדים עם המאפיה וסוחרים בסמים,These bikers work with the Mafia in dealing drugs,These motorcycles work with mafia and drug merchants,61
95,אנחנו חייבים לחסל אותם,We must hunt them down,We must eliminate them,68
96,לכן רק לפני כמה שעות יעצתי למושל של המדינה לקרוא למשמר הלאומי,That is why only a couple of hours ago I counseled the outgoing governor of this state to call in the National Guard,So just a few hours ago I enacted the country's governor to call the National Guard,68
97,אם אני הייתי שם זה לא היה קורה חבר,If I was there this wouldn't have happened,If i were there it wouldn't have happened a friend,76
98,אבל אני מבטיח לך עכשיו אנחנו נטפל בדמיצי בסדר,But I promise you right now I'm gonna take care of Domicci all right,But I promise you now we will take care of the finest.,61
99,זה מה שאני חושב שזה,- Is that what I think it is,This is what I think is,73
100,אתה רואה עכשיו אתה מדבר סטון,See now you're talking Stone,You see now you speak Stone,65
