,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,יש שם ארבעה מהם תפסנו אותו ליד המטוס הוא ניסה לתקוף אותנו,-There's four of them on the plane -Shut up! We caught him by the plane,There are four of them we caught him at the plane he tried to attack us,65
1,אם הייתי מנסה לתקוף לתקוף אותך אז לא הייתי זה שמדמם עכשיו!,If I had tried to attack I wouldn't be the one bleeding,If I was trying to attack you then I wouldn't have been bleeding now!,81
2,מה בדיוק עשית שם,What were you doing out on that airfield,What exactly did you do there,64
3,אני ג'ון קוטור אני ראש האבטחה בחברת אטלנטיק אינטרנשיונל,My name is John Cutter I'm head of security for Atlantic International,I John Couture I am the head of security at Atlantic International,75
4,הייתי חלק מנוסעי המטוס לפני שהוא נחטף,I was a passenger before the plane was hijacked,I was part of the passengers before it was kidnapped,69
5,ראש האבטחה,Head of security,The head of the security,80
6,למה מיכלית הדלק נמצאת שם,Why's the fuel tank out there,Why does the fuel tanker are there,73
7,אני מנהל משא ומתן לשיחרור יותר מ100 אסירים,I'm negotiating the release of 100 passengers,I negotiate more than 100 prisoners,65
8,לא אסור לך לבטוח בו!,No! You can't trust him!,You can't trust him!,93
9,הם בעלי ערך בשבילו כל עוד הם על המטוס,They're more valuable to him on the plane,They are valuable for him as long as they are on the plane,69
10,הוא צריך דלק,He needs fuel,He needs fuel,100
11,הוא לעולם לא יוותר על בני הערובה!,He wouldn't trade the hostages!,He will never give up the hostages!,62
12,צ'יף הוא רוצה לדבר איתך,He wants to talk to you,Chief he wants to talk to you,88
13,כאן צ'יף ביגס הדלק בדרכו אליך כמו שהבטחתי,This is Chief Biggs The fuel is on its way like I promised,Here Chief Biggs fuel on your way to you as I promised,66
14,צ'יף אחד מאנשיי בגד בי וברח מהמטוס,Chief one of my men betrayed me and escaped from the plane,Chief one of my people betrayed me and fled the plane,79
15,איש שחור מאוד חלקלק ומשכנע,A black man Very smooth and convincing,A very smooth and compelling black man,87
16,החוטף אומר שאתה אחד מאנשיו,The man in the plane says you're one of his,The kidnapper says you are one of his men,69
17,אנשים גם אומרים שהם ראו את אלוויס ברחוב גם לזה אתה מאמין,People say they saw Elvis in a mall You gonna believe that shit too,People also say they saw Elvis on the street as well you believe,75
18,אני ראש האבטחה בחברת אטלנטיק אינטרנשיונל,I'm former head of security for Atlantic International,I am the security head of Atlantic International,80
19,תעמיד את עצמך במקומי איך אתה היית נוהג במקרה כזה,Put yourself in my place What would you do if you were me,Put yourself in my place how you would drive in this case,70
20,תחכי שעה עד לפני חידוש הטיסה זה ייתן לי מספיק זמן כדי להמלט ברגע שהמטוס ימריא תמשיכי בתוכנית המקורית שלי,Wait one hour before resuming the flight That'll give me sufficient time to escape Once the plane is back up proceed with the original plan,Wait an hour until before the renewal of the flight will give me enough time to escape as soon as the plane is taking off on my original plan,71
21,תן לי ללכת איתך אני צריך שתשארי כאן כדי שהתוכנית שלי תבוצע,Let me go with you I need you to stay here and carry out my instructions,Let me go with you I need you to stay here for my plan to be performed,70
22,מה לעזאזל קורה לאנשים האלו,What the hell is wrong with those people,What the hell is happening to these people,68
23,הם רומסים אחד את השני,They'll trample each other to death!,They are trampling each other,75
24,תעשי לי טובה תכיני לי מהקפה המיוחד שלך עם כמה עוגיות,Do me a favor honey Fix me a cup of that special coffee Maybe a couple of Bufferin,Do me a favor make me from your special coffee with some cookies,64
25,לעזאזל אתם עושים טעות!,Dammit you're making a mistake!,Damn you make a mistake!,79
26,תסתום את הפה!,Shut up boy!,shut your mouth!,62
27,לא מעניין אותי מה שיש לך לומר,You ain't said shit I want to hear!,I don't care about what you have to say,63
28,קדימה קדימה,Come on! Come on!,come on come on,100
29,נפגש בעוד עשר דקות בצד השני של היריד,Meet us at the other side of the fairground in ten minutes,Meet in ten minutes on the other side of the fair,86
30,-צ'יף ביגס,-Chief Biggs,-Pae Biggs,70
31,-לנורד ביגס המשטרה המקומית,-Leonard Biggs Lake Lucille Police,-Loard Biggs local police,77
32,תרגיש בנוח,Make yourself comfortable,feel comfortable,73
33,לעזאזל,Damn!,damn it,73
34,טיסה 163 אתם שומעים אותי,Flight 163 do you read me,Flight 163 you hear me,72
35,טיסה 163 תענו בבקשה,Flight 163 come in please,Flight 163 Please answer please,71
36,טיסה 163 אתם שומעים אותי,Flight 163 do you read me,Flight 163 you hear me,72
37,אל תתאמץ הם לא יענו לך עד שהם לא יהיו מוכנים,Save your breath They ain't gonna answer you till they're darn ready,Don't try they won't answer you until they won't be ready,64
38,כל מה שאתה יכול לעשות זה לשבת ולחכות לתשובה מהם,All we can do is sit and wait to hear from them or our men in the field,All you can do is sit and wait for an answer from them,62
39,אני רק מקווה שקוטור אמר אמת,Just hope that Cutter fella was telling the truth,I just hope that a cottie said truth,64
40,-ג'ון קוטור,-John Cutter,-John Couture,78
41,-אתה מכיר אותו,-You know him,-you know him,100
42,מה קרה לו,What happened to him,What happened to him,100
43,הוא אמר שהוא היה על המטוס,He said he was on that plane,He said he was on the plane,95
44,אני מקווה שיש לך תוכנית פרישה טובה,I hope you got a good early-retirement plan,I hope you have a good retirement plan,84
45,קח איתך את דין פיל וכריסטופר ותגיעו ליריד,Take Dean Peale and Christopher Get over to the fairgrounds,Take Dean Phil and Christopher and you will reach the fair,68
46,יש עוד אחד מהם,There's another one,There is another one of them,77
47,תבדקו מסביב!,Check around,Check around!,100
48,-שמענו רבות עליך,-Heard a great deal about you,-We have heard a lot about you,70
49,-אני בסדר,-l'm fine,-I'm fine,88
50,-זאת היתה ההפתעה שלך,That's your idea of a surprise,-The was your surprise,67
51,שמת אותי במטוס ביחד עם טרוריסט,You fucking put me on a plane with a terrorist,Died on me on a plane with a terrorist,76
52,שני הסוכנים שרצחת על המטוס היו חברים שלי,Those two agents you murdered on the plane were friends of mine,The two agents you murdered on the plane were my friends,91
53,מספיק!,That's enough!,enough!,63
54,אתה הולך לעזור לנו או שאתלוש לך את הגרון!,You're gonna help us or I'll rip your goddamn throat out!,You're going to help us or I'll weaken your throat!,74
55,בזמן שאתם משתוללים זה יהיה נחמד אם תקדישו קצת מחשבה לשאר הנוסעים על המטוס,While you're considering organ donations it might be wise to spare some thought for the passengers on board,While you are raging it will be nice if you put some thought to the other passengers on the plane,65
56,אם לא אשוחרר אתם תתחילו לאסוף את השאריות שלהם,If I'm not released you'll be clearing up their remains for quite some time,If not released you will start collecting their residue,62
57,לאנשים שלי ניתנה הוראה להתחיל לחסל נוסעים בעוד עשרים דקות,My colleagues have instructions to start killing passengers in 20 minutes,My people were instructed to start eliminating passengers in twenty minutes,62
58,תכניסו את החרא הזה פנימה,Get this piece of shit inside,Put this shit inside,73
59,אני אציב את אנשיי עם גז מדמיע ומסכות עשן,I'll station some of my men behind the plane with tear gas and masks,I will bring my people with tear gas and smoke masks,70
60,שני סוכנים ילוו את ראן למדרגות העלייה למטוס,Two agents will escort Rane up the boarding stairs,Two agents will accompany Ran to the plane's boarding stairs,75
61,אתה תיתן לו לעלות חזרה למטוס,You're just gonna let him back on the plane,You'll let him get back to the plane,73
62,-הכי טובים,-The best,-Best,67
63,-לא תהיה להם הזדמנות שנייה,-They won't get a second chance,-They will have a second chance,80
64,הם לא יצטרכו הזדמנות שנייה,-They won't get a second chance,They won't need a second chance,92
65,מה בנוגע לטרוריסטים שעדיין על המטוס,What about Rane's people that are still on the airplane,What about terrorists still on the plane,61
66,אני היחיד שיודע איך הם נראים אני אהיה איתם בקשר ואסמן לאנשיו של אנדרסון מתי הכי בטוח לירות,I'm the only one who knows who they are I can be wired I can signal to Henderson's men when it's safe to shoot,I am the only one who knows what they look like I will be with them in connection with Anderson's people when is the most safe to shoot,64
67,נירה בראן ראשון ואחר כך תירו את הגז מדמיע אנשיי יפזרו את הגז ישר אחרי הירייה הראשונה,We take out Rane first Then will you have time for the tear gas My men'll go up the stairs when the first shots are fired,First Nira Bran and then permit the tear gas will sprinkle the gas straight after the first shot,62
68,הם כבר מאבטחים את דלת המטוס זה נשמע מטורף ג'ון,We'll already have the door secured This sounds too crazy John lt's,They are already securing the aircraft door that sounds crazy John,66
69,אני ראיתי אתו לוקח את אחד הנוסעים הוא שאל אותו על המשפחה שלו ואז פיזר לו את המח על כל ריצפת המטוס,I saw him take a passenger on that plane He asked about his family then blew his brains out all over the goddamn floor,I saw with him taking one of the passengers he asked him about his family and then scattered the brain on all the plane floor,77
70,ככל שנחכה יותר כך יפגעו יותר אנשים,The longer we wait the more people will be sacrificed,"The more we wait, the more people will hurt",72
71,לא,No,No,100
72,תן לי לדבר איתו לבד,Let me tell him Alone,Let me talk to him alone,84
73,אתה בסדר,You okay,Are you okay,80
74,אני בסדר גמור,Fine,I'm fine,67
75,מר קוטור כמה נחמד שקפצת לבקר,Mr Cutter how kind of you to pay me a visit,Mr. Couture how nice you jumped to visit,68
76,יהיה צריך הרבה יותר מתא בכלא כדי להרחיק אותי שלא אתלוש לך את הביצים ציפיתי ממך לקצת יותר מאשר הערות גסות כאלו,If anybody else gets hurt on that plane it'll take more than a prison cell to keep me from ripping your nuts off! I'd come to expect more from you than cheap vulgarities,Will need much more than a cell in prison to keep me away I will not browse your eggs I expected you for a little more than such rough comments,63
77,אולי כדאי שאהרוג אותך כבר עכשיו,Maybe I should just kill you right here,Maybe you should kill you right now,73
78,אתה לא תהרוג אדם חסר ישע נכון,Maybe I should just kill you right here,You won't kill a helpless person right,60
79,זה אף פעם לא עצר בעדך,It's never stopped you,It never stopped for you,87
80,זו השיטה האמריקאית נכון אחי,That's the American way isn't it brother,This is the American method correctly brother,66
81,אתה צריך לדעת לנצל את היתרון שלך אני רוצה אותם מחוץ למטוס,You should know You're used to being taken advantage of I want them off the plane,You should know how to take advantage of your advantage I want them outside the plane,81
82,-יש לנו דבר אחד במשותף שנינו רוצחים אני מכיר את התחושה,We share the same hunger We're both killers I know the breed,-We have one thing in common we both murderers I know the feeling,60
83,נמאס לי מהשטויות שלך אתה רוצה את הנוסעים ואני רוצה את המטוס,I'm sick of your shit! You need the passengers I want the plane,I'm tired of your nonsense you want the passengers and I want the plane,77
84,תחזיר אותי למטוס והנוסעים ישוחררו,Put me back on board and the passengers will be released,Return me to the plane and the passengers will be released,70
85,-ואני אמור לסמוך עליך,-Right I'm supposed to trust you,-and I am supposed to trust you,82
86,-סמוך על האינסטיקטים שלך,-Trust your instincts,-Mo for your instance,60
87,האינסטיקטים שלי אומרים לי למרוח לך את התחת על הרצפה,My instincts are to wax your ass all over this floor,My instance tells me to smear your ass on the floor,66
88,החיים של הנוסעים בידיך,The passengers' lives are in your hands,The life of your passengers in your hands,81
89,מה אתם רוצים מאיתנו,What do you want,What do you want from us,80
90,הכל בסדר אל תיתני להם סיבה לפגוע בך זה בדיוק מה שהם רוצים,It's all right Don't give him a reason to hurt you That's exactly what they want,All ok don't give them a reason to hurt you is exactly what they want,85
91,טיסה 163 כאן דבי אני אצטרף אליכם בקרוב,Flight 163 this is Daddy I will be rejoining you shortly,Flight 163 Here Debbie I will join you soon,63
92,אם אני לא אהיה על המטוס בעוד חמש דקות אתם רשאים להמשיך בתוכנית,If I'm not safely on board within five minutes you are to continue as previously instructed,If I won't be on the plane in five minutes you may continue the program,63
93,עכשיו תירו בו,Now! Take him!,Now permit him,69
94,-לאן,-Where,-where,100
95,סע!,Go!,Go!,100
96,אני מקווה שנהניתם מחניית הביניים אנו נמשיך בטיסה כמתוכנן,I hope you enjoyed your stopover We'll now continue with the remainder of the flight,I hope you enjoyed the middle parking we will continue on the flight as planned,72
97,אם אתם לא רוצים לחגור אתם לא חייבים,If you don't want to wear your seat belts you don't have to,If you do not want to embrace you do not have to,65
98,מה נעשה כשנשיג אותו,What do we do when we catch it,What we will do when we get it,73
99,-אתה תראה אותי מתגנב למטוס,-You'll watch me sneak on the plane,-You'll see me sneak in the plane,76
100,-מה,-What,-what,100
101,ידעתי שאתה מטורף מהרגע הראשון שראיתי אותך חשבתי שאתה יודע לנהוג,I knew you were crazy the minute I laid eyes on your ass I thought all you biscuit-eating boys knew how to drive!,I knew you were crazy from the first moment I saw you thought you know how to drive,69
102,מה זה הבולשיט הזה,Was that just bullshit,What is this bullshit,74
103,לא היה לי כזה אתגר קשה מאז התיכון לא ידעתי שלמדת בתיכון,I ain't had a challenge like that since high school I didn't know you went to high school,I didn't have such a hard challenge since high school I didn't know you were attending high school,80
104,אני מקווה שזה מכוסה על ידי הביטוח אני ביחד עם שני חולי נפש,This better be covered by the health insurance It's under the section on mental illness,I hope it is covered by insurance I together with two mentally ill,63
105,אני צריך אקדח אתה צריך בדיקה פסיכאטרית,I need a gun! You need your head examined!,I need a gun you need a psychiatric test,62
106,מגדל הפיקוח כאן לייק לוסיל יש לנו מטוס חטוף אני רוצה שכל הרדארים יעקבו אחרי המטוס הזה,Flight Control this is Lake Lucille We have a hijacked aircraft I want every radar station in the Southeast following the plane,The Lake Lusil Supervision Tower We have a kidnapped aircraft I want that all the radars will follow this aircraft,62
107,מר פורג'יי הגיע הזמן לעשות את ההכנות הנדרשות,Mr Forget it's time to make the proper arrangements,Mr. Furgie is time to make the necessary preparations,62
108,מה אתה רוצה,What do you want,What you want,90
109,משהו רטוב,Anything wet,Something wet,72
