,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,תני לי לראות ,Let me see ,Let me see,100
1,אל תאבדי אותו ,Don't lose him ,Do not lose him,90
2,איבד ת אותו ,Look Oh you lost him ,You lost him,75
3,אני לא חושב ת שהם אוהבים אותנו ,- I don't think they like us ,I do not think they love us,87
4,אבי אטית מדי ,[Laughs] Abby's too slow ,My father is too slow,60
5,כי אלף שנים בעיניך כיום אתמול כי יעבור כאש מורה בלילה ,"""For a thousand years in thy sight are but as yesterday when it is past  ""and as a watch in the night ",Because a thousand years in your eyes today yesterday that will pass like a teacher fire at night,66
6,החוואי הוא לא ידע כשראה אותה בפעם הראשונה מה היה בה שתפס את עינו ,[Girl Narrating] This farmer he didn't know when he first saw her  or what it was about her that caught his eye ,The farmer did not know when he first saw her what was in it that caught his eye,80
7,אולי זו היתה הדרך שבה הרוח פיזרה את שיערה ,Maybe it was the way the wind blew through her hair ,Maybe that was the way the wind scattered her hair,73
8,למה אתה חובש כובע שחור ,- Why do you wear a black hat ,Why are you wearing a black hat,83
9,תני לי לראות את הידיים שלך ,Let me see your hands ,Let me see your hands,100
10,קחו כמה כפיות וניפגש שם ,Why don't you get some spoons and I'll meet you over there Okay ,Take a few teaspoons and we'll meet there,62
11,אני אהיה בשדה כאן ,Over in the field here ,I'll be in the field here,77
12,האם אחותך מחממת אותך בלילה ,Your sister keep you warm at night does she ,Does your sister warm you up at night,85
13,-מה אמרת ,- What did you say ,-what did you say,100
14,-שמעת אותי ,- You heard me ,-Did you hear me,81
15,חבל שלא נשאר לך אוכל אמיתי ,Too bad you ain't got any real food left ,Too bad you don't have real food left,75
16,אתה יודע משהו על האישה שם זו עם השיער השחור ,You know anything about that woman out there the one with the black hair ,You know something about this woman with the black hair,76
17,לא שמעת עליה כלום ,You haven't heard anything about her ,You have not heard anything about her,96
18,מאיפה היא ,Where she's from ,Where is she from?,97
19,אתה רוצה שאברר ,[Foreman] You want me to find out ,You want me to find out,85
20,בזבזתי ותר מ-21 בושל בשורה הזאת ,You wasted more than 12 bushels in this row ,I wasted more than 21 bushels in that row,86
21,'אני מוריד לך שלושה ד ,I'm docking you three dollars ,'I take you down three d,65
22,זה לא פייר ,That's not fair!,It's not fair,71
23,-עזוב אל תילחם על זה ,- Forget it Don't fight about it ,- Leave do not fight for it,65
24,-אתה רוצה להישאר ,You want to stay ,- You want to stay,100
25,אז סתום פיך וחזור לעבוד ,Then shut up and get back to work ,So shut up and go back to work,86
26,מתנהגים אלייך כמו זבל כאן ,They treat you like shit out here ,Treating you like garbage here,60
27,בסדר ,Okay ,OK,67
28,אבוא לראות מה קורה איתך במהלך הזמן ,[Farmer] You never think it's gonna happen to you ,I'll come see what happens to you over time,62
