,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,הלו ,Hello ,Hello,100
1,בטי אני יכולה להתקשר אלייך בחזרה ,Betty can I call you back ,Betty I can call you back,100
2,מרגרט וויט נמצאת כאן ,Margaret White is here ,Margaret White is here,100
3,וויט ,White ,Witt,67
4,רק תתני לי להיפטר ממנה ואני אתקשר אלייך מיד ,Let me get rid of her and I'll call you back ,Just let me get rid of her and I'll call you right away,83
5,יש לי כאן משהו גברת סנל שאני חושב שתמצאי ,I have something here that I think you might profit from ,"I have something here, Mrs. Snell, that I think you will find",75
6,אני מתפללת שתמצאי את ישו ,I pray you find Jesus ,I pray you will find Jesus,89
7,זו לא היתה האימא של קארי וויט ,Wasn't that Carrie White's mother ,This was not Carrie White's mother,84
8,- היי  לא שמעתי שנכנסת,- I didn't hear you come in ,"- Hi, I did not hear you enter",73
9,-  מה היא רצתה,- What'd she want ,- What did she want?,94
10,כן ,Yes ,Yes,100
11,תודה לך ,Thank you ,Thank you,100
12,אני יודעת שאת מקשיבה ,I know you're listening Come on downstairs ,I know you're listening,71
13,מי זה היה  שהתקשר ,Who was that who called ,Who was it that called,84
14,כעת את אישה ,You're a woman now ,You're now a woman,100
15,למה לא סיפרת לי אימא ,Why didn't you tell me Mama ,Why didn 't you tell me mom?,87
16,"""ואלוהים עשה את חווה מהצלע של אדם ""","""And God made Eve from the rib of Adam ","""And God made Eve from the side of Adam""",93
17,"""וחוה היתה חלשה והיא שחררה את העורב על העולם""",And Eve was weak and loosed the raven on the world ,"""And Eve was weak and she released the crow on the world""",78
18,"""והעורב נקרא חטא"" תגידי את זה ","""The raven was called sin ""","""And the raven is called a sin"" Say it",67
19,למה לא סיפרת לי אימא ,Why didn't you tell me Mama ,Why didn 't you tell me mom?,87
20,- תגידי,Say it!,- Say,67
21,- ! והעורב נקרא חטא,"""The raven was called sin """,-! And the raven is called a sin,75
22,"""והחטא הראשון היה קיום יחסי מין""","""And the first sin was intercourse ""","""And the first sin was having sex""",80
23,- החטא הראשון היה יחסי מין,"""The first sin was intercourse """,- The first sin was sex,80
24,תגידי את זה - ! אני לא חטאתי אימא החטא הראשון היה קיום יחסי מין ,"""And the first sin was intercourse """,- Say it! I did not sin Mother The first sin was having sex,63
25,חטא ראשון היה קיום יחסי מין ,"""The first sin was intercourse """,The first sin was having sex,77
