,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אני אוהב אותך ,I love you ,I love you,100
1,לילה טוב קארול-אן ,Good night Carol Anne ,Good night Carol-Ann,98
2,אני הולך להביא משהו לאכול ,I'm gonna go get something to eat ,I'm going to get something to eat,85
3,מה זה מה הענין ,What is it ,What is it?,100
4,גלגל לאחור את הסרט ,Roll it back ,Roll back the film,73
5,נדמה לי שזה הוקלט ,I think it recorded ,I think it was recorded,90
6,כן זה הוקלט!,Yes It recorded ,Yes it was recorded!,88
7,זה הבית שלנו ,Is that our house ,This is our home,79
8,מי כל היצורים האלו ,Who are all those people ,Who are all these creatures,75
9,הם כל כך בודדים ,They're so alone ,They are so lonely,76
10,כה בודדים ,So alone ,So lonely,82
11,מאיפה הם באים ,Where are they coming from ,Where do they come from,78
12,לא יודעת ,I don't know ,Do not know,78
13,והשעון הזה קיים רק מספר שנים ואינו שלך ,And this watch is only a few years old and it's not yours ,And this watch has only been around for a few years and is not yours,78
14,אקח זאת איתי ביחד עם ההקלטות ,I'm taking these back to the lab along with the tapes ,I will take this with me along with the recordings,62
15,"-רק לא בתוכנית ""60 דקות ""","- Please not on ""60 Minutes ""","- Only not in the ""60 Minutes"" program",72
16,אני משאירה אתכם עם ריאן ,I'm leaving Ryan here with you ,I'm leaving you with Ryan,91
17,מרטי לא יחזור לכאן ,Marty won't be coming back ,Marty will not be back here,68
18,אביא איתי עזרה ,And I'll bring some help ,I will bring help with me,65
19,נסי שלא לדאוג ,Try not to worry ,Try not to worry,100
20,תודה ,Thank you ,Thanks,67
21,אני עדיין חלש מר טיאגו ,I'm still weak Mr Teague ,I'm still weak Mr. Tiago,89
22,יש לי שפעת -איני יכול ל  ,I've got the flu I can't get up  ,I have the flu - I can not,69
23,-נראה שיש לך פה בעיות בחיבורי הכבלים ,Looks like you got some cable problems here ,- It seems you have problems with the cable connections here,63
24,מה הרסת שם בפנים הכנסת נורת 300 ואט ,What have you got screwed in there a 300-watt bulb ,What ruined there inside the insertion of a 300 watt bulb,65
25,אתה מפחד משודדים או מנסה למשוך כל חרק באיזור ,You afraid of burglars or are you trying to attract  every insect in Cuesta Verde ,You are afraid of robbers or trying to attract any insect in the area,66
26,סטיב תגיד אתה מאושר פה ,- Steve are you happy here ,Steve say you're happy here,78
27,-כן אדוני ,- Yes I am sir ,-Yes sir,74
28,-סלח לי על השאלות אבל לא נרצה לאבד סוכן מצוין אם בגלל שפעת או הזדמנות אחרת ,Forgive me for asking all these questions  but we don't want to lose the best rep we've ever had  to the flu or other opportunities ,-Excuse me for the questions but we would not want to lose an excellent agent whether because of the flu or another opportunity,62
29,לא זה פשוט תחביב ,No just us ,No it's just a hobby,60
30,מתחשק לך לצאת לסיבוב ,Feel like going for a little ride ,Feel like going out for a walk,76
31,הייתי רוצה להראות לך משהו ,I'd like to show you something ,I would like to show you something,88
32,אני מצטערת ,I'm sorry!,I'm sorry,100
33,אחד מילדיך נולה בבית שלך ,One of your children was born in your house huh ,One of your children has a loom in your house,76
34,היא חלתה בשפעת גם כן ,She got the flu as well huh ,She got the flu as well,92
35,מצטער ,I'm sorry!,Sorry,71
36,לא ראיתי אותה ,- I didn't see her ,I did not see her,79
37,היא נמצאת בסביבה ,- She's around ,She's around,100
38,איך למישהו בעולם יכולה להיות בעיה ביום שכזה ,How could anyone in the world have a problem  on a day like this ,How can anyone in the world have a problem on a day like this,95
39,אינך חייב לגור בעמק ,You don't have to live in the valley anymore ,You do not have to live in the valley,86
40,מה אתה מדבר ,What are you saying ,What are you talking about,76
