,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,﻿שבי!,Sit down!,Sit down!,100
1,אתה באמת חלאה ,You really are scum ,You really are a scumbag,88
2,יודעת מה את טועה ,You know what You're wrong ,Know what you're wrong with,83
3,אני אדם מאוהב ,I   am a man in love ,I am a person in love,82
4,בפעם הראשונה שראיתי את ליסה ידעתי שאני אמור להיות איתה ליסה ידעה שהיא מיועדת לי ,The first time I ever saw Lisa I knew I was suppose to be with her   and Lisa knew she was meant for me ,The first time I saw Lisa I knew I was supposed to be with her Lisa knew she was meant for me,95
5,היתה תקופה שרציתי נקמה ,Now there was a time I wanted revenge   but you know what ,There was a time when I wanted revenge,77
6,אבל אם תעלמי המדור ירדוף אחרי ,If you disappear  Section will come after me ,But if you ignore the section will chase after me,70
7,ואם אשלח אותך עם סיפור כיסוי הם לא ,But if I send you back with a cover story they won't   if they think I'm dead ,And if I send you a cover story they are not,61
8,אם הם יחשבו שאני מת הכל יהיה בסדר ,Everything will be fine ,If they think I'm dead everything will be fine,67
9,ואת ומייקל לא יכולים להמציא סיפור מאחר ומייקל דפק נפקדות והלך לחפש את ליסה נכון ,And you and Michael can't exactly make up a story not since Michael's gone AWOL looking for Lisa right ,And you and Michael can not make up a story because Michael knocked absentees and went looking for Lisa right,77
10,אז אולי הכי טוב שאשלח אותך בחיים ,So maybe it's best to send you back alive ,So maybe it's best I'll send you alive,84
11,או שלא ,or not   ,or not,100
12,ואין שום דבר שתוכלי לעשות בנדון נכון ,And there's not a damn thing you can do about that now is there ,And there is nothing you can do about it,70
13,כמעט הגיע הזמן ,Well its almost that time ,It's almost time,73
14,אל תלכי לשום מקום ,Don't go anywhere ,Do not go anywhere,91
15,הראש שלי מה  נתתי לך זריקה ,Oh oh my   my head   what  ,My head what I gave you a shot,63
16,זו עבודה נכון ,It's a job isn't it ,This is a true job,65
17,וכל זה  כל הדיבורים על אהבה ולהגן עלי היו שטויות נכון ,And all that - that talk about love and protecting me was rubbish wasn't it ,And all this talk about love and protecting me was nonsense right,78
18,תאמר לי שאין לזה שום קשר לדיוויד ,Tell me this has nothing to do with David ,Tell me it has nothing to do with David,90
19,לא תקח אותי אליו ,You're not going to take me to him! NO!,You will not take me to him,72
20,יש לי משהו עבורך ,I have something for you ,I have something for you,100
21,מה זה ,What's this ,What is,78
22,עזוב אותי!,Let me go!,leave me alone!,61
23,לא אסור לך  עזוב אותי!,You have to let me go!,You must not leave me!,62
24,אתה מוכרח לשחרר אותי!,You have to let me go!,You have to release me!,70
25,עזוב אותי!,Let me go!,leave me alone!,61
26,בבקשה לא!,Please! Let me go!,Please do not!,69
27,עזוב אותי בבקשה!,Please! Let me go!,please leave me alone!,76
28,תקשיבי לי ,Lisa Lisa Lisa   listen to me ,Listen to me,62
29,אין לנו הרבה זמן ,We don't have very much time ,We do not have much time,85
30,אני זקוקה לעזרתך ,I'm going to need your help ,I need your help,74
31,איך את ומייקל הגעתם הנה ,How did you and Michael get here ,How you and Michael got here,90
32,בג'יפ ,In a jeep ,In the jeep,70
33,היכן ,Where ,where,100
34,-אני לא יודעת ,I don't know ,-I do not know,88
35,את זוכרת היכן היתה השמש ,Do you remember where the sun was ,Do you remember where the sun was?,100
36,-אני לא בטוחה ,I'm not sure   ,-I'm not sure,100
37,בבקשה את מוכרחה לחשוב ,Lisa you have to think!,Please you have to think,87
38,מאחורינו מצד שמאל ,Behind us   to the left ,Behind us on the left,86
39,ברוכה הבאה הביתה ליסה ,Welcome home Lisa ,Welcome home Lisa,100
40,צאי מהמכונית ,Get out of the car!,Get out of the car,100
41,ליסה צאי מהמכונית!,Lisa get out of the car!,Lisa Get out of the car!,100
42,-אל תעשי את זה ,Don't do it!,- Do not do this,72
43,ליסה בואי הנה ,Lisa get over here!,Lisa Come here,69
44,אל תעשי את זה ליסה ,Don't do it Lisa ,Don 't do it Lisa,100
45,אני יכול להרוג אותך ,I could kill you ,I can kill you,80
46,אבל מייקל הקטן ירדוף אחרי נכון ,But then Michael would just come after me wouldn't he ,But little Michael will chase after right,64
47,אם אתן לך לחיות  הוא יקח אותך למדור כמו ילד טוב ,I let you live he'll take you back to Section like a good little boy ,If I let you live he will take you to the section like a good boy,80
48,יש לך מזל ,You're lucky ,You are lucky,72
