,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אני חייבת להשיג את המפתח,I must get the key ,I have to get the key,67
1,-איך מצאת את המקום הזה ,- How did you find this place ,-How did you find this place?,100
2,-אני מקווה שהמפתח איפה שהוא צריך להיות ,- I hope the key is here ,-I hope the key is where it should be,66
3,-איך מצאת את המקום הזה ,- How did you find this place ,-How did you find this place?,100
4,-חברה שלי מהבנין ,- A girlfriend in my building ,- My girlfriend from the building,76
5,זה שייך למשפחה לה ,It belongs to her family ,It belongs to her family,100
6,האם זה של זל ,Is it Szell's ,Is it Zell's,96
7,האם זה של זל ,Is it Szell's ,Is it Zell's,96
8,אתה מאד עייף ,You're very tired ,You are very tired,97
9,איפה ג'יינווי ,Where is Janeway ,Where is Jainway,94
10,הא ,- What ,Ha,67
11,-מה את עושה בשביל זל ,- What do you do for Szell ,- What are you doing for Zel?,64
12,-מה ,- What ,-what,100
13,-תן לי להסביר ,- Let me explain ,- Let me explain,100
14,-הסבירי ,- Explain it ,-Explain,82
15,הסבירי לי את אח שלי!,- Explain my brother!,Explain to me my brother!,86
16,אמרי את זה!,Say it!,Say it!,100
17,-תפסיקי ,Stop it!,- Stop it,100
18,תפסיקי!,Stop it!,Stop it!,100
19,תפסיקי!,Stop it!,Stop it!,100
20,אני לא יודעת ,I don't know Babe ,I do not know,73
21,תודה ,Thanks ,Thanks,100
22,-לא ידעתי  עד עכשיו  ,- I didn't till now ,- I did not know until now,73
23,-של מי הבית ,- Whose house is this ,-Of which house,61
24,-אח של זל ,- Szell's brother's ,-Zell's brother,90
25,לא בייב ,No Babe ,Not a babe,82
26,אין כאן אף אחד ,There's nobody here ,There's no one here,84
27,בוא נלך ,Let's go ,let's go,100
28,בבקשה בייב ,Please Babe ,Please babe,100
29,בוא נלך ,Let's go ,let's go,100
30,עדין יש לנו זמן ,We still have time ,We still have time,100
31,אני יכולה לקחת אותך מכאן ,I can get you out of here ,I can take you from here,69
32,-מה מעכב אותם ,- What's keeping them ,- What is holding them back?,73
33,-אני לא יודעת ,- I don't know ,-I do not know,88
34,מה את היית ,What were you ,What were you?,100
35,-ספרי לי ,- Tell me ,-tell me,100
36,-לא ,- No ,-No,100
37,הייתי בלדרית ,I was a courier ,I was a courier,100
38,לא יותר ,Nothing more ,no more,74
39,העברתי כסף מפאריס לאורוגוואי זה הכל ,I took money from Paris into Uruguay that's all ,I transferred money from Paris to Uruguay that's all,81
40,אף פעם אפילו לא פגשתי אותו ,I never even met him ,I never even met him,100
41,איפה הוא ,Where is he ,where is he,100
42,איפה זל ,Where is he ,Where's Zel,64
43,-איזה בוקר מקסים ,! - It's a lovely morning ,- What a lovely morning,81
44,אנו מחכים לעוד הוראות שניקח כמה צעדים קדימה או מה ,We're awaiting further instructions Do we take three giant steps or what ,We are waiting for more instructions we will take a few steps forward or what,67
45,אתה יודע אני לא חושב שהם יגיעו בקרוב ,You know I don't think the police are coming ,You know I do not think they will come soon,69
46,גם אני לא אבל אני יכול לטעות ,Neither do I but I could be wrong ,Neither do I but I can be wrong,91
47,בסדר ,OK ,OK,100
48,לא!,No!,No!,100
49,שבו ,Sit ,sit,100
50,שבו!,Sit ,sit!,100
51,מספיק עם הבולשיט ספר לי איפה זל ,Cut the bullshit Tell me where Szell is ,Enough with the bullshit Tell me where Zel is,74
