,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אתה לא מבין אתה האדם היחידי בעולם שיכול להרוג אותו ,Don't you see you're the only man in the world who can kill him ,You do not understand you are the only person in the world who can kill him,78
1,מה גורם לך לחשוב כך ,Now what gives you that idea ,What makes you think so,63
2,האופן שבו סקרמנגה מדבר עליך ,The way Scaramanga speaks about you ,The way Scramanga speaks of you,91
3,אני רוצה במותו ,I want him dead ,I want him dead,100
4,אתה יכול לקבל גם אותי אם אתה רוצה ,You can have me too if you like ,You can get me too if you want,75
5,אני לא בלתי מושכת ,I'm not unattractive ,I'm not unattractive,100
6,סוף סוף את מתחילה לדבר אמת ,At last you're starting to tell the truth ,You're finally starting to tell the truth,88
7,חלמתי שאתה משחרר אותי לחופשי ,I've dreamed about you setting me free ,I dreamed you were setting me free,86
8,שמעת על זה פעם ,Ever heard of one ,Have you heard of it once,71
9,אולי תוכל לקבל גם את זה ,Perhaps you can have that too ,Maybe you can get that too,73
10,לא הבגדים שלי נמצאים שם ,- No my clothes are in there ,Not my clothes are there,92
11,אני אהרוג את האישה הזאת -אחר כך ,- I'll kill that woman ,I'll kill this woman - then,84
12,משלוח הכדור היה מעשה מעורר השראה ,It was an inspiration sending that bullet ,Sending the ball was an inspiring act,77
13,איחרת ,You're late ,You're late,100
14,זה היה סרט כפול ,It was a double feature ,It was a double film,79
15,מה את עושה ,What are you doing ,What do you do,75
16,מכניסה את התכשיטים שלי לכספת ,Putting my jewellery away ,Puts my jewelry in a safe,64
17,את יכולה לצאת עכשיו ,You can come out now ,You can go out now,89
18,מה השעה ,- What time is it ,what's the time,87
19,שתיים ,Two ,two,100
20,הייתי כאן שעתיים ,You mean I've been in here for two hours ,I was here for two hours,66
21,בבוקר אתפטר!,I'm resigning in the morning!,In the morning I will resign!,82
22,גודנייט אל תאכזבי אותנו ,Goodnight don't let us down ,"Goodnight, do not disappoint us",74
23,השירות זקוק לנשים כמוך ,The Service needs women like you ,The service needs women like you,100
24,ברור שאתה לא זקוק ,Well obviously you don't!,Obviously you do not need,69
25,תורך יגיע אני מבטיח ,Your turn will come I promise ,Your turn will come I promise,100
26,מיד לאחר שהיא תביא לי את הסולקס ,- If she gets me the solex agitator first ,Immediately after she brings me the Solex,65
27,בתמורה להרג סקרמנגה ,- For killing Scaramanga ,In exchange for killing Scramanga,76
28,-אם היא תביא לי את הסולקס קודם ,- If she gets me the solex agitator first ,-If she brings me the Solex first,76
29,ג'יימס אתה בטח טוב ,James you must be good ,James you're probably good,62
30,נברר את זה בפעם הבאה שאפגוש אותה ,We'll find out about that the next time I meet her ,We'll find out next time I meet her,82
31,היא עורכת את הסידורים ,She's making the arrangements ,She makes the arrangements,91
32,סליחה על האיחור ,Sorry I'm late ,sorry for being late,71
33,התנועה בבנגקוק יותר גרועה מאשר בפיקדילי ,Bangkok traffic's worse than Piccadilly ,The traffic in Bangkok is worse than in Piccadilly,83
34,הוא יצר קשר ,He's made contact ,He made contact,94
35,מה שלום הבחור השרמנטי ,- How's the charm boy doing ,How's the charming guy,77
36,-אתה צריך לשאול ,- Need you ask ,- You have to ask,67
37,ניפגש בחוץ ,Meet you outside ,We'll meet outside,76
38,הבאת את זה ,Did you bring it ,You brought it,67
39,יקירתי השארתי את זה בתיק שלך ,Darling I left it in your handbag ,"My dear, I left it in your bag",74
40,זה בטח היה כאן איפשהו ,It must be in here somewhere dear ,It must have been here somewhere,83
41,ראיתי שהקופאי נתן לך אותם ,I saw the man in the shop give it to you ,I saw that the cashier gave them to you,66
42,בלי הכרטיסים לא תהיה לנו קבלה להציג במכס ,Without the ticket we can't get a receipt ,Without the tickets we would not have a receipt to show at customs,69
43,לא תמצא את זה שם מר בונד ,You won't find it in there Mr Bond I looked before you came ,You will not find it there Mr. Bond,62
44,לא הייתי עושה גם את זה תסתכל מאחוריך ,I wouldn't do that either ,I would not do that either look behind you,72
45,נמוך יותר ,Lower ,lower,100
46,אקדח בשקית בוטנים ,A gun in a bag of peanuts ,Gun in a bag of peanuts,96
47,כמה מקורי ,How original ,How original,100
48,מה יהיה הרעיון הבא ,What will they think of next ,What will be the next idea,67
49,שמי סקרמנגה ,My name is Scaramanga ,My name is Skramanga,93
50,פרנסיסקו סקרמנגה ,Francisco Scaramanga ,Francisco Scramanga,97
51,אני מרגיש שאני מכיר אותך למרות שלא חשבתי שניפגש ,I feel I know you although I never thought we should ever meet ,I feel like I know you even though I did not think we would meet,68
52,זה עונג גדול בשבילי מר בונד הודות למיס אנדרס ,It's a very great pleasure for me Mr Bond thanks to Miss Anders ,It's a great pleasure for me Mr. Bond thanks to Miss Anders,96
53,יש לך דרך מוזרה להביע את הכרת תודתך ,You've a strange way of showing gratitude ,You have a strange way of expressing your gratitude,65
54,פילגש לא יכולה לשרת שני אדונים ,A mistress cannot serve two masters ,A mistress can not serve two masters,90
55,החלטה קשה אבל מאוד מספקת ,A difficult shot but most gratifying ,A difficult but very satisfying decision,66
56,כן לכולנו יש את ההנאות שלנו כאלה או אחרות ,Well we er  all get our jollies one way or another ,Yes we all have our pleasures one way or another,68
57,ההנאה שלי תמיד הייתה אקדחים מר בונד ,Mine have always been guns Mr Bond ,My pleasure has always been Mr. Bond pistols,62
58,חברי האמיתי היחיד היה פיל אפריקני יפהפה ,My only real friend was a magnificent African bull elephant ,My only real friend was a beautiful African elephant,83
59,יום אחד המטפל שלו התעלל בו והוא השתגע ,One day his handler mistreated him and he went berserk ,One day his therapist abused him and he went crazy,60
60,מדמם וגוסס הוא חיפש ומצא אותי ,Bleeding dying he came and found me ,Bleeding and dying he searched and found me,77
61,הוא עמד על רגל אחת התרגיל הכי מוצלח שלו הוא הניף אותי והושיב אותי על גבו ,Stood on one leg - his best trick - picked me up and put me on his back ,He stood on one leg and his most successful exercise he swung me and sat me on his back,66
62,האיש רוקן אקדח לתוך העין שלו ,The man emptied the gun into his eye ,The man emptied a gun into his eye,91
63,אני רוקנתי את אקדח הבמה שלי לתוך עינו -עין תחת עין ,The man emptied the gun into his eye ,I emptied my stage gun into his eye - an eye for an eye,65
64,אתה מבין מר בונד תמיד חשבתי שאני אוהב חיות ,You see Mr Bond I always thought I liked animals ,"You see, Mr. Bond, I always thought I loved animals",96
65,ואז גיליתי שאני יותר אוהב להרוג אנשים ,Then I discovered that I liked killing people even more ,Then I found out I like killing people more,73
66,תשמרי על זה ,- The midget's car ,Take care of it,65
67,אל תאבדי את זה בשום אופן ,Whatever you do don't lose it ,Do not lose it in any way,67
68,אני צריך לחזור כדי לעזור לג'יימס ,- I have to help James - Something's wrong ,I need to come back to help James,62
69,ואמצא את מה שהיא גנבה ממני ,And I shall find what she stole from me ,And I will find what she stole from me,86
70,אין לי שום דבר נגדך באופן אישי מר בונד אז בוא נקווה שהדרכים שלנו לא ייפגשו שוב ,Personally I have nothing against you so let's hope our paths never cross again ,I have nothing against you personally Mr. Bond so let's hope our ways do not meet again,81
71,אנא אל תנסה לעקוב אחריי ,Please don't try to follow me ,Please do not try to follow me,88
72,חברך עם הבוטנים לא יאהב את זה ,Your peanut-toting friend back there wouldn't like it ,Your friend with the peanuts will not like it,69
73,איפההסולקס ,- Where's the solex - With Goodnight ,Where's the Solex,69
74,היא בטח ליד המכונית ,Forget the girl She's replaceable ,She's probably near the car,60
75,נשים!,Women!,women!,100
76,מכשיר הקשר ,Walkie-talkie ,Walkie-talkie,100
77,גודנייט איפה את ,- Goodnight where are you ,"Goodnight, where are you?",100
78,-מישהו נעל אותי בתוך תא מטען ,- Somebody locked me in a boot ,- Someone locked me in a trunk,71
79,-המכונית של הננס ,- The midget's car ,- The dwarf's car,71
80,אני נעולה בתוכה ,I'm locked in ,I'm locked in it,90
81,זאת מכונית בצבע ברונזה עם גג שחור ,It's a bronze car with a black roof ,This is a bronze-colored car with a black roof,84
82,מספר7543 ,Number 7543 ,No. 7543,67
83,אוי לא ,Oh no ,Oh no,100
84,גודנייט איפה מפתחות המכונית ,- Where's the solex - With Goodnight ,"Goodnight, where's the car keys?",74
85,תישארי שם גודנייט ,Stay in there Goodnight ,Stay there Goodnight,93
86,איתרנו אותך ,We've got you spotted ,We located you,63
87,-בהחלט אדוני ,- Certainly sir ,- Definitely sir,67
88,מה קורה פה לכל הרוחות ,What the hell is goin' on ,What the hell is going on here,89
89,אוי לא ,Oh no ,Oh no,100
90,אתה הסוכן החשאי ,You're that secret agent ,You're the secret agent,94
91,הסוכן החשאי האנגלי מאנגליה ,That English secret agent from England ,The English Secret Agent from England,96
92,אתה רודף אחרי מישהו ,You're chasin' somebody ,You're chasing someone,86
93,אחרי מי אתה רודף הפעם בחור ,Who are you after this time boy ,Who are you chasing a guy this time?,76
94,קומוניסטים ,Commies ,Communists,71
95,בוא נתפוס אותם!,- The midget's car ,Let's catch them!,69
96,אני איתך לאורך כל הדרך ,I'm with you all the way ,I'm with you all the way,100
97,ג'יימס  אתה עדיין שם ,Are you still there ,James you're still there,88
98,ג'יימס!,James ,James!,100
99,אתה שומע אותי ג'יימס ,Can you hear me ,"You hear me, James",69
100,בסדר גודנייט בלי פניקה ,All right Goodnight Don't panic ,Okay goodnight without panic,64
101,מי זו ,- Who's that ,who is she,70
102,-זאת  המפקדה ,- It's Headquarters - Let me talk to 'em ,- This is the headquarters,64
103,הלו כאן שריף ג'יי דבליו פפר ממשטרת לואיזיאנה ,Hello This is Sheriff JW Pepper Louisiana State Police ,Hello here is Sheriff Jay Debelio Pepper of the Louisiana Police Department,70
104,"""תתקשרי לאשתי במלון ""נארה ותודיעילהשיצאתילמשימה ",You call my wife at the Narai Hotel and tell her I'm on a mission ,"""Call my wife at the hotel"" Nara informed her that I was on a mission",80
105,-אחרי איזו מכונית אנחנו רודפים ,Which car are we all chasing' boy ,-Which car are we chasing?,86
106,זוזו! זוזו!,Move it!,Move! Move!,62
107,הם פנו שמאלה בחור ,They went left boy ,They turned left guy,68
108,תלחץ על הדוושה בחור ,Press that pedal boy ,Press the pedal guy,82
109,לאן הם נעלמו לכל הרוחות ,Where the hell have they got to ,Where the hell have they gone?,90
110,הגשר הקרוב נמצא שלושה קילומטרים מאחורינו ,Nearest bridge is two miles back ,The nearest bridge is three miles behind us,72
111,מה  מה קורה פה ,What the hell is goin' on ,What's going on here,73
112,מה אתה עושה לכל הרוחות בחור ,What the hell you doing ,What the hell are you doing dude,84
113,הגשר נמצא בכיוון ההוא!,"The bridge is ""that"" way!",The bridge is in that direction!,68
114,וואווי!,Wowee!,Wow!,75
115,גם אני לא למען האמת ,I ain't never done that before!,"Neither am I, to be honest",62
116,זאת המחלקה שלי ,"This is ""my"" department ",This is my department,100
117,שריף ג'יי דבליו פפר משטרת לואיזיאנה ,Sheriff JW Pepper Louisiana State Police ,Sheriff J. W. Pepper Louisiana Police Department,79
118,איגוד אכיפת החוק האמריקני הליגיון האמריקני ,Law Enforcement Association American Legion ,American Law Enforcement Association American Legion,91
119,אני והשותף שלי עוסקים כרגע במשימה סודית ,Me and my partner here we're on a secret mission ,My partner and I are currently on a secret mission,80
120,מה אתה עושה לכל הרוחות ,What the hell you doing ,What the hell are you doing?,92
121,תחזיר לי את הארנק שלי ,Give me my wallet back ,Give me back my wallet,100
122,דלתות ,Doors ,Doors,100
123,אסור לכם לעשות לי את זה ואני רוצה את הארנק שלי חזרה ,You can't do this to me I want my wallet back ,You must not do this to me and I want my wallet back,85
124,תורידו את הצמידים המחורבנים האלה!,Take these goddamn bracelets off!,Take off those damn bracelets!,92
125,לעזאזל אני אתקשר להנרי קיסינג'ר!,Goddamn it I'm gonna get Henry Kissinger!,"Damn, I'll call Henry Kissinger!",69
126,תסתכל עליי כשאני מדבר אתך בחור ,Now look at me when I'm talkin' to ya boy ,Look at me talking to you guy,70
127,מה קרה ,What the  ,What happened,67
128,ג'יימס  ג'יימס  אתהעדייןשם ,James James are you still there ,James James You are still there,100
129,אתה שומע אותי ,Can you hear me ,do you hear me,83
130,אני חושבת שעצרנו ,I think we've stopped ,I think we stopped,92
131,זה כל מה שיש לי לדווח אדוני ,That is really all there is to report sir ,That's all I have to report sir,69
132,במכונית שצימחה כנפיים ,- In a car that sprouted wings ,In a car that grew wings,73
133,למעשה אנחנו עובדים עכשיו על דבר כזה ,- In fact we're working on one now - Oh Q! Shut up ,In fact we are now working on such a thing,67
134,ומיס גודנייט הייתה בתא המטען ,- Miss Goodnight was in the boot ,And Miss Goodnight was in the trunk,80
135,-כן אדוני ,- Yes sir ,-Yes sir,100
136,"גילינו את מכונית המטוס נטושה כ-320 ק""מ מערבית לבנגקוק ",We found the car-plane abandoned about 200 miles west of Bangkok ,We discovered the abandoned car about 320 km west of Bangkok,81
137,והסולקס ,- And the solex ,And the Solex,100
138,-בתיק היד של גודנייט אדוני ,- In Goodnight's handbag sir ,- In Goodnight's handbag sir,100
139,איפה גודנייט עכשיו ,- Where's Goodnight now ,Where's Goodnight now?,100
140,-אנחנו לא יודעים אדוני ,- We don't know sir ,"- We do not know, sir",80
141,מה אתה רוצה ,- What do you want ,What you want,90
142,-קלטנו את האות של גודנייט המפקד ,- We've picked up Goodnight's signal sir ,- We picked up Goodnight Commander's signal,78
143,זה משהו ,- Well that's something ,this is something,74
144,-אבל יש כאן משהו מוזר המפקד ,- But there's something rather curious sir ,"-But there's something strange here, sir",74
145,הגיזרה שלנו נמצאת כאן ואנחנו קולטים את האותות מהים כאן ,Our sector's here and we're receiving her signal from somewhere off this coastline here ,Our sector is here and we pick up the signals from the sea here,67
146,זה המקום בקנה מידה גדול בהרבה ,Now here it is on a much larger scale ,This is the place on a much larger scale,65
147,שם היא נמצאת ,That's where she is ,There she is,77
148,בקבוצת האיים הקטנים האלה ,In this group of small islands That's all we need!,In the group of these small islands,79
149,אוכל לטוס נמוך מתחת לטווח הרדאר ,- I could fly low under their radar screen ,I can fly low under the radar range,80
150,אם ראש הממשלה ישמע על זה הוא יתלה אותי על מוט המפרש ,If the PM gets to hear of this he'll hang me from the yardarm ,If the Prime Minister hears about this he will hang me on the sail pole,62
