,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אני מניח שאני צריך להיות ממש גאה במדענים שלנו ,I suppose I must be very proud of our scientists ,I guess I should be really proud of our scientists,67
1,אבל למה ,But why ,but why,100
2,יש לנו מחשבים כמו שלכם ,We have computers like yours ,We have computers like yours,100
3,הם חישבו שהפעם ההתראה שלך יכולה להיות אמיתית ,They computed that this time your alert might be real ,They thought this time your alert might be real,78
4,על סמך מה ,On what grounds ,based on what,64
5,הסתברות ,Probability ,probability,100
6,חוק הממוצעים ,The law of averages ,Averages Law,77
7,יש להם את ההיגיון שלהם ,They have their own logic ,They have their own logic,100
8,זה לא אנושי אבל זה חיובי אז אנחנו מקשיבים ,It is not human but it is positive so we listen ,It's not human but it's positive so we listen,89
9,תוכל להסיר את השיבוש כדי שאוכל לדבר עם מפקד הלהק ,Will you lift the jamming so I can talk to the group commander ,You can remove the interruption so I can talk to the band commander,67
10,גנרל בוגן ,General Bogan ,General Bogen,92
11,כן אדוני הנשיא ,Yes Mr President ,"Yes, Mr. President",100
12,-מה שמו של מפקד הלהק ,- What's the group commander's name ,- What's the name of the band commander?,74
13,-קולונל ג'ק גריידי אדוני ,- Colonel Jack Grady sir ,"- Colonel Jack Grady, sir",100
14,-יש לו אישה ,- Does he have a wife ,- He has a wife,75
15,-אבדוק אדוני ,- I'll see sir ,- I'll check sir,62
16,"""טורקיה אחד כאן אולטימט אחד "" האם אתה שומע אותי ",Turkey One this is Ultimate One Can you hear me ,"""Turkey one here one ultimate"" Do you hear me",82
17,"""טורקיה אחד כאן אולטימט אחד "" האם אתה שומע אותי ",Turkey One this is Ultimate One Can you hear me ,"""Turkey one here one ultimate"" Do you hear me",82
18,-כן אדוני הוא שומע ,- Yes sir he does ,-Yes sir he hears,77
19,-מצא אותה ,- Find her ,- Find her,100
20,אם אני לא אוכל לשכנע אותו אולי היא תוכל ,If I can't persuade him maybe she can ,If I can not convince him maybe she can,71
21,-כן אדוני ,- Yes sir ,-Yes sir,100
22,"-טורקיה אחד כאן אולטימט אחד"" "" האם אתה שומע אותי ",Turkey One this is Ultimate One Can you hear me ,"-Turkey One here One Ultimate """" Do you hear me?",82
23,"""טורקיה אחד כאן אולטימט אחד"" האם אתה שומע אותי ",Turkey One this is Ultimate One Can you hear me ,"""Turkey one here one ultimate"" Do you hear me",82
24,יש לי הודעה חשובה ,I have an important message ,I have an important message,100
25,"""טורקיה אחד"" האם אתה שומע אותי ",- Turkey One can you hear me ,"""Turkey One"" Do you hear me?",90
26,"""טורקיה אחד"" האם אתה שומע אותי ",- Turkey One can you hear me ,"""Turkey One"" Do you hear me?",90
27,"""טורקיה אחד"" האם אתה שומע אותי ",- Turkey One can you hear me ,"""Turkey One"" Do you hear me?",90
28,"כאן ""אולטימט אחד"" אתה שומע אותי ",- Turkey One can you hear me ,"Here ""Ultimate One"" you hear me",69
29,"כאן ""טורקיה אחד"" ""טורקיה אחד"" אסור לי לקבל הודעות ",This is Turkey One I am not authorized to receive messages ,"Here ""one turkey"" ""one turkey"" I am not allowed to receive messages",73
30,קולונל גריידי מדבר נשיא ארצות הברית ,Colonel Grady this is the president of the United States ,Colonel Grady speaks to the President of the United States,88
31,משימת הטיסה שלך הופעלה בעקבות כשל מכני ,The mission you are flying has been triggered by a mechanical failure ,Your flight mission was activated due to a mechanical failure,71
32,אני פוקד עליך ועל המטוסים האחרים לחזור לבסיסכם מיד ,It is a mistake I order you and the other planes  to return at once ,I order you and the other planes to return to your base immediately,75
33,אתה שומע ,Do you hear ,you hear,84
34,מדבר הנשיא אני כבר לא יכול לקבל שינויים טקטיים על ידי פקודה קולית ,I can no longer receive tactical alterations by voice ,Speaking of the President I can no longer accept tactical changes by voice command,62
35,אני יודע את זה אבל  את מה שאתה אומר לי הורו לי במפורש לא לעשות!,I know that but  What you're telling me I've been specifically ordered not to do!,I know this but what you are telling me is explicitly instructed not to do!,61
36,לעזאזל גריידי מדבר הנשיא!,Damn it Grady this is the president!,"Damn Grady, the president's talking!",72
37,הוא עדיין על הקו אדוני ,He's still on sir ,He's still on the line sir,79
38,"אדוני היו""ר אני חושב שיוטב לך אם תעזוב את מוסקבה על מנת שתצא מכלל סכנה ",Mr Chairman I think it would be wise  for you to remove yourself from Moscow  so that you'll be out of danger ,"Mr. Chairman, I think it would be better for you if you left Moscow in order to get out of danger",76
39,זה יאפשר לנו להמשיך לנהל משא ומתן אפילו אם הגרוע מכל יתרחש ,It will allow us to continue negotiations  even if the worst happens ,This will allow us to continue negotiations even if the worst happens,94
40,אני עשיתי את הסידורים האלה ,I have made those arrangements ,I made these arrangements,87
41,קולו הפך נוקשה יותר ,His voice is tougher ,His voice became louder,65
42,לצערי הרב אנחנו לא יכולים להזיז את מוסקבה ,Unfortunately we cannot remove Moscow ,Unfortunately we can not move Moscow,88
43,היא נשארת פה חשופה לפצצותיך וכשהיא תיהרס תושביה ימותו מכיוון שאין לנו מספיק זמן לפנותם איפה ננהל משא ומתן אדוני הנשיא ,It remains here open to your bombs  and when it is destroyed  it's people dead because there's no time to evacuate them  where shall we negotiate Mr President ,It remains here exposed to your bombs and when it is destroyed its inhabitants will die because we do not have enough time to evacuate them where we will negotiate Mr. President,74
44,שאבוא לג'נבה עם הכובע ביד ואתחנן לשלום ,Shall I come to Geneva hat in hand begging for peace ,Let me come to Geneva with the hat in hand and beg for peace,75
45,הצעתי לך עזרה ,I offered you help ,I offered you help,100
46,סירבת לקבל אותה ,You refused it ,You refused to accept her,67
47,אנחנו נעזור לך ליירט את המטוסים האלה ,We will help you shoot down the planes ,We will help you intercept these aircraft,63
48,אטלפן אליך כשאהיה במרחק בטוח ממוסקבה ,I'll come back on the phone when I'm a safe distance from Moscow ,I'll call you when I'm a safe distance from Moscow,75
49,"תוכל להפעיל את טלפון הועידה של ""אולטימט אחד"" עם ""רד אחד"" בבקשה ",Activate the Ultimate One/Red One Touch Phone please ,"You can activate the ""One Ultimate"" conference phone with ""Red One"" please",75
50,אנחנו יכולים לעצור אותם אדוני ,Can we stop them sir ,We can stop them sir,100
51,אש אש  ,Fire ,Fire fire,62
52,לפני שהוא יוצא מאחד האיטיים הללו ,Fire Before he gets off one of those slow ones ,Before he gets out of one of these slow ones,87
53,קולונל תפסיק עם זה אחרת אדאג שיוציאו אותך מהחדר הזה ,Colonel knock that off or I'll have you taken out of this room ,Colonel will stop with this otherwise I'm going to get you out of this room,63
54,-סלח לי אדוני ,- Excuse me sir ,"- Excuse me, sir",100
55,-כן ,- Yes ,-Yes,100
56,כל דקה שאנחנו ממתינים פועלת נגדנו ,Every minute we wait works against us ,Every minute we wait works against us,100
57,עכשיו אדוני המזכיר ,Now Mr Secretary ,Now Mr. Secretary,100
58,עשו לנו את זה בפרל הארבור ,We had that done to us at Pearl Harbor ,We did it at Pearl Harbor,67
59,והיפנים צדקו שעשו זאת ,And the Japanese were right to do it ,And the Japanese were right to do so,92
60,מנקודת מבטם אנחנו היינו אויביהם המושבעים ,From their point of view we were their mortal enemy ,From their point of view we were their sworn enemies,83
61,כל עוד היינו קיימים היווינו איום קטלני עליהם ,As long as we existed we were a deadly threat to them ,As long as we existed we posed a deadly threat to them,90
62,הטעות היחידה שלהם היתה שהם נכשלו בחיסול שלנו מלכתחילה והם שילמו על הטעות הזו בהירושימה ,Their only mistake was that they failed to finish us at the start  and they paid for that mistake at Hiroshima ,Their only mistake was that they failed in our assassination in the first place and they paid for this mistake in Hiroshima,79
