,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,﻿זה היה עוזר לי מאוד על הדשא ,It would really help me on the green ,It would have helped me a lot on the grass,69
1,אז יש לנו בעיית ספייק נכון ,So we have a Spike problem do we ,So we have a spike problem right,81
2,הוא אותר שוב פעם בעיר והייתה תקרית בחנות קסמים באור יום ,He's been spotted back in town and there was an incident at a magic shop in broad daylight ,He was located again in the city and there was an incident at a magic shop in daylight,75
3,למשטרה לקח הרבה זמן להסתיר את זה ,- The police had a helluva time covering it up ,It took the police a long time to hide it,59
4,אתה יודע הוא היה אחראי לכל מיני תעלולים בשנה שעברה ,He was up to all sorts of shenanigans last year ,You know he was responsible for all sorts of antics last year,61
5,עשינו כיף חיים בניסיון לנחש מה הוא יעשה עכשיו ,We had a world of fun trying to guess what he'd do next ,We made fun of life trying to guess what he would do now,81
6,אני זוכר ,I remember ,I remember,100
7,אבל אני משער שעברנו את השלב הזה כבר ,But I guess we're past that now ,But I guess we've been through that stage already,57
8,השנה הזאת חשובה מידי מכדי להרשות לתותח משוחרר לטלטל את הספינה ,This year is too important to let a loose cannon rock the boat ,This year is too important to allow a loose cannon to shake the ship,80
9,להגיד למר טריק לשלוח  ,Should I have Mr Trick send a  ,Tell Mr. Trick to send,60
10,"""תותח משוחרר לטלטל את הספינה"" זאת מטאפורה מעורבת ","""Loose cannon rock the boat "" Is that a mixed metaphor ","""Loose cannon to shake the ship"" is a mixed metaphor",79
11,לספינות באמת היו תותחים ואחד משוחרר היה גורם לספינה להטלטל ,Boats did have cannons And a loose one would cause it to rock ,The ships really had cannons and a loose one would cause the ship to shake,65
12,פור!,Fore!,For!,86
13,איפה את רוצה ללמוד ,Where do you wanna go ,Where do you want to study,77
14,אין לי שמץ של מושג אמא שלי היא זאת שהביאה את כל אלה ,I have no idea My mom is the one that got all these ,I have no clue my mother is the one who brought all this,69
15,מרוב התרגשות היא לא יכולה להפסיק לדבר על זה ,She's so excited she can't stop talking about it ,Out of excitement she can not stop talking about it,77
16,היה לי מאוד קשה למצוא תירוץ כדי שאוכל לבוא לכאן ,I had a really hard time coming up with an alibi so I could come over here ,I had a very hard time finding an excuse so I could come here,64
17,היא לא יודעת עלי ,- She doesn't know about me ,She does not know about me,86
18,לא גדול מאוד ,"- Big ""no"" ",Not very big,67
19,יש לה מספיק בעיות בלקבל את כל עניין הקוטלת ,She's having enough trouble with the slayer issue ,She has enough trouble accepting the whole killer thing,62
20,אני לא חושבת שהיא מוכנה להתמודד עם האינפורמציה ש  אתה ואני ידידים שוב ,I don't think she's ready to process the information that  you and I are friends again ,I do not think she is ready to deal with the information that you and I are friends again,85
21,בכל מקרה אני חושבת שהכמיהה הזאת לאוניברסיטה היא רק תגובה לכל עניין הקוטלת ,Anyway I think this college jones is just a reaction to the slayer thing ,Anyway I think this longing for university is just a reaction to the whole killing thing,66
22,היא רוצה שתעזבי ,- She wants you to get out ,She wants you to leave,78
23,אבל אתה יודע ישנן גם סיבות להשאר ,But there are reasons to stay too ,But you know there are also reasons to stay,82
24,מה אתה חושב שאני צריכה לעשות ,What do you think I should do ,What do you think I should do?,100
25,בתור חבר ,As a friend ,As a friend,100
26,אני חושב שאת צריכה לעזוב ,I think that you should leave ,I think you should leave,91
27,וזאת הזדמנות טובה בשבילך לעשות את זה ,And this is a good opportunity for you ,And this is a good opportunity for you to do it,89
28,נכון זה לא כאילו שיש משהו חשוב שמחזיק אותי כאן ,Yeah It's not like there's any great thing keeping me here ,True it's not like there's something important holding me here,57
29,תודה על העצה זאת נקודת מבט נוספת להתחשב בה ,Thanks for the advice It's another perspective to consider ,Thanks for the advice this is another point of view to consider,76
30,לאן את הולכת ,Where are you goin' ,Where are you going,97
31,רק הגעת לכאן עוד מוקדם ,You just got here It's early ,You just got here early,90
32,כן אבל אמא שלי מתחילה לדאוג הרבה יותר מוקדם בימים אלה ,Yeah well my mom starts worrying a lot earlier these days ,Yes but my mom is starting to worry a lot sooner these days,71
33,וואו!,Whoa!,Wow!,57
34,מריח פה כמו בכנסייה ,It smells like church in here ,Smells here like in a church,91
35,לא חכי שנייה כנסייה מרושעת ,No wait Evil church ,Do not wait a second for an evil church,66
36,אלה רק דברים של שיעור כימיה ניסוי קטן ,It's just chemistry stuff An experiment ,These are just things of a small experiment chemistry class,65
37,אמרת את זה כבר כשהתקשרת ,So you said when you called ,You already said that when you called,78
38,למה אני צריך להיות פה ,Why do I have to be here ,Why I should be here,68
39,זה יעזור לך בבחינה יש לך הרבה חומר להשלים ,It'll help you on the exam You're way behind ,This will help you in the exam and you have a lot of material to complete,58
40,אבל זאת הסיבה שאת אוהבת אותי נכון ,But that's why you love me right ,But that's why you love me right,100
41,מסוכן מבחינה אקדמית ,Academically dangerous ,Academically dangerous,100
42,הנה תחזיק את זה ,Here hold this ,Here's you holding it,69
43,נוצה ואת מי אני הולך לדגדג בדיוק ,A feather And who will I be tickling ,Feather and who am I going to tickle exactly,68
44,אוקי להביא את התערובת לרתיחה ,OK Bring mixture to a boil ,Ok bring the mixture to a boil,93
45,אני מניח שזה לא יגרום לנו לאחר לערב של באולינג קסום ,I assume this won't make us late for our evening of bowling magic ,I guess it will not make us after an evening of magical bowling,67
46,אין שום קסם!,There's no magic!,There is no magic!,85
47,באולינג נכון קורדיליה ואוז יפגשו אותנו כאן מאוחר יותר ,Cordelia and Oz are gonna meet us here later ,True bowling Cordelia and Oz will meet us here later,73
48,אפשר להדליק את האורות האלה ,Can we turn these lights on ,You can turn on these lights,91
49,זה ספר של כשפים ,- Is that a spell book ,It's a book of wizards,57
50,לא לא לא ,- No no no ,no no no,100
51,זה ספר של כימיה ,Chemistry book ,This is a book of chemistry,68
52,חכי שנייה אלה דברים של כישוף אהבה ,Wait a minute This is love-spell stuff ,Wait a second these are things of love magic,61
53,בשבילנו חשבתי שזה יעבוד טוב יותר אם אתה לא תדע ,For us I thought it would go better if you didn't know Are you nuts ,For us I thought it would work better if you did not know,82
54,את מטורפת או ששכחת כבר שיש לי מזל רע בכל הנוגע לכשפים מהסוג הזה ,Have you forgotten that I tend to have bad luck with these spells ,Are you crazy or have you already forgotten that I have bad luck when it comes to magic of this kind,62
55,אבל אתה אמרת שאתה רוצה שהרגשות הללו פשוט יעלמו ,But you said you wished these feelings could go away ,But you said you wanted those feelings to just go away,79
56,אני לא יכולה להמשיך עם זה יותר זאנדר ,I can't do this any more Xander ,I can not go on with this anymore Zander,70
57,כל הקטע הזה שלנו הוא פשוט  אבל האם את באמת צריכה להשתמש במגיה השחורה,"This whole ""us"" thing is  Do you need to resort to the black arts to keep our hormones in check ",This whole thing of ours is simple but do you really need to use the black magic,66
58,כרגע אני חושבת שלא ,At this point I'm thinking no ,At the moment I think not,63
59,אני אדליק את האורות ,I'll get the lights ,I will turn on the lights,59
60,בואי ננקה את המקום הזה לפני שהם יגיעו לכאן ויתחילו לשאול שאלות ,Clean this place up before they get here and start asking questions ,Let's clear this place before they get here and start asking questions,92
61,זאנדר!,Xander!,Zander!,83
62,אני צריך להשאיל את הילדה הקטנה לרגע ,I need to borrow the little girl ,I need to lend the little girl for a moment,75
63,מאיימת עלי ,Threatening me ,Threatening me,100
64,זה לא יפה ,That's not nice ,that's not nice,100
65,אנחנו הולכים להיות החברים הכי טובים ,We're all gonna be very best friends ,We're going to be best friends,79
66,זאנדר!,Xander!,Zander!,83
67,את הולכת לבצע כישוף בשבילי ,- You're gonna do a spell for me ,You're going to do magic for me,72
68,איזה מן כישוף ,- What kind of spell ,What a spell,73
69,כישוף אהבה את פגועה במוח או משהו ,A love spell Are you brain dead ,Love spell you are brain damaged or something,74
70,אני הולך להשיג את מה ששייך לי ,I'm gonna get what's mine ,I'm going to get what belongs to me,67
71,אני ילמד אותה לעזוב אותי ,I'll teach her to walk out on me ,I will teach her to leave me,73
72,על מה את מסתכלת ,- What are you starin' at ,What are you looking at?,80
73,שום דבר ,- Nothin' ,Nothing,92
74,את יכולה לעשות את זה נכון ,You can do it right ,You can do it right,100
75,את יכולה לגרום לדרוסילה לאהוב אותי שוב לגרום לה לזחול ,You can make Dru love me again Make her crawl ,You can make Drusilla love me again and make her crawl,91
76,אני יכולה לנסות ,- I can try ,I can try,100
77,על מה את מדברת לנסות ,- What are you talking about trying ,What are you talking about trying,100
78,את תעשי את זה ,- You'll do it ,You'll do it,100
79,כן אני יעשה את זה ,- Yes I'll do it ,Yes i will do it,93
80,תשקרי לי ואני אדחוף לך את זה לפנים ,You lie to me and I'll shove this through your face ,Lie to me and I'll push it ahead of you,62
81,זה מה שאת רוצה ,- What are you starin' at ,This is what you want,65
82,היא לא ניסתה להרוג אותי אפילו ,She wouldn't even kill me ,She did not even try to kill me,68
83,היא פשוט עזבה ,She just left ,She just left,100
84,לא היה לה אכפת מספיק כדי לנסות להוריד לי את הראש או להעלות אותי באש ,She didn't even care enough to cut off my head or set me on fire ,She did not care enough to try to lower my head or set me on fire,81
85,את יודעת סימן קטן שאכפת לה ,You know Some little sign that she cared ,You know a little sign that she cares,88
86,זאת הייתה הפסקת האש עם באפי שגרמה לזה ,It was that truce with Buffy that did it ,It was the ceasefire with Buffy that caused it,74
87,דרו אמרה שנהייתי רכרוכי ,Dru said I'd gone soft ,Drew said I became soft-spoken,62
88,"לא הייתי מספיק ""מפלצתי"" בשבילה ","Wasn't ""demon"" enough for the likes of her ","I was not ""monstrous"" enough for her",68
89,אמרתי לה שלא הייתה לזה משמעות ,I told her it didn't mean anything ,I told her it had no meaning,71
90,אז הגענו לברזיל והיא הייתה  היא הייתה פשוט שונה ,So we got to Brazil and she was  she was just different ,So we got to Brazil and she was she was just different,100
91,נתתי לה הכל ,I gave her everything ,I gave her everything,100
92,תכשיטים יפים שמלות יפות עם בחורות יפיפיות בתוכן ,Beautiful jewels beautiful dresses with beautiful girls in them ,Beautiful jewelry Beautiful dresses with beautiful girls in them,98
93,אבל שום דבר לא שימח אותה ,But nothin' made her happy ,But nothing made her happy,98
94,והיא הייתה מפלרטטת  תפסתי אותה על ספסל בפארק כשהיא מתמזמזת עם שד כאוס ,And she would flirt I caught her on a bench makin' outwith the chaos demon ,And she was flirting I caught her on a bench in the park cuddling with a demon of chaos,74
95,ראית בחיים שלך שד כאוס ,Have you ever seen a chaos demon ,Have you seen in your life a demon of chaos,72
96,היא עשתה את זה רק כדי להכאיב לי ,She only did it to hurt me ,She did it just to hurt me,81
