,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אתם שלושתכם בסדר גמור ,You three are doing fine ,You three are fine,86
1,היי חדשות טובות ,Hey good news ,Hi good news,88
2,זה נהדר ,But isn't it great ,It's great,64
3,האם הם יצאו כבר ,Are they out already ,Have they come out already,83
4,עדיין לא יכול להתקרב אליהם יותר מדי עדיין ,Still can't get too close to them yet ,Still can not get too close to them yet,92
5,בסוף החודש דצמבר 1957 ,At the end of December 1957 ,At the end of December 1957,100
6,סואיה נכנסה לקרחון נושאת את משלחת החורף השנייה ,The SOUYA entered the glacier carrying the Second Cross-Winter Expedition ,Suya entered the glacier carrying the second winter expedition,92
7,אבל כאשר השנה החדשה הגיעה מזג האוויר החמיר במידה ניכרת ,But when the new year arrived the weather had worsened considerably ,But when the new year came the weather worsened considerably,87
8,סואיה היתה תקועה בתוך הקרח ולא יכלה להתקרב לבסיס ,The SOUYA was stuck inside the pack ice and couldn't get close to the base ,Suya was stuck in the ice and could not get close to the base,81
9,"בפברואר סואיה לבסוף קראה לשוברת הקרח בארה""ב בריטון לעזרה ",By February the SOUYA finally called the US icebreaker BURTON for help ,In February Suya finally called the U.S. icebreaker Britton for help,88
10,מזחלת ,Sleigh ,sled,60
11,מה אמרת על המזחלת ,What did you say about the sleigh ,What did you say about the sled?,94
12,בריטון אנחנו תקועים ודורשים סיוע דחוף ,BURTON We are stranded and require urgent assistance ,Baritone We are stuck and need urgent help,64
13,בריטון ,BURTON ,baritone,71
14,אתה אמרת בריטון מה זה ,You said BURTON what is it ,You told Britton what it was,74
15,הלו   מהו הסיפור עם בריטון עכשיו ,Hello  What is it with the BURTON now ,Hello what is the story with Baritone now,83
16,סערה מגנטית שוב ,Magnetic storm again ,Magnetic storm again,100
17,האם הוא מתכוון ש בריטון תקועה באזור מסוכן ,Did he mean that the BURTON is stranded in a dangerous area ,Does he mean that baritone is stuck in a dangerous area,81
18,זה נשמע ככה ,It sounds like it Yes ,It sounds like that,75
19,אפילו בריטון לא מסוגלת לזוז ,Even the BURTON is unable to move ,Even a baritone is unable to move,85
20,זה נראה כמו ש הצוות הזה לא מסוגל לזוז גם ,It looks like that this team isn't able to move either ,It seems like this team is unable to move either,71
21,תרו  ,Taro  ,Taro,100
22,- אני אלך להביא אותו ,- I'll go and get him - Good ,- I'll go get him,77
23,חכה שניה ,Wait a second ,wait a second,100
24,מר יושיודה ,Mr Ushioda ,Mr. Yoshioda,86
25,אם הוא הולך להתנהג ככה הבחור שאחראי על הכלבים בקבוצה השנייה,If he goes on acting like this the guy who is in charge of the dogs on the second team is going to have a hard time ,If he's going to behave like that the guy in charge of the dogs in the second group,70
26,טוב ,Good ,are good,67
27,האם עלינו לקחת תמונה ,Should we take a photo Yes or no ,Should we take a picture,68
28,קדימה כולם בואו נתאסף בחוץ ,Come on everybody let's gather outside ,Come on everyone let's gather outside,93
29,סואיה הגיעה ,The Shouwa has arrived ,Suya arrived,65
30,אנחנו בטוחים עכשיו ,We're safe now ,We are safe now,76
31,היי ,Hey ,Hey,100
32,תזדרז ותביא את המטוס לכאן ,Hurry up and lead the plane here ,Hurry up and get the plane here,86
33,האם זה כאן ,Is it here ,Is it here,100
34,היי אנחנו כבר מחכים זמן רב ,Hey we've been waiting a long time ,Hi we have been waiting a long time,87
35,היי ,Hey ,Hey,100
36,היי ,Hey ,Hey,100
37,אנחנו כבר חיכינו מספיק זמן ,We've waited long enough ,We've been waiting long enough,81
38,זה כאן   היי   היי ,It's here  Hey  Hey ,It's here hey hey,100
39,מר נונומייה ,Mr Nonomiya ,Mr. Nonomia,95
40,זו הייתה שנה קשה בשבילך ,This has been a rough year for you ,This has been a difficult year for you,78
41,אני זוכה לראות אותך סוף הסוף ,I get to see you at last ,I get to see you at the end,75
42,מה שלום מר הוריגומה ,How is Mr Horigome ,"How are you, Mr. Horigoma?",68
43,הוא בסדר גמור ,He's fine ,He's fine,100
44,אם להיות כנה הוחלט ש כולכם במקום הזה צריכים לעזוב היום ,To be honest it has been decided that everyone in this place needs to leave today ,To be honest it was decided that all of you in this place should leave today,71
45,לעזוב ,Leave ,leave,100
46,אתה לא מחכה עד שמישהו אחר יגיע ,You're not waiting until someone else takes over ,You do not wait until someone else arrives,69
47,זה אותו הדבר כמו נטישת הבסיס ונסיגה ,This is the same as abandoning the base and retreating ,It's the same as abandoning the base and retreating,91
48,"החלטה זו נעשתה ע""י המפקד הוריגומה קפטן איווקירי ומטה הפיקוד דן בנושא ",This decision had been made after Chief Horigome Captain Iwakiri and the planning headquarters discussed the issue ,This decision was made by Commander Hurigoma Captain Ivkiri and the Command Staff discussed the matter,64
49,זה כבר הוחלט ,It's been decided ,It has already been decided,68
50,אני מצטער אבל האם כולכם יכולים למהר ,I'm sorry but can you all please hurry ,I'm sorry but can you all hurry,90
51,למרבה הצער אנחנו יכולים רק לעמוד בסוג זה של מזג אוויר ליום אחד ,Unfortunately we can only withstand this type of weather for one day ,Unfortunately we can only withstand this kind of weather for one day,93
52,אנחנו נעביר את הציוד עם מטוס ביבר ,We'll transport the equipment with a Beaver Plane ,We will move the equipment with the Bieber plane,72
53,שלושה מחברי צוות יצאו איתו באותו הזמן ,Three of the team members will go with it at the same time ,Three team members went out with him at the same time,83
54,הסגאווה וטאקה יישארו ,Hasegawa and Take will stay ,The Sagawa and Taka will remain,72
55,והם יהיו אחראים לתקשורת ולמכונות ,And they'll be responsible for communication and machinery ,And they will be responsible for communications and machinery,92
56,נא למהר ולארוז כולם ,Please hurry and pack up everyone ,Please hurry up and pack everyone,100
57,איקאוצ'י למה אתה לא הולך איתם ,Ikeuchi why don't you go with them ,Ikauchi why do not you go with them,93
58,טוב הוחלט אם כן ,Good it's decided then ,Well decided then,62
59,לפעול מהר אין הרבה זמן ,Act fast there isn't much time ,Act fast does not take much time,74
