,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,-צא מהגוף של האישה הזאת !,- Get out this woman's body!,- Get out of this woman's body!,94
1,יצור זדוני!,Nasty creature!,Malicious creature!,69
2,יצור גועלי!,Dirty creature!,A disgusting creature!,69
3,תחזור לאיפה שבאת ותעזוב את הגוף של האישה הזאת!,Back form where you came and leave this woman's body!,Go back to where you came from and leave this woman's body!,93
4,-תקשיב אני השטן ,- Listen I am the devil!,"- Listen, I'm the devil",88
5,-מה ,- what ,-what,100
6,-ברחתי מהגיהינום ,I ran away from hell ,- I escaped from hell,67
7,בבקשה אני לא רוצה לחזור לשם  אני יכול לשבת אני עייף ,Please I don't want to go back!,Please I do not want to go back there I can sit I am tired,66
8,-לא! לא התפילה הזאת   אל תאלץ אותי לצאת אני בסדר בתוך האישה השמנה הזאת ,Don't let me get out I am fine inside this fat woman - Don't let me get out!,-No! No this prayer do not force me to go out I'm fine inside this fat woman,68
9,לעזאזל אני ערום ,I am naked ,Damn I'm naked,83
10,איזה קור!,u what a pain  ,What a chill!,64
11,איזה כאבים! מה קרה ,What happened Where am I ,What pain! What happened,77
12,איפה אני ,I am naked ,Where am I,60
13,כואבות לי הרגליים וגם הבטן שלי כואבת ,Quietly I have pain on my legs and in my stomach too ,My legs hurt and my stomach hurts too,65
14,-מה שלומך גברת ,- how are you lady ,"- How are you, madam?",85
15,-רע ,- Bad ,-Bad,100
16,אני מרגישה כאילו לא עיכלתי ,I feel I have not digested ,I feel like I did not digest,74
17,-אכלת יותר מדי פודינג אנגלי ,You ate too much zuppa inglese ,- You ate too much English pudding,68
18,סאבריו תגיד לחברים שלה לקחת אותה הביתה לנוח ,Saverio tell to her friends to bring her home and rest ,Sabrio tells her friends to take her home to rest,82
19,מי אתה ,Who are you ,Who are you,100
20,מאיפה הגעת לכאן ,- Where are you coming from ,Where did you come from?,79
21,-מהגברת ,- From the lady ,- From the lady,100
22,אתה היצור הגועלי שהיה בתוך האישה - כן ,- You are that nasty thing that was inside that woman ,You're the disgusting creature that was inside the woman - yes,65
23,האישה היתה היצור הגועלי שהיה מחוץ לי ,The woman was that nasty thing that was outside of me ,The woman was the disgusting creature that was outside of me,73
24,מוריציו!,Mourizio!,Moritzio!,88
25,בתוך האישה השמנה הזאת לא יכלתי אפילו להזיז את הרגליים כל מה שאני רוצה עכשיו זה לרקוד  ,Inside that fat woman I couldn't even move my legs ,Inside this fat woman I could not even move my legs all I want now is to dance,78
26,מוריציו אז לאן אנחנו הולכים ,- So where are we going - Incredible!,Moritzio So where are we going?,77
27,זה לא ייתכן  ,- Where impossible!,it's not possible,61
28,אתה לא קיים ,- it's me What do you want ,You do not exist,60
29,אני מדבר לעצמי ,I am talking to myself ,I talk to myself,84
30,וזה נורמאלי הרבה אנשים מדברים לעצמם  מוריציו!,That's normal! Many people talk to themselves Mourizio!,And it's normal a lot of people talk to themselves Moritzio!,80
31,מוריציו אל תשאיר אותי לבד!,Mourizio don't leave me alone ,Moritzio Do not leave me alone!,92
32,קר לי ברגליים  ,My feet are cold ,My feet are cold,100
33,מוריציו!,Mourizio!,Moritzio!,88
34,קורה שרואים דברים שאינם קיימים  אני בטוח שאם אני אסתובב אני כבר לא אראה אותך ,It can help to see something that does not exist I bet if I turn around you will be away,It happens that you see things that do not exist. I'm sure that if I turn around I will never see you again,64
35,אני רואה אותך אני רואה אבל אתה לא אמיתי!,You are not real!,I see you I see but you are not real!,62
36,מוריציו!,Mourizio!,Moritzio!,88
37,מוריציו!,Mourizio!,Moritzio!,88
38,! -זה אני !,- What is this music ,! -This is me !,64
39,מה אתה רוצה ,- it's me What do you want ,What you want,70
40,תעזוב אותי בשקט!,Leave me alone ,Leave me alone!,100
41,אני עסוק נורא!,I am very busy ,I'm terribly busy!,65
42,מוריציו תפתח ,Mourizio open ,Moritzio will open,77
43,קר לי ברגליים!,My feet are cold ,My feet are cold!,100
44,מוריציו קר לי ואני ערום ,Mourizio I am naked and I am cold ,Moritzio is cold to me and I am naked,83
45,בבקשה תפתח ,Please open ,Please open,100
46,מספיק!,That's enough ,enough!,63
47,ברחת מקירקס ,Did you run away from a circus ,You ran away from the circus,79
48,אתה באמת חושב שאני אאמין שאתה ה   ,Do you really think I will believe you are the devil ,You really think I'll believe you're,73
49,-אני כבר חוזר ,- I will be back ,-I'll be right back,75
50,-מוריציו!,Mourizio!,- Moritzio!,88
51,האב מוריציו! מה קורה שם !,- What's going on inside there ,Rabbi Maurizio! What is going on there !,74
52,מה זה המוזיקה הזאת !,- What is this music ,What is this music!,100
53,-אני כאן !,Here I am!,-I'm here !,71
54,-מה קורה שם בפנים ,- What's going on inside there ,- What's going on inside?,88
55,-שום דבר אל תדאגו ,- Nothing don't worry ,- Nothing to worry about,83
56,-יש שם מישהו בפנים  -לא ,- Is Anybody inside there,- There's someone inside,62
57,שכחתי את האחיין שלי בפנים ,- No I forgot my nephew is there ,I forgot my nephew inside,76
58,הוא הגיע הבוקר ,He's arrived this morning ,He arrived this morning,96
59,הוא בחור מצחיק הוא אוהב מוזיקה ,He's a funny guy he likes music ,"He's a funny guy, he loves music",94
60,מי הפסיק את המוזיקה ! מוריציו!,Maurizio who turned off the music ,Who stopped the music! Moritzio!,70
61,חזרת!,You are back!,you're back!,70
62,משעמם!,Boring!,Boring!,100
