,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,שותף שקט עכשיו ,Silent partner now ,Quiet partner now,86
1,הנרי קרייג מת ,Henry Craig's dead ,Henry Craig is dead,97
2,אני מצטער לשמוע זאת ,Oh I'm sorry to hear that ,I'm sorry to hear that,94
3,כן בדיוק כשצבע טוב החל להיראות ,Yeah just when good colour was showing too ,Yes just when a good color started to appear,65
4,אתה אומר זאת כבר קרוב לעשרים שנים ,You've been saying that for near 20 years ,You've been saying this for close to twenty years,71
5,אתה יודע הדרך היחידה לסתום את הפה הזה הוא עם אוכל ,You know the only way to shut that mouth is with some food Come on ,You know the only way to shut up is with food,76
6,בוא אתה גם מכבד אותי באוכל כבר 20 שנים ,You've been offering me food for 20 years too ,Let's you also respected me in food for 20 years,62
7,כל מה שאני מקבל הוא תבשיל וולבי (קנגורו קטן) ,All I ever get's wallaby stew ,All I get is a wallaby stew (little kangaroo),67
8,בחור מההר ,- Mountain boy ,A guy from the mountain,63
9,-נכון אדוני ,- That's right sir ,- That's right sir,100
10,אתן לך תקופת נסיון ,I'll give you a try ,I will give you a trial period,65
11,תציג את עצמך בפני מנהל העבודה ,Make yourself known to the foreman ,Introduce yourself to the foreman,81
12,תודה אדוני ,Thank you sir ,Thanks sir,78
13,בדרך רעילה ומוגלתית ,In a toxic festering sort of way ,In a toxic and purulent way,64
14,"""תרופת הפלא החדשה לתיאבון ""","""""The new miracle cure for appetite ""","""The New Miracle Cure for Appetite""",100
15,לחשוב שעמדתי להוריש לך חלק מהרכוש שלי ,To think I was going to leave you a share of the mine ,To think I was going to bequeath to you some of my property,70
16,תודה חבר אבל אני צריך לצוד את הקשת בענן שלי ,Thanks mate but I have my own rainbows to chase ,Thanks mate but I need to hunt the rainbow in my cloud,73
17,כן את חזונו המרהיב של קלנסי ,Yeah Clancy's vision splendid ,Yes Clancy's spectacular vision,73
18,אתה עדיין אובססיבי למישורים שטופי השמש האלה ,You still obsessed with those sunlit plains ,You're still obsessed with these sunny plains,89
19,אני חייב לראות לפחות את השמש והכוכבים ,At least I get to see the sun and the stars ,I must at least see the sun and stars,80
20,זה עדיף על לגשש באפילה בחור שחור ולחפש שם משהו שלא קיים ,It's better than blundering around in a black hole looking for something that isn't there ,It's better than groping in the dark for a black guy and looking for something that doesn't exist,78
21,!,!,!,100
22,"אני אראה לך ""גישוש באפילה"" מה ","""I'll show you ""Blundering around"" in the dark am I ","I'll show you ""groping in the dark"" what",65
23,ובכן חכה עד שתראה את זה ,Well wait till you see this ,Well wait until you see it,79
24,בוא הנה!,Come here!,Come here!,100
25,תראה את זה ,Take a look at this ,look at this,77
26,עכשיו זה הצבע שאני מקבל לאחרונה ,Now that's the kind of colour I've been getting lately ,Now that's the color I've been getting lately,91
27,זה לא ממש הרבה אחרי 20 שנים ,It's not much to show for 20 years ,It's not really much after 20 years,75
28,קרוב לוודאי שחפרת תעלה מקליפורניה לדרום אוסטרליה ,You must've dug a trench from California to southern Australia ,You probably dug a canal from California to South Australia,74
29,זה הרבה יותר טוב מכל מה שראיתי שם ב-49 ,Thats much better then anything I saw there in 49 ,It's much better than anything I saw there in '49,89
30,עכשיו אני עושה חפירה ישר קדימה דרך 30 שרשרות ,Now I put a drive straight through for 30 chains ,Now I do a dig straight ahead through 30 chains,82
31,אנחנו יורדים למטה בפיר ומגיעים ישר לחלק העליון של העורק העשיר ביותר ,I go down sink a shaft and we're smack on top of the richest vein ,We descend down the shaft and reach straight to the top of the richest artery,63
32,"מי זה ""אנחנו"" ספור ",Who's 'we' Spur ,"Who is ""we"" count",64
33,הבן של הנרי קרייג ,Henry Craig's boy ,Son of Henry Craig,74
34,אתה זוכר את ג'ים ,You remember young Jim ,You remember Jim,84
35,הבחור עדיין לא יודע זאת אבל הוא יורש את חלקו של אביו בלי קשר מה שזה יהיה ,The lad doesn't know it yet but he inherits his father's share no matter what it is ,The guy does not know it yet but he inherits his father's share no matter what,87
