,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אנו סומכים עליך ,We trust you ,We trust you,100
1,מה אתה רוצה ,What do you want ,What you want,90
2,לא שתיתי וויסקי או ישנתי על מיטה במשך 10 ימים תביאי לי בקבוק ,I haven't had a drink of whiskey or slept in a bed in ten days ,I did not drink whiskey or sleep on a bed for 10 days bring me a bottle,63
3,מה אתה עושה כושי ,What are you doing buck ,What are you doing Negro,77
4,שותה משקה ,Having a drink ,Drink a drink,74
5,לא אתה לא ,No you're not ,No you do not,77
6,לא שתיתי וויסקי או ישנתי על מיטה במשך 10 ימים ,I haven't had a drink of whiskey or slept in a bed in ten days ,I did not drink whiskey or sleep on a bed for 10 days,70
7,אתה לא מקבל את זה כאן ,- You ain't getting it here ,You do not get it here,77
8,צר לי מאוד לשמוע את זה ,- I'm real sorry to hear that ,I'm very sorry to hear that,81
9,לא נראה די הוגן ,- This doesn't look fair ,Does not seem fair enough,64
10,-באיזו דרך אתה מתכוון ,- Which way do you mean ,-Which way do you mean,100
11,מה כל זה ,What's all this then ,What is all this,83
12,הכושי הזה הרס לי את המקום שריף לאנגסטון ,This nigger's breaking up my place Sheriff Langston ,This Negro destroyed the Sheriff Langston place for me,69
13,אינני אוהב את המילה הזו כל כך קארטר ,- I don't like that word Carter ,I do not like that word so much Carter,84
14,אנחנו לא משרתים אותם כאן ואתה יודע את זה ,- You know we don't serve them ,We do not serve them here and you know it,72
15,ביקשתי ממנו לעזוב והוא יצא מדעתו! כעת הוא חייב לי כסף עבור הנזק ,I asked him to leave and he went crazy on us ,I asked him to leave and he went crazy! He now owes me money for the damage,71
16,חוששני שלא שריף ,- I'm afraid not ,I'm afraid not a sheriff,74
17,האם אלה חבריך ,- Are these your friends ,Are these your friends,100
18,רציתי לשתות ומיטה ,I wanted a drink and a bed ,I wanted a drink and a bed,100
19,אני מניח שבאתי למקום הלא נכון ,I came to the wrong place ,I guess I came to the wrong place,86
20,בהכירי את קארטר אתן לך ללכת מבלי לשלם בעד הנזק ,- I'll let you go without paying for the damage but go you will Now ,Getting to know Carter will let you go without paying for the damage,75
21,האם ישנו מקום בעיר המקבל טיפוס כמוני ,- Is there another place in town ,Is there a place in town that gets a guy like me,64
22,לא הבנת נכון אני רוצה אותך מחוץ לעיר ,- I want you out of town ,You did not get it right I want you out of town,64
23,למעשה אני רוצה אותך מחוץ לתחום השיפוט שלי ,I want you out of my jurisdiction ,In fact I want you out of my jurisdiction,89
24,זה לא צודק ,- That ain't right ,That's not right,81
25,אני מחליט מה צודק בתחום השיפוט הזה ,- I decide what's right Now move ,I decide what is right in this area of ​​judgment,68
26,מי הולך לשלם בעד זה שריף ,Who's going to pay for this ,Who is going to pay for this sheriff,86
27,ובכן בואו נדבר עליכם ברנשים ,- Let's talk about you chaps ,Well let's talk about you guys,79
28,אנחנו מעדיפים להישאר ,- We'd rather stay ,We prefer to stay,67
29,-נראה בנוגע לכך ,We'll see about that ,-Will see about that,82
30,אני שריף ג'ון לאנגסטון ,I'm Sheriff John Langston ,I'm Sheriff John Langston,100
31,אתה מתלוצץ ,- You're kidding ,You'm kidding,89
32,אך האזרחים הטובים של טורלי לקחו אותי תחת חסותם  ומסיבה אחת פשוטה אני שומר על השלווה ,But the good citizens of Turley rely on me to maintain the peace ,But Torley's good citizens have taken me under their wing and for one simple reason I maintain peace,68
33,ובכן כשזרים באים לעיר אני תמיד שואל לעסקיהם ,So I always ask strangers their business ,Well when foreigners come to town I always ask for their business,65
34,אתם באים לתלייה ,Have you come for the hanging ,You come for hanging,82
35,אני רק פוגש בחור כאן וממשיך הלאה עד כה לא היה ביכולתי למוצאו ,I'm meeting a guy here but I haven't been able to find him ,I'm just meeting a guy here and moving on so far I have not been able to find him,78
36,בעיר שלי אם אתה מחפש מישהו אתה שואל אותי בסדר ,If you're looking for someone ask me ,In my city if you're looking for someone you ask me okay,78
37,הוא בחור צעיר מלא מרץ בערך בגודל שלי  בעל ציוד שני-נשקים מהודר ,He's a young fella about my size Wear's a fancy two-gun rig  ,He's a young guy about my size with fancy two-armed gear,77
38,אני יודע היכן הוא נמצא ,I know where that gentleman is ,I know where he is,71
39,אני רוצה שכולם יתנהגו יפה ,Now I want everyone to behave himself ,I want everyone to behave nicely,78
40,אני שמח לראות אותך!,- I'm glad to see you ,I am happy to see you!,70
41,זוז אחורה ,Back ,Move back,62
42,תודה ,Thank you ,Thanks,67
43,-מה קורה כאן יש לך אותי!,- What's going on here ,- What's going on here? You have me!,77
44,כל מה שעשיתי היה לנשק ילדה ,- All I did was kiss a girl ,All I did was kiss a girl,100
45,ו  והבחור הזה לא אהב זאת ,I kissed a girl and this guy didn't like it ,And this guy did not like it,73
46,אז היו בינינו חילופי דברים אז החלטתי לצאת משם אז יצאתי!,We had some words so I decided to get out of there ,So there was an exchange between us so I decided to get out of there so I got out!,63
47,יצאתי משם ,I got out of there You know me ,I got out of there,75
48,אתה מכיר אותי אני לא חפץ בצרות ,I don't want trouble ,You know me I do not want trouble,72
49,אז הסתלקתי לתוך הרחוב והוא ניסה לירות עלי בגב והיית חייב להרוג אותו ,I walked out in the street and this fella tried to shoot me in the back ,So I walked into the street and he tried to shoot me in the back and you had to kill him,75
50,אתה כאן בעוון פציעת בחור ,You're in here for winging a guy ,You're here for hurting a guy,79
51,לא לא בדיוק כיוון שאז חברו החל לירות עלי ,No not exactly His friend opened up on me ,No not exactly because then his friend started shooting at me,69
52,האחד המת ,- The dead one ,The dead one,100
53,ג'ייק ג'ייק!,Jake  ,Jake Jake!,62
54,אשאל אותך פעם אחת זו הייתה הגנה עצמית ,Was it self-defence ,I'll ask you once it was self defense,64
55,ברצינות הוא היה הורג אותי ,Honest to God he would have killed me ,Seriously he would have killed me,71
56,חבר המושבעים ראה זאת אחרת ,The jury saw it differently ,The jury saw it differently,100
57,אמט אינך יכול לעזור לי ,- Emmett can't you help me ,Emmett you can not help me,96
58,פיט העיוור תמיד אמר שאתה תיתלה ,Blind Pete always said you'd hang ,The blind Pete always said you would be hanged,78
59,נכון תמיד חשבתי שהם עשו זאת עם שחר ,Right I always thought they did it at dawn ,True I always thought they did it at dawn,87
60,זה מזל רע ,It's bad luck ,It's bad luck,100
61,מזל רע בשבילי ,It's bad luck for me ,Bad luck for me,86
62,אני חייב לחלץ אותו משם ,I've got to bust him out of there ,I have to get him out of there,76
63,תצטרך לצרף אותי בזה ,You'll have to deal me out on that ,You'll have to attach me to this,70
64,היה לי מעט ניסיון עם דברים מסוג שכזה ,I've had some experience with that sort of thing ,I had little experience with things like that,77
65,אני לא רוצה יותר אני מבין ,- I don't want any more ,I do not want more I understand,62
66,זה לא הולך להיות פשוט ,- I understand - It's not going to be easy ,It's not going to be easy,79
67,אבל  הוא אח שלי ,- It never is but   He's my brother ,But he's my brother,76
68,אנחנו הולכים לקליפורניה יחד  אך תחילה אנחנו עוצרים בסילברדו ,We're going to California together ,We're going to California together but first we stop in Silverado,69
69,סליחה ,- Sorry ,Sorry,100
70,בוא אקנה לך משקה ,- Then you buy me a drink ,Let me buy you a drink,84
71,תקנה לי אתה משקה ,- Then you buy me a drink ,Buy me a drink,76
72,אתה יודע  מסבאה מסריחה וטובה  היא המקום החביב עלי ביותר בעולם ,A good smelly saloon is my favourite place in the world ,You know a stinking and good pub is my favorite place in the world,71
73,אתה חובש את הכובע שלי ,You're wearing my hat ,You're wearing my hat,100
74,מה עוד ברשותך ששייך לי ,What else have you got that's mine ,What else do you have that belongs to me?,73
75,אדוני אינני יודע על מה אתה מדבר ,I don't know what you're talking about ,Sir I do not know what you are talking about,83
76,אני מקווה שאצבעותיך לא מדגדגות את הקולט שלי בעל קת השנהב ,I hope your fingers aren't on my ivory-handled Colt ,I hope your fingers do not tickle my ivory butt colt,74
77,אם תקום לאט ותיתן לי לראות אתה תעבור את הלילה הזה ,If you stand up real slow you might live through this night ,If you get up slowly and let me see you will get through this night,70
78,אתה עושה טעות נוראית זה מה שאמרתי לו ,You're making a big mistake ,"You're making a terrible mistake, that's what I told him",61
79,זאת אומר שאינך בא עם אמט ואיתי ,You mean you ain't coming with Emmett and me ,That means you do not come with Emmett and with me,72
80,אנחנו עוזבים עם שחר ,- We're leaving at dawn ,We leave at dawn,86
