,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,מצחיק ,- Funny ,is funny,77
1,-חה חה חה!,- Ha ha ha ,-Ha ha ha!,100
2,לא אני רוצה לדעת ,No no I really want to know ,No I want to know,77
3,תצטרך לחכות עד מחר ,You'll just have to wait till tomorrow ,You'll have to wait until tomorrow,78
4,מצטער ,Sorry ,Sorry,100
5,כן ,- Yes ,Yes,100
6,יש לי סף שבירה ,I have a breaking point you know ,I have a breaking point,84
7,בסך הכול רציתי שתי סוללות ,I only want some batteries ,In total I wanted two batteries,74
8,אני לא מאמין ,I don't believe it ,I do not believe,82
9,-מה ,- What ,-what,100
10,-סוללות!,- Batteries eh ,-Batteries!,86
11,אתה יודע מה ,You know something ,You know what,65
12,אתה מגעיל אותי ,You disgust me ,You disgust me,100
13,אני יודע מה אנשים כמוך עושים וזה גועל נפש!,I know what people like you get up to and I think it's disgusting!,I know what people like you do and it's disgusting!,83
14,מה אתה מקשקש ,What are you talking about ,What are you raving about,90
15,אני צריך סוללות למכונת הגילוח שלי ,I only want some batteries ,I need batteries for my razor,62
16,כן ,- Yes ,Yes,100
17,-לא התגלחתי היום ,I haven't shaved today ,- I did not shave today,65
18,-כן!,- Yes ,-Yes!,100
19,בדיוק לנקודה הזו התכוונתי כשאמרתי שזה גועל נפש ,Well that's what I was referring to when I said it was disgusting ,This is exactly what I meant when I said it was disgusting,70
20,זה ממש גועל נפש שלא התגלחת אבל די מובן ,It is of course disgusting that you haven't shaved but understandable ,It's really disgusting that you did not shave but quite understandable,73
21,גם אני לא מתגלח לפעמים וזה מגעיל ולכן אשלח לחדר שלך סכין גילוח תודה ,I mean sometimes I don't shave either and that's disgusting too So I shall have a razor sent up to your room straightaway ,I also do not shave sometimes and it is disgusting so I will send to your room a razor thank you,72
22,אוי לא ,Oh I know ,Oh no,71
23,זה מה שהוא עשה ,What was that Audrey ,That's what he did,63
24,אני יודעת ,I know ,I know,100
25,הוא לא ראוי לך אודרי באמת שלא ,He doesn't deserve you Audrey He really doesn't ,He does not deserve you Audrey really does not,84
26,בדיוק ,Exactly ,exactly,100
27,אני יודעת ,I know ,I know,100
28,אני יודעת ,I know ,I know,100
29,אני יודעת ,I know ,I know,100
30,אני יודעת ,I know ,I know,100
31,את תמשיכי עם זה כל הלילה -מה אמרת אודרי ,- Oh I know - Are you gonna go on like that all night ,You'll keep going with it all night - what did Audrey say?,63
32,אני יודעת ,I know ,I know,100
33,אני יודעת ,I know ,I know,100
34,-אז למה היא מספרת לך את זה ,- Well why is she telling you then ,-So why is she telling you this?,81
35,אני מבינה יקירתי ,I understand dear I really do ,I understand my dear,78
36,באמת -אני לא עומד בזה יותר ,I can't stand it anymore ,Really - I can 't stand it anymore,87
37,אלך לנקות את הגג או משהו כזה ,I'll go clean the roof or something ,I'm going to clean the roof or something,88
38,הפעמון!,I'll go then ,the bell!,60
39,-כן!,Yes yes ,-Yes!,60
40,טוב אז אני יורד ,I'm coming I'm coming ,Well then I'm coming down,61
41,אני יורד ,I'm coming I'm coming ,I'm going down,63
42,את יודעת מי צלצל ,I know you have ,You know who called,65
43,הזוג שלך צמד הקאמה סוטרה ,That's your pair the Kama Sutra set ,Your pair paired the Kama Sutra,79
