,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,קריסטל את יודעת לכתוב ,- Do you know how to write ,"Crystal, you know how to write",83
1,הילד הזה עוד יהיה פילוסוף ,- He'll be a philosopher  ,This child will still be a philosopher,63
2,סבתא אימא אמרה שתיתני לי מאפין ,Grandma mom says for you to give me a cake ,Grandma Mom said she would give me muffins,62
3,- בשביל מה ,- What for ,- for what,100
4,תודה על המקל סבתא ,Thanks for the stick Grandma ,Thanks for the stick Grandma,100
5,גלוריה אחד הלקוחות שאל אם את רוצה לנקות אצלו ואצל אחיו ,Gloria one of my clients wants you to clean house for him and his brother  ,Gloria One of the customers asked if you wanted to clean with him and his brother,74
6,לא יזיק לי אבל יש לי מעט מאוד זמן ,It's just that I have so little time  ,It will not hurt me but I have very little time,60
7,אשאיר לך את הכתובת ,Here's the address  ,I'll leave you the address,68
8,כן  את יודעת ,- You never know  ,Yes you know,77
9,אני מודה שהיא לא אישה רעה אבל איך היא אוהבת גברים!,She ain't bad but she sure likes men!,I admit she's not a bad woman but how she loves men!,64
10,אני רוצה ללבוש משהו שימצא חן בעיניך ,- Something you like  ,I want to wear something you like,71
11,ככה את בסדר ,- You're fine like that ,That's how you're fine,79
12,להראות לך את שמלת הכלה שתפרתילי ,Want to see my wedding dress ,Show you the wedding dress you sewed,66
13,אתמתחתנת -לא ,- You getting married ,I'm getting married - no,83
14,בשביל לשחק את משחק ליל הכלולות ,- It's to play wedding night ,To play the wedding night game,82
15,אתהיודעלשחקאתזה ,You know how ,You know how to play it,69
16,-לא ,No ,-No,100
17,"יש לך חוברות ""לולה"" חדשות ",You got new Lola's  ,"You have new ""Lola"" booklets",68
18,-את מדליקה ,You got new Lola's  ,- You're cool,62
19,אני שמחה שזה מוצא חן בעיניך ,I'm glad you like it ,I'm glad you like it,100
20,תודה על החוברות ,Thanks for the comics ,Thanks for the booklets,77
21,כשדודה קריסטל תיסע לאמריקה אתם תתגעגעו אליי גם אני אתגעגע אליכם ,When Auntie Cristal leaves for the States you'll miss me and so will I ,When Aunt Crystal travels to America you will miss me I will miss you too,63
22,בסדר ,Ok ,OK,100
23,-שום לעשן אני אלרגי לאבק בבית ,- Smoke my ass! I'm allergic to house dust ,-No smoke I am allergic to dust in the house,83
24,סבתא תני לי להסתרק לבד ,Let me do it Gran ,Grandma let me comb my hair alone,60
25,-אני אוהבת לסרק אותך ,I like to comb your hair  ,- I like to comb you,86
26,מהאתמחפשת ,- Man you look great!,What are you looking for,62
27,אז תגיד לי מה לעשות ,What the hell am I going to do ,So tell me what to do,63
28,-כן לקוח שלה צריך מנקה ,Yeah a client of hers ,- Yes her client needs a cleaner,63
29,גם אני לא אז תגיד לי מה לעשות ,What the hell am I going to do ,Neither do I so tell me what to do,62
30,"גלוריה חכי אני לוקחת את הילדה לביה""ס ",Wait! I'm taking the kid to school ,Gloria Wait I'm taking the girl to school,84
31,ונסה מהישלך  למהאתבוכה ,Vanessa why are you crying ,And try your May why you're crying,63
32,"אם לא תלכי לביה""ס את יודעת מה מצפה לך: תהיי מנקה כמוני ",If you don't go to school you'll end up like me  ,If you do not go to school you know what awaits you: be a cleaner like me,66
33,מנקה או זונה כמו קריסטל ,Or being a tart like Cristal ,Cleaner or whore like Crystal,67
34,את לא מתארת לך את הפנטזיות שלה ,I don't like you to share Cristal's clients ,You do not describe to her her fantasies,60
35,היא רוצה להיות שחקנית ,She wants to be an actress!,She wants to be an actress,100
36,בגילה הבנות רוצות להיות או שחקניות או מיסיונריות ,At her age it's either actress or missionary ,At her age the girls want to be either actresses or missionaries,72
37,בגילה כבר גיהצתי קרצפתי ועזרתי לאימא שלי ,At her age I washed I ironed and helped my mother ,At her age I was already ironing my scrub and helping my mom,66
